rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,4,836609,833169,818297,823354,815193,821528,820759,817896,828471,814520,826717,819098,808672,822574,819009,810417,814972,810061,812940,797934
1,0,0,4,842894,839428,824532,829604,821279,827613,827056,824190,834710,820758,833282,825357,814837,829005,825378,816678,821278,816378,819276,804125
2,31,0,4,836753,833454,818459,823683,815281,821651,821059,818233,828717,814761,827067,819340,808906,822971,819383,810637,815196,810330,813249,798196
3,0,0,4,842992,839689,824585,829880,821458,827793,827202,824390,834948,820987,833440,825578,815147,829191,825598,816877,821491,816595,819468,804341
4,31,0,4,836841,833494,818471,823673,815293,821537,821032,818157,828702,814822,826945,819363,809071,823007,819269,810624,815236,810322,813227,798149
5,0,0,4,843093,839719,824530,829897,821409,827815,827153,824349,834869,820896,833362,825615,815111,829240,825639,816840,821512,816472,819473,804260
6,31,0,4,836515,833203,818088,823426,815064,821345,820670,817961,828440,814492,826719,819138,808690,822668,819109,810335,814936,809984,812914,797774
7,0,0,4,842871,839525,824354,829751,821386,827630,827008,824163,834708,820844,833151,825446,815004,829003,825572,816615,821328,816306,819274,804182
8,31,0,4,836880,833463,818446,823721,815459,821668,821092,818211,828754,814887,827165,819423,808995,823061,819414,810693,815280,810273,813173,798155
9,0,0,4,843070,839603,824578,829938,821471,827882,827262,824333,834895,821049,833467,825628,815181,829224,825714,816840,821529,816535,819408,804245
10,31,0,4,836429,833028,818014,823343,814959,821363,820785,817761,828314,814446,826699,819043,808639,822589,818966,810233,814882,809939,812800,797737
11,0,0,4,843113,839607,824571,830060,821567,827973,827397,824447,834993,821075,833527,825659,815226,829291,825636,816900,821610,816561,819469,804301
12,31,0,4,836706,833210,818269,823596,815260,821570,821002,818064,828609,814698,827015,819323,808958,822756,819132,810605,815130,810230,813037,797955
13,0,0,4,842976,839390,824252,829763,821325,827654,827110,824147,834764,820900,833280,825486,814912,828904,825363,816779,821333,816311,819265,804046
14,31,0,4,836730,833377,818341,823771,815325,821621,821103,818223,828732,814806,827094,819438,808960,822912,819268,810773,815152,810236,813167,798069
15,0,0,4,843024,839607,824387,829949,821464,827864,827247,824339,834926,820992,833389,825723,815107,829122,825650,816932,821495,816432,819396,804189
16,31,0,4,836566,833212,818124,823581,815303,821492,821025,818082,828534,814726,826857,819292,808879,822796,819236,810588,815089,810117,813062,797950
17,0,0,4,842858,839463,824491,829855,821520,827754,827336,824235,834840,820923,833191,825576,814988,829084,825633,816807,821462,816391,819346,804225
18,31,0,4,836589,833142,818261,823599,815318,821468,820942,818065,828521,814697,826777,819285,808891,822800,819193,810544,815098,810144,813053,798040
19,0,0,4,842973,839431,824449,829890,821506,827710,827115,824302,834859,820941,833216,825614,815159,829114,825628,816781,821504,816463,819334,804298
20,31,0,4,836397,833104,818141,823413,815113,821360,820742,817968,828398,814512,826641,819126,808810,822680,819052,810366,814901,809929,812809,797902
21,0,0,4,842943,839489,824537,829764,821372,827757,827138,824314,834751,820988,833176,825547,815025,829112,825565,816781,821364,816353,819268,804260
22,31,0,4,836701,833418,818377,823619,815304,821567,821009,818164,828634,814791,826811,819405,808982,822922,819275,810642,815153,810169,813065,798171
23,0,0,4,843020,839741,824680,829816,821464,827805,827235,824295,834927,820922,833240,825696,815167,829295,825532,816885,821452,816505,819455,804336
24,31,0,4,836510,833359,818204,823436,815281,821491,820896,817952,828598,814484,826710,819258,808819,822815,819141,810456,814935,810152,813130,798037
25,0,0,4,842730,839503,824259,829647,821252,827651,827060,824117,834729,820620,833055,825383,814929,828873,825287,816696,821166,816260,819282,804186
26,31,0,4,836932,833628,818474,823822,815545,821881,821294,818382,828862,814755,827063,819570,809303,823083,819458,810889,815244,810384,813389,798355
27,0,0,4,842924,839622,824326,829766,821484,827832,827244,824333,834840,820704,833194,825614,815142,829115,825572,816849,821281,816386,819381,804193
28,31,0,4,836975,833752,818670,823942,815707,821983,821373,818517,828928,814848,827202,819676,809372,823151,819590,810990,815354,810499,813432,798448
29,0,0,4,842990,839720,824346,829869,821450,827836,827276,824251,834758,820684,833168,825484,815095,829003,825520,816769,821296,816352,819397,804211
30,31,0,4,836797,833568,818350,823737,815365,821703,821140,818171,828690,814674,826919,819322,809003,822787,819237,810745,815057,810322,813149,798106
31,0,0,4,842968,839725,824527,829937,821424,827845,827254,824260,834877,820879,833232,825531,815256,829000,825544,816947,821359,816545,819399,804271
32,31,0,4,836857,833676,818650,823833,815487,821832,821253,818288,828854,814861,827070,819560,809236,823022,819389,810861,815337,810509,813373,798358
33,0,0,4,843103,839869,824590,829881,821519,827896,827342,824398,834911,820854,833335,825656,815345,829237,825663,817107,821590,816647,819567,804463
34,31,0,4,836591,833392,818072,823414,815204,821366,820896,817957,828447,814407,826803,819230,808930,822638,819059,810560,814906,810134,812994,797976
35,0,0,4,843200,839982,824506,830026,821658,827858,827465,824399,834976,820999,833522,825643,815318,829221,825754,817070,821605,816676,819545,804419
36,31,0,4,836467,833191,817908,823339,815041,821234,820864,817801,828328,814366,826603,818949,808644,822522,819106,810474,814883,809982,812827,797785
37,0,0,4,843072,839676,824441,829908,821532,827769,827265,824275,834873,820994,833293,825468,815157,829149,825673,816974,821453,816517,819468,804272
38,31,0,4,836539,833273,818124,823476,815105,821369,820886,817892,828430,814578,826644,819133,808795,822723,819117,810547,815015,810064,812965,797884
39,0,0,4,843014,839608,824374,829841,821433,827727,827206,824275,834861,820891,833167,825481,815007,829007,825472,816899,821429,816484,819368,804163
40,31,0,4,836651,833297,818232,823562,815195,821611,820968,818035,828561,814655,826785,819301,808834,822835,819195,810706,815074,810171,813092,797996
41,0,0,4,843056,839661,824359,829965,821446,827871,827335,824294,834854,820905,833200,825617,815107,829120,825657,817025,821525,816514,819466,804260
42,31,0,4,836622,833263,818055,823525,815111,821395,820954,817857,828458,814504,826656,819129,808749,822619,819117,810587,815021,810052,812996,797912
43,0,0,4,843204,839769,824423,830036,821550,827849,827329,824334,834995,820942,833305,825656,815059,829234,825651,817013,821577,816628,819539,804404
44,31,0,4,836773,833356,818242,823583,815186,821502,820914,817988,828596,814541,826795,819229,808820,822760,819112,810547,815104,810144,813034,797928
45,0,0,4,843057,839567,824345,829791,821295,827738,827141,824136,834780,820654,833135,825401,814908,828998,825424,816777,821388,816358,819272,804103
