rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,4,836187,832456,817756,822884,814455,820844,820196,817483,827645,814059,826256,818489,807854,822125,818463,809849,814346,809414,812204,797156
1,0,1,4,843221,839456,824574,829843,821303,827840,827141,824464,834717,821003,833333,825601,814720,829114,825562,816914,821395,816370,819272,804148
2,31,1,4,836663,833053,818313,823424,814963,821496,820882,818073,828362,814655,826748,819251,808504,822722,819184,810554,814987,809997,812844,797744
3,0,1,4,843020,839499,824576,829793,821284,827844,827140,824307,834776,821004,833293,825609,814818,829170,825695,817008,821399,816477,819217,804102
4,31,1,4,836679,833215,818346,823537,815148,821614,820917,818067,828554,814684,826962,819367,808650,822983,819299,810783,815011,810189,812831,797880
5,0,1,4,842985,839459,824499,829790,821331,827751,826991,824181,834711,820843,833274,825522,814785,829177,825496,816892,821304,816342,819150,804049
6,31,1,4,836827,833359,818539,823809,815312,821808,820957,818270,828673,814862,827063,819493,808925,823124,819461,810841,815217,810298,812983,798075
7,0,1,4,843093,839587,824703,830067,821455,827954,827215,824442,834956,821062,833462,825769,814958,829352,825773,817158,821476,816624,819263,804289
8,31,1,4,836515,833104,818289,823444,815121,821527,820851,817991,828516,814607,826851,819307,808589,822866,819258,810668,814892,810173,812723,797818
9,0,1,4,842897,839437,824537,829834,821302,827812,827100,824230,834745,820858,833397,825746,814751,829151,825650,816978,821321,816371,819109,804040
10,31,1,4,836713,833261,818374,823667,815254,821748,821010,818157,828646,814786,826906,819553,808762,823031,819487,810787,815142,810241,812856,797886
11,0,1,4,842950,839536,824527,829902,821403,827912,827260,824336,834824,821056,833360,825689,814985,829279,825798,816993,821366,816432,819182,804091
12,31,1,4,836291,832945,818062,823351,814844,821365,820756,817863,828231,814539,826617,819071,808523,822666,819116,810337,814779,809935,812549,797578
13,0,1,4,842824,839406,824327,829761,821251,827794,827073,824234,834706,820947,833227,825562,814780,829156,825636,816816,821278,816406,819087,804044
14,31,1,4,836450,833004,818123,823469,815009,821482,820710,817938,828323,814532,826692,819209,808506,822715,819122,810386,814873,809948,812637,797648
15,0,1,4,842918,839456,824495,829863,821311,827860,827095,824416,834748,820955,833276,825617,814872,829248,825632,816852,821305,816359,819169,804065
16,31,1,4,836567,833148,818355,823607,815244,821683,820960,818239,828492,814731,826848,819361,808740,823054,819447,810584,815084,810181,812884,797909
17,0,1,4,842687,839162,824323,829618,821146,827607,826895,824232,834505,820775,833014,825328,814688,829111,825443,816646,821179,816269,818860,803858
18,31,1,4,836775,833207,818465,823779,815318,821712,821041,818308,828604,814920,827037,819507,808894,823142,819456,810698,815156,810370,812963,798076
19,0,1,4,842854,839253,824558,829867,821294,827807,827047,824326,834666,820993,833281,825473,814753,829248,825622,816764,821413,816387,819188,804092
20,31,1,4,836853,833292,818686,823928,815470,821919,821159,818433,828729,814959,827181,819551,808953,823324,819658,810856,815363,810351,813189,798162
21,0,1,4,842802,839244,824538,829921,821307,827843,827072,824309,834735,820809,833256,825521,814764,829212,825656,816704,821359,816335,819146,804005
22,31,1,4,836480,832954,818307,823665,815129,821543,820758,818072,828516,814554,826845,819249,808528,822982,819249,810525,815029,810086,812788,797799
23,0,1,4,842718,839121,824453,829777,821150,827670,826929,824121,834603,820756,833070,825344,814579,829077,825469,816687,821154,816205,819028,803905
24,31,1,4,836498,832952,818295,823600,815090,821438,820823,818010,828416,814645,826742,819228,808531,822911,819250,810510,814987,810083,812696,797739
25,0,1,4,842708,839128,824328,829638,821075,827541,826935,824072,834583,820728,833086,825314,814507,828988,825397,816533,821127,816201,818913,803734
26,31,1,4,836742,833182,818503,823775,815286,821735,821101,818306,828641,814857,827032,819441,808772,823101,819468,810741,815183,810437,813023,797868
27,0,1,4,842920,839366,824643,829988,821412,827932,827221,824415,834873,821044,833407,825728,814880,829358,825719,816944,821481,816554,819236,804049
28,31,1,4,836476,833030,818256,823640,815179,821641,820932,818136,828547,814773,826869,819399,808695,823050,819283,810592,815036,810184,812874,797752
29,0,1,4,842944,839436,824657,830006,821406,827990,827299,824404,834877,821135,833423,825784,814944,829417,825761,816920,821471,816598,819261,804021
30,31,1,4,836711,833142,818446,823839,815252,821673,820965,818210,828627,814914,827022,819551,808682,823211,819470,810691,815271,810296,813037,797880
31,0,1,4,843029,839327,824601,829972,821361,827853,827091,824287,834855,821074,833353,825752,814828,829373,825733,816793,821485,816465,819248,803998
32,31,1,4,836686,833146,818409,823720,815166,821679,820922,818096,828526,814877,826873,819396,808617,823062,819354,810605,815119,810170,812882,797733
