rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,1,24,864075,857762,847620,843264,852922,837767,842248,840048,835756,842511,820748,818749,814823,808540,802471,813790,807679,797675,804690,800638
1,0,1,24,868778,862498,852178,847759,857648,842376,846826,844614,840294,847075,824982,823093,819049,812766,806703,818023,811917,801827,808885,804770
2,1,1,24,863818,857473,847137,842760,852705,837459,841947,839755,835409,842122,820417,818453,814541,808206,802220,813429,807371,797406,804371,800353
3,0,1,24,868737,862326,852129,847560,857591,842315,846731,844622,840141,847014,825000,822915,818855,812582,806679,817949,811765,801813,808899,804665
4,1,1,24,864075,857633,847488,842991,853012,837645,842096,839913,835467,842349,820699,818632,814726,808344,802488,813803,807549,797528,804691,800506
5,0,1,24,869111,862539,852488,847872,857871,842589,846983,844754,840324,847194,825307,823055,819160,812740,806837,818212,812013,802024,809142,804952
6,1,1,24,864449,857804,847808,843248,853274,837964,842392,840226,835826,842553,821053,818890,814955,808568,802723,814045,807835,797862,804999,800815
7,0,1,24,868960,862384,852328,847617,857694,842442,846808,844591,840233,847029,825211,822996,819009,812645,806763,818132,811932,801792,808990,804822
8,1,1,24,864372,857845,847900,843345,853280,838092,842458,840182,835849,842616,821144,818992,815054,808665,802831,814201,807886,797916,805050,800909
9,0,1,24,868889,862349,852312,847753,857818,842505,846852,844612,840221,847006,825211,822981,819088,812690,806828,818133,811858,801945,809049,804845
10,1,1,24,864359,857632,847585,843214,853290,837890,842286,840075,835742,842402,820963,818825,814849,808535,802737,814024,807726,797777,804945,800746
11,0,1,24,868948,862276,852323,847709,857849,842457,846847,844693,840206,847047,825130,823089,818890,812793,806823,818224,811886,801941,809106,804807
12,1,1,24,864184,857507,847650,843153,853147,837776,842221,840075,835691,842368,820800,818790,814698,808426,802589,813968,807687,797762,804859,800599
13,0,1,24,868765,862121,852182,847595,857654,842321,846724,844501,840088,846887,824984,822922,818712,812485,806588,818164,811777,801778,808877,804594
14,1,1,24,864016,857417,847492,843016,852901,837691,842091,840082,835547,842217,820703,818592,814547,808341,802449,813936,807670,797592,804713,800498
15,0,1,24,869000,862422,852521,847814,857770,842552,846953,844962,840408,847153,825254,823188,819021,812864,806930,818398,812095,802056,809179,804908
16,1,1,24,864633,857886,848042,843429,853394,838161,842555,840532,836021,842813,821236,819088,815037,808799,802957,814377,808075,798180,805311,800979
17,0,1,24,868891,862255,852318,847605,857659,842382,846738,844700,840200,846964,825055,822876,818839,812604,806662,818240,811965,801909,809058,804712
18,1,1,24,864205,857577,847701,843124,853057,837786,842157,840167,835735,842359,820844,818748,814773,808455,802635,813921,807816,797772,804933,800597
19,0,1,24,868630,862006,852089,847485,857432,842203,846524,844510,840073,846724,824888,822726,818662,812444,806538,818024,811747,801734,808892,804475
20,1,1,24,864288,857545,847677,843286,853019,837842,842181,840204,835715,842374,820830,818690,814706,808347,802608,814005,807738,797819,804812,800588
21,0,1,24,868946,862309,852433,847882,857757,842515,846888,844846,840297,847022,825138,823082,818938,812679,806812,818312,812026,802016,809006,804777
22,1,1,24,864330,857712,847794,843385,853164,837993,842391,840349,835894,842524,820973,818947,814865,808605,802794,814150,807904,797950,805122,800696
23,0,1,24,868716,862072,852227,847746,857447,842391,846712,844671,840229,846920,824980,822971,818880,812538,806684,818116,811950,801934,809004,804603
24,1,1,24,864061,857278,847497,843099,852861,837652,842109,840074,835662,842255,820762,818706,814633,808218,802518,813890,807702,797791,804781,800499
25,0,1,24,868760,862155,852277,847848,857609,842491,846819,844719,840364,847047,825087,822999,818907,812600,806774,818321,811965,802078,809084,804762
26,1,1,24,863892,857296,847387,843047,852773,837604,842018,839895,835558,842245,820648,818605,814528,808108,802422,813881,807574,797720,804720,800465
27,0,1,24,868775,862428,852285,847821,857593,842479,846823,844646,840315,847056,825192,823063,818844,812607,806793,818258,811955,802058,809131,804776
28,1,1,24,864182,857833,847689,843385,853087,837915,842347,840181,835851,842532,820983,818962,814842,808500,802716,814112,807839,797967,805075,800726
29,0,1,24,868827,862401,852287,847839,857663,842511,846875,844769,840409,847122,825126,823089,818986,812602,806814,818353,812010,802082,809224,804814
30,1,1,24,863872,857472,847364,843048,852771,837630,842023,839843,835563,842215,820582,818641,814535,808117,802447,813857,807576,797624,804784,800414
31,0,1,24,868772,862234,852303,847864,857560,842434,846929,844654,840316,847047,825118,823101,818885,812660,806883,818328,812047,802005,809151,804838
32,1,1,24,864008,857482,847571,843176,852796,837665,842183,839985,835653,842340,820697,818708,814763,808307,802563,813984,807666,797738,804863,800534
33,0,1,24,868718,862203,852247,847809,857532,842302,846777,844627,840181,847019,824967,822975,818933,812632,806731,818275,811838,801937,809042,804724
34,1,1,24,864031,857479,847497,843182,852868,837700,842168,840006,835617,842296,820683,818772,814713,808406,802559,813956,807550,797765,804874,800598
35,0,1,24,868874,862230,852159,847762,857610,842390,846768,844622,840215,846996,825043,823091,819000,812684,806774,818314,811851,801912,809034,804640
36,1,1,24,864393,857823,847766,843477,853255,838025,842412,840272,835945,842704,821044,819069,815081,808691,802854,814377,807946,798023,805148,800859
37,0,1,24,868730,862177,852165,847723,857502,842321,846660,844434,840141,846863,824975,822927,818930,812491,806649,818233,811833,801916,808890,804649
38,1,1,24,864123,857589,847531,843202,853034,837787,842158,839975,835701,842348,820736,818810,814834,808445,802591,814041,807615,797777,804781,800596
39,0,1,24,868623,862253,852090,847622,857469,842266,846625,844504,840095,846843,824922,822925,818921,812594,806648,818177,811722,801791,808711,804672
40,1,1,24,864186,857763,847683,843239,853056,837874,842194,840278,835791,842477,820821,818963,814922,808628,802802,814169,807714,797838,804842,800719
41,0,1,24,868627,862226,852102,847652,857505,842330,846624,844514,840177,846928,824920,822976,818954,812653,806748,818081,811670,801816,809008,804702
42,1,1,24,864384,857971,847806,843429,853212,838062,842383,840389,835957,842606,821004,819051,815113,808713,802951,814184,807827,798025,805161,800877
43,0,1,24,869002,862657,852471,848016,857879,842684,846974,845061,840547,847285,825319,823354,819332,813076,807120,818433,812044,802246,809269,805050
44,1,1,24,864408,857692,847654,843395,853246,837971,842251,840327,835870,842535,820848,818923,815050,808705,802825,814100,807751,797954,805002,800725
45,0,1,24,868757,862197,852144,847684,857640,842354,846640,844665,840264,846925,824891,823050,819027,812664,806748,818210,811730,801950,808880,804619
46,1,1,24,864144,857693,847371,843162,853050,837784,842111,840125,835695,842361,820821,818801,814809,808486,802679,814009,807529,797773,804751,800512
47,0,1,24,868794,862247,851905,847682,857511,842314,846640,844487,840175,846838,824998,822939,818868,812629,806758,818179,811612,801875,808848,804632
48,1,1,24,864269,857676,847564,843216,853042,837847,842163,840141,835828,842422,820843,818890,814932,808534,802790,814092,807592,797888,804831,800584
49,0,1,24,868727,862154,852015,847539,857459,842279,846590,844516,840171,846832,824865,822956,818928,812623,806743,818124,811635,801902,808792,804605
50,1,1,24,864326,857629,847648,843282,853045,837874,842216,840149,835805,842430,820820,818901,814907,808434,802749,814140,807655,797910,804928,800580
51,0,1,24,868874,862211,852137,847708,857597,842379,846708,844596,840278,846966,824959,823053,819017,812619,806803,818237,811781,801974,808944,804709
52,1,1,24,863793,857202,847154,842884,852634,837443,841782,839707,835382,842080,820407,818445,814518,808026,802380,813646,807266,797546,804437,800136
53,0,1,24,868873,862519,852450,847998,857847,842595,846953,844914,840514,847238,825218,823206,819158,812838,807074,818442,811967,802219,809205,804827
54,1,1,24,864104,857606,847596,843234,853113,837819,842218,840211,835724,842465,820795,818808,814838,808402,802764,814139,807711,797893,804923,800562
55,0,1,24,868588,862031,851996,847530,857433,842236,846550,844487,840043,846815,824796,822844,818706,812429,806694,818062,811621,801887,808865,804425
56,1,1,24,864220,857624,847606,843320,853154,837914,842269,840184,835830,842495,820818,818927,814887,808550,802820,814176,807719,798008,804975,800520
57,0,1,24,868593,862106,852130,847683,857469,842322,846642,844541,840181,846896,824892,822872,818791,812624,806725,818180,811675,801836,808803,804432
58,1,1,24,864368,857683,847725,843437,853106,837983,842401,840295,835952,842625,820943,818913,814874,808692,802881,814267,807856,797954,804940,800645
59,0,1,24,868654,862131,852159,847670,857485,842413,846762,844584,840264,847018,824906,822946,818876,812670,806879,818280,811849,801845,808941,804576
60,1,1,24,864222,857834,847834,843399,853281,838105,842446,840301,835921,842732,820963,819020,815030,808795,802893,814377,807964,797983,805072,800673
61,0,1,24,868629,862208,852234,847745,857649,842437,846805,844545,840248,847089,824937,822956,818905,812745,806821,818282,811911,801964,809023,804498
62,1,1,24,864027,857562,847580,843264,853021,837781,842243,839973,835722,842452,820690,818663,814645,808455,802691,814032,807622,797739,804821,800373
63,0,1,24,868833,862340,852284,847855,857821,842555,846897,844615,840400,847093,825044,822981,818860,812653,806917,818187,811918,802035,809031,804596
64,1,1,24,863815,857348,847360,843028,852847,837567,842029,839785,835515,842211,820474,818516,814472,808175,802477,813713,807488,797583,804649,800251
