rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,0,24,863774,857337,847473,842945,852600,837609,841857,839884,835475,842230,820740,818762,814278,808286,802061,813615,807424,797794,804162,800399
1,0,0,24,868797,862328,852374,847652,857742,842443,846751,844719,840326,847196,825281,823257,818885,812779,806509,818239,811978,802276,808671,804778
2,1,0,24,864057,857540,847542,842987,853017,837756,842048,840117,835701,842503,820942,818907,814575,808428,802267,813998,807753,798047,804493,800566
3,0,0,24,868756,862142,852183,847548,857565,842344,846553,844491,840108,846976,825010,823018,818747,812455,806383,818150,811824,802113,808611,804693
4,1,0,24,864205,857623,847593,843050,853104,837801,842158,840047,835712,842472,820879,818983,814644,808359,802391,814051,807689,798028,804583,800623
5,0,0,24,868722,862127,852093,847333,857520,842199,846506,844402,840053,846842,824905,822993,818555,812411,806407,818063,811614,801968,808486,804518
6,1,0,24,864282,857718,847732,843166,853227,837945,842210,840125,835810,842563,820963,819120,814708,808494,802575,814109,807722,798157,804690,800639
7,0,0,24,869015,862381,852467,847805,857856,842666,846829,844684,840483,847252,825327,823369,818950,812830,806791,818444,812005,802352,808929,804843
8,1,0,24,863844,857286,847428,842807,852775,837594,841814,839714,835466,842230,820653,818691,814439,808163,802205,813772,807435,797798,804335,800314
9,0,0,24,868869,862244,852333,847604,857711,842439,846717,844524,840281,847021,825213,823211,818846,812686,806550,818324,811953,802197,808769,804707
10,1,0,24,863847,857229,847402,842823,852756,837534,841834,839635,835388,842139,820654,818677,814369,808051,802123,813762,807485,797732,804341,800285
11,0,0,24,868794,862177,852213,847616,857614,842372,846613,844376,840196,847041,825137,823199,818739,812460,806557,818225,811899,802091,808786,804627
12,1,0,24,864145,857624,847491,843076,853019,837777,842047,839935,835670,842469,820969,819011,814583,808315,802421,814043,807731,797947,804756,800503
13,0,0,24,868884,862361,852280,847759,857838,842592,846733,844692,840368,847165,825303,823396,818834,812654,806707,818272,812071,802252,808981,804743
14,1,0,24,864088,857542,847474,843135,853104,837879,842023,839945,835667,842501,820954,819062,814518,808370,802437,814025,807744,797996,804685,800545
15,0,0,24,868832,862319,852143,847721,857712,842510,846573,844521,840222,847013,825276,823262,818718,812682,806608,818249,811881,802167,808867,804629
16,1,0,24,864343,857664,847657,843311,853178,838019,842188,840231,835801,842485,821177,819062,814771,808642,802579,814095,807859,798141,804892,800715
17,0,0,24,868522,862009,852026,847428,857409,842230,846442,844463,840061,846778,825060,822945,818578,812334,806374,818029,811688,801988,808618,804483
18,1,0,24,863834,857387,847430,842981,852851,837748,841908,839884,835581,842279,820905,818752,814502,808133,802286,813832,807523,797878,804462,800455
19,0,0,24,868603,862091,852156,847573,857709,842342,846535,844554,840153,846900,825214,823045,818662,812420,806488,818138,811835,802115,808708,804631
20,1,0,24,864145,857454,847612,843104,853108,837871,842030,840118,835742,842384,821083,818974,814608,808277,802452,814003,807716,798093,804687,800588
21,0,0,24,868712,862096,852149,847585,857565,842381,846552,844490,840205,846822,825244,823097,818676,812446,806519,818197,811803,802231,808848,804595
22,1,0,24,864027,857391,847519,843039,852942,837782,841985,839970,835659,842175,820957,818845,814536,808133,802394,813992,807638,798011,804755,800461
23,0,0,24,868736,862068,852149,847613,857576,842431,846554,844454,840148,846824,825172,823007,818651,812406,806544,818208,811876,802069,808920,804544
24,1,0,24,864451,857808,847766,843338,853268,838110,842256,840228,835911,842491,821223,819200,814808,808421,802665,814242,808044,798258,805079,800801
25,0,0,24,868763,862212,852075,847570,857534,842388,846466,844531,840188,846757,825120,823051,818711,812411,806482,818166,811932,802100,808773,804554
