rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,0,24,863715,857597,847415,843132,852831,837750,842112,840077,835800,842194,820587,818926,814708,808391,802380,813773,807458,797750,804742,800576
1,0,0,24,868436,862333,852194,847739,857580,842416,846709,844705,840374,846822,824978,823201,818846,812673,806538,818111,811777,802070,808966,804745
2,1,0,24,863676,857614,847554,843115,852934,837726,842114,840043,835771,842195,820780,819006,814645,808281,802421,813975,807651,797849,804731,800640
3,0,0,24,868431,862328,852173,847782,857642,842444,846795,844750,840338,846876,825000,823327,818788,812646,806707,818209,811873,802113,809022,804818
4,1,0,24,863665,857495,847442,843040,853002,837628,841977,840135,835585,842150,820534,818877,814369,808267,802403,813888,807503,797863,804765,800604
5,0,0,24,868481,862274,852184,847796,857722,842383,846718,844832,840279,846866,824971,823192,818699,812633,806630,818260,811799,802153,809063,804829
6,1,0,24,863781,857530,847405,843144,853151,837779,842160,840331,835682,842249,820753,818915,814526,808309,802457,814094,807644,797913,804914,800775
7,0,0,24,868386,862257,852127,847664,857740,842414,846689,844784,840229,846843,824950,823070,818619,812451,806587,818272,811767,802028,809003,804907
8,1,0,24,863709,857467,847414,843136,853138,837809,842112,840235,835723,842282,820744,818936,814450,808207,802473,814114,807564,797817,804864,800813
9,0,0,24,868420,862100,852209,847752,857864,842516,846815,844850,840358,846891,825048,823178,818688,812580,806680,818212,811805,802039,809086,804970
10,1,0,24,863777,857501,847471,843170,853175,837823,842251,840239,835757,842265,820758,818925,814440,808391,802468,813919,807618,797938,804968,800761
11,0,0,24,868564,862328,852305,847875,857899,842674,847025,844985,840472,847047,825140,823289,818807,812772,806871,818336,812037,802218,809253,805017
12,1,0,24,863876,857489,847519,843231,853186,837943,842300,840258,835869,842273,820790,818842,814537,808394,802598,813994,807715,797904,805042,800747
13,0,0,24,868556,862354,852269,847822,857821,842638,846942,844931,840501,846904,825042,823180,818760,812695,806813,818242,811926,802161,809158,804880
14,1,0,24,864001,857774,847551,843260,853174,837986,842286,840328,835963,842344,820849,819075,814568,808439,802654,814053,807727,797961,804996,800788
15,0,0,24,868645,862465,852322,847814,857788,842552,846876,844794,840460,846934,825025,823264,818720,812667,806771,818289,811994,802071,809281,804883
16,1,0,24,863827,857604,847446,843110,853080,837851,842171,840140,835788,842207,820636,818846,814364,808367,802540,814168,807709,797795,805052,800577
17,0,0,24,868330,862144,852088,847523,857554,842354,846639,844637,840212,846730,824769,822877,818549,812562,806540,818172,811689,801804,809136,804634
18,1,0,24,864165,857918,847871,843360,853418,838173,842490,840422,836119,842545,820955,819014,814795,808640,802846,814286,807902,798016,805419,800921
19,0,0,24,868532,862298,852266,847649,857703,842444,846765,844699,840324,846800,824911,822990,818668,812568,806733,818268,811819,801977,809269,804771
20,1,0,24,863903,857547,847562,843145,853107,837878,842115,840149,835838,842241,820658,818871,814447,808328,802547,814080,807646,797915,805127,800661
21,0,0,24,868276,862052,851991,847490,857444,842224,846521,844496,840205,846606,824691,822741,818423,812302,806477,818095,811624,801819,809084,804524
22,1,0,24,864052,857626,847640,843220,853165,837883,842150,840272,835927,842358,820663,818887,814546,808414,802665,814071,807651,797892,805189,800768
23,0,0,24,868852,862377,852209,847720,857783,842486,846715,844772,840412,846925,824978,823188,818677,812495,806866,818347,811875,802086,809286,804830
24,1,0,24,863949,857472,847342,843033,853102,837683,841977,840007,835693,842146,820576,818848,814272,808069,802555,813932,807468,797745,804915,800548
25,0,0,24,868727,862429,852254,847850,858000,842541,846782,844796,840496,846911,825099,823186,818743,812733,806930,818395,811929,802100,809367,804893
26,1,0,24,863946,857397,847319,843050,853128,837715,842008,839961,835700,842098,820597,818748,814368,808225,802553,813940,807414,797731,804926,800551
27,0,0,24,868682,862259,852138,847710,857840,842381,846662,844629,840370,846840,824973,823040,818660,812596,806770,818243,811810,802029,809192,804770
28,1,0,24,863818,857390,847293,842988,852945,837617,841911,839849,835751,842108,820607,818642,814359,808200,802556,813847,807425,797672,804946,800531
29,0,0,24,869023,862606,852567,848123,858102,842663,846990,845027,840793,847208,825342,823461,818990,812976,807133,818559,812283,802251,809591,805185
30,1,0,24,864181,857670,847697,843365,853364,837938,842298,840266,836081,842420,820892,819062,814632,808669,802880,814252,807926,797937,805254,800912
31,0,0,24,868653,862106,852051,847649,857745,842253,846609,844471,840252,846811,824904,823133,818513,812577,806784,818218,811853,801880,809225,804714
32,1,0,24,864202,857670,847684,843342,853251,837844,842215,840070,835950,842396,820818,819125,814614,808568,802809,814195,807802,797895,805255,800854
33,0,0,24,868490,862033,851967,847480,857613,842139,846391,844390,840212,846582,824746,822903,818423,812334,806585,818031,811698,801665,809087,804605
34,1,0,24,863915,857572,847409,843104,853083,837655,841946,840013,835828,842131,820654,818842,814447,808264,802620,814026,807598,797776,805045,800634
35,0,0,24,868882,862533,852436,847948,858016,842563,846865,844907,840649,847014,825207,823345,818941,812810,807071,818624,812168,802243,809498,804994
36,1,0,24,864094,857502,847580,843233,853278,837788,842062,840163,835924,842232,820804,818976,814644,808424,802770,814173,807858,797907,805211,800669
37,0,0,24,868781,862184,852262,847828,857935,842370,846629,844812,840507,846862,825119,823171,818852,812674,806928,818473,812046,802083,809410,804883
38,1,0,24,864114,857549,847685,843280,853353,837895,842165,840257,836053,842333,820929,819014,814743,808510,802796,814287,807948,798013,805230,800815
39,0,0,24,868610,862065,852114,847656,857784,842347,846606,844664,840373,846724,824935,823113,818721,812510,806769,818294,811878,802029,809200,804753
40,1,0,24,864199,857678,847762,843441,853422,837948,842343,840365,836103,842461,820936,819139,814868,808601,802823,814465,807973,798157,805306,800884
41,0,0,24,868360,861965,852001,847543,857530,842117,846465,844520,840208,846642,824779,822945,818603,812390,806560,818197,811825,801918,809065,804620
42,1,0,24,863787,857361,847365,843035,852998,837621,841966,840052,835715,842099,820596,818737,814516,808269,802534,814022,807736,797830,804965,800516
43,0,0,24,868533,862012,852078,847705,857747,842329,846627,844653,840358,846835,824941,823054,818817,812591,806727,818299,811994,801998,809225,804750
44,1,0,24,863783,857177,847232,842986,852954,837483,841821,839983,835621,841985,820438,818681,814589,808180,802374,813924,807626,797718,804947,800436
45,0,0,24,868608,862171,852126,847729,857736,842241,846593,844692,840304,846761,824908,823066,818894,812591,806773,818341,812037,802128,809301,804761
46,1,0,24,864201,857716,847697,843329,853322,837840,842222,840358,835964,842353,820869,819047,814848,808599,802836,814333,808029,798141,805288,800803
47,0,0,24,868854,862424,852307,847887,857940,842469,846791,844974,840516,846895,825175,823233,819012,812857,807008,818552,812192,802299,809457,804901
48,1,0,24,864119,857593,847605,843283,853154,837760,842080,840305,835876,842194,820845,818951,814746,808498,802717,814258,807843,798005,805212,800728
49,0,0,24,868556,862147,852014,847537,857580,842163,846486,844563,840237,846556,824842,822949,818669,812498,806664,818239,811832,801956,809147,804631
50,1,0,24,863928,857501,847497,843083,853082,837645,841989,840130,835793,842049,820674,818803,814604,808376,802640,814088,807697,797961,805067,800663
51,0,0,24,868581,862397,852150,847658,857717,842260,846610,844755,840337,846735,824938,823007,818725,812543,806815,818285,811923,802130,809241,804741
52,1,0,24,863888,857629,847405,843108,853069,837664,841951,840106,835761,842228,820651,818765,814427,808238,802722,814100,807678,797950,805178,800597
53,0,0,24,868770,862604,852292,847859,857870,842524,846789,844850,840515,846952,825121,823163,818923,812589,807154,818561,812060,802364,809532,804986
54,1,0,24,864062,857864,847635,843243,853266,837863,842207,840328,835957,842295,820879,818955,814779,808387,802899,814207,807850,798177,805366,800908
55,0,0,24,868567,862336,852077,847571,857719,842259,846635,844629,840327,846715,824938,823009,818774,812389,806860,818314,811927,802139,809370,804780
56,1,0,24,864190,857947,847650,843225,853295,837785,842209,840364,835994,842304,820873,818971,814845,808376,802933,814325,807920,798068,805414,800868
57,0,0,24,868682,862393,852142,847571,857726,842185,846562,844716,840323,846703,824932,822990,818836,812419,806915,818259,811976,802082,809265,804835
58,1,0,24,864167,857814,847621,843167,853205,837762,842143,840297,835870,842268,820850,818960,814791,808366,802905,814175,807895,798112,805342,800770
59,0,0,24,868593,862201,852011,847610,857623,842233,846513,844688,840266,846663,824890,822933,818714,812343,806900,818354,811936,802072,809242,804722
60,1,0,24,864104,857720,847531,843277,853188,837788,842147,840281,835911,842209,820817,818870,814786,808247,802935,814321,807935,798082,805240,800744
61,0,0,24,868557,862188,852009,847601,857581,842212,846600,844618,840213,846648,824801,822887,818663,812287,806882,818353,811849,802057,809172,804686
62,1,0,24,863906,857484,847310,842928,852915,837639,841958,840029,835649,842098,820595,818689,814567,808117,802635,813988,807614,797867,804851,800555
63,0,0,24,868671,862282,852128,847606,857654,842263,846587,844661,840273,846690,824934,823110,818799,812495,806881,818176,811962,802078,809249,804740
64,1,0,24,864100,857692,847499,843168,853115,837734,842125,840145,835780,842174,820751,818943,814656,808313,802871,814090,807895,797955,805143,800804
65,0,0,24,868666,862334,852152,847710,857769,842351,846662,844741,840332,846737,824977,823195,818814,812578,807031,818263,812022,802110,809243,804993
66,1,0,24,863992,857741,847587,843291,853205,837807,842108,840247,835812,842176,820752,819023,814715,808417,802961,814137,807841,798087,805235,800859
67,0,0,24,868525,862296,852097,847696,857664,842317,846531,844646,840247,846661,824888,823103,818689,812523,806974,818187,811913,802038,809259,804927
68,1,0,24,863612,857342,847199,842942,852793,837450,841730,839834,835456,841854,820353,818647,814321,807997,802547,813761,807398,797593,804865,800588
69,0,0,24,868598,862386,852071,847693,857731,842322,846626,844721,840282,846696,824944,823168,818830,812546,806996,818315,811930,802055,809205,804900
70,1,0,24,864270,858031,847730,843384,853290,837958,842318,840414,835991,842417,820951,819139,814856,808612,803162,814333,808063,798124,805353,800971
71,0,0,24,868644,862407,852051,847709,857568,842323,846555,844653,840260,846666,824915,823108,818714,812566,806972,818214,812023,801971,809201,804909
72,1,0,24,863914,857566,847280,843035,852857,837532,841863,839912,835672,841940,820521,818679,814328,808135,802620,813926,807559,797634,804811,800634
73,0,0,24,868909,862652,852201,847849,857844,842529,846762,844838,840530,846833,825112,823254,818821,812626,807060,818440,812127,802148,809360,805061
74,1,0,24,864168,857930,847570,843299,853244,837956,842151,840325,835952,842287,820853,819019,814729,808427,802808,814297,807936,798045,805220,800946
75,0,0,24,868549,862305,852011,847645,857658,842252,846575,844607,840266,846665,824872,822992,818773,812439,806773,818303,811953,802004,809163,804845
76,1,0,24,863979,857719,847452,843185,853171,837775,842113,840063,835841,842140,820682,818863,814659,808410,802784,814210,807908,797976,805137,800757
77,0,0,24,868626,862437,852174,847779,857670,842412,846669,844651,840415,846828,825027,823080,818763,812616,806931,818449,812085,802147,809281,804947
78,1,0,24,864171,857903,847647,843346,853249,837879,842185,840314,835929,842328,820834,818964,814709,808510,802895,814223,807926,798135,805192,800901
79,0,0,24,868622,862410,852018,847679,857657,842233,846539,844612,840279,846733,824806,822972,818602,812592,806778,818126,811955,802087,809158,804832
80,1,0,24,863973,857687,847448,843011,852984,837657,841929,840122,835698,842085,820563,818780,814423,808339,802659,813918,807755,798033,804991,800704
81,0,0,24,868850,862628,852306,847887,857800,842552,846771,844895,840532,846900,825045,823231,818865,812784,807008,818355,812172,802430,809324,805087
82,1,0,24,864092,857850,847527,843253,853146,837870,842143,840283,835964,842263,820688,818933,814545,808441,802814,814115,807887,798133,805154,800891
83,0,0,24,868892,862573,852211,847839,857854,842518,846771,844903,840522,846906,825061,823182,818818,812698,807013,818219,812148,802372,809384,805039
84,1,0,24,864281,858023,847614,843342,853347,838008,842332,840475,836035,842421,820891,819058,814839,808613,803008,814239,808041,798252,805184,801012
85,0,0,24,868833,862535,852277,847816,857806,842499,846778,844863,840525,846950,824994,823139,818865,812694,807113,818336,812139,802391,809260,805034
86,1,0,24,864281,857912,847597,843287,853264,838004,842270,840322,836017,842397,820830,819010,814823,808560,803063,814218,808002,798295,805310,800983
87,0,0,24,868581,862305,851981,847620,857590,842292,846533,844525,840234,846659,824781,823002,818683,812597,806910,818068,812003,802145,809156,804803
88,1,0,24,863846,857539,847378,842999,852952,837659,841910,839985,835693,842048,820530,818754,814487,808378,802739,813949,807721,797897,805026,800656
89,0,0,24,868594,862335,852191,847777,857661,842368,846643,844677,840351,846773,824930,823129,818835,812739,806992,818322,812073,802242,809313,804955
90,1,0,24,863904,857521,847295,843007,852908,837507,841859,839984,835632,841995,820487,818726,814407,808282,802623,813957,807627,797915,804907,800592
91,0,0,24,869005,862624,852328,847920,857889,842555,846823,844933,840539,846910,825156,823289,818919,812899,807096,818424,812177,802403,809359,805115
92,1,0,24,864250,857804,847576,843288,853147,837873,842173,840302,835966,842286,820780,819076,814665,808617,802845,814157,807948,798209,805076,800844
93,0,0,24,868808,862332,852132,847735,857705,842385,846653,844752,840392,846782,824914,823179,818734,812671,806922,818280,812012,802239,809205,804894
94,1,0,24,863928,857407,847211,843004,852851,837623,841857,840011,835580,841908,820384,818714,814362,808233,802558,813808,807604,797817,804820,800477
95,0,0,24,868726,862262,851968,847638,857540,842409,846589,844733,840269,846648,824792,823146,818645,812624,806807,818099,812025,802177,809179,804743
96,1,0,24,864224,857760,847593,843283,853085,837900,842245,840329,835911,842291,820724,819071,814713,808547,802848,814028,808000,798151,805167,800753
97,0,0,24,868906,862510,852235,847790,857771,842575,846815,844864,840449,846928,825008,823278,818804,812711,806969,818173,812158,802333,809187,804907
98,1,0,24,864009,857453,847331,842993,852916,837690,841963,839980,835615,842082,820496,818871,814514,808281,802590,813734,807676,797953,804815,800569
99,0,0,24,868985,862448,852307,847848,857784,842600,846872,844861,840470,846973,825028,823325,818919,812906,807058,818363,812217,802420,809341,804934
100,1,0,24,864154,857556,847494,843103,853103,837816,842080,840100,835765,842165,820627,818929,814602,808464,802742,813977,807870,798121,805040,800609
101,0,0,24,868741,862206,852135,847592,857563,842334,846584,844714,840248,846692,824777,823115,818678,812575,806801,818176,811978,802214,809282,804634
102,1,0,24,864204,857724,847564,843257,853036,837894,842146,840307,835895,842251,820729,819016,814670,808536,802813,814235,807867,798143,805179,800724
103,0,0,24,868735,862179,851988,847633,857463,842404,846533,844753,840301,846661,824805,823083,818724,812513,806798,818220,811856,802105,809213,804703
104,1,0,24,864094,857527,847401,843207,853062,837857,842063,840200,835814,842227,820590,818915,814591,808327,802745,814060,807728,798064,805096,800595
105,0,0,24,868603,862007,851892,847553,857583,842285,846523,844567,840168,846680,824728,822940,818568,812348,806779,818157,811714,802077,809114,804586
106,1,0,24,864056,857388,847378,843163,852915,837795,842018,840150,835676,842155,820613,818834,814532,808292,802729,814032,807624,798109,805028,800548
107,0,0,24,868554,862023,851921,847640,857353,842232,846533,844561,840136,846570,824759,823059,818597,812511,806795,818042,811728,802068,809055,804627
108,1,0,24,864016,857497,847483,843236,852981,837800,842133,840143,835727,842157,820705,818951,814539,808457,802802,814007,807715,798116,804998,800609
109,0,0,24,868612,862001,852001,847684,857549,842327,846591,844508,840135,846624,824762,823014,818586,812415,806776,818124,811796,802184,809102,804634
110,1,0,24,864228,857571,847620,843417,853218,837917,842330,840263,835851,842286,820712,819023,814695,808499,802828,814151,807893,798285,805230,800698
111,0,0,24,868836,862401,852245,847908,857918,842486,846905,844851,840429,846869,825025,823294,818934,812843,807064,818336,812109,802457,809342,804892
112,1,0,24,864412,857796,847711,843554,853379,837913,842362,840441,836012,842387,820917,819171,814919,808730,803020,814267,807987,798425,805275,800953
113,0,0,24,868511,862051,851907,847583,857518,842137,846552,844565,840078,846603,824696,822976,818655,812478,806799,818058,811806,802167,809060,804569
114,1,0,24,864218,857638,847545,843314,853126,837843,842173,840215,835836,842185,820616,818980,814688,808479,802858,814094,807831,798201,805132,800672
115,0,0,24,868625,862256,852039,847704,857573,842261,846615,844610,840163,846695,824836,823095,818675,812630,806844,818191,811989,802266,809172,804719
116,1,0,24,863888,857475,847286,843057,852858,837594,841880,839965,835539,842039,820415,818738,814408,808281,802655,813877,807673,798002,804870,800498
117,0,0,24,869010,862584,852281,847992,857827,842624,846843,844883,840513,846965,825084,823232,818906,812877,807166,818408,812191,802496,809359,805054
118,1,0,24,864209,857687,847532,843214,853080,837921,842115,840144,835785,842231,820614,818918,814573,808471,802842,814091,807810,798242,805079,800742
119,0,0,24,868837,862402,852205,847753,857678,842497,846714,844726,840397,846899,824868,823127,818731,812595,807006,818325,811952,802315,809181,804883
120,1,0,24,864094,857707,847388,843188,852989,837798,842000,840055,835753,842099,820535,818874,814585,808308,802790,814021,807653,798079,804929,800658
121,0,0,24,868519,862261,851931,847559,857455,842243,846428,844512,840181,846514,824651,823036,818645,812497,806842,818155,811771,802099,808976,804633
122,1,0,24,864198,857807,847597,843251,853155,837863,842082,840185,835913,842218,820656,818985,814686,808504,802890,814155,807822,798140,805035,800739
123,0,0,24,869014,862655,852389,847991,857933,842615,846813,844934,840697,846933,825039,823244,819035,812803,807169,818484,812238,802481,809274,805065
124,1,0,24,864476,857998,847838,843525,853443,838039,842357,840434,836191,842425,820895,819145,814919,808520,803060,814422,808109,798393,805158,801037
125,0,0,24,868870,862572,852296,847871,857853,842498,846766,844857,840544,846880,824980,823207,818905,812676,807074,818573,812071,802383,809212,805001
126,1,0,24,864090,857881,847574,843240,853124,837834,842096,840177,835952,842250,820652,818852,814710,808340,802883,814239,807795,798120,804967,800748
127,0,0,24,868987,862718,852451,848071,857970,842691,846959,845038,840725,847116,825087,823308,819115,812975,807297,818692,812245,802500,809351,805139
128,1,0,24,864197,857847,847621,843285,853200,837888,842149,840235,835914,842332,820655,818900,814736,808590,802878,814194,807895,798080,805026,800811
129,0,0,24,868805,862450,852157,847827,857759,842351,846695,844783,840403,846845,824823,823009,818814,812757,806982,818228,811988,802166,809143,804865
130,1,0,24,863863,857535,847271,843044,852895,837554,841855,840006,835612,842033,820394,818632,814473,808333,802538,813933,807656,797891,804679,800552
131,0,0,24,868629,862270,852012,847690,857651,842305,846558,844583,840179,846681,824694,823030,818710,812682,806809,818237,811961,802229,808897,804754
132,1,0,24,863915,857474,847315,842960,852966,837629,841817,839948,835602,841996,820345,818668,814440,808305,802534,813907,807565,797941,804708,800526
133,0,0,24,868757,862311,852125,847652,857803,842377,846542,844653,840308,846708,824764,823107,818790,812676,806846,818252,811928,802169,809060,804795
134,1,0,24,864026,857576,847475,843094,853126,837736,841935,840102,835803,842103,820424,818822,814645,808470,802703,814045,807773,797982,804900,800651
135,0,0,24,868851,862342,852252,847782,857806,842469,846681,844691,840429,846743,824892,823073,818981,812808,806971,818251,812075,802310,809161,804802
136,1,0,24,864011,857467,847370,843109,852981,837656,841838,840017,835627,842031,820472,818657,814573,808404,802627,813894,807619,797945,804788,800476
137,0,0,24,868943,862450,852227,847951,857820,842557,846806,844807,840454,846829,825029,823151,818944,812837,807064,818426,812085,802371,809218,804923
138,1,0,24,864313,857675,847625,843281,853136,837873,842163,840181,835876,842172,820643,818920,814717,808534,802818,814078,807865,798198,805166,800761
139,0,0,24,868857,862374,852212,847832,857720,842423,846745,844715,840407,846760,824804,823198,818848,812819,806870,818228,812053,802330,809230,804757
140,1,0,24,864136,857729,847563,843299,853139,837855,842114,840228,835864,842168,820626,818961,814710,808536,802810,814060,807839,798136,805068,800690
141,0,0,24,868856,862497,852252,847865,857824,842528,846740,844852,840443,846814,824905,823210,818892,812832,807044,818334,812126,802343,809250,804866
142,1,0,24,863943,857562,847457,843181,852991,837604,841910,840058,835651,841951,820463,818719,814509,808347,802680,813800,807560,797965,804765,800534
143,0,0,24,868700,862285,852115,847707,857641,842311,846594,844663,840197,846653,824692,822984,818705,812557,806816,818138,811884,802172,808983,804711
144,1,0,24,864231,857810,847682,843399,853296,837919,842295,840371,835878,842316,820710,818984,814693,808578,802871,814212,807946,798248,805065,800782
145,0,0,24,868726,862280,852052,847703,857665,842333,846625,844668,840135,846690,824792,822935,818700,812664,806790,818160,811962,802162,808963,804637
146,1,0,24,864089,857689,847438,843092,852971,837720,842055,840073,835688,842129,820544,818767,814474,808407,802581,814006,807674,798031,804915,800612
147,0,0,24,868629,862253,851977,847582,857587,842277,846475,844556,840157,846656,824736,822829,818492,812535,806664,818123,811826,802122,809013,804606
148,1,0,24,864332,857824,847548,843248,853199,837868,842097,840317,835836,842309,820705,818855,814519,808595,802760,814083,807898,798131,805095,800686
149,0,0,24,868764,862283,852114,847686,857630,842387,846653,844677,840330,846692,824802,823019,818633,812823,806811,818222,811936,802188,809151,804772
150,1,0,24,864207,857581,847487,843238,853115,837818,842148,840066,835858,842158,820617,818889,814480,808630,802725,814088,807784,798122,805027,800659
151,0,0,24,868729,862243,852011,847684,857596,842385,846592,844601,840316,846682,824773,823023,818570,812725,806874,818269,811942,802155,809133,804802
152,1,0,24,864365,857793,847610,843437,853236,838060,842271,840352,836031,842337,820754,819079,814693,808737,802999,814280,808000,798218,805182,800928
153,0,0,24,868820,862355,852097,847849,857687,842524,846738,844742,840410,846784,824844,823077,818775,812751,806994,818395,812008,802260,809179,804918
