rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,1,24,863488,857444,847225,842944,852693,837549,841918,839681,835466,842123,820238,818565,814313,808146,802163,813687,807284,797293,804249,800414
1,0,1,24,868411,862297,851923,847631,857523,842303,846661,844552,840166,846865,824617,822852,818613,812474,806409,818207,811719,801604,808512,804722
2,1,1,24,863796,857555,847305,843037,852869,837735,842035,839899,835583,842241,820379,818584,814450,808372,802310,814093,807524,797485,804335,800607
3,0,1,24,868454,862217,851928,847582,857533,842348,846645,844450,840115,846816,824656,822797,818621,812584,806534,818256,811637,801602,808518,804742
4,1,1,24,863727,857440,847084,842819,852682,837535,841895,839729,835458,841994,820200,818431,814336,808205,802236,813854,807267,797275,804216,800504
5,0,1,24,868541,862326,851951,847559,857490,842245,846603,844420,840128,846744,824706,822868,818703,812613,806511,818235,811727,801586,808582,804827
6,1,1,24,863750,857508,847204,842871,852697,837509,841795,839584,835417,841974,820246,818422,814322,808257,802211,813841,807308,797285,804366,800493
7,0,1,24,868601,862272,852096,847634,857489,842318,846582,844412,840212,846802,824730,822935,818637,812631,806537,818326,811620,801601,808721,804705
8,1,1,24,864281,857753,847660,843289,853070,837956,842197,840082,835882,842424,820719,818955,814750,808557,802626,814289,807711,797700,804772,800874
9,0,1,24,868698,862277,852031,847651,857452,842263,846480,844424,840100,846716,824714,822852,818634,812600,806524,818262,811669,801580,808700,804686
10,1,1,24,864110,857630,847537,843254,852983,837744,842028,839957,835695,842217,820568,818790,814597,808520,802441,814130,807557,797644,804745,800700
11,0,1,24,868563,862108,852058,847607,857612,842268,846551,844358,840068,846708,824783,822872,818687,812609,806474,818238,811597,801711,808760,804730
12,1,1,24,864164,857733,847650,843439,853361,837969,842223,840057,835851,842364,820851,818902,814839,808625,802599,814278,807758,797817,804844,800859
13,0,1,24,868658,862293,852220,847799,857784,842422,846685,844522,840301,846817,824890,822968,818752,812673,806637,818353,811730,801748,808854,804865
14,1,1,24,864007,857485,847463,843139,853128,837715,842088,839923,835658,842184,820636,818742,814520,808413,802469,813955,807563,797530,804722,800651
15,0,1,24,868737,862257,852106,847709,857806,842335,846677,844462,840281,846839,824939,823049,818780,812764,806676,818221,811813,801804,808980,804791
16,1,1,24,864148,857496,847524,843178,853169,837751,842089,839983,835703,842290,820700,818789,814594,808491,802461,813905,807599,797607,804845,800655
17,0,1,24,868917,862418,852264,847907,858001,842506,846847,844696,840428,847017,825099,823190,818995,812923,806752,818281,811939,801883,809058,804881
18,1,1,24,864068,857703,847669,843308,853405,837900,842218,840027,835794,842354,820786,818924,814753,808633,802547,814114,807698,797727,804924,800731
19,0,1,24,868930,862569,852494,848035,858199,842655,846936,844792,840573,847083,825267,823327,819126,813039,806873,818465,812028,801980,809299,805039
20,1,1,24,864068,857590,847566,843224,853276,837901,842114,839940,835674,842256,820726,818880,814748,808471,802559,814099,807523,797605,804938,800687
21,0,1,24,868704,862334,852282,847698,857879,842524,846712,844497,840269,846867,825016,823045,818880,812732,806765,818310,811736,801774,809025,804789
22,1,1,24,864007,857656,847476,843123,853073,837808,842077,839966,835651,842225,820706,818738,814555,808401,802504,813958,807433,797620,804799,800559
23,0,1,24,868718,862258,852052,847657,857656,842372,846629,844447,840168,846805,824846,822884,818735,812628,806699,818100,811562,801778,808919,804727
24,1,1,24,864316,857651,847614,843271,853255,838000,842167,840203,835795,842431,820800,818807,814688,808641,802733,814071,807600,797827,804892,800756
25,0,1,24,868955,862424,852164,847817,857763,842562,846731,844712,840340,846955,825024,823049,818873,812764,806853,818226,811814,801874,809019,804786
26,1,1,24,864288,857862,847653,843368,853261,837995,842197,840226,835957,842461,820813,818893,814723,808541,802730,814119,807700,797829,804933,800810
27,0,1,24,868972,862506,852313,847866,858024,842621,846819,844768,840552,847120,825121,823178,818988,812851,806901,818395,811885,801978,809070,804872
28,1,1,24,864304,857699,847541,843321,853324,837929,842200,840114,835916,842488,820830,818815,814745,808578,802657,814105,807657,797738,804915,800675
29,0,1,24,869022,862547,852363,847945,858020,842565,846840,844725,840581,847181,825174,823116,819025,812962,806809,818477,811997,802077,809170,804861
30,1,1,24,864219,857789,847543,843303,853322,837861,842121,839984,835878,842437,820881,818842,814771,808615,802647,814138,807753,797870,804901,800625
31,0,1,24,869095,862649,852449,848090,858121,842781,846867,844792,840611,847188,825298,823261,818972,813039,807062,818537,812156,802205,809167,804949
32,1,1,24,864340,857766,847630,843397,853349,838019,842202,840055,835995,842496,820893,818870,814651,808643,802781,814171,807778,797794,804944,800663
33,0,1,24,868655,862105,851926,847624,857612,842274,846445,844224,840162,846747,824848,822750,818479,812514,806512,818011,811558,801583,808783,804548
34,1,1,24,863976,857353,847275,842993,852913,837678,841879,839712,835616,842175,820561,818521,814374,808390,802405,813843,807477,797482,804654,800452
35,0,1,24,868520,861925,851811,847462,857326,842184,846394,844121,840045,846657,824814,822578,818384,812472,806422,818016,811619,801512,808706,804440
36,1,1,24,864277,857639,847560,843201,853133,838007,842171,840074,835814,842423,820807,818788,814686,808526,802618,814145,807796,797698,804884,800665
37,0,1,24,868946,862494,852263,847917,857924,842669,846828,844652,840483,847137,825124,823062,818982,812817,806906,818388,812055,802010,809124,804915
38,1,1,24,864291,857751,847611,843354,853247,838008,842161,840113,835901,842544,820855,818850,814793,808540,802695,814202,807863,797869,804898,800791
39,0,1,24,868942,862404,852297,847916,857916,842645,846768,844691,840423,847098,825142,823052,819040,812846,806873,818431,812022,802084,809139,804899
40,1,1,24,864061,857403,847353,843066,853055,837672,841890,839862,835630,842165,820602,818537,814436,808265,802452,813892,807513,797657,804615,800442
41,0,1,24,868793,862136,851992,847738,857736,842331,846585,844404,840237,846861,824872,822868,818516,812523,806625,818106,811776,801838,808841,804640
42,1,1,24,864217,857527,847443,843237,853124,837845,842149,840022,835793,842239,820752,818703,814489,808394,802584,814079,807638,797755,804751,800607
43,0,1,24,868723,862192,852032,847740,857713,842363,846728,844491,840290,846833,824952,822842,818653,812606,806635,818210,811709,801858,808777,804684
44,1,1,24,864172,857490,847417,843317,853125,837824,842152,839975,835779,842293,820718,818719,814550,808319,802565,814041,807607,797761,804673,800684
45,0,1,24,868758,862144,852012,847778,857638,842362,846635,844456,840230,846802,824912,822795,818628,812479,806534,818124,811813,801760,808747,804637
46,1,1,24,864282,857551,847609,843344,853136,837889,842180,840066,835789,842403,820869,818756,814627,808377,802552,814087,807795,797805,804863,800707
47,0,1,24,868847,862267,852165,847811,857731,842427,846699,844557,840348,846942,825011,822892,818689,812540,806610,818268,811851,801899,808995,804780
48,1,1,24,864392,857556,847511,843342,853215,837914,842183,840024,835826,842424,820754,818735,814625,808354,802499,814080,807716,797744,804804,800708
49,0,1,24,869144,862424,852246,847974,857893,842648,846870,844738,840558,847165,825152,823089,818951,812771,806810,818377,811990,802042,809043,804940
50,1,1,24,864154,857530,847301,843152,852961,837736,842072,839961,835730,842214,820700,818571,814569,808259,802447,813948,807602,797633,804606,800590
51,0,1,24,868816,862144,852017,847653,857581,842367,846632,844482,840271,846877,824914,822810,818796,812545,806628,818129,811825,801792,808849,804710
52,1,1,24,863917,857146,847103,842864,852794,837533,841810,839728,835419,841997,820438,818330,814325,808095,802293,813592,807311,797420,804469,800333
53,0,1,24,868800,862132,851947,847631,857600,842363,846608,844533,840223,846777,824920,822761,818713,812636,806569,818010,811660,801783,808782,804639
54,1,1,24,864177,857516,847377,843118,853039,837823,842045,840103,835606,842258,820696,818652,814533,808402,802458,813884,807613,797677,804676,800574
55,0,1,24,868843,862265,852086,847719,857690,842466,846638,844692,840167,846926,824942,822921,818773,812661,806685,818145,811830,801851,808852,804776
56,1,1,24,864161,857570,847402,843282,853146,837821,842102,840212,835722,842402,820682,818615,814530,808484,802540,813994,807619,797681,804740,800623
57,0,1,24,868833,862231,852102,847819,857748,842476,846806,844725,840309,846992,825026,822867,818690,812733,806717,818264,811827,801817,808874,804772
58,1,1,24,864353,857524,847466,843289,853084,837919,842160,840176,835803,842442,820757,818670,814529,808548,802613,814058,807677,797695,804781,800668
59,0,1,24,869166,862288,852160,847989,857894,842662,846908,844857,840536,847156,825102,823051,818868,812925,806878,818322,812002,801970,809054,804882
