rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,24,836344,833119,818077,823193,814760,821213,820890,817747,827669,814311,826868,819103,808652,821939,818773,810015,815069,809824,812604,797217
1,0,0,24,842683,839348,824165,829527,820812,827452,826953,823944,833967,820488,833151,825387,814779,828305,825174,816251,821348,816012,818856,803396
2,31,0,24,836248,832902,817867,823201,814652,821171,820598,817786,827595,814204,826719,819049,808552,821903,818708,809952,814938,809688,812491,797152
3,0,0,24,842692,839470,824374,829747,821029,827723,827098,824237,834168,820792,833404,825546,815125,828422,825306,816467,821548,816202,819056,803632
4,31,0,24,836196,833072,818017,823384,814633,821271,820651,817836,827699,814302,826786,818971,808736,821956,818851,810071,815024,809836,812476,797221
5,0,0,24,842706,839708,824515,829938,821101,827815,827185,824328,834256,820784,833476,825575,815155,828633,825516,816480,821589,816317,819041,803780
6,31,0,24,836386,833339,818279,823682,814877,821529,821000,818095,827917,814647,826995,819255,809009,822244,819170,810286,815206,809983,812726,797533
7,0,0,24,842691,839575,824514,829977,820996,827770,827232,824227,834211,820764,833398,825497,815157,828606,825542,816466,821567,816162,819024,803706
8,31,0,24,836255,833179,818236,823545,814668,821399,820894,817930,827767,814429,826780,819140,808756,822238,818985,810140,815230,809860,812574,797342
9,0,0,24,842699,839519,824420,829925,820970,827752,827131,824233,834178,820750,833348,825507,815080,828526,825451,816565,821620,816211,818992,803646
10,31,0,24,836237,833052,818110,823404,814708,821318,820689,817847,827737,814299,826789,819098,808672,821988,818811,810045,815066,809767,812479,797248
11,0,0,24,842704,839551,824403,829790,821004,827718,827123,824105,834166,820688,833332,825479,815092,828430,825284,816442,821576,816129,818905,803596
12,31,0,24,836626,833436,818384,823704,815061,821762,821135,818180,828078,814634,827087,819406,809120,822356,819168,810394,815460,810060,812828,797583
13,0,0,24,842710,839666,824377,829842,821017,827823,827154,824191,834134,820625,833390,825520,815117,828486,825357,816537,821673,816169,818982,803648
14,31,0,24,836177,833112,818026,823357,814681,821262,820713,817836,827719,814168,826909,818999,808707,822094,818851,810190,815165,809687,812467,797258
15,0,0,24,842604,839301,824227,829617,820884,827478,826922,824008,833961,820465,833277,825318,814828,828380,825171,816463,821442,816001,818795,803551
16,31,0,24,836372,833134,818146,823515,814808,821312,820767,817906,827817,814386,826902,819264,808764,822282,818907,810302,815274,809883,812639,797458
17,0,0,24,842467,839124,823950,829469,820719,827238,826704,823737,833819,820274,832996,825244,814645,828144,824948,816272,821366,815807,818636,803299
18,31,0,24,836390,833097,818053,823432,814774,821285,820695,817796,827849,814298,826819,819241,808745,822155,818823,810248,815144,809812,812546,797358
19,0,0,24,842863,839513,824414,829822,821141,827733,827106,824172,834281,820711,833409,825637,815088,828620,825423,816557,821722,816154,818989,803844
20,31,0,24,836301,833077,818006,823408,814789,821360,820615,817743,827793,814284,826836,819169,808715,822096,818905,810130,815198,809664,812463,797437
21,0,0,24,842740,839462,824397,829825,821042,827744,826908,824186,834170,820648,833363,825616,814982,828471,825390,816490,821674,816080,818939,803749
22,31,0,24,836249,833050,818107,823500,814787,821381,820676,817776,827808,814317,826758,819218,808796,822155,818778,810171,815222,809768,812496,797377
23,0,0,24,842690,839444,824367,829916,821070,827841,827033,824063,834215,820610,833418,825583,815044,828470,825275,816509,821581,816116,818938,803706
24,31,0,24,836593,833448,818452,823799,815121,821777,821028,818088,828172,814596,827318,819561,809044,822392,819144,810511,815421,810080,812887,797743
25,0,0,24,842542,839321,824200,829570,820924,827553,826837,823917,833970,820389,833319,825414,814885,828292,825157,816385,821390,815989,818765,803505
26,31,0,24,836432,833180,818153,823508,814983,821492,820846,817909,827934,814452,827141,819397,808850,822271,818957,810390,815220,809875,812652,797507
27,0,0,24,842408,839214,824046,829502,820879,827413,826763,823800,833968,820362,833232,825331,814762,828245,824910,816330,821287,815800,818663,803445
28,31,0,24,836248,833097,818014,823343,814823,821375,820706,817817,827838,814232,826946,819293,808803,822149,818735,810276,815093,809723,812527,797449
29,0,0,24,842410,839149,824024,829447,820776,827412,826706,823939,833878,820287,833138,825349,814804,828249,824880,816313,821287,815863,818655,803529
30,31,0,24,836341,833169,818182,823434,814749,821440,820828,817959,827894,814366,826931,819331,808764,822199,818892,810273,815287,809784,812576,797545
31,0,0,24,842900,839539,824386,829735,820977,827852,827160,824226,834147,820745,833432,825632,815096,828509,825278,816576,821569,816158,818907,803851
32,31,0,24,836195,832980,817969,823227,814553,821360,820797,817726,827632,814330,826797,819117,808610,822023,818714,810119,814973,809616,812338,797286
33,0,0,24,842671,839344,824119,829617,820795,827647,827010,824039,834040,820556,833440,825544,814876,828328,825161,816460,821495,816032,818774,803579
34,31,0,24,836614,833364,818302,823638,814893,821670,821037,818056,827972,814512,827233,819440,808953,822257,819063,810419,815295,810044,812698,797540
35,0,0,24,842609,839282,824131,829574,820886,827613,826910,823985,833947,820387,833382,825401,814789,828386,825153,816360,821361,815993,818711,803566
36,31,0,24,836274,833000,818027,823383,814769,821369,820710,817844,827729,814224,826935,819269,808787,822133,818974,810257,815178,809772,812412,797392
37,0,0,24,842514,839184,824047,829545,820811,827585,826831,823924,833889,820361,833272,825326,814908,828216,825213,816366,821335,815950,818620,803461
38,31,0,24,836534,833286,818224,823637,815064,821688,821075,818120,827949,814411,827252,819329,808984,822423,819219,810498,815436,810112,812672,797632
39,0,0,24,842530,839248,824042,829597,820852,827602,826915,824052,833849,820392,833324,825289,814779,828304,825181,816401,821439,815936,818604,803517
40,31,0,24,836219,833068,817867,823365,814669,821318,820718,817756,827648,814167,826874,819158,808702,822015,818768,810120,815095,809655,812385,797334
41,0,0,24,842517,839367,824057,829600,820867,827610,827015,824000,833927,820452,833346,825463,814882,828378,825261,816483,821512,816042,818737,803594
42,31,0,24,836331,833142,817850,823350,814709,821463,820729,817858,827726,814184,826965,819151,808649,822158,818819,810191,815168,809786,812461,797325
43,0,0,24,842724,839432,824321,829748,821020,827767,827027,824183,834076,820512,833418,825485,815005,828587,825299,816542,821597,816271,818824,803551
44,31,0,24,836207,832958,817897,823207,814662,821219,820692,817735,827494,814017,826828,819060,808643,822048,818766,810038,815018,809605,812345,797115
45,0,0,24,842514,839257,823948,829514,820776,827417,826881,823883,833802,820304,833199,825301,814793,828334,825015,816314,821282,815857,818634,803347
46,31,0,24,836361,833237,817953,823550,814770,821405,820903,817921,827709,814254,826949,819250,808821,822281,818861,810226,815098,809803,812474,797355
47,0,0,24,842768,839498,824233,829940,821007,827768,827220,824240,834082,820505,833515,825584,815077,828640,825291,816549,821399,816124,818887,803706
48,31,0,24,836084,832845,817740,823318,814537,821207,820676,817659,827440,814012,826758,818998,808512,822094,818677,809962,814743,809567,812272,797161
49,0,0,24,842768,839515,824303,829925,820993,827749,827235,824142,834023,820596,833465,825527,815059,828670,825427,816586,821416,816080,818955,803688
50,31,0,24,836268,833104,818001,823527,814635,821365,820850,817861,827639,814284,826878,819124,808694,822204,818923,810124,814903,809595,812463,797336
51,0,0,24,842610,839442,824280,829868,820904,827688,827163,824157,834038,820563,833279,825500,815062,828613,825250,816508,821361,816050,818888,803717
52,31,0,24,836018,832780,817722,823327,814433,821084,820589,817657,827460,813990,826559,818914,808531,821969,818571,809906,814692,809527,812225,797086
53,0,0,24,842598,839368,824184,829822,820885,827581,827090,824087,833985,820561,833277,825411,814885,828489,825087,816359,821263,815998,818793,803509
54,31,0,24,836764,833439,818371,823940,815155,821752,821259,818311,828150,814755,827230,819552,809080,822573,819154,810471,815270,810161,812879,797731
55,0,0,24,842555,839234,824193,829702,820768,827517,827016,824004,833933,820452,833191,825362,814829,828324,824968,816280,821216,815932,818718,803495
56,31,0,24,836437,833169,818171,823648,814754,821491,820956,818010,827834,814387,826960,819293,808930,822321,818830,810221,815073,809822,812586,797441
57,0,0,24,842696,839442,824484,829823,820920,827712,827195,824235,834005,820601,833440,825580,815088,828611,825241,816476,821400,815957,818859,803635
58,31,0,24,836441,833240,818314,823785,814901,821559,821007,818111,827915,814389,827100,819383,808912,822424,818967,810307,815146,809849,812577,797519
59,0,0,24,842852,839616,824557,830041,821203,827934,827261,824416,834198,820644,833552,825710,815167,828714,825488,816616,821578,816150,819087,803920
60,31,0,24,836449,833095,818158,823614,814833,821452,820937,818037,827748,814256,826979,819215,808847,822170,818937,810115,815063,809687,812558,797509
61,0,0,24,842980,839516,824399,829940,821080,827779,827200,824309,834197,820535,833544,825637,815121,828564,825405,816576,821528,816040,819004,803841
