rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,24,835684,832351,817642,822812,814301,820572,820493,817422,827252,814061,826520,818394,808286,821803,818270,809925,814665,809372,812063,796662
1,0,0,24,842349,839098,824398,829596,820792,827188,827182,824109,833889,820742,833371,825070,814963,828496,825019,816594,821460,816010,818847,803221
2,31,0,24,836094,832885,818276,823419,814674,821008,821000,817883,827766,814472,827077,818910,808833,822341,818794,810410,815097,809691,812632,797188
3,0,0,24,842434,839185,824453,829797,820919,827415,827271,824100,834027,820812,833506,825288,815095,828693,825190,816816,821545,816035,818952,803496
4,31,0,24,836285,833179,818525,823683,814912,821433,821239,818109,827930,814812,827275,819121,809019,822545,819111,810691,815486,810068,812843,797465
5,0,0,24,842606,839303,824501,829923,821032,827529,827310,824105,834022,820802,833576,825425,815116,828723,825337,816840,821714,816219,819017,803582
6,31,0,24,836129,832797,818169,823503,814618,821119,820951,817760,827634,814505,826969,818964,808741,822266,818843,810451,815196,809654,812556,797189
7,0,0,24,842590,839290,824429,829982,820985,827531,827295,824110,834110,820937,833633,825367,815102,828716,825395,816810,821799,816193,818930,803502
8,31,0,24,836065,832814,818084,823464,814593,821178,820894,817825,827698,814524,826995,818931,808674,822288,818788,810364,815182,809589,812483,797144
9,0,0,24,842440,839114,824323,829758,820750,827390,827096,823982,834001,820707,833482,825175,814914,828608,825105,816629,821536,815939,818851,803393
10,31,0,24,836306,833080,818324,823703,814784,821343,821115,818006,827900,814681,827275,819151,808924,822618,818954,810579,815405,809898,812757,797341
11,0,0,24,842633,839359,824544,829975,820892,827607,827297,824178,834123,820976,833652,825438,815106,828869,825355,816745,821775,816130,819047,803587
12,31,0,24,836370,833146,818314,823720,814719,821458,821097,817951,827878,814706,827274,819100,809009,822654,819148,810541,815439,809890,812711,797391
13,0,0,24,842554,839292,824326,829793,820874,827484,827226,824046,834090,820810,833473,825301,815095,828799,825314,816770,821682,816030,818976,803497
14,31,0,24,836685,833504,818763,823963,815213,821782,821428,818350,828258,815124,827564,819595,809422,823003,819348,810937,815808,810276,813135,797819
15,0,0,24,842663,839469,824547,829927,820970,827644,827299,824170,834172,821027,833628,825540,815288,828875,825343,816835,821686,816266,819168,803721
16,31,0,24,836218,833072,818186,823562,814737,821317,820989,817903,827829,814663,827095,819233,808978,822563,818915,810454,815317,809880,812720,797322
17,0,0,24,842497,839343,824448,829796,820872,827578,827235,824077,834052,820880,833539,825429,815091,828861,825205,816732,821676,816117,819006,803498
18,31,0,24,835965,832829,818075,823302,814450,821122,820745,817625,827597,814455,826837,818949,808695,822381,818655,810297,815123,809564,812548,797071
19,0,0,24,842398,839155,824343,829702,820672,827334,827125,823985,833900,820771,833380,825300,814852,828652,825033,816610,821473,815951,818961,803407
20,31,0,24,836124,833038,818285,823565,814654,821270,820977,817844,827842,814681,827007,819120,808756,822443,818801,810448,815187,809764,812659,797291
21,0,0,24,842483,839372,824443,829921,820899,827543,827376,824095,834138,820898,833546,825396,815064,828785,825331,816737,821623,816102,819044,803630
22,31,0,24,836028,832877,818103,823407,814639,821184,820974,817673,827696,814479,826875,818993,808787,822325,818944,810342,815141,809720,812627,797252
23,0,0,24,842517,839151,824369,829799,820864,827440,827273,824015,834029,820787,833525,825360,815011,828696,825437,816693,821538,816076,818970,803527
24,31,0,24,836278,832885,818201,823583,814689,821271,821093,817901,827756,814594,827051,819101,808879,822633,819096,810493,815291,809780,812664,797256
25,0,0,24,842482,839147,824349,829761,820839,827485,827165,824074,833971,820728,833406,825326,815002,828733,825345,816673,821507,816059,818937,803475
26,31,0,24,836383,833117,818340,823672,814935,821451,821269,818093,827933,814681,827190,819208,808971,822616,819110,810544,815410,810020,812795,797536
27,0,0,24,842397,839040,824211,829609,820814,827330,827110,823921,833788,820574,833336,825201,814771,828554,825130,816421,821400,815954,818823,803476
28,31,0,24,836340,833077,818337,823593,814932,821278,821142,817970,827925,814678,827081,819268,808850,822655,819096,810564,815382,810031,812732,797510
29,0,0,24,842700,839297,824549,829984,821050,827561,827367,824230,834269,820876,833604,825534,815190,829020,825471,816826,821821,816291,819106,803750
30,31,0,24,836355,833097,818379,823814,814920,821394,821291,818166,828007,814730,827381,819297,808981,822751,819137,810769,815538,810130,812921,797609
31,0,0,24,842528,839289,824463,829977,820939,827547,827276,824137,834157,820840,833607,825476,815021,828849,825307,816818,821775,816255,819059,803736
32,31,0,24,835987,832926,818182,823480,814550,821209,820883,817711,827671,814389,827064,819011,808698,822402,818644,810335,815226,809668,812500,797354
33,0,0,24,842538,839438,824663,829996,821019,827614,827388,824226,834261,820876,833701,825586,815068,829001,825373,816835,821824,816212,819149,803825
34,31,0,24,836148,833041,818257,823747,814758,821296,821153,817923,827900,814614,827156,819194,808811,822630,818917,810468,815371,809809,812699,797491
35,0,0,24,842480,839276,824398,829900,820779,827463,827211,824119,834085,820756,833492,825295,814953,828733,825182,816688,821612,815993,818871,803631
36,31,0,24,836055,832926,818080,823592,814605,821144,820818,817896,827723,814406,826954,819008,808682,822411,818885,810367,815158,809723,812508,797352
37,0,0,24,842295,839260,824181,829841,820830,827345,826941,824089,833946,820763,833425,825341,814883,828665,825278,816590,821587,815990,818892,803584
38,31,0,24,836109,833072,818191,823627,814703,821218,820844,817983,827763,814519,827060,819036,808855,822562,818970,810446,815250,809856,812595,797432
39,0,0,24,842554,839427,824413,829904,820845,827493,827192,824234,834064,820829,833437,825371,815161,828815,825398,816737,821624,816132,818992,803673
40,31,0,24,836037,833040,818109,823558,814615,821108,820828,817815,827734,814466,826926,818992,808709,822364,818892,810339,815325,809784,812548,797433
41,0,0,24,842552,839427,824445,829953,820906,827471,827151,824134,834163,820799,833514,825355,815073,828724,825270,816718,821716,816148,818987,803721
42,31,0,24,836058,832964,817901,823502,814577,821118,820693,817789,827662,814403,826779,818951,808703,822374,818742,810321,815195,809680,812520,797349
43,0,0,24,842510,839345,824205,829877,820883,827463,827080,824076,834013,820822,833514,825316,814986,828682,825266,816708,821698,816003,818915,803661
44,31,0,24,836346,833179,818306,823726,814879,821303,820958,818059,827870,814684,827195,819141,808886,822489,819063,810524,815521,809919,812748,797511
45,0,0,24,842557,839312,824343,829851,820875,827362,827097,824109,834002,820687,833488,825232,814864,828597,825299,816589,821740,815948,818928,803639
46,31,0,24,836208,833090,818112,823614,814784,821109,820924,817919,827749,814465,827073,818992,808767,822352,819007,810369,815402,809784,812673,797364
47,0,0,24,842731,839603,824614,830099,821185,827593,827293,824320,834264,821019,833715,825509,815144,828881,825569,816868,821972,816244,819199,803772
48,31,0,24,836310,833230,818219,823777,814897,821359,820991,818007,827779,814605,827128,819061,808794,822577,819054,810496,815385,809871,812725,797452
49,0,0,24,842531,839326,824437,829878,820993,827452,827081,824132,833990,820749,833550,825225,814862,828656,825256,816672,821657,816043,818967,803527
50,31,0,24,835928,832904,817965,823452,814560,820980,820563,817676,827524,814268,826805,818844,808439,822202,818685,810191,815125,809635,812435,797060
51,0,0,24,842567,839372,824231,829980,820892,827396,826999,824144,834089,820723,833427,825335,814909,828628,825295,816667,821739,816166,819022,803549
