rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,24,836025,832572,817482,822649,814452,820818,820432,817435,827083,814134,826274,818544,808465,821572,818390,809788,814619,809249,812117,797062
1,0,0,24,842754,839424,824330,829417,821090,827548,827074,824222,833909,820840,833170,825363,815102,828319,825236,816584,821536,816022,818986,803741
2,31,0,24,836289,832971,817906,823007,814755,821229,820844,817832,827555,814468,826663,818996,808780,821969,818680,810106,815146,809629,812529,797402
3,0,0,24,842692,839416,824270,829430,821099,827676,827052,824148,834010,820793,833244,825434,815012,828346,825216,816508,821686,815977,818904,803735
4,31,0,24,836848,833597,818476,823640,815403,821857,821218,818340,828177,814996,827299,819630,809287,822486,819317,810675,815762,810166,813057,797942
5,0,0,24,842819,839563,824417,829650,821184,827823,827164,824301,834147,820906,833389,825571,815237,828477,825387,816672,821809,816077,819078,803886
6,31,0,24,836295,833109,818014,823242,814909,821412,820743,817852,827662,814446,826723,819070,808964,822157,818907,810213,815292,809592,812564,797522
7,0,0,24,842647,839460,824236,829550,821193,827671,827098,824164,834025,820809,833268,825522,815183,828579,825389,816619,821774,815857,818969,803871
8,31,0,24,836508,833284,818199,823472,815133,821499,821025,818090,828022,814730,826940,819385,809106,822479,819145,810535,815575,809722,812791,797760
9,0,0,24,842708,839410,824278,829593,821121,827609,827149,824197,834067,820833,833250,825515,815233,828701,825433,816608,821786,815878,818972,803918
10,31,0,24,836618,833398,818405,823547,815300,821618,821074,818273,828012,814756,827148,819439,809212,822611,819265,810606,815586,809977,812865,797879
11,0,0,24,842402,839148,824191,829264,820913,827325,826758,823906,833748,820555,833025,825237,814855,828390,825124,816464,821429,815694,818672,803540
12,31,0,24,836702,833415,818426,823634,815237,821685,821052,818248,828076,814858,827181,819510,809232,822729,819295,810705,815694,810014,812859,797956
