rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,24,835768,832763,817702,822646,814152,820752,820176,817349,827067,814142,826540,818466,808402,821680,818181,809659,814696,809395,812047,796862
1,0,0,24,842634,839528,824353,829451,820846,827569,826872,824007,833903,820882,833504,825335,815152,828516,825146,816557,821558,816071,818894,803525
2,31,0,24,836816,833767,818753,823688,815241,821890,821207,818337,828138,815125,827643,819614,809489,822739,819321,810784,815745,810245,813105,797858
3,0,0,24,842486,839374,824365,829325,820756,827455,826843,824004,833846,820768,833414,825289,815018,828459,825064,816482,821504,816003,818856,803371
4,31,0,24,836070,833086,818137,823142,814486,821201,820624,817727,827448,814389,826934,818918,808711,822161,818680,810112,815112,809609,812352,797127
5,0,0,24,842217,839255,824123,829078,820555,827316,826666,823882,833551,820397,833093,825008,814733,828316,824974,816204,821254,815679,818544,803145
6,31,0,24,836250,833183,818139,823182,814644,821322,820706,817863,827537,814481,827007,818978,808834,822201,818961,810237,815238,809676,812491,797285
7,0,0,24,842539,839530,824408,829551,820873,827462,826919,824009,833836,820731,833491,825257,815143,828557,825302,816566,821626,815975,818888,803537
8,31,0,24,835859,832839,817970,823035,814347,820971,820325,817555,827316,814318,826752,818746,808624,822056,818658,810065,814998,809513,812326,797036
9,0,0,24,842543,839511,824472,829564,820799,827561,826888,824050,833893,820834,833535,825331,815108,828620,825290,816558,821695,816113,818870,803528
10,31,0,24,836248,833263,818241,823284,814608,821385,820820,817896,827744,814540,827110,819071,809004,822441,818962,810347,815355,809843,812637,797297
11,0,0,24,842598,839508,824432,829646,820831,827703,827100,824109,834059,820869,833595,825368,815089,828760,825335,816628,821684,816086,818985,803613
12,31,0,24,836416,833355,818433,823466,814904,821618,821037,818110,827849,814672,827314,819233,809113,822617,819130,810500,815538,810021,812818,797537
13,0,0,24,842236,839089,824095,829267,820494,827245,826762,823798,833597,820345,833203,824996,814795,828307,825021,816354,821382,815738,818589,803203
14,31,0,24,836410,833368,818302,823419,814745,821487,820901,817947,827786,814625,827154,819183,808969,822492,819103,810411,815404,809807,812695,797426
15,0,0,24,842709,839628,824524,829669,820898,827712,827056,824109,834031,820693,833514,825348,815135,828722,825304,816670,821687,816020,818995,803640
16,31,0,24,836171,833164,818121,823210,814578,821247,820622,817742,827554,814292,826846,818876,808745,822283,818722,810270,815155,809552,812490,797186
17,0,0,24,842600,839484,824352,829525,820776,827558,826928,824072,833855,820671,833402,825290,815014,828622,825186,816578,821626,815869,818924,803445
18,31,0,24,836036,833079,817907,823136,814490,821104,820530,817641,827437,814234,826845,818895,808629,822263,818593,810218,815124,809525,812444,797059
19,0,0,24,842688,839628,824447,829678,820892,827516,826964,824199,834026,820807,833440,825488,815111,828789,825149,816750,821755,816168,819059,803570
20,31,0,24,836400,833385,818266,823426,814765,821421,820826,817956,827720,814607,827094,819162,808881,822459,818783,810420,815368,809899,812712,797399
21,0,0,24,842842,839803,824598,829842,821003,827796,827216,824333,834208,821002,833588,825574,815305,828856,825283,816861,821822,816260,819149,803795
22,31,0,24,836579,833644,818498,823636,814989,821650,821053,818272,828072,814916,827346,819420,809183,822587,819006,810703,815521,809965,813001,797579
23,0,0,24,842381,839397,824172,829435,820601,827377,826682,823955,833786,820559,833209,825226,814910,828406,824871,816516,821434,815661,818784,803335
24,31,0,24,836165,833259,818159,823288,814525,821197,820656,817869,827646,814509,826896,819056,808803,822291,818648,810369,815336,809592,812683,797195
25,0,0,24,842623,839666,824426,829687,820918,827552,827038,824192,834115,820928,833499,825480,815153,828725,825104,816758,821802,816054,819112,803570
