rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,0,6725029,6699653,6579295,6619623,6555408,6603877,6597459,6576278,6657706,6548984,6651948,6589544,6504482,6613342,6587379,6517395,6557462,6512055,6534539,6415052
1,0,1,0,6737197,6712635,6591063,6632502,6567612,6616787,6609108,6587618,6670940,6561277,6663826,6602243,6516882,6626153,6600477,6531017,6570977,6525500,6547405,6427010
2,31,1,0,6724825,6701671,6579124,6620807,6555671,6604777,6597790,6575706,6658882,6549163,6651350,6590161,6504866,6614487,6588978,6519009,6558868,6512185,6535205,6414777
3,0,1,0,6737402,6713416,6590592,6632598,6567781,6616889,6609491,6588092,6669654,6560786,6663560,6601818,6516554,6627293,6601087,6531112,6571772,6524562,6547594,6427226
4,31,1,0,6725013,6700803,6578304,6620113,6554989,6604472,6597029,6576963,6656675,6548451,6650723,6588620,6504511,6615165,6588534,6517623,6558292,6511196,6534857,6414886
5,0,1,0,6738627,6713085,6591024,6633467,6567128,6616580,6610598,6589516,6670061,6561851,6663831,6602212,6517472,6627322,6601059,6531328,6571451,6525063,6548176,6427718
6,31,1,0,6725721,6700505,6577900,6621243,6555134,6603982,6597237,6576652,6657336,6549935,6651112,6589264,6505208,6614462,6587863,6518640,6557655,6512165,6535493,6415551
7,0,1,0,6737639,6712470,6589320,6633212,6567074,6615852,6609494,6588496,6669479,6561562,6663836,6601461,6517184,6626455,6599803,6531728,6570024,6524573,6547705,6427321
8,31,1,0,6725164,6699718,6576966,6619843,6554065,6602705,6596942,6575011,6656111,6548094,6649740,6588305,6503693,6613401,6586549,6517844,6557565,6510890,6533853,6413829
9,0,1,0,6737509,6712492,6590172,6632116,6566983,6615672,6609875,6587860,6669143,6561352,6662631,6600558,6516446,6626196,6599676,6530456,6571258,6524434,6546717,6426532
10,31,1,0,6725458,6700080,6578229,6620384,6554933,6603446,6597794,6576139,6656881,6548681,6650440,6588818,6504593,6614310,6587713,6517642,6558528,6511726,6535141,6414676
11,0,1,0,6738827,6712922,6590778,6634287,6567842,6616674,6611484,6589377,6669996,6561978,6664093,6602130,6517958,6627408,6600965,6530989,6571846,6525445,6548496,6427627
