rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,255,6725210,6698471,6579564,6620534,6556252,6606932,6600828,6575478,6657197,6549594,6647548,6589318,6502794,6612057,6585613,6518560,6555367,6513317,6534723,6413953
1,0,1,255,6737960,6710621,6592473,6634358,6568934,6619856,6613554,6588439,6671008,6561585,6660134,6602367,6516284,6626562,6600411,6532500,6569094,6527183,6547680,6427891
2,31,1,255,6726388,6698354,6580458,6622928,6556565,6607020,6602335,6575981,6658841,6549083,6647530,6590490,6504071,6613736,6587616,6520103,6557241,6514384,6534524,6414918
3,0,1,255,6739024,6710455,6592910,6634855,6568567,6620141,6614830,6588726,6671159,6562270,6660341,6602694,6516547,6626702,6599589,6533393,6570419,6526716,6547180,6427006
4,31,1,255,6726723,6698545,6580662,6623366,6556807,6607079,6602664,6576168,6658621,6549632,6648243,6590562,6504041,6613646,6587861,6520687,6557083,6514913,6535038,6413837
5,0,1,255,6738471,6710793,6592457,6635155,6567850,6619575,6613938,6588274,6670384,6561643,6660366,6602410,6515807,6626183,6600455,6533336,6569104,6527430,6547763,6426276
6,31,1,255,6726126,6698435,6580226,6622833,6555745,6607076,6601529,6576007,6657794,6548811,6647855,6589718,6503130,6613570,6587474,6520335,6556683,6514317,6533958,6413803
7,0,1,255,6738472,6710578,6592613,6635160,6569093,6619920,6614620,6589040,6670901,6561677,6661492,6602243,6516460,6626680,6600996,6533263,6570147,6527388,6546985,6426345
8,31,1,255,6725665,6698032,6579793,6622378,6556193,6606526,6600903,6575933,6657187,6548331,6647311,6588705,6503330,6614004,6588630,6519772,6556201,6514032,6533949,6413120
9,0,1,255,6738313,6709878,6592267,6634558,6568946,6619655,6613647,6587993,6669955,6561533,6660266,6600777,6515523,6625971,6600918,6532625,6569164,6526299,6547341,6426336
10,31,1,255,6726578,6698783,6580834,6622883,6557829,6608028,6601449,6576873,6657783,6549878,6647967,6590127,6503645,6613733,6587961,6520657,6556530,6514796,6535436,6414275
11,0,1,255,6737918,6709931,6591911,6634314,6568644,6619715,6613189,6588139,6669223,6561131,6659036,6601540,6514502,6625682,6599857,6531970,6568997,6526519,6546772,6425798
12,31,1,255,6726099,6698693,6580123,6622544,6557200,6608686,6601962,6576657,6657830,6549314,6647393,6589618,6503679,6614826,6587774,6519826,6556140,6514730,6534419,6414151
13,0,1,255,6737762,6710544,6591904,6634707,6568971,6620580,6613685,6588704,6670557,6561578,6659283,6602086,6516156,6626013,6600879,6532459,6569571,6527140,6546838,6426331
14,31,1,255,6726295,6699007,6580913,6622592,6557888,6608805,6602177,6576808,6658377,6549168,6647919,6590610,6504346,6613877,6588495,6520841,6557517,6515096,6534790,6414826
15,0,1,255,6739319,6712013,6592570,6634950,6570597,6621020,6614857,6589212,6671421,6562218,6661151,6603352,6517209,6626871,6601388,6533797,6570820,6527912,6547855,6427187
16,31,1,255,6726961,6699069,6580988,6622505,6557818,6608569,6602616,6576818,6658075,6549162,6647656,6590723,6504376,6614138,6588598,6520448,6556997,6514688,6535183,6415552
17,0,1,255,6738519,6710543,6592122,6633649,6568923,6619394,6614292,6588609,6669373,6561333,6659686,6602405,6516103,6626083,6600300,6532308,6569344,6527042,6547575,6427425
18,31,1,255,6726416,6698794,6580174,6621871,6556984,6607495,6602137,6576319,6657918,6549131,6647420,6590013,6503879,6613414,6587646,6519639,6556758,6514702,6535388,6414498
19,0,1,255,6739436,6712260,6592108,6634503,6569844,6619936,6614892,6588988,6671305,6561516,6661113,6603173,6516365,6626157,6600490,6533237,6570211,6527811,6548791,6427943
20,31,1,255,6727386,6699294,6580637,6622595,6557723,6608005,6602132,6576935,6658891,6549079,6648829,6590687,6503831,6613746,6587623,6520911,6556332,6514685,6536332,6415513
21,0,1,255,6738686,6710875,6592022,6634487,6569475,6619492,6613323,6588867,6670697,6561922,6661085,6603220,6516099,6625744,6600965,6532525,6569364,6526708,6548871,6427835
22,31,1,255,6727013,6700011,6581013,6622360,6558060,6607841,6602057,6576979,6659039,6550035,6649603,6591347,6504617,6612748,6589398,6520561,6557484,6515034,6536984,6415837
