rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6714743,6687176,6568295,6610048,6545007,6596391,6589073,6569252,6646920,6542069,6639515,6578370,6492272,6603290,6576936,6506120,6548236,6502934,6523157,6403747
1,0,1,1,6726345,6699805,6580479,6622315,6556382,6608055,6600696,6581097,6660089,6553863,6652262,6591424,6505435,6616320,6589579,6520957,6560877,6515546,6534859,6415964
2,31,1,1,6714468,6687579,6568115,6610267,6544746,6595970,6587502,6568881,6647611,6540359,6640104,6578796,6492733,6603634,6576656,6508636,6548129,6502801,6522174,6403860
3,0,1,1,6726668,6699757,6580310,6622587,6556752,6608287,6599343,6580264,6659511,6552808,6652376,6590885,6504985,6616491,6588861,6521279,6560801,6515570,6535037,6416215
4,31,1,1,6714860,6687729,6567969,6611321,6544975,6595520,6587061,6568339,6647219,6540513,6640285,6578266,6492066,6603771,6575880,6508290,6546849,6502777,6522617,6402849
5,0,1,1,6728370,6700776,6580290,6624364,6557814,6608786,6600661,6581354,6660460,6553899,6654179,6592053,6505617,6616723,6589665,6521841,6560535,6516635,6536391,6416342
6,31,1,1,6714966,6687494,6567937,6611259,6544766,6595852,6588225,6568200,6647312,6540695,6639744,6579525,6492396,6603677,6576474,6508302,6547687,6503815,6522739,6403773
7,0,1,1,6728252,6700116,6581136,6623971,6557580,6608583,6601088,6581941,6660300,6553988,6653790,6592789,6504886,6616648,6589605,6521650,6560723,6516156,6535833,6416585
8,31,1,1,6715513,6687935,6568218,6610911,6544579,6596076,6587961,6569019,6647426,6541427,6640813,6579631,6491902,6603405,6577251,6508806,6547541,6503403,6522209,6403506
9,0,1,1,6727719,6700057,6580162,6623633,6556374,6608878,6600469,6581531,6659856,6553605,6652809,6591871,6504779,6616078,6590379,6521474,6559998,6515971,6535470,6416339
10,31,1,1,6714867,6687636,6567780,6610480,6544483,6596479,6588324,6569287,6646896,6541040,6639280,6578651,6492064,6604430,6576593,6507962,6547527,6502417,6522774,6403514
11,0,1,1,6726797,6699996,6580240,6621983,6556733,6608225,6600167,6581226,6659183,6553286,6651927,6591173,6504262,6616532,6587977,6521140,6560208,6514602,6535383,6415686
12,31,1,1,6714968,6688558,6568743,6610506,6544507,6595752,6588569,6569282,6647388,6540766,6639459,6579301,6492284,6603791,6576398,6508741,6547875,6503305,6523199,6404041
13,0,1,1,6727138,6699980,6580597,6623304,6556373,6608551,6600562,6581110,6659651,6553350,6652310,6591506,6504065,6616846,6589582,6520814,6561150,6515953,6536211,6416234
14,31,1,1,6715557,6688551,6568987,6611254,6544405,6596302,6589120,6569397,6647930,6542145,6640645,6580064,6492883,6605353,6577855,6508840,6548688,6503927,6523947,6404822
15,0,1,1,6726854,6700739,6580618,6622913,6556075,6608344,6601131,6581056,6659845,6553542,6653482,6592267,6504536,6616269,6590256,6520595,6561250,6516047,6536316,6416559
16,31,1,1,6715159,6689518,6568994,6611426,6544020,6596371,6588924,6569141,6647336,6541893,6640478,6580096,6492433,6604455,6577851,6508536,6547881,6503350,6523495,6404927
