rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6715399,6689765,6569539,6611088,6544766,6597504,6587949,6568586,6648258,6540399,6639843,6577512,6493444,6603191,6577688,6505882,6545856,6503469,6524128,6406245
1,0,0,0,6728865,6702613,6582787,6623829,6558027,6611558,6601416,6581540,6661909,6554290,6653042,6591757,6506776,6617134,6590586,6520752,6560193,6516544,6538486,6419844
2,31,0,0,6716422,6690396,6570332,6611867,6545433,6598751,6589488,6569115,6649336,6541512,6641194,6579153,6493839,6604482,6578235,6508641,6547263,6504196,6525554,6407607
3,0,0,0,6727498,6701848,6581416,6623819,6556568,6609500,6600211,6580915,6661503,6552568,6653449,6591049,6505759,6616432,6589966,6520761,6559444,6516191,6537013,6419426
4,31,0,0,6716657,6690682,6569692,6613147,6545796,6598407,6589189,6568937,6649901,6540756,6640907,6579015,6494708,6604942,6577082,6509002,6546921,6504444,6525191,6408100
5,0,0,0,6728256,6702379,6581415,6625459,6557430,6609929,6601555,6581149,6661834,6553720,6653460,6591689,6506193,6617114,6590058,6522357,6559258,6517120,6537833,6420307
6,31,0,0,6716221,6689688,6569519,6613277,6545803,6597717,6589362,6568628,6650125,6542016,6640792,6579235,6493813,6605822,6578026,6510181,6547617,6504589,6525660,6407960
7,0,0,0,6728090,6701213,6581523,6624922,6556561,6609729,6601864,6580534,6662015,6554320,6653541,6591777,6506323,6616957,6590743,6522042,6559957,6516917,6538223,6419422
8,31,0,0,6715282,6688707,6568619,6611695,6544076,6597571,6588954,6567893,6648365,6540963,6639733,6578909,6492733,6603972,6576813,6508417,6546080,6503109,6524193,6406249
9,0,0,0,6727488,6700948,6581548,6624046,6556678,6609951,6601738,6581129,6661496,6554262,6652672,6591817,6505633,6617541,6589991,6521360,6559824,6516730,6537021,6419802
10,31,0,0,6715932,6689979,6570657,6612961,6546225,6598491,6590180,6569909,6650320,6542059,6641094,6580189,6494194,6605424,6577441,6509376,6548441,6504580,6524907,6407734
11,0,0,0,6727362,6701486,6581574,6624907,6557257,6609997,6601120,6581277,6661971,6553801,6652917,6591547,6505901,6616886,6590120,6521114,6560483,6516436,6537977,6419450
12,31,0,0,6716268,6689797,6570228,6613180,6546267,6598576,6590003,6570247,6649940,6541951,6641145,6579960,6494752,6605388,6578534,6509351,6547269,6505163,6526351,6408080
13,0,0,0,6728560,6702468,6582075,6625018,6558590,6610918,6602263,6582451,6661958,6554279,6653637,6593055,6506731,6616642,6590738,6522286,6559562,6517310,6538699,6420106
14,31,0,0,6715413,6689537,6569141,6612006,6545359,6597037,6589370,6568998,6648782,6541213,6640717,6579539,6494199,6604242,6577442,6508431,6546700,6504590,6524731,6407453
15,0,0,0,6728345,6701891,6580837,6624277,6557588,6609855,6601984,6581556,6662172,6554862,6653288,6592426,6506394,6616659,6589891,6521858,6559834,6516932,6537609,6419643
16,31,0,0,6714569,6688971,6568028,6611518,6545144,6596721,6588674,6568879,6648966,6540784,6639615,6579175,6493079,6603563,6576934,6507867,6546244,6503359,6524742,6406782
17,0,0,0,6726667,6700482,6579969,6624240,6557107,6609219,6601369,6580562,6660768,6553828,6652256,6591321,6505308,6616361,6589873,6521339,6558459,6515921,6536945,6418846
18,31,0,0,6714284,6688872,6568257,6612521,6545287,6596534,6589236,6568973,6648420,6541428,6639919,6579138,6493229,6604074,6577584,6508960,6545400,6503420,6524093,6407035
19,0,0,0,6727843,6702271,6580973,6625115,6557311,6609564,6602406,6581297,6661812,6554657,6653369,6592036,6505819,6616496,6590088,6522130,6559552,6516907,6537990,6419747
20,31,0,0,6715570,6690861,6569458,6612370,6544722,6597408,6589892,6569116,6649368,6541724,6640513,6579318,6493969,6604235,6577582,6508799,6546606,6503962,6525072,6406933
21,0,0,0,6727633,6702514,6581130,6624582,6556393,6609181,6601883,6581332,6662329,6554119,6653236,6591339,6505540,6616543,6589498,6521142,6558892,6516552,6537204,6418743
