rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6716168,6690363,6567992,6610448,6545590,6597028,6589546,6569500,6648614,6540823,6638104,6576269,6494098,6602424,6575553,6506961,6545010,6501802,6524435,6404235
1,0,0,0,6729314,6703789,6580831,6624197,6558458,6610263,6603018,6582366,6660864,6554244,6650966,6589665,6506857,6615351,6589430,6520721,6559578,6514489,6536891,6417432
2,31,0,0,6715969,6690948,6568315,6611448,6546029,6597087,6589590,6569646,6647681,6541164,6637843,6577025,6493390,6602391,6576721,6507525,6545875,6501122,6523640,6405057
3,0,0,0,6728010,6703903,6580325,6624724,6558411,6609696,6603032,6582244,6660801,6553789,6650954,6589783,6506035,6615322,6589486,6521559,6559315,6514497,6537142,6417244
4,31,0,0,6715840,6691406,6568328,6612570,6545793,6597660,6590311,6570551,6648559,6541623,6638420,6577930,6494029,6603444,6576573,6508610,6546664,6501875,6524124,6404538
5,0,0,0,6727560,6703181,6580173,6624403,6557869,6609274,6601952,6582215,6661319,6553854,6651178,6590225,6506272,6616176,6588780,6521061,6559168,6514790,6536603,6417065
6,31,0,0,6715260,6691132,6567779,6612110,6545929,6597572,6589657,6570003,6648709,6541625,6638934,6578539,6494713,6603904,6575880,6508583,6546461,6502176,6524537,6405172
7,0,0,0,6727349,6702796,6579590,6623431,6557067,6609160,6600925,6581803,6660119,6552916,6650589,6590123,6505199,6615274,6587402,6519978,6558173,6513866,6536353,6416648
8,31,0,0,6715206,6690624,6567956,6611827,6544951,6596969,6589316,6569228,6648194,6540394,6637808,6577423,6492942,6603576,6575276,6507631,6545349,6501500,6523622,6404476
9,0,0,0,6727370,6702379,6580098,6623634,6556926,6608681,6602224,6580914,6660522,6552769,6650529,6590096,6505524,6615900,6588688,6520309,6558521,6514013,6536167,6416152
10,31,0,0,6716115,6690587,6567791,6612263,6544989,6596662,6590484,6569826,6648451,6540407,6638378,6578156,6493753,6602678,6575794,6508686,6546021,6502207,6523995,6404859
11,0,0,0,6728426,6701819,6579725,6624521,6556934,6609263,6602202,6581746,6660258,6552705,6650644,6590256,6505888,6614890,6588431,6521195,6558639,6514092,6536102,6416321
12,31,0,0,6715710,6690257,6567298,6612975,6545135,6597225,6590399,6569904,6647892,6539852,6637675,6578229,6493515,6602935,6576330,6508701,6545256,6501686,6523461,6404153
13,0,0,0,6726791,6701854,6578779,6624449,6556733,6609487,6601755,6581138,6660153,6552454,6649793,6590350,6505429,6615126,6588252,6520371,6557611,6513862,6536404,6416551
14,31,0,0,6715165,6690290,6567456,6612715,6545564,6597131,6589774,6569569,6648680,6540194,6637765,6578911,6493533,6601763,6575836,6507857,6544987,6501443,6523879,6404366
15,0,0,0,6726805,6702135,6579359,6624113,6557288,6609716,6602250,6581540,6660700,6552936,6650493,6591334,6505986,6614984,6588373,6520818,6558621,6514386,6536484,6416802
16,31,0,0,6715250,6691124,6567856,6612083,6545362,6597357,6590597,6569924,6648795,6541095,6638632,6578772,6493501,6603294,6576313,6508488,6545535,6502473,6523792,6404830
17,0,0,0,6726647,6702174,6579215,6623230,6556731,6608412,6601687,6581071,6660428,6552944,6650503,6590503,6504880,6615006,6587653,6520301,6556819,6514434,6536165,6416978
18,31,0,0,6715470,6689428,6567450,6612125,6545219,6596832,6590063,6569146,6648437,6541112,6638309,6578522,6492835,6603120,6575933,6507975,6545087,6501779,6524306,6404667
19,0,0,0,6727959,6700984,6579548,6623963,6556872,6608372,6601433,6581576,6660593,6552263,6650317,6590745,6505141,6614607,6588474,6520623,6557414,6514914,6536561,6416443
20,31,0,0,6715990,6689773,6567914,6612701,6546023,6596556,6590085,6569623,6648646,6540741,6638472,6578946,6493809,6603155,6575523,6508700,6544846,6502557,6524421,6404868
21,0,0,0,6727932,6702022,6579875,6624375,6558204,6609303,6602052,6581596,6660801,6553885,6650967,6591046,6506435,6613871,6588286,6520756,6557213,6515251,6536990,6417392
22,31,0,0,6716493,6690822,6568933,6613449,6546711,6597805,6590536,6570005,6649573,6542315,6639131,6579826,6494543,6602979,6576761,6509400,6545268,6503791,6525496,6405719
23,0,0,0,6727799,6702130,6579145,6624184,6558215,6608691,6602397,6581698,6660925,6553866,6651532,6591114,6505205,6614883,6589222,6520962,6557945,6515073,6537500,6416773
24,31,0,0,6714863,6690081,6567571,6611995,6545230,6597285,6589971,6569387,6648494,6541504,6638759,6578929,6492975,6603081,6576664,6507986,6544844,6502482,6524758,6404536
25,0,0,0,6727292,6701958,6579844,6624239,6558058,6609523,6602475,6582149,6660992,6553705,6651112,6591411,6505615,6615527,6589096,6520787,6558400,6515451,6537660,6416967
26,31,0,0,6715271,6689729,6567425,6611588,6545708,6597229,6590410,6569651,6648666,6541501,6638316,6578361,6493156,6603242,6576167,6507908,6545108,6502914,6524818,6405200
27,0,0,0,6727771,6702721,6579657,6624147,6558124,6610279,6602961,6581811,6661700,6554126,6650989,6591372,6506306,6615819,6589175,6521346,6558546,6516571,6537773,6417725
28,31,0,0,6714887,6689276,6566819,6612722,6546376,6597193,6590632,6569339,6648609,6541492,6638047,6578576,6493637,6603243,6576843,6508304,6545571,6503234,6524576,6404451
29,0,0,0,6727562,6701786,6578731,6624663,6557763,6609047,6602172,6581416,6660895,6554078,6650804,6591312,6505271,6615402,6588865,6520996,6558670,6515601,6537306,6416656
30,31,0,0,6716124,6689772,6567400,6612032,6546097,6596949,6590373,6569639,6648828,6541440,6638915,6578772,6493863,6603735,6577050,6508331,6546482,6503256,6525127,6404464
31,0,0,0,6727456,6701290,6578655,6623536,6557786,6608489,6601295,6580688,6660541,6553244,6650870,6590083,6505223,6615274,6587781,6520532,6558423,6514633,6536112,6416496
32,31,0,0,6716003,6689798,6567932,6612315,6546137,6597588,6590343,6569927,6649243,6541962,6638981,6578693,6494163,6603323,6576218,6508982,6546357,6503298,6524665,6404924
33,0,0,0,6728156,6701842,6579661,6623950,6557920,6609725,6602480,6581520,6661441,6553721,6651391,6591659,6505575,6615153,6588896,6521124,6559333,6515371,6537230,6416866
34,31,0,0,6714863,6688790,6566632,6611553,6545423,6596758,6590413,6568486,6648316,6540844,6637898,6578734,6493294,6602986,6575837,6508262,6545779,6502854,6524046,6404104
35,0,0,0,6726673,6701042,6578379,6623371,6557755,6609016,6602204,6580699,6660277,6553210,6650039,6590738,6505429,6615629,6588523,6521087,6559046,6515086,6535626,6416484
36,31,0,0,6714817,6689245,6566813,6611445,6546493,6596889,6590790,6568979,6648986,6541049,6637905,6579050,6493438,6603031,6576279,6508331,6546113,6502549,6523625,6404472
37,0,0,0,6728120,6702392,6579682,6624720,6559268,6610258,6603004,6581801,6662133,6554150,6651419,6592787,6506860,6616108,6589571,6521991,6559693,6515788,6537307,6417360
38,31,0,0,6716216,6690393,6567148,6612705,6546906,6597891,6590849,6569687,6649392,6541486,6638761,6580305,6493945,6603436,6576682,6509435,6546561,6502807,6524422,6405280
39,0,0,0,6727526,6701526,6578347,6623875,6557843,6609338,6601606,6581211,6660480,6553199,6650407,6590970,6505465,6614855,6587739,6521188,6558780,6515162,6535777,6416690
40,31,0,0,6715027,6690329,6566841,6611536,6546310,6597255,6588714,6569164,6648729,6541017,6638341,6579416,6493757,6601901,6576879,6508551,6546641,6503589,6524084,6404325
41,0,0,0,6726588,6702282,6578503,6623665,6558086,6609602,6601274,6581004,6661132,6553054,6650261,6591820,6506232,6614377,6589647,6520867,6558929,6515450,6536482,6415466
42,31,0,0,6713324,6689112,6565881,6610105,6544749,6596472,6588790,6567764,6647842,6539958,6636983,6578882,6493466,6602164,6575758,6507375,6545296,6502068,6523543,6403665
43,0,0,0,6726972,6702161,6578857,6623577,6557833,6609955,6601026,6581232,6660954,6553057,6651612,6592015,6505771,6614707,6589119,6520648,6558769,6515711,6537429,6417187
44,31,0,0,6714875,6690231,6566659,6612067,6546601,6598222,6589711,6568744,6647993,6541166,6638934,6579911,6493089,6603653,6577281,6508190,6546085,6503474,6524603,6405208
45,0,0,0,6727017,6702019,6578806,6624361,6558308,6609731,6601321,6580925,6660446,6553730,6651104,6591987,6505930,6615134,6589571,6521930,6559103,6516421,6536962,6417716
46,31,0,0,6713878,6689022,6565980,6610933,6545198,6596998,6588534,6568112,6647991,6540037,6637491,6578613,6493210,6601322,6576173,6507576,6544553,6501991,6523529,6404941
47,0,0,0,6727120,6701776,6579858,6624405,6558240,6610537,6601997,6581675,6661702,6552868,6651693,6592047,6505816,6615280,6590158,6521086,6558671,6516064,6536652,6418342
48,31,0,0,6715130,6689617,6567056,6612034,6546105,6598252,6589510,6569653,6648778,6539727,6638365,6579407,6493360,6602923,6577216,6508345,6545966,6503086,6523532,6405027
49,0,0,0,6726612,6701166,6579239,6623567,6557988,6610388,6601250,6581503,6661092,6552742,6650998,6592101,6505465,6615002,6589430,6521352,6559272,6515406,6535160,6417734
50,31,0,0,6713704,6688834,6567182,6611222,6545708,6597715,6588810,6569205,6648540,6540057,6638301,6579410,6493063,6602601,6575748,6508685,6545572,6502940,6522433,6405177
51,0,0,0,6726640,6700726,6579306,6623564,6557540,6609702,6601430,6580586,6660688,6552796,6650771,6592135,6505508,6614807,6588320,6521734,6558355,6516047,6535017,6417708
52,31,0,0,6714878,6688360,6567502,6611244,6545171,6597595,6589144,6568559,6648243,6539999,6637403,6579279,6493344,6602511,6575687,6508678,6545154,6502832,6522290,6405246
53,0,0,0,6727321,6701559,6579359,6623974,6557972,6610451,6601676,6581579,6661348,6552544,6650841,6592482,6505596,6615303,6588706,6522087,6558640,6515564,6535326,6416765
54,31,0,0,6715169,6689619,6567723,6611615,6545565,6597973,6589894,6569216,6648497,6539942,6638002,6580073,6493379,6603336,6575894,6509611,6545490,6503119,6523080,6403978
55,0,0,0,6727793,6701183,6580040,6624092,6556687,6609748,6601657,6581147,6660286,6552138,6650690,6592254,6505407,6615386,6587467,6521630,6558492,6515096,6536137,6415924
56,31,0,0,6715301,6689132,6567487,6611461,6543861,6596970,6589603,6568742,6647953,6539293,6637691,6579018,6493099,6602049,6575265,6508476,6544904,6502401,6522975,6403818
57,0,0,0,6726622,6701032,6578497,6623341,6555500,6608607,6601030,6580597,6659223,6551685,6650540,6591093,6505197,6614158,6587638,6520430,6557614,6514538,6535467,6415336
58,31,0,0,6714893,6689705,6567273,6611466,6544910,6597480,6588937,6568625,6647544,6540199,6639060,6579273,6493579,6602227,6575781,6508514,6546263,6502240,6523366,6404290
59,0,0,0,6727107,6701384,6578735,6623915,6556567,6609523,6600729,6580449,6659728,6552538,6651654,6591254,6505899,6614574,6588143,6520940,6558678,6514899,6536651,6416013
60,31,0,0,6715155,6690030,6567107,6611968,6544378,6597459,6588741,6568602,6647647,6541100,6638571,6579213,6494048,6602206,6576246,6508202,6546013,6503015,6524205,6403492
61,0,0,0,6726803,6702411,6578964,6623959,6556030,6609250,6600891,6581063,6659953,6553365,6651346,6590873,6506264,6614379,6587639,6520907,6558216,6515096,6536635,6415440
62,31,0,0,6715728,6690797,6567726,6611840,6545062,6597804,6589471,6569169,6648623,6540750,6639042,6578906,6494427,6602940,6576311,6508544,6546061,6502946,6524571,6403544
63,0,0,0,6727834,6702537,6579835,6624842,6558088,6610078,6602295,6581038,6660773,6553102,6652508,6592086,6506580,6615041,6589199,6521729,6559481,6515629,6536929,6416172
64,31,0,0,6715758,6690996,6568196,6613136,6545815,6597699,6589401,6569187,6647901,6541155,6639292,6580078,6494708,6603154,6576808,6508657,6546261,6503459,6525077,6404233
65,0,0,0,6727153,6701878,6579678,6625072,6556902,6609545,6601166,6581185,6660083,6553112,6650944,6591989,6506255,6615134,6588635,6520993,6558815,6515310,6536799,6415941
66,31,0,0,6715609,6689531,6568309,6613656,6545950,6597709,6589852,6569215,6648351,6541673,6639477,6579967,6494432,6603438,6576835,6508622,6546998,6503544,6524780,6405121
67,0,0,0,6726782,6701216,6579439,6625011,6557340,6608690,6601668,6581197,6659894,6553100,6651504,6591407,6505840,6615467,6588950,6520547,6558683,6515373,6536510,6417093
68,31,0,0,6715304,6690078,6568674,6613633,6545776,6596499,6590712,6569884,6648391,6541742,6638985,6579907,6494226,6602776,6576541,6508305,6546530,6503409,6523844,6404944
69,0,0,0,6727154,6701703,6580315,6625200,6557454,6608670,6602564,6581565,6660477,6553680,6651536,6591985,6506136,6615036,6588721,6521077,6559052,6515174,6536289,6416687
70,31,0,0,6715135,6689970,6568190,6612172,6544833,6596481,6590138,6569306,6647817,6540776,6638885,6579590,6493464,6602445,6577308,6508219,6545932,6502647,6523568,6404194
71,0,0,0,6727606,6701707,6579708,6624329,6556522,6608576,6602181,6581538,6660075,6552936,6650546,6591911,6505909,6613658,6588689,6521071,6558412,6515477,6536248,6417231
72,31,0,0,6715438,6688721,6567244,6611839,6545372,6595965,6589409,6568592,6647257,6539688,6637711,6578724,6493660,6601140,6576431,6507559,6544871,6502416,6523871,6404749
73,0,0,0,6727883,6701156,6579827,6624140,6557192,6608995,6601954,6581232,6660145,6552562,6651173,6590618,6506380,6614173,6589108,6521409,6557740,6514980,6536523,6417381
74,31,0,0,6714956,6688792,6567096,6611158,6544548,6596438,6589610,6568440,6647373,6539681,6637764,6578347,6493771,6601364,6575445,6508020,6544071,6502130,6522977,6404727
75,0,0,0,6725997,6700504,6578567,6623012,6556926,6608351,6601823,6580808,6659814,6552082,6650628,6590612,6505952,6613615,6587700,6520461,6557637,6514309,6535699,6416360
76,31,0,0,6713819,6688901,6566282,6611105,6545307,6595798,6588744,6568478,6647575,6539148,6637631,6578957,6493816,6601770,6576391,6507414,6543869,6501801,6523012,6404208
77,0,0,0,6726433,6700892,6578191,6623642,6557189,6607978,6601145,6580388,6660010,6551915,6650100,6591013,6505492,6614070,6588111,6520359,6556635,6514496,6535794,6416363
78,31,0,0,6714835,6689333,6567056,6612191,6545777,6595664,6589331,6568432,6647998,6539281,6637949,6579044,6493723,6601557,6575261,6507865,6544269,6501800,6523440,6404320
79,0,0,0,6726644,6700840,6579108,6623228,6557654,6608186,6601407,6580894,6660554,6551777,6649828,6591193,6505819,6614040,6588031,6520265,6557605,6514875,6535262,6416106
80,31,0,0,6714446,6689605,6567667,6612126,6546281,6596888,6589447,6568934,6648840,6539959,6638415,6579408,6494016,6601894,6575669,6508345,6546000,6503029,6523464,6404087
81,0,0,0,6726496,6701462,6579531,6623650,6557094,6608263,6601937,6581007,6660456,6552728,6650294,6591484,6506157,6614016,6587777,6521416,6557963,6514997,6536020,6416220
82,31,0,0,6713573,6689459,6567419,6611621,6545202,6596367,6589782,6568628,6648430,6539830,6637133,6579131,6493586,6601387,6575669,6507858,6544447,6501836,6523754,6404341
83,0,0,0,6726040,6700836,6579006,6623813,6557604,6607881,6601815,6580864,6660951,6551965,6649932,6591348,6505242,6613399,6587382,6520603,6556945,6514491,6535969,6416545
84,31,0,0,6714087,6689891,6567556,6612245,6545275,6596211,6589561,6568852,6648688,6540707,6638167,6579681,6493506,6601343,6575677,6508341,6544643,6502138,6523644,6404434
85,0,0,0,6726724,6701970,6579623,6623635,6556471,6608548,6601819,6581020,6661120,6553588,6650972,6592211,6505699,6614205,6588091,6520886,6558069,6514404,6536297,6416394
86,31,0,0,6714484,6689707,6568079,6611720,6545332,6597040,6589598,6570060,6649239,6541383,6639075,6580108,6494073,6601873,6576971,6508694,6545436,6502024,6523635,6404776
87,0,0,0,6727189,6702226,6579227,6623684,6556761,6608772,6602406,6581646,6660996,6553876,6651037,6591709,6506494,6614056,6588475,6520969,6558094,6515315,6536366,6416572
88,31,0,0,6714840,6689827,6567278,6612583,6544944,6596061,6589991,6569207,6648930,6541353,6638773,6579635,6494193,6602021,6575304,6507970,6544572,6502755,6523423,6404476
89,0,0,0,6726914,6701504,6579274,6624593,6557070,6608043,6603123,6581400,6661240,6554713,6650760,6592500,6506641,6614559,6589014,6521316,6558758,6515115,6535865,6417344
90,31,0,0,6714417,6689553,6567152,6612077,6544698,6595868,6589749,6568451,6648614,6541486,6638016,6579519,6493719,6601624,6575905,6508420,6544755,6501725,6523183,6405240
91,0,0,0,6727401,6702222,6579417,6624884,6556914,6608254,6602551,6581525,6661082,6554478,6651177,6592499,6507071,6614560,6588957,6521571,6558339,6515369,6536613,6417567
92,31,0,0,6715144,6689808,6568126,6612776,6545739,6596329,6590936,6569445,6648868,6541629,6638884,6580077,6494271,6603252,6576281,6508847,6546089,6502828,6523932,6405667
93,0,0,0,6727494,6702001,6579714,6624242,6557998,6608229,6602175,6581836,6660744,6553913,6651088,6592359,6505954,6615194,6589203,6521612,6558474,6514820,6536281,6417492
94,31,0,0,6715314,6689097,6566839,6611835,6545789,6596159,6589845,6569200,6647925,6541574,6638272,6579094,6494060,6602123,6576146,6508311,6545631,6502559,6523018,6404684
95,0,0,0,6727273,6702556,6578890,6624301,6557549,6608314,6602888,6581804,6661254,6554143,6651813,6591854,6506880,6614804,6588486,6520783,6557817,6514996,6536250,6416907
96,31,0,0,6715046,6690502,6566826,6611628,6544889,6595629,6590161,6569357,6648280,6540353,6638754,6578373,6494314,6602096,6575381,6507881,6544657,6502751,6523551,6403751
97,0,0,0,6727186,6702860,6578931,6623640,6557238,6607653,6602299,6581478,6660725,6553157,6650874,6589927,6506082,6613751,6588484,6520967,6557789,6514735,6536501,6415573
98,31,0,0,6714644,6691055,6567276,6612037,6544813,6596486,6590020,6569511,6648533,6540925,6638420,6577901,6493374,6600941,6575908,6508285,6544270,6502234,6524214,6403220
99,0,0,0,6726998,6702739,6578640,6624020,6556549,6608289,6602040,6581397,6660665,6553293,6651214,6591070,6505365,6613860,6588078,6521155,6557671,6514812,6536605,6415828
100,31,0,0,6715244,6691020,6567421,6612754,6544972,6596646,6590434,6569755,6648926,6541659,6639038,6579911,6493748,6602175,6575325,6508729,6545384,6503291,6524578,6404631
101,0,0,0,6726975,6702110,6578694,6624070,6556350,6607980,6601195,6581264,6660606,6553064,6650967,6591796,6504944,6613988,6587860,6520871,6557094,6514791,6536307,6415879
102,31,0,0,6714825,6689694,6566554,6611264,6544211,6595782,6589071,6569484,6648158,6540876,6638868,6579120,6493249,6601709,6575090,6508183,6543930,6502758,6524034,6403857
103,0,0,0,6727744,6703170,6580022,6624761,6558523,6609284,6602112,6583218,6661614,6553758,6652782,6592558,6506452,6616053,6588390,6521178,6558170,6516343,6537740,6417697
104,31,0,0,6715010,6690730,6566579,6612104,6545115,6596233,6589467,6570017,6648129,6540567,6639104,6579558,6493347,6602345,6575448,6507586,6544453,6502775,6523401,6405037
