rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6715161,6689204,6569092,6610631,6544877,6595875,6587917,6571167,6647011,6540170,6640337,6581131,6491385,6604129,6576893,6509492,6546301,6503826,6523932,6404068
1,0,0,0,6726246,6701019,6580709,6623560,6556280,6608289,6600188,6583270,6659717,6552495,6652849,6593005,6504175,6615951,6589143,6522289,6559279,6516152,6535271,6416183
2,31,0,0,6714295,6689338,6569075,6612335,6544375,6596471,6588291,6570809,6648148,6539845,6639836,6581386,6491846,6603686,6577386,6510251,6546405,6503723,6523058,6404019
3,0,0,0,6725747,6700732,6580661,6623605,6555556,6608323,6600069,6582432,6659682,6551791,6651187,6593454,6503645,6616282,6589110,6522498,6558390,6516139,6535433,6416169
4,31,0,0,6714614,6688629,6569344,6612192,6544128,6597319,6588203,6569587,6647789,6539597,6640058,6581518,6491678,6604419,6577697,6509970,6545863,6504113,6522804,6404224
5,0,0,0,6727797,6701263,6582041,6624857,6557473,6609340,6601337,6582121,6660795,6552474,6653136,6594580,6503615,6617266,6590289,6523086,6559251,6517250,6535785,6417568
6,31,0,0,6715871,6688970,6570181,6612225,6545143,6597509,6588191,6570080,6647980,6540343,6640479,6581651,6491793,6605060,6577572,6510706,6546280,6504378,6523259,6405145
7,0,0,0,6727837,6701904,6582192,6624196,6556368,6609216,6601327,6581968,6660588,6552599,6652855,6594393,6504445,6618110,6590505,6522961,6559109,6516805,6535838,6416671
8,31,0,0,6715363,6689094,6569632,6611720,6543606,6596324,6588065,6568761,6647858,6538790,6639264,6581888,6491147,6604701,6577210,6508757,6544864,6502723,6522687,6403526
9,0,0,0,6727042,6700714,6580670,6622977,6555199,6607826,6599326,6580659,6659412,6550612,6651231,6593520,6503067,6615951,6589288,6520884,6556983,6514529,6534342,6415372
10,31,0,0,6715511,6689592,6569911,6612161,6544389,6597293,6588147,6569928,6648451,6540135,6640015,6582506,6491871,6604432,6578560,6509082,6546083,6503152,6523032,6404443
11,0,0,0,6728457,6702138,6581744,6623940,6555891,6609185,6600581,6581443,6660662,6551860,6652636,6594381,6504357,6617198,6589791,6521762,6559012,6515878,6535904,6416548
12,31,0,0,6715199,6690291,6569744,6612163,6543997,6596729,6588570,6569862,6647821,6539428,6639833,6582156,6491598,6604728,6577608,6509375,6545887,6503538,6523347,6403881
13,0,0,0,6727120,6702000,6581803,6624030,6556245,6608918,6600758,6582435,6660223,6551882,6652921,6594176,6504216,6616859,6590186,6522459,6559124,6515299,6535385,6416190
14,31,0,0,6714795,6689507,6569189,6611805,6543907,6596176,6588799,6570063,6647982,6539790,6639892,6581072,6491610,6604966,6576938,6509236,6545952,6502672,6522185,6403530
15,0,0,0,6726846,6701883,6581888,6624212,6556734,6609220,6601097,6582429,6660580,6552452,6652929,6593827,6504121,6616825,6589404,6522658,6559069,6515679,6535671,6416026
16,31,0,0,6714630,6689471,6568909,6611451,6544083,6596744,6588235,6569617,6647878,6538985,6639563,6580995,6491389,6604716,6576140,6509763,6545544,6502567,6522043,6403852
17,0,0,0,6727367,6701684,6580867,6623614,6556241,6608332,6601438,6582439,6660588,6552255,6652862,6593558,6504621,6617495,6589128,6523021,6559243,6516147,6535437,6417466
18,31,0,0,6714936,6688552,6569227,6611466,6544622,6596637,6588849,6569594,6648177,6539464,6639793,6580509,6492193,6604804,6576187,6509923,6546008,6503002,6522078,6404981
19,0,0,0,6727018,6701588,6580646,6623481,6556918,6608762,6601065,6582353,6660508,6552405,6652240,6593179,6504551,6617218,6589196,6522476,6558837,6515824,6534904,6416911
20,31,0,0,6714845,6689062,6568493,6610715,6544210,6596215,6588247,6569521,6647335,6539643,6639465,6581227,6492305,6605256,6576578,6509860,6545928,6502473,6522343,6404091
21,0,0,0,6727241,6702116,6581412,6624081,6556489,6608711,6600923,6582674,6661127,6552625,6652942,6594052,6505435,6617805,6589756,6522626,6559373,6515678,6535902,6416563
22,31,0,0,6715892,6690268,6568880,6611512,6544337,6596675,6588920,6570073,6648168,6541009,6640922,6581531,6492540,6605419,6577688,6510039,6546860,6503163,6523180,6404415
23,0,0,0,6727152,6702046,6580468,6623092,6556113,6608203,6601464,6581753,6659634,6552777,6653419,6593829,6503594,6617098,6590527,6521849,6558981,6515608,6535524,6416574
24,31,0,0,6715059,6689858,6569018,6611812,6544784,6596475,6589000,6570174,6647437,6540402,6640771,6582018,6491542,6604878,6577894,6509636,6546161,6502795,6523172,6405017
25,0,0,0,6727486,6702027,6581197,6624247,6556502,6608513,6601480,6582812,6660410,6552884,6653915,6594105,6504407,6617060,6590149,6522462,6559553,6515669,6535846,6417497
26,31,0,0,6715239,6690045,6569647,6611861,6544592,6596299,6589453,6570211,6647762,6539983,6640401,6580879,6491284,6604465,6577082,6509444,6546696,6503103,6523290,6404583
27,0,0,0,6727598,6703182,6581337,6624520,6557180,6609141,6602190,6583154,6661115,6553806,6653534,6594525,6504819,6617917,6591218,6523050,6559903,6516060,6536907,6418026
28,31,0,0,6714234,6690451,6568262,6610751,6543865,6595682,6588244,6569709,6647796,6539487,6639482,6580902,6491767,6603972,6577672,6508903,6545956,6501791,6523012,6403886
29,0,0,0,6726576,6702555,6580999,6623382,6556500,6608111,6600941,6581587,6659954,6551668,6652957,6593587,6503672,6616539,6589826,6521546,6558340,6514975,6535975,6416723
30,31,0,0,6713977,6690319,6569051,6610600,6544010,6595645,6588761,6569565,6647629,6539598,6639839,6580667,6491147,6603884,6576893,6508597,6545031,6502447,6523056,6403817
31,0,0,0,6726436,6702085,6580793,6623256,6555900,6607924,6600845,6581580,6660213,6551838,6652010,6593288,6503784,6616251,6588814,6521162,6558111,6513410,6535844,6416174
32,31,0,0,6714552,6690714,6569269,6611500,6544450,6596286,6589484,6570259,6648505,6539448,6639557,6581650,6492053,6604060,6577389,6509657,6546545,6502462,6523570,6404934
33,0,0,0,6726444,6702018,6580893,6623132,6555810,6608080,6601875,6581076,6660620,6551959,6651954,6593468,6503937,6615937,6589139,6522227,6558747,6514847,6535620,6417081
34,31,0,0,6714126,6689535,6569058,6611683,6544190,6596103,6589526,6569603,6648400,6539501,6639628,6581606,6491871,6603417,6577034,6509586,6546832,6502433,6523788,6404777
35,0,0,0,6725707,6701300,6580307,6623602,6555603,6608194,6601343,6581929,6660931,6551503,6652477,6594203,6503285,6616100,6589817,6522044,6558692,6514637,6536358,6416464
36,31,0,0,6713802,6689079,6568671,6611602,6544485,6595879,6589564,6569865,6648571,6539980,6640376,6582159,6491702,6603916,6577060,6509680,6545950,6502659,6524022,6404258
37,0,0,0,6726090,6700576,6580381,6623679,6555841,6608187,6601489,6581809,6660592,6552356,6652931,6593859,6503571,6616672,6589077,6521994,6558739,6515253,6536466,6416695
38,31,0,0,6715687,6690314,6569711,6611975,6544704,6596749,6588821,6570835,6649065,6540953,6641426,6582314,6492073,6604137,6578288,6509869,6546697,6503465,6525394,6405450
