rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6715029,6689238,6570204,6609959,6545212,6596754,6588050,6568343,6647314,6538030,6638573,6578076,6491986,6602692,6576830,6506514,6545232,6502686,6522776,6403867
1,0,1,1,6727356,6702700,6583011,6623634,6558419,6610595,6601654,6580862,6660684,6551917,6652142,6592470,6505361,6616661,6590720,6520036,6559475,6516970,6535838,6417014
2,31,1,1,6715887,6689588,6571688,6613216,6546286,6598004,6589780,6568897,6648926,6539401,6638989,6579881,6493847,6604192,6578099,6507710,6546159,6505288,6523823,6405057
3,0,1,1,6728369,6701174,6583088,6625733,6558646,6610321,6601831,6580850,6661296,6551898,6652161,6592354,6505248,6616515,6590281,6520793,6559269,6517492,6536388,6416851
4,31,1,1,6715593,6689654,6570681,6613270,6546243,6597458,6589201,6568067,6648850,6539129,6638627,6579426,6492563,6603107,6577741,6508464,6545449,6504315,6523144,6404649
5,0,1,1,6728025,6702624,6583098,6626103,6558773,6609222,6602730,6580842,6661564,6552366,6652155,6591989,6505845,6615318,6590512,6521407,6559273,6517459,6536728,6417625
6,31,1,1,6715686,6689078,6570744,6612863,6545892,6596825,6589444,6568591,6648124,6539496,6639722,6579350,6493860,6602624,6577410,6507888,6546129,6504392,6523276,6405067
7,0,1,1,6727628,6701764,6583227,6625631,6558169,6609665,6603083,6581802,6661434,6552228,6652923,6592664,6506575,6615716,6590834,6521442,6559669,6517681,6536775,6418554
8,31,1,1,6715470,6689724,6571187,6612792,6545883,6596975,6590894,6568936,6648853,6539630,6640214,6579899,6494999,6603284,6578028,6509260,6545944,6504612,6523739,6406064
9,0,1,1,6727921,6702142,6583694,6625026,6557638,6609365,6603264,6581040,6661490,6551952,6652838,6592294,6506724,6616230,6590057,6521606,6559169,6516857,6536754,6418109
10,31,1,1,6714673,6689351,6569810,6611059,6544652,6596711,6589560,6567480,6647718,6538864,6638740,6578816,6493277,6601806,6576147,6508272,6545209,6502797,6522276,6404314
11,0,1,1,6727990,6701647,6582261,6624608,6556989,6609160,6601951,6580085,6660442,6551579,6652308,6591528,6505873,6615154,6590102,6520806,6558679,6515519,6535481,6417420
12,31,1,1,6716284,6690071,6570989,6613088,6545356,6597686,6590051,6568279,6649104,6540062,6639879,6579779,6494339,6603568,6578561,6509560,6546456,6503438,6523261,6405762
13,0,1,1,6728188,6702485,6583237,6624666,6557239,6610139,6603079,6580179,6661787,6552587,6652495,6591603,6506243,6616282,6590003,6521917,6559138,6515969,6535801,6417858
14,31,1,1,6715659,6690079,6570775,6612178,6545229,6597364,6590785,6567557,6648997,6540013,6639628,6579153,6493625,6603941,6577265,6508742,6546032,6503304,6523409,6405283
15,0,1,1,6727672,6701990,6582745,6624994,6556944,6609711,6602456,6580186,6660579,6552456,6652163,6591450,6506294,6616104,6589973,6521737,6558765,6515932,6536665,6417819
16,31,1,1,6715289,6689531,6570058,6611836,6544892,6597220,6589569,6567205,6648180,6539368,6638697,6578627,6493197,6603849,6576498,6507882,6545679,6501792,6523180,6404097
17,0,1,1,6728270,6702035,6582259,6624732,6557161,6609980,6602921,6579816,6661313,6552208,6652402,6591515,6506078,6616089,6589662,6521243,6559337,6515210,6536091,6416420
18,31,1,1,6714667,6689675,6570064,6612073,6545206,6597045,6590098,6567379,6648645,6539156,6638952,6578112,6492802,6603405,6577388,6507474,6546253,6502704,6523636,6403385
19,0,1,1,6727689,6702411,6582763,6625268,6558744,6610690,6603239,6580298,6661753,6552396,6652188,6591484,6506026,6616767,6590401,6521066,6559618,6516497,6536971,6417213
20,31,1,1,6714750,6689062,6569415,6612594,6545860,6597354,6589721,6567244,6648665,6538903,6638569,6578249,6493092,6603395,6576552,6507216,6546028,6502238,6522816,6404253
21,0,1,1,6726845,6701287,6581949,6625070,6557162,6609227,6602452,6579760,6661501,6551632,6651777,6591081,6505815,6616153,6589343,6520224,6558343,6515591,6535387,6416393
22,31,1,1,6715313,6689529,6569857,6612423,6545745,6597200,6590318,6567474,6649508,6539051,6638629,6579030,6493985,6603996,6577617,6508213,6545470,6502593,6523050,6404851
23,0,1,1,6727178,6701222,6581691,6624192,6557720,6609345,6602309,6578840,6661490,6551257,6651996,6591284,6505267,6615999,6590171,6520998,6558565,6514874,6535695,6416734
24,31,1,1,6714957,6689193,6569961,6612252,6545815,6597368,6589980,6567356,6648644,6538640,6638915,6579261,6492809,6603703,6578064,6507846,6545557,6501999,6523394,6404773
25,0,1,1,6727723,6701542,6581824,6624924,6557824,6609426,6601878,6579728,6660737,6551654,6651871,6591064,6505807,6615346,6590186,6521241,6558467,6515414,6535829,6417415
26,31,1,1,6714892,6688554,6569619,6611661,6545492,6596241,6589050,6566809,6648148,6538011,6638572,6578129,6492603,6602761,6576590,6507546,6544550,6502498,6522945,6403494
