rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6715887,6689094,6569308,6609641,6544591,6596089,6588927,6569542,6646973,6540422,6638457,6577730,6492403,6603907,6575940,6508033,6546192,6502177,6521902,6404661
1,0,1,1,6728395,6702116,6581993,6624948,6557023,6610425,6602077,6581804,6660488,6554010,6653103,6591438,6506468,6618008,6589777,6522214,6561326,6515908,6536145,6417712
2,31,1,1,6716441,6689889,6570043,6613558,6545179,6597940,6590349,6570836,6647882,6541706,6640732,6579827,6494438,6605805,6577337,6509742,6548427,6503251,6524159,6406287
3,0,1,1,6727739,6701713,6581994,6626187,6558341,6610335,6602991,6582534,6660376,6553895,6653536,6591514,6506574,6618853,6590008,6522222,6560989,6515734,6536786,6418646
4,31,1,1,6714508,6688838,6568904,6612898,6545662,6596493,6589591,6569564,6648034,6540625,6639682,6578387,6493111,6605676,6576609,6508451,6547223,6502660,6523280,6405459
5,0,1,1,6726837,6700317,6581430,6624569,6557685,6607454,6601719,6581535,6660349,6552625,6652670,6590884,6505693,6617941,6588372,6521004,6559830,6515520,6535935,6417352
6,31,1,1,6714812,6689097,6569866,6612754,6546555,6595994,6589431,6570480,6648646,6540601,6640365,6578671,6493571,6605576,6576517,6508842,6547343,6502293,6523843,6405317
7,0,1,1,6728278,6702353,6583243,6626155,6559568,6609567,6603890,6583261,6662331,6554404,6654443,6592295,6507533,6619155,6590181,6523047,6561955,6516534,6537355,6417973
8,31,1,1,6714865,6688505,6569010,6611845,6545542,6595235,6590195,6569385,6647638,6539957,6639644,6578257,6493056,6605348,6576547,6508936,6547267,6502378,6523350,6404732
9,0,1,1,6727946,6701768,6581778,6624627,6558512,6608275,6603021,6582817,6661613,6553823,6653869,6591016,6505574,6618698,6590149,6522600,6560818,6516495,6537583,6418894
