rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6713744,6689596,6568988,6608824,6544492,6596142,6588306,6568343,6648774,6540288,6636763,6578896,6492147,6604181,6575388,6508148,6546686,6503332,6522921,6403521
1,0,0,0,6726409,6703510,6581290,6622357,6557325,6608175,6601700,6581939,6662264,6552739,6650232,6591117,6506247,6618178,6588028,6522105,6559850,6516761,6536405,6416554
2,31,0,0,6713451,6689840,6567609,6610392,6543774,6595682,6588176,6568603,6648246,6538473,6636715,6578317,6493018,6604550,6574859,6508629,6546874,6502648,6522390,6403445
3,0,0,0,6725866,6701724,6579599,6623070,6556086,6608034,6599987,6581030,6660492,6550341,6649150,6590780,6504523,6615995,6587933,6521254,6560336,6515831,6534816,6416044
4,31,0,0,6713586,6689753,6567798,6610686,6544380,6595522,6588088,6568469,6648152,6538093,6636646,6578372,6492554,6604084,6575977,6508774,6546778,6503443,6521567,6404033
5,0,0,0,6726248,6702203,6580904,6623745,6556915,6608383,6601799,6581695,6660950,6552233,6650292,6591792,6505508,6618172,6588880,6522158,6559845,6516571,6535100,6416636
6,31,0,0,6714286,6690299,6568783,6611406,6544207,6596137,6589633,6569166,6648424,6539060,6637785,6579155,6493321,6605750,6576217,6509006,6546747,6503989,6522840,6403905
7,0,0,0,6726044,6701550,6580445,6623047,6556285,6608735,6601959,6581660,6660483,6551011,6650174,6591117,6504795,6617229,6588916,6521546,6558992,6516453,6535217,6415844
8,31,0,0,6712673,6689275,6567226,6609761,6543643,6595316,6588752,6568414,6647576,6538804,6637597,6578109,6491503,6603922,6574796,6508431,6545547,6502981,6521839,6403357
9,0,0,0,6726689,6701948,6579747,6622734,6556119,6608427,6601884,6580712,6660877,6551619,6650887,6591452,6504490,6617355,6588114,6521528,6558764,6516071,6535573,6415812
