rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1023,6720711,6695844,6573992,6612017,6548341,6600265,6597447,6566565,6653377,6543033,6642096,6581942,6498193,6608792,6581046,6509504,6548743,6507403,6529219,6409223
1,0,1,1023,6732888,6707767,6585734,6625554,6560022,6612524,6609062,6579567,6665461,6555689,6654963,6594580,6510292,6620098,6593360,6522163,6561859,6519416,6541647,6421433
2,31,1,1023,6720707,6695240,6573929,6613910,6548085,6599891,6597071,6567402,6653576,6543025,6641838,6582617,6498008,6608221,6581342,6509397,6548942,6506431,6528330,6408981
3,0,1,1023,6732323,6707255,6585932,6625916,6560110,6611410,6609150,6579502,6665079,6555966,6654444,6594983,6510431,6620656,6593663,6523180,6561913,6519117,6541657,6421673
4,31,1,1023,6720817,6695463,6574184,6614569,6548078,6600037,6597864,6568004,6653561,6544213,6642627,6583161,6499152,6609183,6581902,6511212,6549770,6506860,6529322,6409709
5,0,1,1023,6732657,6707257,6585347,6626317,6559741,6611561,6608349,6580214,6664634,6555932,6653838,6595206,6510810,6621175,6593931,6523407,6561764,6518841,6541418,6421866
6,31,1,1023,6719966,6694517,6573468,6613355,6547764,6598878,6596429,6567984,6652268,6543364,6641278,6582315,6497517,6608510,6580735,6510883,6548762,6505966,6529250,6409591
7,0,1,1023,6731697,6706702,6585443,6625713,6560489,6612004,6609090,6580262,6665379,6555943,6653786,6595306,6510158,6620958,6593681,6523563,6561726,6519151,6541605,6422080
8,31,1,1023,6719885,6695253,6573635,6614316,6547901,6599547,6596827,6568053,6653236,6544247,6641307,6582708,6498027,6608748,6581946,6510464,6548822,6505832,6529438,6409809
9,0,1,1023,6731963,6707427,6585565,6626977,6559639,6611747,6609055,6580442,6665445,6556814,6654164,6595019,6510004,6621431,6594103,6523203,6561784,6518784,6541973,6422316
