rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,18,836303,832961,818190,823028,815217,821352,820858,817685,827984,814337,826573,819431,808462,822906,819043,810529,815034,809961,812678,797426
1,0,1,18,842865,839521,824657,829588,821606,827741,827245,824010,834558,820868,833124,825838,814836,829364,825554,816820,821539,816393,819171,803862
2,31,1,18,836379,833067,818243,823212,815297,821339,820901,817679,828099,814481,826515,819406,808640,823030,819014,810486,815140,809937,812721,797471
3,0,1,18,842932,839627,824630,829812,821703,827738,827390,824170,834665,821017,833237,825951,815048,829535,825659,817079,821712,816601,819263,803903
4,31,1,18,836364,833181,818133,823294,815329,821293,820926,817724,828096,814556,826598,819448,808696,823117,819125,810603,815200,810149,812723,797537
5,0,1,18,842582,839359,824338,829538,821569,827483,827230,823904,834294,820688,832920,825727,814808,829386,825465,816847,821513,816263,818961,803763
6,31,1,18,836508,833199,818294,823459,815504,821416,821153,817808,828100,814630,826659,819552,808839,823213,819404,810770,815341,810168,812809,797580
7,0,1,18,842767,839551,824507,829765,821684,827686,827267,824029,834459,820854,833068,825760,814985,829481,825652,816969,821685,816425,819095,803811
8,31,1,18,836629,833410,818512,823676,815744,821688,821310,818090,828438,814777,826922,819765,808962,823416,819476,810915,815639,810353,813034,797820
9,0,1,18,842688,839497,824482,829594,821631,827634,827262,823948,834408,820778,833007,825747,814954,829369,825619,816902,821752,816388,819083,803772
10,31,1,18,836386,833210,818193,823317,815384,821445,820930,817730,828170,814544,826600,819533,808759,823071,819185,810722,815376,810161,812750,797491
11,0,1,18,842806,839518,824551,829719,821661,827696,827195,823961,834518,820832,833124,825823,814967,829401,825658,816991,821809,816482,819117,803786
12,31,1,18,836340,833130,818165,823325,815329,821298,820810,817614,828010,814449,826529,819356,808506,822881,819110,810545,815247,810048,812647,797349
13,0,1,18,843013,839755,824616,829920,821838,827916,827365,824225,834579,821123,833295,826056,815074,829571,825905,817101,821972,816767,819305,803951
14,31,1,18,836360,833144,818150,823362,815333,821462,820860,817809,828047,814575,826606,819508,808593,822986,819187,810560,815342,810159,812693,797408
15,0,1,18,842691,839524,824524,829714,821551,827749,827129,824095,834386,820954,833125,825824,814946,829371,825580,816828,821756,816447,819083,803684
16,31,1,18,836378,833160,818292,823496,815453,821551,820919,817837,828173,814685,826743,819515,808618,822997,819242,810605,815407,810182,812753,797451
17,0,1,18,842903,839666,824671,830023,821764,827923,827409,824204,834617,821147,833359,825981,815082,829412,825842,817135,821995,816729,819297,803859
18,31,1,18,836388,833194,818204,823465,815322,821458,820871,817774,828126,814622,826663,819531,808723,822929,819233,810619,815333,810192,812673,797442
19,0,1,18,842774,839510,824530,829826,821536,827831,827260,824028,834428,820866,833121,825854,814898,829298,825594,816857,821737,816487,819064,803712
20,31,1,18,836606,833378,818325,823644,815462,821588,821168,817970,828269,814747,826832,819639,808872,823177,819331,810628,815520,810278,812859,797636
21,0,1,18,842688,839416,824306,829723,821399,827601,827166,823953,834345,820818,833105,825731,814805,829358,825546,816756,821599,816369,819006,803668
