rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,16,836276,833029,818159,823016,815083,821219,821100,817510,827928,814586,826533,818947,808272,822561,818810,809908,814815,810055,812382,797155
1,0,0,16,843089,839833,824920,829910,821799,828050,827924,824346,834855,821413,833619,825793,815065,829529,825754,816792,821736,816860,819328,803878
2,31,0,16,836571,833433,818685,823588,815551,821758,821593,817973,828458,815039,827041,819414,808827,823114,819261,810377,815281,810401,812912,797631
3,0,0,16,842839,839707,824861,829776,821621,827956,827695,824190,834716,821245,833276,825539,815010,829217,825645,816557,821522,816470,819089,803836
4,31,0,16,836683,833566,818906,823765,815654,821943,821654,818274,828697,815253,827239,819495,809048,823374,819522,810623,815424,810532,813020,797913
5,0,0,16,842811,839801,824987,829886,821607,828048,827748,824447,834821,821406,833492,825684,815138,829474,825766,816772,821659,816656,819179,804003
6,31,0,16,836592,833436,818817,823629,815391,821865,821460,818186,828576,815065,827005,819477,808812,823189,819420,810486,815253,810387,812848,797799
7,0,0,16,842979,839651,824964,829990,821478,828088,827676,824363,834824,821212,833382,825726,815132,829371,825767,816625,821551,816608,819198,804022
8,31,0,16,836553,833242,818575,823706,815188,821729,821367,818070,828459,814884,826912,819335,808831,822965,819312,810311,815109,810154,812819,797727
9,0,0,16,842851,839452,824645,829818,821310,827862,827501,824191,834676,821020,833220,825530,814910,829225,825498,816531,821404,816347,819037,803878
10,31,0,16,836611,833294,818622,823690,815305,821773,821441,818082,828566,814915,826910,819447,808812,823164,819335,810378,815237,810172,812907,797800
11,0,0,16,843016,839691,825020,830173,821651,828090,827700,824363,834988,821272,833519,825877,815188,829565,825804,816752,821752,816573,819323,804075
12,31,0,16,836632,833324,818633,823828,815314,821709,821337,818085,828650,815018,827010,819554,808918,823143,819345,810374,815286,810267,812898,797708
13,0,0,16,843053,839694,824921,830218,821644,828070,827596,824353,834929,821312,833441,825878,815242,829507,825829,816740,821694,816652,819370,804042
14,31,0,16,836764,833509,818782,824115,815524,821948,821542,818310,828734,815197,827171,819682,809114,823388,819530,810604,815465,810492,813144,797875
15,0,0,16,843125,839787,824864,830315,821737,828094,827743,824562,835002,821417,833548,825887,815259,829584,825919,816854,821765,816813,819428,804089
16,31,0,16,836671,833472,818644,823987,815439,821715,821400,818217,828613,815079,827110,819529,808965,823179,819506,810463,815370,810428,812983,797768
17,0,0,16,842883,839713,824734,830195,821540,827908,827536,824299,834710,821227,833426,825764,815117,829326,825697,816710,821675,816570,819163,803906
18,31,0,16,836540,833390,818491,823790,815230,821627,821287,818029,828398,814890,826958,819395,808782,822980,819264,810339,815295,810189,812740,797617
19,0,0,16,842998,839836,824806,830132,821536,828001,827679,824380,834737,821205,833511,825772,815066,829422,825859,816756,821860,816562,819226,803943
20,31,0,16,836689,833393,818644,823931,815349,821794,821558,818140,828551,814973,827105,819530,808892,823167,819509,810539,815560,810335,812910,797820
21,0,0,16,842792,839618,824729,830155,821406,827926,827600,824237,834702,820956,833323,825691,814980,829242,825597,816633,821751,816475,819072,803876
22,31,0,16,836446,833217,818594,823840,815310,821667,821316,818003,828396,814734,826888,819359,808712,822948,819201,810306,815332,810154,812695,797652
23,0,0,16,842903,839656,824910,830264,821590,828054,827669,824317,834799,821252,833515,825804,815022,829405,825721,816761,821716,816584,819139,804039
24,31,0,16,836517,833268,818655,823800,815318,821782,821311,818074,828428,814938,827044,819464,808754,823109,819272,810409,815249,810150,812782,797647
25,0,0,16,842911,839704,824775,830064,821531,827973,827574,824339,834761,821246,833494,825815,815064,829451,825723,816673,821635,816508,819118,803935
26,31,0,16,836741,833480,818668,824018,815509,821870,821555,818206,828656,815059,827184,819629,809068,823222,819555,810552,815413,810400,812892,797879
27,0,0,16,842958,839776,824935,830327,821714,828183,827781,824380,834866,821221,833610,825967,815218,829424,825819,816772,821792,816655,819294,804082
28,31,0,16,836727,833524,818734,823968,815537,821928,821516,818235,828655,815043,827118,819657,809003,823188,819559,810586,815389,810398,813001,797940
29,0,0,16,842972,839759,824816,830147,821586,828117,827666,824407,834838,821255,833501,825803,815090,829443,825845,816694,821586,816601,819202,804027
30,31,0,16,836709,833650,818659,823975,815496,821869,821501,818277,828690,815126,827196,819662,808980,823279,819519,810528,815431,810433,813010,797967
31,0,0,16,843016,839826,824747,830169,821593,828041,827669,824365,834835,821173,833383,825869,815058,829378,825811,816693,821679,816594,819185,804115
32,31,0,16,836438,833292,818282,823675,815185,821602,821204,817898,828306,814699,826742,819279,808601,822973,819245,810139,815070,809978,812664,797659
33,0,0,16,842805,839666,824467,829971,821416,827842,827569,824157,834619,820976,833254,825727,814997,829400,825769,816467,821440,816362,819066,803890
34,31,0,16,836574,833452,818503,823888,815299,821764,821429,818015,828443,814926,826971,819511,808904,823186,819540,810392,815268,810217,812841,797825
35,0,0,16,842840,839487,824576,830028,821307,827862,827389,823996,834606,820919,833198,825588,814854,829317,825630,816467,821461,816382,818946,803849
36,31,0,16,836822,833610,818777,824091,815563,821886,821644,818163,828678,815112,827226,819727,809111,823320,819720,810639,815459,810491,813055,798046
37,0,0,16,842868,839635,824816,830068,821420,827953,827580,824139,834667,821051,833299,825756,815026,829288,825815,816675,821541,816464,819119,803986
38,31,0,16,836488,833343,818553,823768,815271,821690,821296,817890,828382,814775,826863,819410,808812,822954,819281,810333,815102,810202,812785,797762
39,0,0,16,843096,840000,825063,830378,821867,828235,827801,824475,835031,821364,833720,826061,815370,829653,825895,816929,821787,816900,819397,804318
40,31,0,16,836311,833255,818355,823705,815243,821583,821108,817804,828287,814672,826822,819294,808620,822920,819061,810219,814998,810050,812684,797719
41,0,0,16,843012,839828,824775,830401,821696,828074,827602,824262,834781,821128,833442,825787,815151,829458,825760,816884,821582,816604,819316,804130
42,31,0,16,836435,833365,818456,823917,815383,821682,821232,817915,828350,814813,826833,819413,808804,822975,819313,810432,815137,810082,812863,797764
43,0,0,16,842856,839852,824817,830281,821739,828116,827622,824330,834709,821139,833422,825888,815132,829442,825804,816815,821588,816471,819330,804119
44,31,0,16,836499,833548,818636,823994,815462,821797,821447,818055,828491,814823,827012,819502,808934,823096,819425,810613,815291,810200,812955,797918
45,0,0,16,842692,839642,824567,830069,821425,827978,827546,824169,834647,820995,833290,825700,814767,829053,825699,816697,821493,816220,819087,803957
46,31,0,16,836398,833317,818411,823847,815292,821676,821274,817868,828408,814735,826815,819427,808670,822742,819285,810370,815101,810038,812757,797745
47,0,0,16,842970,839923,824942,830405,821783,828156,827783,824359,835012,821268,833629,826092,815207,829435,825920,816933,821761,816638,819409,804309
48,31,0,16,836415,833369,818523,823835,815438,821729,821294,817927,828437,814744,826876,819591,808763,822958,819398,810465,815119,810142,812835,797789
49,0,0,16,842937,839785,824849,830260,821730,828056,827658,824283,834888,821108,833447,825949,815073,829413,825864,816871,821584,816528,819260,804039
50,31,0,16,836427,833260,818489,823758,815275,821544,821291,817874,828462,814702,826793,819469,808753,823019,819330,810336,815039,809984,812732,797663
51,0,0,16,842856,839621,824889,830095,821522,827782,827576,824075,834794,820929,833221,825816,814869,829265,825698,816697,821389,816347,819067,803883
52,31,0,16,836647,833546,818735,823969,815521,821714,821548,818077,828592,814909,826880,819681,808903,823187,819427,810569,815247,810122,812871,797859
53,0,0,16,842949,839740,824955,830181,821684,827903,827769,824255,834837,821002,833374,825952,815038,829353,825845,816793,821681,816464,819133,804093
54,31,0,16,836463,833319,818506,823769,815302,821461,821372,817849,828347,814654,826804,819495,808629,822928,819199,810350,815114,810027,812611,797708
55,0,0,16,842804,839754,824795,830024,821596,827718,827648,824061,834688,821016,833291,825891,814924,829306,825666,816702,821496,816419,819090,803988
56,31,0,16,836607,833497,818713,823874,815527,821720,821562,818030,828573,814851,827039,819727,808893,823105,819454,810499,815297,810289,812848,797948
57,0,0,16,843088,839808,825005,830238,821741,827984,827829,824246,834880,821318,833455,826079,815226,829469,825942,816843,821604,816465,819218,804105
58,31,0,16,836565,833447,818562,823776,815337,821597,821451,817875,828479,814768,826920,819613,808876,823016,819379,810381,815148,809984,812815,797730
59,0,0,16,843028,839924,824959,830278,821668,827999,827799,824349,834918,821149,833527,826056,815160,829443,825825,816813,821650,816496,819262,804063
60,31,0,16,836733,833671,818712,824045,815491,821786,821542,818192,828638,814973,827037,819811,808937,823268,819465,810675,815327,810184,813004,797866
61,0,0,16,842784,839695,824726,830082,821549,827760,827593,824198,834620,820923,833176,825776,814903,829212,825685,816569,821423,816217,819150,803817
62,31,0,16,836502,833568,818650,823881,815473,821651,821455,818083,828597,814827,826917,819720,808915,823007,819496,810565,815309,810100,812968,797751
63,0,0,16,843045,839924,824886,830249,821804,827949,827816,824375,834955,821155,833478,826102,815174,829407,825867,816933,821811,816560,819358,804094
64,31,0,16,836495,833536,818560,823803,815433,821564,821444,817982,828521,814785,826886,819604,808898,823063,819333,810500,815273,810100,812889,797864
65,0,0,16,842836,839880,824774,830075,821564,827827,827715,824158,834768,821070,833247,825880,815144,829266,825728,816761,821692,816353,819277,804055
66,31,0,16,836527,833455,818482,823801,815353,821550,821475,817869,828371,814722,826686,819546,808787,822986,819298,810412,815196,810083,812896,797755
67,0,0,16,842780,839651,824567,830084,821445,827646,827566,823960,834575,820838,833094,825730,814907,829236,825585,816556,821446,816236,819104,803890
68,31,0,16,836836,833730,818733,824146,815670,821818,821631,818104,828603,815071,826966,819790,809012,823251,819589,810723,815473,810249,813121,797976
69,0,0,16,842785,839752,824629,830130,821511,827763,827549,824039,834619,821091,833117,825755,814977,829173,825659,816695,821467,816309,819164,803913
70,31,0,16,836578,833400,818488,823853,815398,821604,821475,817867,828407,814937,826780,819515,808750,822968,819360,810385,815166,810084,812889,797743
71,0,0,16,843024,839765,824700,830205,821560,827853,827697,824017,834764,821148,833156,825901,815016,829340,825793,816752,821508,816351,819233,804002
72,31,0,16,836740,833692,818770,824158,815604,821838,821692,817981,828628,815121,826948,819800,808885,823270,819601,810651,815353,810300,813083,797991
73,0,0,16,842975,839882,824860,830249,821607,827921,827787,824088,834812,821244,833188,825969,814972,829358,825844,816827,821522,816407,819323,804060
74,31,0,16,836960,833835,818874,824156,815734,821949,821804,818182,828909,815196,827212,819922,809034,823431,819779,810832,815484,810541,813300,798135
75,0,0,16,842943,839668,824662,830007,821555,827828,827704,824074,834758,820983,833164,825788,814937,829243,825676,816757,821487,816427,819231,803962
