rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6718267,6692780,6573132,6614036,6548855,6598619,6594636,6569834,6651190,6543792,6639841,6585422,6496983,6609006,6580560,6510534,6549282,6508262,6527130,6406650
1,0,0,0,6730349,6705167,6585119,6628068,6560125,6610589,6607280,6582528,6663876,6556522,6652951,6598028,6509550,6622447,6593546,6523524,6562044,6521033,6540088,6418786
2,31,0,0,6718265,6693203,6573092,6616200,6548430,6598631,6595023,6570684,6651450,6544390,6640485,6585821,6497659,6610382,6580965,6511374,6549928,6508305,6528251,6407283
3,0,0,0,6730818,6704674,6584707,6627684,6559428,6610750,6606789,6581480,6663099,6556588,6652810,6597417,6510201,6623645,6593010,6524402,6562546,6519881,6540039,6419487
4,31,0,0,6719132,6694226,6573341,6616613,6548274,6598706,6595467,6570332,6651361,6544049,6641338,6586195,6498368,6611375,6581093,6512359,6550284,6507863,6528441,6407672
5,0,0,0,6731315,6706559,6584859,6629653,6560722,6611720,6607191,6582058,6663624,6557054,6653882,6598716,6510324,6624487,6593763,6525360,6562883,6520976,6540825,6419954
6,31,0,0,6719444,6694449,6573475,6617330,6548872,6599210,6595306,6569858,6650916,6544109,6640828,6586719,6498672,6611525,6581276,6512282,6550044,6507823,6528258,6407449
7,0,0,0,6731199,6705919,6585011,6628981,6560780,6610712,6607360,6582522,6662764,6557171,6653596,6598717,6510329,6624192,6593533,6524646,6562755,6520992,6540594,6418786
8,31,0,0,6718721,6694652,6573040,6616377,6549214,6598749,6595550,6569976,6651416,6544964,6641180,6586366,6498530,6611928,6581706,6511800,6551088,6508975,6529171,6407677
9,0,0,0,6730338,6706588,6584051,6627867,6560866,6610786,6607067,6581554,6663218,6556466,6653234,6598180,6509574,6623570,6593508,6524029,6562881,6520063,6540783,6420353
10,31,0,0,6718549,6694911,6572348,6616899,6549649,6598914,6594841,6570195,6651846,6544775,6641153,6586460,6497549,6611580,6581242,6511681,6550709,6507716,6527742,6408388
11,0,0,0,6730179,6706417,6583923,6628366,6560590,6610778,6606985,6581679,6663124,6556676,6653464,6597611,6508980,6622926,6592716,6523866,6562374,6519183,6540172,6419587
12,31,0,0,6719655,6694191,6573635,6617084,6549977,6599607,6596280,6570734,6651640,6544829,6641757,6586851,6498168,6611621,6581620,6512081,6551476,6508619,6529467,6408284
13,0,0,0,6730839,6706419,6585290,6629068,6561317,6611503,6608335,6581887,6663649,6556369,6653879,6598330,6510022,6623161,6593746,6524180,6564100,6520261,6541995,6419201
14,31,0,0,6718721,6693897,6572942,6616006,6548428,6598489,6595537,6569974,6650460,6543377,6641245,6585750,6496977,6609302,6580849,6511100,6550224,6507461,6527586,6406785
15,0,0,0,6731657,6706022,6585542,6628752,6560585,6610442,6607725,6582599,6663618,6556961,6653952,6598884,6509308,6622282,6593654,6523671,6562938,6520388,6540270,6419641
16,31,0,0,6718682,6693630,6572545,6616064,6547884,6598210,6594607,6569477,6650349,6543470,6640390,6585846,6496660,6609371,6580341,6510178,6550287,6507189,6527602,6407177
17,0,0,0,6730591,6705169,6584303,6627818,6559700,6610138,6606909,6581437,6663336,6555261,6652971,6597676,6509059,6621566,6592593,6523802,6562421,6520068,6539855,6418881
18,31,0,0,6719153,6694285,6572982,6615871,6548879,6598941,6595899,6569976,6651362,6543509,6640639,6586230,6497521,6609437,6581106,6511165,6550330,6507944,6527419,6407157
19,0,0,0,6731329,6706455,6584716,6628896,6560912,6611734,6608031,6582657,6664307,6556069,6653956,6598662,6510153,6622040,6593395,6524067,6563727,6520350,6540797,6419636
20,31,0,0,6719954,6694935,6573224,6617672,6549706,6600310,6595391,6570702,6651838,6543571,6641215,6587035,6498535,6610176,6581516,6512175,6550956,6508390,6528640,6407419
21,0,0,0,6731691,6706444,6584981,6629831,6561451,6612231,6608208,6582223,6664387,6556204,6653501,6599001,6511043,6622889,6593267,6524852,6563005,6521408,6541379,6420169
22,31,0,0,6718695,6694281,6573366,6617620,6550030,6599808,6596292,6570569,6652518,6544124,6641902,6587166,6499275,6610310,6581082,6511870,6550296,6508848,6529516,6407935
