rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6719602,6693936,6573214,6612723,6547719,6597694,6596512,6568746,6650963,6545785,6640862,6583362,6497168,6609169,6580817,6510056,6549074,6507688,6526847,6408294
1,0,1,1,6733017,6708108,6587263,6626972,6561218,6612555,6609897,6582922,6665696,6559191,6654920,6598302,6511279,6623506,6594568,6524785,6563969,6522615,6541422,6422335
2,31,1,1,6719717,6694845,6574540,6614292,6548627,6599351,6596911,6569785,6652474,6546466,6641522,6585382,6497158,6610591,6581373,6511502,6550611,6508789,6527552,6410049
3,0,1,1,6733026,6707909,6587307,6627104,6561217,6611546,6609489,6582802,6665585,6559569,6654455,6597921,6510221,6623286,6593968,6524469,6564228,6521652,6541304,6422691
4,31,1,1,6720124,6695301,6574534,6615093,6548916,6598590,6597283,6569700,6652119,6546632,6640924,6584683,6497728,6609947,6580944,6510379,6550805,6508674,6528333,6409718
5,0,1,1,6732576,6707580,6586880,6627766,6561345,6611982,6610355,6582822,6665327,6559262,6654146,6598263,6511387,6622770,6594088,6524076,6563653,6522345,6541135,6423115
6,31,1,1,6720607,6694846,6574352,6614642,6548721,6599482,6597964,6571105,6652437,6546609,6641560,6586152,6499209,6611035,6581541,6510991,6550618,6509811,6528255,6410386
7,0,1,1,6732701,6707224,6586285,6626942,6561234,6611711,6610006,6582521,6664068,6558824,6653919,6598520,6511102,6622609,6594665,6523835,6563843,6522376,6540360,6422225
8,31,1,1,6721461,6696260,6574010,6615200,6549149,6599588,6598463,6569666,6652448,6546251,6641307,6585724,6498755,6611473,6582319,6511099,6550530,6509408,6527923,6410056
9,0,1,1,6733650,6708048,6586421,6627446,6561313,6611760,6610165,6582761,6665220,6558800,6654353,6598878,6511596,6623343,6594589,6524240,6563318,6521663,6540609,6422707
10,31,1,1,6720903,6695686,6574411,6614770,6549330,6599684,6597953,6569812,6652415,6546420,6640500,6586008,6499454,6610661,6581455,6511339,6550248,6508919,6528158,6410014
11,0,1,1,6733076,6707728,6586625,6627428,6561797,6612239,6610534,6582007,6665268,6559431,6653669,6598528,6511396,6622731,6593407,6524215,6563070,6521904,6541445,6422196
12,31,1,1,6720085,6695416,6574944,6615146,6549369,6599982,6598016,6569143,6652678,6546488,6640561,6585551,6498436,6610129,6581564,6510716,6549735,6508630,6528034,6409867
13,0,1,1,6732966,6706829,6585630,6627831,6560923,6611033,6610134,6581256,6664211,6558441,6653231,6598027,6510680,6621690,6593024,6522908,6562795,6520633,6540490,6422678
14,31,1,1,6720104,6694713,6572984,6614714,6549049,6598287,6597602,6568885,6651624,6545740,6640437,6584540,6498529,6609069,6580651,6510298,6548777,6507777,6527244,6409590
15,0,1,1,6732066,6707228,6585761,6626833,6561311,6611178,6610703,6581106,6664319,6557970,6653867,6597431,6511221,6622543,6594102,6523800,6562789,6520732,6540661,6422484
16,31,1,1,6720968,6695405,6573711,6614984,6549357,6599602,6599329,6569539,6651946,6546113,6641815,6585240,6498976,6610183,6580738,6511736,6550296,6508621,6528699,6410336
17,0,1,1,6733528,6707664,6586204,6627368,6561914,6612467,6612029,6582122,6665247,6558840,6654961,6598512,6511839,6622921,6594245,6525006,6563616,6521400,6541270,6423272
18,31,1,1,6720211,6694015,6573675,6614742,6548503,6598234,6598612,6568776,6651271,6545043,6640868,6584513,6498426,6609276,6580103,6509962,6549636,6507734,6527741,6410113
19,0,1,1,6734034,6707680,6587276,6627627,6562156,6611492,6612015,6582262,6665012,6559634,6654827,6598638,6512241,6623333,6595319,6524127,6563963,6521901,6541840,6424362
20,31,1,1,6721847,6695755,6574497,6615206,6550147,6599526,6599347,6569829,6652281,6547137,6641577,6586206,6498891,6610485,6582928,6510994,6550699,6509450,6528477,6411891
21,0,1,1,6732766,6708477,6586550,6627671,6561899,6611647,6612239,6581658,6664636,6559242,6654662,6598496,6511601,6622802,6594636,6524129,6563439,6521966,6541422,6423059
22,31,1,1,6720362,6695918,6574154,6615190,6549875,6599202,6599160,6569073,6651936,6546483,6641666,6585934,6499368,6610172,6582346,6511233,6549641,6508746,6528545,6410582
23,0,1,1,6733028,6707680,6586861,6627862,6561328,6611156,6611255,6581812,6664312,6559365,6655380,6598651,6511715,6622871,6595313,6524642,6562834,6521597,6540971,6423626
24,31,1,1,6720244,6694959,6575255,6615730,6548454,6598835,6598329,6569736,6651721,6546292,6642336,6586210,6499509,6610301,6582292,6512218,6550346,6508549,6528719,6411278
25,0,1,1,6732644,6707581,6586852,6627666,6561759,6611755,6611799,6582128,6664572,6559168,6655139,6599260,6512072,6623278,6595110,6525206,6563528,6521322,6541535,6424019
26,31,1,1,6719738,6694658,6574509,6615182,6549712,6598512,6598423,6569573,6651827,6546383,6641520,6586465,6499388,6610519,6581762,6511358,6550094,6507748,6527770,6411080
27,0,1,1,6732788,6707565,6586450,6628068,6562881,6611859,6611792,6581505,6664633,6559282,6655280,6599926,6511881,6622926,6594912,6525155,6563358,6520975,6541630,6424799
28,31,1,1,6719729,6694535,6573861,6614813,6549097,6598067,6598529,6568504,6651650,6545599,6641160,6586059,6498094,6609034,6581326,6511075,6549601,6507753,6527834,6411354
29,0,1,1,6732481,6707080,6586118,6628064,6562207,6611256,6610835,6581765,6664576,6559169,6655087,6598529,6511201,6622432,6594090,6524772,6563420,6521658,6540147,6423978
30,31,1,1,6718754,6692906,6572846,6614136,6548649,6597265,6596820,6568136,6650733,6544822,6640917,6584252,6497682,6608230,6580629,6510678,6548751,6507558,6526193,6410139
31,0,1,1,6732944,6706972,6586365,6627669,6562282,6611464,6609977,6582258,6664820,6558456,6655009,6597939,6511553,6622362,6594780,6525205,6563525,6521476,6540467,6424386
32,31,1,1,6719792,6694633,6573950,6614898,6549672,6598856,6596901,6569628,6651791,6545829,6641819,6585565,6498352,6609160,6580997,6511401,6550234,6509017,6527197,6411458
33,0,1,1,6731642,6706780,6585603,6626619,6561963,6610654,6609724,6581271,6664333,6558228,6653863,6598016,6510305,6622113,6593908,6524360,6562646,6520982,6540538,6423702
34,31,1,1,6718971,6694530,6573250,6614178,6549684,6598386,6597454,6568902,6651916,6545574,6640162,6585640,6497649,6609456,6581332,6511086,6548944,6508308,6527590,6410762
35,0,1,1,6732549,6707922,6587034,6627323,6562469,6612040,6611543,6582439,6665385,6559460,6654530,6599449,6510964,6622473,6594931,6525332,6563551,6522083,6541473,6424599
36,31,1,1,6719727,6695093,6574063,6614470,6549188,6598666,6598114,6569745,6652445,6545267,6640650,6585961,6497442,6609429,6581565,6511791,6550016,6508321,6527520,6411591
37,0,1,1,6731849,6707124,6586353,6626697,6561953,6611509,6610262,6582002,6665284,6557592,6654076,6598900,6511221,6621902,6595265,6525479,6563234,6521296,6541099,6423658
38,31,1,1,6719763,6693827,6574506,6614318,6549213,6598324,6597887,6569034,6651695,6545433,6640992,6586001,6497469,6608815,6581871,6512041,6549801,6508740,6527432,6411073
39,0,1,1,6732194,6706954,6586845,6626518,6562222,6611254,6609653,6581965,6664423,6557908,6654462,6597961,6510270,6621721,6594991,6525878,6562766,6521726,6540420,6424620
40,31,1,1,6718110,6693595,6573413,6613293,6548764,6597325,6596673,6568174,6650648,6544122,6639630,6584574,6496931,6608027,6580675,6511665,6548007,6507638,6526315,6409969
41,0,1,1,6731447,6706149,6586060,6626375,6561330,6610626,6609540,6581680,6663893,6558111,6653572,6598136,6510201,6621668,6594099,6525410,6561701,6520625,6540190,6424055
42,31,1,1,6719628,6694889,6574034,6614198,6549769,6598934,6597345,6569097,6651191,6545654,6640797,6585669,6498132,6608728,6581459,6512612,6549144,6508472,6527676,6411591
43,0,1,1,6732283,6707028,6586008,6626882,6561421,6611074,6609962,6581414,6663295,6557860,6653817,6597583,6510799,6621945,6593791,6525153,6561764,6521093,6539905,6423813
44,31,1,1,6719274,6693978,6573402,6614598,6549100,6598356,6597565,6569136,6650694,6544661,6640515,6584573,6497923,6609467,6581189,6512273,6547919,6507951,6527600,6411450
45,0,1,1,6731591,6705976,6585662,6626869,6561649,6610782,6609671,6581568,6663346,6557930,6653765,6597863,6510788,6620441,6593737,6524865,6562046,6520832,6540352,6423879
46,31,1,1,6718792,6693943,6572823,6615141,6549065,6598348,6596542,6568773,6650897,6544814,6640769,6586037,6497710,6608323,6581043,6511755,6549056,6507873,6526974,6411406
47,0,1,1,6731277,6705927,6585151,6627245,6561888,6610095,6609143,6581160,6663458,6557507,6653123,6597685,6510332,6620653,6594647,6524998,6562622,6521317,6539692,6424048
48,31,1,1,6718404,6693643,6572860,6614907,6549495,6597852,6596642,6568865,6650675,6544937,6640291,6584617,6498182,6608792,6580990,6511668,6549574,6508153,6526900,6410880
49,0,1,1,6731311,6706169,6584700,6627376,6561788,6610474,6609252,6581170,6663788,6557853,6653666,6597441,6511018,6621195,6593418,6524868,6562111,6520609,6539347,6423223
50,31,1,1,6718944,6694174,6572885,6614781,6550126,6598482,6596687,6568841,6651202,6545249,6640883,6585017,6498553,6608613,6580686,6511962,6549422,6508124,6527266,6410565
51,0,1,1,6731044,6706774,6585028,6627115,6562204,6610225,6608825,6581463,6663694,6557947,6653704,6597798,6510657,6621635,6593493,6524822,6562763,6520812,6540435,6423566
52,31,1,1,6718589,6694297,6571983,6614077,6548509,6597786,6596116,6568724,6650811,6545094,6640514,6584878,6497449,6608372,6580408,6511688,6548870,6507638,6527532,6409774
53,0,1,1,6730170,6706961,6584539,6626914,6560648,6610509,6608529,6581608,6664108,6558338,6653199,6597967,6510391,6621392,6593741,6524788,6561897,6520856,6540360,6423229
54,31,1,1,6718449,6694883,6572903,6614806,6548552,6597760,6596635,6569043,6651564,6546366,6640579,6585383,6498167,6608646,6581155,6511692,6549387,6507990,6528272,6411010
55,0,1,1,6730491,6705811,6583950,6626001,6560311,6609298,6607741,6580953,6663163,6558071,6653074,6597332,6510123,6620161,6593050,6524523,6561210,6520320,6539651,6422985
56,31,1,1,6718391,6694651,6572409,6615030,6549493,6598109,6596311,6569283,6651484,6546589,6641268,6585823,6498121,6608727,6581463,6511882,6548296,6508347,6527974,6411457
57,0,1,1,6729799,6706169,6583987,6626977,6560532,6609541,6608502,6580742,6663271,6558280,6653788,6597718,6509324,6619613,6593644,6523794,6560589,6519991,6539628,6423729
58,31,1,1,6718748,6694813,6572834,6614681,6548683,6597732,6596756,6569590,6651753,6545980,6641719,6586072,6498864,6608572,6581226,6512572,6548606,6507588,6528008,6411681
59,0,1,1,6731671,6707420,6585520,6627304,6561148,6610984,6609185,6582318,6665079,6558704,6655406,6598899,6510637,6621486,6595240,6525588,6563163,6521112,6541757,6425028
60,31,1,1,6717789,6693891,6572242,6614507,6548344,6597774,6596690,6568521,6651199,6545692,6641518,6584863,6497416,6608908,6581262,6511851,6548792,6507994,6527397,6411312
61,0,1,1,6730456,6706286,6585117,6627057,6560660,6609771,6609512,6581030,6663964,6558143,6654269,6597950,6509975,6621500,6594136,6525317,6562382,6520417,6539584,6424123
62,31,1,1,6718961,6693974,6572792,6614907,6549034,6597651,6596835,6568817,6651572,6545631,6641270,6585798,6497689,6608710,6580521,6512405,6549568,6508363,6527391,6411640
63,0,1,1,6730861,6706687,6584553,6627468,6561485,6609925,6609487,6580759,6664232,6558297,6653785,6598475,6509991,6621424,6594443,6525427,6562652,6520585,6539962,6424143
64,31,1,1,6718005,6694116,6572351,6615006,6548970,6597585,6596872,6568708,6652137,6545313,6641279,6585646,6497616,6609480,6581438,6511651,6549372,6507944,6527772,6411503
65,0,1,1,6730385,6706494,6583790,6627174,6560920,6609995,6609725,6581174,6664580,6558135,6653697,6598369,6510076,6621357,6593435,6523930,6562325,6520951,6539895,6423965
66,31,1,1,6717435,6693149,6571438,6614283,6547702,6596928,6596048,6567802,6651026,6544857,6640196,6585169,6497207,6608643,6580045,6511067,6548382,6507197,6526800,6410857
67,0,1,1,6730377,6706103,6583489,6626444,6559756,6609964,6608289,6580831,6663783,6557396,6653252,6597558,6510431,6621502,6593073,6523760,6561744,6520399,6539726,6423083
68,31,1,1,6719053,6694313,6572532,6614966,6548178,6597960,6596802,6568891,6651411,6545985,6640815,6585861,6499051,6609002,6581068,6511327,6549432,6508260,6527736,6411513
69,0,1,1,6731352,6706281,6584204,6626681,6560334,6610345,6609469,6581413,6663927,6557491,6653569,6598842,6511558,6620926,6594413,6524980,6561576,6520651,6540039,6423845
70,31,1,1,6718723,6693566,6572260,6614674,6548181,6597998,6596906,6568869,6651470,6545124,6640728,6585865,6499097,6609294,6581768,6511996,6548815,6507972,6527605,6411450
71,0,1,1,6731260,6706319,6585464,6627589,6560733,6610959,6609839,6581848,6664786,6558340,6653369,6598988,6510981,6621588,6594386,6524813,6562390,6520663,6540342,6424222
72,31,1,1,6719224,6694345,6572878,6615697,6548786,6598128,6597572,6569315,6652368,6545662,6641108,6586489,6498461,6608832,6581187,6511809,6549666,6508115,6527750,6411410
73,0,1,1,6731571,6706414,6584857,6628232,6560741,6610479,6610756,6582606,6664729,6558721,6654324,6598891,6511804,6621798,6594009,6524974,6562892,6521092,6540673,6424073
74,31,1,1,6718017,6694255,6571826,6614380,6548264,6597524,6597690,6568924,6651180,6544671,6640825,6585624,6498618,6608456,6581038,6511753,6549010,6506834,6526845,6411456
75,0,1,1,6731699,6707667,6584376,6627441,6560588,6611044,6609995,6581850,6664485,6558541,6654433,6599224,6512340,6622515,6594144,6525096,6562951,6520983,6540322,6424806
76,31,1,1,6718067,6694216,6571055,6614115,6547752,6597962,6596579,6568085,6651086,6544936,6640612,6585632,6498464,6608056,6580118,6510717,6549526,6507445,6526803,6410986
77,0,1,1,6730653,6706587,6583260,6626516,6560039,6610428,6609337,6581066,6663492,6558465,6653104,6598285,6510090,6621931,6592266,6524570,6561773,6520242,6539957,6423621
78,31,1,1,6718062,6693877,6570495,6614234,6547113,6597604,6597082,6568368,6650613,6545322,6639805,6585299,6497832,6608595,6579583,6511309,6548538,6507142,6526268,6410153
79,0,1,1,6731316,6706768,6583925,6627346,6560672,6610177,6610156,6581213,6663828,6558655,6653591,6599040,6510769,6621040,6593035,6524893,6562069,6520387,6540108,6423423
80,31,1,1,6719042,6694621,6571681,6614814,6548390,6598575,6598326,6568670,6651845,6546320,6641050,6586598,6498275,6609384,6580721,6512165,6549161,6507348,6527681,6411618
81,0,1,1,6730983,6706957,6584435,6627748,6560435,6611356,6610577,6581127,6665093,6558623,6654780,6599401,6511010,6621080,6594036,6524637,6562561,6520513,6540147,6423747
82,31,1,1,6718122,6693941,6572080,6615063,6548010,6598890,6597333,6568758,6652010,6545406,6641393,6586495,6497693,6608839,6580864,6511146,6549695,6508207,6526542,6410226
83,0,1,1,6730518,6706204,6584155,6626664,6560132,6611081,6609885,6581414,6664511,6557928,6654687,6598952,6509833,6621775,6594031,6523931,6562103,6521017,6540172,6423055
84,31,1,1,6717826,6693022,6570975,6613925,6547472,6597910,6596702,6569142,6651324,6545318,6640689,6585883,6497625,6608000,6580948,6510794,6548538,6507439,6527152,6410326
85,0,1,1,6730104,6705490,6583562,6626878,6560356,6610461,6609496,6581434,6664722,6558495,6654430,6598356,6509831,6620547,6594343,6524176,6561773,6521274,6540338,6423061
86,31,1,1,6717628,6693011,6571509,6614024,6547202,6597072,6596389,6568329,6651831,6545786,6641129,6585009,6497028,6607562,6580856,6511317,6548385,6507555,6527060,6410015
87,0,1,1,6731321,6706636,6584410,6627099,6560657,6610634,6610109,6581950,6665089,6559502,6655148,6599221,6510743,6622264,6595109,6525310,6563095,6521670,6540966,6423181
88,31,1,1,6718149,6693826,6571336,6613894,6547638,6597379,6597419,6568559,6652083,6545575,6640749,6585550,6497362,6609002,6581314,6511207,6548940,6507879,6527043,6410090
89,0,1,1,6731378,6707108,6584889,6626434,6560475,6610538,6610615,6582188,6665298,6559325,6654460,6599373,6510752,6622382,6594780,6524884,6562051,6522142,6541272,6422979
90,31,1,1,6718231,6693917,6572047,6614005,6547954,6597657,6597682,6569349,6651909,6545654,6640379,6585779,6497286,6608986,6581526,6511212,6548492,6508298,6527910,6410136
91,0,1,1,6730471,6706019,6584031,6625825,6560036,6609603,6609362,6581594,6664647,6558134,6652601,6597971,6508898,6621270,6593875,6524377,6561606,6520223,6539968,6422090
92,31,1,1,6718843,6694102,6571972,6614021,6548104,6597923,6597100,6569165,6652629,6545980,6640564,6586340,6497701,6609278,6581523,6512038,6549062,6508614,6527686,6410766
93,0,1,1,6731493,6706285,6584115,6625446,6560662,6610334,6609059,6581390,6664887,6558502,6653538,6598761,6509889,6621563,6594428,6525078,6561590,6521162,6540850,6423500
94,31,1,1,6719281,6693855,6571618,6613510,6548354,6597574,6596933,6568644,6652087,6545772,6641830,6586228,6497386,6609645,6581729,6511914,6548415,6508516,6527932,6410444
95,0,1,1,6730843,6705396,6583730,6625514,6560119,6609489,6608497,6580545,6663994,6557701,6654073,6598209,6508720,6620237,6593360,6524363,6561399,6520820,6539965,6422713
96,31,1,1,6718172,6692610,6571168,6612763,6547147,6596899,6595803,6568268,6650867,6544489,6640784,6585007,6496043,6607239,6580838,6510649,6547791,6508091,6526507,6409533
97,0,1,1,6730958,6706408,6583942,6626587,6559793,6610661,6608985,6582045,6664336,6558405,6654898,6598260,6509213,6620832,6593851,6524728,6561654,6521528,6540012,6423068
98,31,1,1,6719416,6694312,6572826,6615318,6548924,6598909,6597156,6569857,6652082,6545666,6642391,6585836,6497673,6609617,6581402,6512234,6549122,6508698,6526548,6411653
99,0,1,1,6730426,6705751,6583642,6625632,6560152,6610389,6609343,6581259,6663799,6556933,6654227,6597508,6509278,6621518,6593020,6524205,6561761,6520423,6539215,6423319
100,31,1,1,6718162,6693943,6572441,6613477,6548288,6598056,6598266,6569047,6651948,6544755,6641681,6585410,6496979,6608883,6581254,6511823,6549487,6508182,6527418,6410981
101,0,1,1,6730610,6706279,6584624,6626513,6560674,6610783,6610971,6581529,6664630,6557540,6654819,6598351,6510121,6621249,6594421,6525242,6562408,6521679,6540772,6423227
102,31,1,1,6718229,6692814,6571403,6612987,6546578,6596775,6597381,6567988,6651141,6543897,6640997,6584498,6496417,6607719,6580706,6511262,6547606,6507452,6526385,6409668
103,0,1,1,6732094,6707262,6584450,6627113,6561319,6611444,6611509,6582125,6665863,6559070,6655361,6598984,6510706,6622066,6595077,6525759,6562875,6522006,6540813,6424435
104,31,1,1,6719020,6694444,6571886,6614540,6547891,6598213,6598437,6569334,6652877,6544952,6642231,6586124,6497725,6610192,6581364,6512435,6549480,6509256,6528049,6412123
105,0,1,1,6731619,6706781,6583814,6627191,6560014,6610566,6609949,6582039,6665154,6558324,6653684,6598115,6510254,6622444,6594031,6525100,6562362,6521600,6540072,6424302
106,31,1,1,6719151,6694643,6572723,6614679,6548461,6598703,6597934,6570504,6652474,6545773,6641370,6585687,6497770,6609841,6581901,6511924,6549896,6509386,6527379,6411846
107,0,1,1,6731697,6706977,6585064,6627701,6560627,6611472,6610578,6582827,6665804,6558504,6654402,6598803,6510047,6622427,6594821,6525028,6562717,6521791,6541069,6424721
108,31,1,1,6718532,6693808,6572024,6614385,6548284,6597662,6597317,6568631,6651886,6544692,6640875,6585403,6496595,6608442,6581283,6511260,6548975,6507888,6527095,6411158
109,0,1,1,6732070,6706691,6585154,6627042,6561790,6611276,6610093,6581697,6664987,6558135,6654066,6598646,6510469,6621523,6594979,6525438,6562465,6521984,6540808,6424184
110,31,1,1,6719001,6693328,6572551,6614162,6548629,6598013,6597161,6569070,6651095,6545141,6640840,6585197,6497855,6608081,6581064,6511578,6549502,6508586,6527350,6410489
111,0,1,1,6732088,6706683,6584892,6627908,6561672,6611479,6610597,6581982,6664790,6558158,6654851,6598195,6511067,6621973,6594805,6525320,6563163,6522352,6540566,6424269
112,31,1,1,6720229,6694535,6572503,6615431,6548781,6598926,6597683,6569424,6651943,6545037,6641927,6585747,6497923,6609066,6582585,6512905,6549377,6509641,6528196,6412016
113,0,1,1,6731569,6706451,6583929,6627083,6560376,6610610,6609589,6581018,6664022,6556810,6654030,6598082,6509710,6620266,6593776,6524399,6561882,6521390,6540298,6424409
114,31,1,1,6718742,6693787,6571952,6614696,6548580,6598847,6597556,6568667,6651276,6545005,6640827,6585577,6498017,6608648,6581254,6511420,6549209,6509111,6527604,6411661
115,0,1,1,6731210,6706382,6584480,6627080,6560857,6611841,6610161,6582261,6664817,6558883,6654156,6598245,6510613,6621269,6593973,6524509,6562811,6522159,6540856,6424790
116,31,1,1,6718270,6693971,6572264,6614322,6548823,6598171,6596756,6569163,6651405,6545601,6640730,6584928,6497198,6607861,6579919,6510828,6548875,6508452,6526698,6411193
117,0,1,1,6730547,6706653,6584261,6626457,6561213,6611154,6610184,6581280,6664023,6558734,6653903,6597975,6509548,6620677,6592998,6523945,6561573,6522070,6540430,6424438
118,31,1,1,6718557,6694503,6572221,6614496,6548727,6598721,6597146,6569101,6651411,6545181,6641010,6585330,6497242,6608065,6580560,6510618,6549065,6508919,6527062,6411666
119,0,1,1,6730877,6706649,6584901,6626733,6561322,6611283,6609797,6581302,6664866,6558540,6654479,6598476,6510078,6620595,6593607,6524145,6562141,6522597,6540529,6423826
120,31,1,1,6719345,6694838,6573223,6614292,6549333,6599270,6597541,6569654,6652838,6546334,6641477,6586761,6497585,6607880,6582021,6512550,6549475,6509526,6527922,6411729
121,0,1,1,6731432,6707670,6585116,6626619,6560935,6611484,6610817,6581173,6665021,6559181,6653818,6599019,6510190,6620860,6594388,6524784,6561962,6521842,6539848,6424703
122,31,1,1,6718012,6694613,6571972,6613383,6548469,6598263,6597257,6568434,6651082,6545702,6640530,6585059,6496781,6607440,6579999,6510612,6547928,6508396,6526527,6411732
123,0,1,1,6730821,6707167,6584084,6625670,6560852,6610540,6609743,6580409,6663845,6558107,6653381,6597768,6509159,6620526,6594049,6524173,6561045,6521608,6539389,6423661
124,31,1,1,6718249,6695106,6572175,6613497,6548235,6598584,6596868,6568953,6651669,6545497,6640566,6585683,6497147,6608290,6582014,6511245,6548439,6508467,6526791,6411174
125,0,1,1,6731730,6708304,6585072,6626804,6560789,6612013,6610209,6582530,6664266,6559557,6654376,6599006,6510611,6622208,6595305,6524579,6562109,6522087,6540684,6424182
126,31,1,1,6719026,6695069,6572421,6614291,6548369,6599344,6597398,6569681,6651379,6546870,6640959,6586034,6498341,6609194,6581947,6511508,6548638,6508978,6527271,6411434
127,0,1,1,6731282,6707029,6584569,6626703,6560510,6611910,6610163,6581189,6664483,6559600,6653994,6598222,6510760,6621548,6594681,6524703,6561810,6521880,6540143,6423590
