rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6720310,6690740,6572483,6611756,6547770,6598288,6595063,6569066,6649878,6544504,6639798,6584338,6495530,6606533,6581124,6509233,6547738,6506841,6530004,6406370
1,0,1,1,6733243,6704318,6585332,6625697,6560889,6611754,6608571,6581926,6663103,6557807,6653010,6597961,6508676,6621193,6594474,6523358,6562116,6520375,6543621,6419306
2,31,1,1,6720467,6691756,6572825,6613438,6548170,6599051,6595604,6569856,6650186,6544897,6639572,6585073,6496069,6608397,6580878,6510799,6549809,6507566,6529916,6407417
3,0,1,1,6733137,6705181,6585339,6626820,6560723,6612673,6609932,6582610,6663106,6558069,6653295,6598221,6508881,6622026,6594628,6524790,6563734,6520042,6543795,6420948
4,31,1,1,6721021,6693349,6573550,6614987,6549031,6600149,6596968,6570403,6650522,6545670,6640914,6585852,6497062,6608829,6582248,6511927,6550453,6508048,6531736,6408539
5,0,1,1,6732627,6704831,6585153,6627175,6560191,6612057,6608454,6582206,6662934,6557391,6653290,6598267,6508591,6620781,6593869,6524019,6562008,6520005,6542898,6420268
6,31,1,1,6720687,6692618,6573008,6615543,6548530,6599667,6596973,6569958,6650995,6544535,6640283,6584899,6496366,6608447,6580710,6511405,6549590,6507653,6529998,6407698
7,0,1,1,6732491,6704815,6584791,6627026,6560165,6611651,6608827,6582692,6662933,6557791,6652809,6597183,6508591,6620206,6594014,6523994,6561807,6520421,6542352,6419618
8,31,1,1,6719998,6691788,6572161,6614175,6548039,6598676,6596262,6569841,6649420,6543811,6639692,6584123,6496173,6607230,6581038,6511293,6547653,6506819,6529320,6406094
9,0,1,1,6733254,6704596,6585128,6627280,6560909,6612161,6608452,6582657,6663458,6557066,6653962,6597415,6509913,6620470,6594238,6524763,6562486,6520257,6543106,6418745
10,31,1,1,6720470,6691970,6572688,6615428,6548140,6599442,6595453,6569787,6650850,6543724,6640713,6584680,6496985,6608149,6580928,6511508,6548965,6508287,6530003,6406698
11,0,1,1,6733394,6704335,6585339,6626744,6560523,6611339,6608320,6582305,6663465,6555811,6652772,6596658,6509115,6620819,6593842,6523960,6561687,6520552,6542905,6419075
12,31,1,1,6721336,6692417,6573426,6615498,6548584,6598681,6595724,6569690,6651249,6544000,6640081,6584438,6497089,6607477,6581679,6511087,6549170,6508207,6530465,6407014
13,0,1,1,6733496,6705253,6585235,6627838,6561273,6611816,6608704,6581929,6664355,6557184,6653699,6597302,6509732,6619570,6594644,6524532,6562258,6521207,6543245,6420079
14,31,1,1,6720682,6692233,6572594,6615115,6548418,6598168,6595433,6569476,6650705,6543541,6639955,6583698,6496926,6607076,6581628,6510780,6548383,6507647,6529521,6407937
15,0,1,1,6733423,6705314,6585831,6627514,6560783,6610633,6607901,6582463,6663578,6556330,6653081,6596729,6509171,6620426,6593796,6523883,6562786,6520608,6542519,6421065
16,31,1,1,6721406,6693915,6574252,6615839,6549103,6598832,6596083,6570042,6650949,6544451,6640823,6584395,6497503,6607748,6581547,6511541,6549882,6508024,6530057,6409173
17,0,1,1,6733750,6705603,6586031,6626927,6560506,6610193,6608183,6582505,6663283,6556914,6653728,6596620,6510243,6620679,6594165,6523739,6561962,6520889,6542575,6421384
18,31,1,1,6721155,6692653,6573555,6614590,6547903,6597641,6595705,6569774,6650121,6544110,6640903,6583365,6496854,6607660,6580430,6510097,6548353,6507309,6529112,6407716
19,0,1,1,6732188,6704052,6584722,6626563,6560196,6609217,6607351,6581964,6662364,6556234,6652793,6595312,6509305,6619511,6592054,6522890,6560943,6519528,6541033,6419411
20,31,1,1,6720241,6692236,6572509,6614801,6548389,6597538,6595043,6569525,6650204,6543654,6639891,6583143,6496783,6607512,6579702,6510625,6547900,6507915,6528993,6406896
21,0,1,1,6732580,6705087,6585161,6627150,6560768,6609714,6607652,6581570,6663337,6556880,6652365,6595332,6508741,6620144,6594126,6524228,6561247,6520869,6542277,6419278
22,31,1,1,6719822,6693095,6572711,6614873,6548461,6597120,6595413,6569562,6650929,6544387,6639597,6582902,6496241,6607980,6581640,6510881,6548141,6507606,6529621,6407192
23,0,1,1,6732857,6705478,6585100,6627192,6560461,6609518,6607611,6582301,6663193,6556750,6653144,6595536,6509122,6620659,6594181,6524446,6560420,6520593,6542520,6420226
24,31,1,1,6719760,6692728,6572532,6614086,6547808,6597066,6594970,6568738,6649971,6544073,6639834,6582410,6496193,6607235,6581029,6510958,6546884,6507587,6528750,6406894
25,0,1,1,6733490,6705582,6585488,6628230,6560369,6610077,6608010,6581887,6663516,6558190,6653190,6596006,6510258,6620901,6595049,6524641,6560762,6520828,6542512,6420131
26,31,1,1,6720614,6692497,6572663,6614904,6547950,6596248,6594864,6569412,6650514,6544218,6639694,6582332,6496770,6606743,6581167,6510150,6547358,6507254,6528452,6407526
27,0,1,1,6732939,6704354,6584657,6627067,6559982,6608624,6607186,6581881,6663091,6556796,6652414,6595054,6508956,6619340,6593522,6522969,6560132,6519464,6541191,6420251
28,31,1,1,6721448,6693327,6573562,6614789,6549010,6597787,6595618,6570343,6651342,6544744,6640389,6584004,6497557,6608084,6581771,6511226,6547895,6507823,6529761,6408488
29,0,1,1,6733266,6705494,6584855,6626779,6560913,6609154,6607772,6581927,6663151,6557799,6653439,6596008,6509745,6620045,6594486,6523897,6560224,6520441,6542714,6420305
30,31,1,1,6720746,6693148,6572592,6614127,6548058,6596128,6595144,6568881,6650275,6544247,6639728,6582723,6496587,6606706,6580887,6511084,6546642,6506750,6528690,6406610
31,0,1,1,6733461,6705880,6584801,6627210,6560994,6610097,6607516,6581742,6663602,6557102,6653296,6596206,6508964,6619693,6593968,6524704,6560107,6520323,6541844,6419736
32,31,1,1,6720200,6692655,6571906,6614903,6548650,6597392,6595135,6569702,6650459,6543029,6640526,6583715,6496117,6607482,6580809,6511280,6547782,6507575,6528666,6406911
33,0,1,1,6731473,6704523,6583744,6626153,6560299,6609531,6607376,6581824,6662067,6555506,6652863,6595399,6508709,6619234,6592860,6523771,6560090,6520940,6541343,6419643
34,31,1,1,6719789,6692496,6571767,6614934,6548155,6597583,6595029,6569411,6649630,6543115,6640347,6583720,6496898,6607689,6580399,6512014,6547177,6507522,6529162,6407101
35,0,1,1,6732552,6704911,6584266,6627396,6561064,6610181,6607780,6581974,6662988,6555780,6653481,6596332,6508967,6620182,6593659,6525032,6560417,6520655,6541552,6419758
36,31,1,1,6720585,6693842,6573019,6615312,6549528,6598215,6595884,6569959,6651233,6544468,6640476,6584205,6496997,6607365,6580545,6511772,6547109,6507835,6529130,6407522
37,0,1,1,6732272,6704868,6584018,6626028,6560534,6609035,6606970,6581003,6662262,6556241,6652329,6595751,6508617,6618438,6593072,6523445,6559047,6520631,6541767,6419399
38,31,1,1,6720806,6693751,6572897,6614592,6549120,6597757,6596024,6569684,6650634,6544590,6640856,6583980,6497237,6606373,6581116,6511476,6547113,6508674,6529831,6407773
39,0,1,1,6733314,6705905,6585441,6626417,6561183,6609884,6607642,6581917,6663187,6557127,6653441,6596379,6509143,6619575,6593951,6524621,6559740,6521484,6542250,6419972
40,31,1,1,6720598,6692861,6572790,6613907,6548838,6597510,6595062,6569329,6649623,6543879,6640081,6583406,6496043,6607563,6580819,6511638,6546143,6507748,6528908,6406709
41,0,1,1,6732975,6705361,6585272,6626017,6560696,6609704,6607571,6581876,6662753,6556996,6652799,6595977,6509421,6619531,6594162,6524877,6560041,6521509,6542427,6420181
42,31,1,1,6720223,6693036,6572870,6613704,6548370,6597126,6595089,6569790,6650349,6543508,6639707,6583636,6496312,6607440,6581238,6511915,6547487,6508089,6529160,6407372
43,0,1,1,6732604,6705266,6584841,6626267,6560767,6609157,6607918,6582192,6662575,6556643,6653052,6595931,6508665,6618968,6592946,6524331,6560777,6520316,6542380,6419775
44,31,1,1,6719356,6692921,6571892,6613906,6547922,6596120,6594782,6569606,6650066,6544127,6639214,6583277,6495900,6606545,6579855,6510600,6547227,6507123,6529182,6407046
45,0,1,1,6731555,6704979,6584501,6626042,6560860,6609461,6607875,6582236,6663211,6556605,6652855,6596092,6508757,6619264,6593847,6523810,6560361,6520798,6541487,6419898
46,31,1,1,6718680,6692851,6572158,6613414,6548081,6597157,6594389,6569682,6650245,6544910,6639754,6583155,6496381,6605918,6581069,6510473,6546989,6507727,6528722,6406399
47,0,1,1,6732719,6705731,6585614,6626855,6561053,6609877,6607185,6582309,6663188,6558187,6653218,6595980,6509825,6620229,6593679,6524122,6561195,6521212,6542271,6419334
48,31,1,1,6721012,6693153,6573694,6615034,6549159,6598070,6595289,6570241,6651595,6545944,6639872,6584313,6497899,6607949,6581477,6511794,6548787,6509059,6530477,6406980
49,0,1,1,6732208,6705045,6584405,6626888,6560794,6610016,6607098,6581555,6663182,6557684,6652303,6596015,6509208,6619817,6594016,6523880,6560942,6520845,6542159,6419591
50,31,1,1,6720000,6693317,6572791,6614835,6548414,6597777,6595339,6569846,6650927,6545452,6640331,6583481,6496771,6606039,6581836,6511509,6548436,6508786,6529836,6407579
51,0,1,1,6732268,6705534,6584539,6625620,6560103,6609526,6607554,6582152,6663346,6557743,6652128,6595868,6509229,6618262,6593806,6524506,6560788,6520965,6541783,6419696
52,31,1,1,6720504,6693310,6572701,6613469,6548142,6597740,6595245,6569747,6651153,6544762,6639629,6583417,6496452,6606662,6581697,6511424,6548430,6508204,6529134,6407412
53,0,1,1,6733107,6706135,6585122,6626018,6560705,6610413,6608238,6582217,6663655,6557664,6652765,6596699,6509435,6620174,6594882,6524248,6561643,6520934,6543048,6419841
54,31,1,1,6720314,6694098,6573352,6614964,6548820,6597846,6596155,6570441,6651151,6545304,6639968,6584039,6497019,6607120,6582481,6511236,6549364,6508828,6530020,6407676
55,0,1,1,6732489,6705972,6585361,6625964,6560675,6610073,6608352,6582709,6663134,6557590,6652833,6596649,6509272,6619177,6595199,6523785,6561778,6520740,6542837,6420166
