rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6719884,6692345,6573718,6612298,6549184,6598601,6594992,6569863,6650865,6544937,6639819,6583296,6497462,6608081,6580714,6510876,6550018,6507589,6529235,6406821
1,0,1,1,6732839,6705064,6585514,6625469,6561578,6611656,6607760,6582107,6664342,6558180,6653322,6596436,6509711,6621738,6592882,6524442,6563200,6520571,6541432,6419776
2,31,1,1,6720252,6692495,6573840,6613352,6549956,6599589,6595389,6569162,6652793,6545792,6640769,6584353,6497260,6608884,6580397,6511981,6550443,6507540,6528947,6407176
3,0,1,1,6733286,6705093,6586611,6625932,6562242,6612179,6608295,6582345,6665227,6558060,6653519,6597641,6510304,6620967,6593835,6525217,6563602,6520134,6542409,6420462
4,31,1,1,6721331,6692265,6573634,6613603,6549776,6599167,6595994,6568993,6652061,6544647,6640140,6584508,6498360,6609409,6580657,6511953,6551107,6507999,6528692,6407628
5,0,1,1,6733377,6705464,6585692,6625900,6562234,6611547,6608607,6581230,6664438,6557476,6653117,6597064,6510727,6622482,6593827,6525318,6564511,6521071,6542360,6420094
6,31,1,1,6719805,6692130,6572616,6612362,6548735,6599033,6595484,6568913,6651700,6544353,6639114,6584210,6497758,6608094,6579781,6511305,6550206,6506974,6528991,6407359
7,0,1,1,6732344,6704486,6585388,6624776,6561534,6612192,6608228,6581000,6664359,6557442,6652693,6596930,6510462,6620667,6593273,6524675,6563896,6520317,6541320,6420470
8,31,1,1,6720217,6692426,6572547,6612384,6548814,6599264,6595579,6568810,6651450,6544623,6639442,6583927,6497946,6608622,6579843,6511749,6550386,6506876,6528113,6407055
9,0,1,1,6732547,6705190,6585136,6625361,6561365,6611679,6608430,6581385,6664639,6556738,6652479,6596441,6510240,6621647,6592509,6524793,6562829,6520154,6541676,6419548
10,31,1,1,6720943,6693544,6573552,6614098,6549612,6599377,6596719,6568422,6652128,6544455,6640475,6584426,6498466,6609707,6580639,6512609,6550655,6507518,6529590,6407764
11,0,1,1,6732704,6705299,6585723,6625828,6561145,6611496,6608704,6581312,6664921,6557069,6652963,6596801,6510343,6621036,6593256,6525771,6562531,6519524,6542067,6420280
12,31,1,1,6720537,6693657,6573089,6613925,6548942,6599828,6596793,6569728,6652823,6544684,6641107,6585050,6497974,6609609,6580397,6512839,6550423,6507398,6529862,6408112
13,0,1,1,6732036,6704867,6585832,6626149,6561434,6611283,6609180,6581826,6665136,6556974,6653117,6597053,6510094,6621468,6593310,6525047,6563441,6519550,6541910,6420663
14,31,1,1,6720306,6692548,6573234,6613722,6548717,6599052,6596229,6568800,6653006,6545255,6639674,6584444,6497021,6608430,6580241,6511999,6550505,6507096,6528810,6407960
15,0,1,1,6733021,6705554,6586117,6625884,6561007,6612040,6608724,6581990,6665936,6558549,6652931,6597801,6509959,6621532,6593473,6525215,6563820,6520083,6542673,6419756
16,31,1,1,6720109,6692908,6573281,6613866,6548341,6599141,6596190,6568859,6653319,6545155,6639778,6585142,6497392,6608682,6580858,6512591,6550632,6507263,6529747,6407401
17,0,1,1,6734012,6705312,6585729,6626745,6561032,6611576,6609151,6582419,6665841,6558391,6653076,6597831,6510309,6621780,6593738,6525088,6563087,6520394,6542272,6420254
18,31,1,1,6720976,6691838,6572365,6613217,6548508,6598647,6596523,6569530,6652342,6544608,6639984,6584520,6497195,6608793,6580668,6511318,6550385,6506812,6529321,6407617
19,0,1,1,6733247,6704348,6585071,6624707,6560727,6609998,6608884,6581133,6664303,6556840,6652310,6596988,6509932,6620761,6593018,6523371,6563275,6519571,6541683,6419873
20,31,1,1,6720282,6692326,6572866,6612845,6548676,6598942,6596490,6568804,6651723,6544174,6639709,6584197,6497394,6609000,6580470,6510940,6549457,6506417,6528579,6407555
21,0,1,1,6731510,6704837,6585124,6625738,6560140,6610480,6607893,6580606,6663784,6557068,6652603,6596095,6509123,6621154,6592767,6523724,6562408,6519119,6541059,6419683
22,31,1,1,6720844,6692415,6573574,6613401,6548363,6598504,6595618,6569008,6652092,6545148,6640294,6584512,6497248,6609947,6580082,6511211,6550342,6507271,6529182,6408191
23,0,1,1,6732417,6704328,6585190,6624781,6560346,6610303,6607773,6580467,6663823,6557435,6652053,6596236,6509947,6620488,6592801,6523706,6562663,6519284,6541786,6420234
24,31,1,1,6719824,6692056,6572806,6613047,6547509,6597354,6595846,6568185,6651400,6544881,6639173,6583899,6497040,6607413,6579783,6510629,6548893,6506526,6528628,6407583
25,0,1,1,6732252,6703992,6584825,6624805,6560154,6610260,6607931,6581832,6664499,6557338,6652189,6596377,6509258,6620000,6592881,6523148,6561792,6519464,6541829,6419850
26,31,1,1,6719805,6692774,6574011,6613224,6548311,6598733,6596217,6569336,6652451,6544962,6639691,6584771,6497307,6608594,6581149,6510729,6550213,6507301,6529595,6408822
27,0,1,1,6731714,6704263,6585083,6625306,6560227,6611152,6608822,6582034,6664526,6556872,6651736,6596815,6509140,6621853,6593788,6523474,6562788,6518911,6541803,6420362
28,31,1,1,6720327,6693197,6573356,6613286,6547747,6598863,6596161,6569586,6652127,6545305,6639417,6584655,6497204,6609384,6581037,6510523,6549920,6507126,6529660,6408437
29,0,1,1,6731357,6704077,6584565,6624717,6559281,6609526,6607256,6581205,6663796,6556546,6651336,6596491,6508569,6620849,6592570,6522489,6561171,6518902,6540914,6419290
30,31,1,1,6720002,6691660,6573743,6612865,6547321,6597375,6595357,6569253,6651770,6544291,6638892,6584000,6497128,6608558,6580213,6510374,6550106,6506639,6527892,6406558
31,0,1,1,6731739,6703428,6585167,6624754,6559510,6609779,6607486,6581200,6664116,6556998,6651136,6596753,6509528,6620655,6592872,6523622,6562915,6519464,6540948,6419031
32,31,1,1,6719542,6691787,6572620,6612272,6548165,6598111,6595105,6569383,6651376,6543808,6638577,6584544,6496665,6608456,6579994,6510732,6549567,6506570,6528301,6406607
33,0,1,1,6732010,6703838,6585047,6624387,6560030,6610374,6606964,6581442,6664144,6555926,6651597,6596038,6508895,6620313,6592284,6522971,6562003,6519601,6540880,6419092
34,31,1,1,6720243,6692088,6573406,6612626,6548327,6598608,6595028,6569426,6651799,6544138,6639440,6584212,6497024,6609055,6580540,6510607,6549376,6506783,6528520,6406895
35,0,1,1,6731963,6704427,6585479,6626024,6559981,6610874,6607885,6581350,6664307,6556490,6652429,6596705,6509097,6621019,6593648,6523668,6562694,6519873,6541018,6419524
36,31,1,1,6719456,6692293,6573745,6613413,6548281,6598441,6595003,6568793,6651436,6543975,6639080,6584151,6496339,6608728,6581401,6510598,6548920,6507347,6528688,6406855
37,0,1,1,6731782,6704603,6585594,6625622,6560638,6610501,6607045,6580893,6663780,6556093,6651995,6596965,6508655,6620398,6592839,6523184,6562129,6519665,6540702,6418694
38,31,1,1,6720633,6692557,6573738,6613935,6549421,6599243,6595717,6569308,6652083,6543974,6640152,6584409,6497362,6608431,6581038,6511142,6550204,6507835,6528784,6407181
39,0,1,1,6733286,6705279,6586908,6625915,6561997,6611119,6607678,6581678,6664411,6557023,6652918,6597402,6509658,6621645,6593234,6524469,6563127,6520263,6542047,6419656
40,31,1,1,6720124,6692385,6573779,6612828,6549238,6598515,6594574,6568511,6651455,6543478,6638929,6584523,6496263,6607831,6579671,6511038,6548999,6507200,6527965,6406875
41,0,1,1,6732361,6705203,6586682,6626273,6561404,6610983,6608004,6580781,6664235,6556015,6652492,6597141,6509081,6621219,6592795,6523991,6562678,6520312,6540961,6419380
42,31,1,1,6719845,6693140,6574535,6614163,6549706,6598823,6595886,6568712,6652105,6544122,6640264,6584952,6497388,6609093,6581499,6511200,6550555,6507565,6528714,6406239
43,0,1,1,6732873,6704733,6585727,6625474,6561169,6611708,6607875,6581246,6664106,6556789,6653055,6597113,6509487,6621536,6593746,6523521,6563088,6520077,6540792,6418771
44,31,1,1,6719434,6692109,6572683,6613266,6548454,6598879,6595857,6568278,6650325,6543602,6639337,6584083,6496901,6608924,6580371,6509742,6549129,6506605,6527298,6405638
45,0,1,1,6732796,6705083,6585742,6626010,6561111,6611474,6608226,6581280,6664134,6556577,6652688,6597248,6509453,6621079,6594137,6523510,6562688,6520387,6540780,6418745
46,31,1,1,6720269,6693516,6573828,6613987,6548683,6599285,6595504,6569197,6651193,6544346,6639941,6584641,6497131,6608702,6581015,6510774,6549680,6507223,6528150,6406931
47,0,1,1,6731649,6704738,6584513,6626814,6560699,6611374,6607672,6581139,6663696,6556130,6652676,6596850,6508408,6620456,6592950,6523229,6561901,6519381,6540525,6419500
48,31,1,1,6719398,6692706,6572565,6614135,6548044,6598997,6595720,6569051,6651104,6544055,6640758,6584327,6496081,6608597,6580126,6509896,6549128,6505828,6527279,6406815
49,0,1,1,6731985,6704927,6585089,6626499,6560267,6611119,6607817,6581486,6663352,6556684,6653586,6596596,6508586,6621205,6593874,6523147,6561866,6519152,6540264,6419420
50,31,1,1,6720281,6693501,6573679,6615169,6549366,6599949,6596048,6569411,6651848,6544896,6641460,6584773,6496921,6609176,6581196,6510915,6550248,6506991,6529261,6407912
51,0,1,1,6732064,6705394,6585773,6627135,6561609,6612195,6608246,6582304,6664484,6557650,6654253,6597489,6509493,6620825,6593770,6523672,6562778,6519569,6542374,6420255
52,31,1,1,6719019,6692758,6573301,6613743,6548842,6599133,6594663,6568975,6651075,6543681,6640536,6583656,6496408,6607183,6580028,6510348,6549149,6506600,6529702,6406447
53,0,1,1,6731515,6704783,6585249,6625450,6560482,6611343,6606729,6581324,6663242,6556670,6653054,6596012,6508030,6620395,6592907,6522867,6561893,6518781,6541562,6418633
54,31,1,1,6720110,6692864,6573578,6613947,6548973,6599102,6594876,6568998,6651243,6544654,6641052,6584344,6496891,6608465,6580781,6510794,6549182,6506617,6528811,6407392
55,0,1,1,6732332,6704433,6585720,6625617,6561185,6611084,6607086,6581633,6663269,6557106,6653273,6596600,6508856,6620583,6593715,6523535,6561894,6519261,6541201,6419753
56,31,1,1,6720301,6692496,6573231,6613808,6548732,6598800,6594522,6569095,6651245,6544476,6640392,6584625,6496878,6608585,6581010,6510678,6549449,6507044,6528580,6407358
57,0,1,1,6731605,6703735,6584693,6625084,6561006,6611129,6606558,6580783,6663254,6556413,6652038,6596394,6508605,6620407,6593020,6522957,6562080,6519065,6540429,6418474
58,31,1,1,6719644,6691569,6571977,6612770,6549159,6599282,6594456,6568946,6650822,6543464,6639689,6584136,6496193,6608224,6580793,6509937,6548964,6505879,6527877,6406026
59,0,1,1,6732068,6704263,6585142,6625427,6562046,6611995,6607712,6581475,6663988,6556662,6653363,6597222,6510089,6620687,6593454,6523413,6562984,6519229,6541724,6419711
60,31,1,1,6720300,6691434,6573074,6613132,6549612,6599582,6594973,6569342,6651769,6543592,6640570,6584550,6497066,6607826,6580666,6510316,6549803,6506799,6529036,6407203
61,0,1,1,6732613,6702802,6584597,6625437,6561039,6611842,6606995,6581234,6663582,6555557,6652947,6596873,6508836,6620199,6593035,6522933,6562209,6519264,6540806,6418957
62,31,1,1,6720467,6691099,6573159,6614340,6549457,6600185,6594724,6569801,6651785,6543209,6640353,6584587,6497123,6608329,6580671,6510608,6548846,6506414,6528449,6407125
63,0,1,1,6732984,6704350,6585679,6626697,6561844,6612666,6607632,6583075,6665088,6556817,6653410,6597595,6510664,6621349,6593850,6523440,6563151,6519504,6541298,6419887
64,31,1,1,6718785,6690541,6572294,6613093,6547853,6599092,6593499,6569182,6651359,6543511,6638924,6584028,6495842,6607404,6579883,6508475,6548640,6504720,6527368,6405356
65,0,1,1,6732813,6704079,6585684,6626597,6561001,6612898,6607600,6582784,6664685,6557319,6653488,6597079,6510228,6620596,6594698,6523139,6563037,6519416,6541764,6419788
66,31,1,1,6720086,6691866,6573220,6613621,6548412,6599345,6594726,6569708,6651722,6543887,6640202,6584589,6496880,6607971,6581440,6510372,6549307,6506440,6529142,6406869
67,0,1,1,6732365,6704149,6584793,6626262,6560889,6612012,6607239,6581656,6664009,6556562,6652877,6596778,6509124,6620545,6593814,6522890,6562250,6519020,6541579,6419256
68,31,1,1,6720364,6691274,6573865,6613546,6548613,6599684,6595059,6569481,6651726,6544086,6639940,6584496,6496664,6608163,6581690,6510321,6549788,6506206,6528980,6406800
69,0,1,1,6732658,6704627,6586076,6625872,6561273,6612524,6607825,6582730,6665026,6557526,6652657,6597162,6509586,6620880,6594165,6523523,6562856,6520045,6541923,6419748
70,31,1,1,6720736,6692496,6574210,6613629,6549257,6599676,6595064,6570128,6652115,6544457,6640733,6583949,6497790,6608633,6581266,6511151,6549706,6507069,6529028,6407505
71,0,1,1,6731896,6704678,6584777,6625544,6560870,6611413,6607408,6582517,6664484,6557081,6653015,6596643,6508998,6620272,6592681,6523445,6562260,6519261,6541454,6419802
72,31,1,1,6719129,6691774,6572926,6612294,6548861,6598948,6594914,6569563,6651612,6543983,6639680,6583582,6496612,6606975,6580083,6509943,6548892,6506480,6528881,6406564
73,0,1,1,6732195,6704204,6585698,6625853,6561343,6612209,6608114,6582145,6664585,6557078,6653600,6596373,6509738,6620109,6593122,6524010,6563230,6519895,6542492,6419538
74,31,1,1,6720152,6691805,6574167,6613670,6549230,6600100,6596044,6570637,6651942,6544773,6641302,6584323,6497328,6609089,6580475,6510786,6550151,6507322,6530151,6406923
75,0,1,1,6732527,6704138,6586051,6626258,6560615,6612500,6607859,6582559,6664751,6557274,6653278,6596291,6509224,6621152,6593595,6523731,6562174,6520084,6542583,6418985
76,31,1,1,6719346,6691209,6573532,6613058,6547421,6599206,6594790,6568967,6651778,6544428,6639659,6583636,6495998,6607376,6580255,6510314,6549072,6506002,6528989,6406323
