rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6718177,6693452,6572466,6614019,6547931,6598679,6595504,6567889,6650494,6543419,6639416,6584966,6497819,6607499,6578764,6510828,6549744,6508739,6528180,6407571
1,0,0,0,6730690,6705905,6584762,6626827,6560541,6611340,6608120,6581157,6663950,6556347,6652545,6598346,6511199,6621416,6592473,6524840,6562693,6521991,6541236,6419554
2,31,0,0,6719616,6694699,6574334,6615602,6549468,6600339,6597378,6569958,6653089,6544803,6641304,6586891,6499841,6611159,6581000,6513113,6551103,6510462,6529738,6408386
3,0,0,0,6731375,6706507,6585467,6627838,6560891,6611689,6609306,6581832,6664613,6556693,6653968,6599451,6511351,6622637,6594027,6525814,6563643,6522417,6542210,6420488
4,31,0,0,6720019,6694148,6573527,6614859,6549408,6599451,6597038,6569791,6652448,6544613,6641263,6587284,6499139,6610474,6581015,6513030,6550702,6510195,6528990,6409114
5,0,0,0,6731997,6705449,6584940,6626778,6560869,6611108,6609292,6582113,6664784,6556972,6653585,6599033,6511549,6621969,6593606,6525207,6563600,6521621,6542126,6421134
6,31,0,0,6719237,6693081,6572738,6615334,6547639,6599103,6597016,6568899,6652046,6544279,6640423,6586532,6499025,6608897,6580963,6512034,6549695,6509141,6529764,6408778
7,0,0,0,6731681,6706366,6584912,6627296,6560734,6612015,6609217,6581360,6664883,6557776,6653633,6598860,6511860,6622070,6593594,6524588,6563279,6521874,6542702,6421116
8,31,0,0,6720386,6694799,6573216,6615601,6549033,6599938,6597760,6569496,6652759,6545336,6641926,6586841,6500378,6609815,6581880,6512001,6550678,6510146,6530509,6409784
9,0,0,0,6732437,6706350,6586192,6627960,6561367,6611537,6610028,6581383,6665331,6557064,6653631,6599075,6512527,6622264,6593793,6524841,6563998,6522805,6542387,6421056
10,31,0,0,6719953,6693427,6573153,6615414,6548580,6599203,6597249,6568575,6651880,6544240,6640197,6585352,6498873,6609706,6579954,6511458,6550219,6509555,6529712,6408099
11,0,0,0,6732974,6706666,6585268,6627960,6561706,6611553,6609868,6581218,6665119,6558044,6654275,6598203,6511393,6623127,6593440,6525069,6563701,6522472,6542839,6421660
12,31,0,0,6720955,6694627,6573988,6615904,6549437,6599700,6597919,6569044,6652408,6545763,6641860,6586027,6498903,6611122,6581686,6513329,6550959,6510063,6530561,6410377
13,0,0,0,6732721,6706165,6584444,6627826,6561190,6611032,6608527,6580532,6664331,6557282,6653340,6597262,6510869,6622400,6593794,6524774,6562314,6521968,6541888,6422325
14,31,0,0,6720732,6694226,6573191,6615552,6549215,6599600,6596827,6568834,6651907,6544402,6641081,6584771,6498903,6610187,6580787,6511823,6549963,6509363,6530071,6409012
15,0,0,0,6733011,6705931,6585532,6627545,6560925,6611239,6609338,6580743,6664169,6557340,6653706,6598010,6510853,6622339,6593197,6525104,6562926,6522215,6543042,6420895
16,31,0,0,6720815,6694444,6574616,6614696,6549457,6599161,6597481,6568822,6652346,6544177,6641827,6585951,6499455,6610077,6580455,6512414,6550030,6509786,6529870,6409830
17,0,0,0,6732307,6706473,6586519,6627042,6561638,6611120,6609473,6581205,6664486,6556849,6653198,6598029,6511036,6622126,6593219,6524740,6563306,6522486,6542362,6421586
18,31,0,0,6720559,6694881,6574884,6615709,6549722,6599052,6597054,6568772,6651989,6544467,6641697,6586297,6499585,6610406,6581452,6512070,6550980,6510166,6530436,6409664
19,0,0,0,6731825,6706672,6586212,6627629,6560940,6610621,6609079,6580201,6664433,6556833,6654094,6598163,6510704,6622398,6594199,6524610,6563022,6521883,6542315,6420520
20,31,0,0,6720202,6694139,6573939,6615268,6548602,6599084,6597147,6569048,6651792,6545333,6641677,6586349,6498564,6609346,6581591,6512239,6549693,6509628,6529870,6408269
21,0,0,0,6732969,6706510,6585543,6627311,6561327,6611323,6609792,6581854,6664656,6558401,6654546,6599016,6511053,6622234,6594253,6525781,6563201,6522811,6542838,6420989
22,31,0,0,6719747,6693333,6573191,6614177,6548680,6598190,6597230,6568982,6651916,6545086,6640584,6585618,6497527,6609454,6580509,6511910,6549465,6509239,6528981,6407352
23,0,0,0,6732898,6706065,6585991,6627350,6561077,6611575,6609943,6581669,6665311,6557913,6653700,6598373,6510481,6622831,6593145,6524878,6562966,6522047,6542903,6421072
24,31,0,0,6721128,6693431,6573870,6615407,6549155,6599357,6597822,6569058,6652664,6545765,6641591,6586147,6498935,6610170,6580973,6512719,6549965,6510346,6529901,6409405
25,0,0,0,6732854,6705514,6585605,6626484,6561992,6611530,6609503,6581544,6664292,6557758,6653513,6598297,6510640,6622003,6593785,6525538,6563365,6522298,6542245,6421766
26,31,0,0,6719736,6693035,6573229,6614072,6547925,6598868,6596920,6568719,6651283,6544716,6640022,6585000,6497415,6608467,6581180,6511887,6549942,6508733,6528993,6408880
27,0,0,0,6731694,6705446,6585044,6626202,6559862,6610797,6608985,6581107,6663316,6556655,6652763,6597002,6509137,6620558,6592188,6524439,6562148,6521073,6541550,6421281
28,31,0,0,6721289,6694149,6573817,6614876,6548837,6599512,6597765,6569199,6652349,6545461,6640817,6585853,6498529,6609199,6581978,6512732,6550418,6509816,6530463,6409663
29,0,0,0,6733047,6706656,6585306,6626870,6560507,6611568,6608946,6581387,6664412,6557927,6653537,6598016,6510150,6621534,6593567,6525196,6562863,6521961,6542181,6422142
30,31,0,0,6721181,6694891,6573845,6615532,6549295,6600234,6597700,6569909,6652672,6545008,6641720,6586307,6498745,6609332,6581647,6513460,6550353,6509891,6530377,6410942
31,0,0,0,6733039,6706417,6585442,6627727,6560390,6611951,6609419,6581035,6664415,6556951,6653983,6597632,6510220,6621234,6593804,6526354,6562867,6521850,6542847,6422100
32,31,0,0,6720940,6694907,6573805,6615592,6548586,6599653,6597664,6569195,6652770,6545074,6641266,6585752,6498991,6609307,6581713,6513028,6550350,6510025,6530151,6409836
33,0,0,0,6732582,6707138,6585330,6626579,6560591,6611951,6610023,6581807,6665158,6557478,6653855,6598278,6510830,6622155,6593835,6525609,6563090,6522769,6542530,6422568
34,31,0,0,6720351,6694708,6573235,6614466,6548538,6599695,6598054,6569032,6652919,6545162,6641212,6586153,6498266,6609240,6580785,6512635,6550077,6509273,6529653,6409329
35,0,0,0,6732753,6706859,6584995,6626118,6560609,6611463,6609377,6580351,6664794,6557580,6653541,6598339,6510312,6620790,6593567,6525717,6563062,6522042,6542305,6421826
36,31,0,0,6721289,6695026,6573374,6614864,6549558,6599838,6597979,6568931,6652462,6545480,6641650,6586658,6498168,6609374,6582071,6513067,6550966,6509419,6530076,6410168
37,0,0,0,6733466,6707419,6585619,6627515,6561935,6612658,6611125,6582179,6664810,6558522,6654769,6599198,6510897,6622214,6594435,6526653,6564493,6522612,6543757,6423617
38,31,0,0,6722024,6694572,6573942,6615883,6550019,6600983,6598712,6570000,6653547,6545786,6642141,6587075,6499104,6610320,6581760,6514431,6551116,6510341,6531100,6411044
39,0,0,0,6733711,6706667,6586197,6627589,6562086,6612745,6610201,6581971,6665782,6558834,6654628,6599696,6510945,6622083,6593780,6526363,6564388,6522846,6543470,6423498
40,31,0,0,6720619,6694026,6573744,6615880,6549975,6600101,6598021,6569555,6652977,6545758,6641307,6587129,6498753,6609654,6581572,6513545,6550634,6510053,6530158,6410375
41,0,0,0,6733921,6706434,6585581,6628353,6562137,6612737,6610246,6582193,6665881,6558645,6653739,6599386,6511574,6621460,6594177,6525926,6564512,6522993,6543442,6422944
42,31,0,0,6720948,6694366,6573961,6615719,6549006,6600378,6597692,6569449,6652810,6545561,6640905,6586275,6499159,6609249,6581288,6513150,6550988,6509977,6530097,6409801
43,0,0,0,6732740,6706483,6585094,6627516,6560507,6611843,6608661,6581653,6664504,6556805,6653253,6598972,6511125,6621101,6592492,6525521,6563204,6522534,6542721,6421742
44,31,0,0,6720869,6694071,6573637,6615338,6548420,6599806,6597259,6569367,6652230,6544195,6640664,6586527,6498881,6609126,6581111,6512609,6550884,6509569,6529872,6409552
45,0,0,0,6734160,6707323,6586592,6628977,6561566,6612727,6610379,6582307,6666020,6558439,6654790,6599799,6512354,6622214,6594484,6526410,6564863,6523243,6543614,6423682
46,31,0,0,6720150,6694181,6573460,6616058,6548810,6599712,6597591,6569179,6652366,6544747,6641150,6586267,6498459,6608783,6580876,6512884,6551202,6509203,6529517,6410014
47,0,0,0,6732102,6706057,6585564,6628025,6560763,6612116,6609791,6580977,6664243,6557091,6654439,6598259,6510175,6620319,6593899,6524869,6563114,6521333,6541969,6422142
48,31,0,0,6720570,6694082,6573242,6616524,6548913,6599402,6596635,6568909,6652094,6545056,6641475,6586168,6497902,6608571,6580816,6512506,6550480,6508918,6529315,6410174
49,0,0,0,6732935,6706400,6585202,6628820,6561127,6611334,6608853,6581411,6664903,6556906,6655004,6599272,6510747,6621188,6593799,6525506,6563597,6522155,6542057,6423255
50,31,0,0,6719646,6692815,6573261,6616290,6548747,6598362,6595985,6568793,6651542,6544490,6640958,6585513,6498167,6607828,6580181,6511709,6550229,6508775,6528512,6409999
51,0,0,0,6731347,6704993,6585700,6629012,6560547,6611460,6608801,6581055,6664788,6557144,6653971,6598074,6510627,6620501,6593565,6524361,6563344,6521349,6541717,6423151
52,31,0,0,6720347,6694128,6574116,6617962,6549467,6599875,6597392,6569440,6652978,6545182,6642398,6586938,6499338,6608680,6582040,6512241,6551288,6509555,6529809,6410996
53,0,0,0,6732482,6705522,6586354,6628384,6561221,6611662,6609407,6581358,6664569,6557652,6654774,6598630,6510418,6620586,6594057,6524945,6564021,6521730,6542999,6422531
54,31,0,0,6720772,6692515,6573526,6616436,6549460,6598717,6597552,6569024,6650698,6545155,6641591,6585906,6498384,6608636,6581521,6511877,6551208,6508865,6529848,6409585
55,0,0,0,6732342,6704876,6585624,6627624,6561387,6611534,6609731,6581339,6663817,6558094,6654714,6598130,6510035,6620709,6594040,6524476,6563918,6521369,6542822,6422338
56,31,0,0,6721073,6693201,6573871,6615893,6549217,6600102,6597376,6569496,6651602,6545878,6641347,6586087,6497981,6608653,6581242,6512013,6551209,6509146,6529930,6409452
57,0,0,0,6733301,6706029,6585926,6628190,6561385,6613172,6610498,6582860,6664099,6558858,6654963,6599081,6510657,6621492,6594235,6525182,6564020,6522124,6542412,6422488
58,31,0,0,6720022,6692136,6573306,6615181,6548557,6599889,6596930,6568980,6651309,6545070,6641131,6586049,6497835,6607849,6580674,6511342,6550495,6508540,6529145,6409543
59,0,0,0,6733391,6704778,6586277,6628189,6560744,6612496,6609340,6581792,6664265,6557985,6654649,6598824,6510290,6621168,6594362,6525010,6563602,6521975,6541941,6422546
60,31,0,0,6720760,6693385,6574333,6615450,6548526,6600502,6597567,6569227,6651822,6544822,6641515,6586554,6497896,6607702,6581501,6511994,6550578,6508760,6529456,6409793
61,0,0,0,6733609,6705188,6586433,6627695,6560743,6613160,6610129,6581577,6663556,6558664,6654716,6599245,6510131,6620506,6593866,6525195,6564175,6521539,6541651,6423155
62,31,0,0,6720950,6692089,6573875,6615654,6548300,6600314,6597198,6568701,6651140,6545497,6641489,6586082,6497171,6608769,6580670,6512324,6551201,6509079,6528647,6410594
63,0,0,0,6732726,6705401,6585025,6627752,6560101,6612766,6610293,6581747,6663477,6558371,6654564,6598942,6510428,6620433,6593245,6524824,6564682,6521724,6540945,6423167
64,31,0,0,6720355,6693903,6572734,6615448,6548340,6599895,6597449,6568738,6651722,6545410,6641918,6585255,6498623,6607928,6580563,6511527,6551402,6508513,6528495,6410234
65,0,0,0,6732356,6705208,6584816,6626980,6559848,6612030,6609610,6581207,6663655,6557880,6653761,6597259,6509669,6621059,6593047,6523309,6562621,6520625,6541187,6421691
66,31,0,0,6720236,6692086,6573278,6614798,6547066,6599847,6597318,6568373,6651421,6545055,6641113,6584468,6497290,6608319,6580305,6510522,6549392,6508349,6528919,6408383
