rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6720223,6692959,6572831,6612304,6547838,6598383,6594656,6568639,6650497,6544771,6638759,6584108,6495991,6606542,6580910,6510360,6549869,6507905,6527882,6408574
1,0,0,0,6732468,6705262,6584233,6625417,6560315,6610823,6606492,6580459,6662193,6557284,6650657,6595063,6508361,6618922,6593893,6522883,6562819,6519734,6539867,6420249
2,31,0,0,6719654,6693067,6571766,6613311,6548402,6598821,6595097,6568785,6650506,6544869,6638619,6583839,6496305,6607067,6581205,6510630,6549752,6507551,6527764,6407619
3,0,0,0,6731715,6705448,6583874,6626305,6560451,6611477,6608290,6581046,6663583,6557194,6651862,6596608,6508948,6620510,6594265,6523737,6562171,6521023,6539997,6419640
4,31,0,0,6719576,6693724,6572036,6613901,6548252,6599812,6596509,6568509,6651056,6544187,6638676,6584170,6496825,6608473,6581626,6511186,6549485,6507900,6527665,6407039
5,0,0,0,6731573,6705331,6584719,6626277,6559994,6611938,6608186,6580688,6663693,6556407,6651441,6596522,6509093,6620766,6594232,6523775,6562436,6520515,6540543,6419329
6,31,0,0,6720415,6693525,6573205,6614382,6548036,6599686,6596154,6569002,6651296,6544512,6639676,6584634,6497609,6608921,6581713,6511418,6549937,6508302,6528615,6406900
7,0,0,0,6731920,6705249,6584810,6625572,6560074,6610854,6607821,6580329,6663481,6556488,6651659,6596060,6508884,6620287,6593790,6523758,6561876,6519876,6540736,6418127
8,31,0,0,6719810,6693273,6572708,6613676,6547965,6599085,6595886,6568909,6651382,6543794,6639455,6583946,6496726,6608660,6582093,6510875,6549797,6508026,6527817,6407053
9,0,0,0,6731968,6705338,6584386,6625915,6559491,6611766,6608410,6581005,6663366,6555941,6652318,6596414,6509027,6621288,6594152,6524519,6562101,6520584,6540931,6419801
10,31,0,0,6719515,6692312,6571877,6613512,6547509,6599316,6595756,6568281,6650416,6543734,6639192,6583703,6496617,6607573,6581103,6511274,6548968,6508018,6527587,6407181
11,0,0,0,6731952,6705124,6584798,6625973,6559799,6611484,6608742,6581196,6663443,6556283,6651782,6596348,6509540,6620928,6592704,6524192,6561747,6520989,6540709,6419342
12,31,0,0,6719655,6692674,6572241,6613664,6547666,6599633,6596185,6568864,6651131,6544144,6639550,6584425,6497374,6608685,6580382,6510986,6549105,6508712,6528128,6407030
13,0,0,0,6730940,6704925,6583965,6625741,6559810,6611146,6608024,6580474,6663158,6556070,6651675,6596917,6508921,6619731,6592743,6523246,6561606,6520248,6539986,6419126
14,31,0,0,6719445,6692504,6571566,6613258,6547913,6599196,6595496,6568647,6650556,6543676,6639202,6584540,6496325,6608038,6580625,6511707,6548635,6507392,6527394,6407202
15,0,0,0,6730994,6704253,6583391,6624981,6559622,6611243,6607188,6579647,6663075,6556589,6651333,6596544,6508346,6619924,6592938,6523214,6561715,6519528,6539638,6418916
