rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6718793,6690833,6572071,6610900,6548498,6596623,6595923,6568844,6649530,6543603,6639226,6581830,6495845,6607685,6580050,6510380,6548233,6507438,6526829,6406933
1,0,1,1,6732072,6703577,6584894,6624228,6561667,6609910,6608623,6580564,6663817,6556637,6651657,6594831,6508861,6620188,6592783,6524280,6562213,6521088,6539851,6419153
2,31,1,1,6718902,6690836,6572129,6612408,6548579,6597185,6596551,6567921,6651321,6543956,6639016,6582924,6495885,6609214,6579400,6511253,6549446,6507493,6527372,6406400
3,0,1,1,6731587,6702348,6583996,6625734,6560355,6609464,6608406,6580813,6663660,6556496,6651983,6595365,6507885,6620944,6591881,6523832,6562352,6519916,6539391,6418670
4,31,1,1,6718769,6691248,6571378,6613383,6547948,6596839,6596164,6567578,6651210,6542970,6639094,6583078,6495659,6609249,6578927,6510409,6549386,6505956,6526285,6406323
5,0,1,1,6731098,6705029,6584736,6626835,6560605,6610109,6609448,6581324,6664353,6556202,6652921,6596153,6508698,6622709,6592718,6524375,6562872,6519479,6540371,6419627
6,31,1,1,6719198,6693302,6572782,6614939,6548627,6597545,6596863,6568283,6651923,6543628,6640796,6583981,6496876,6609617,6580523,6511921,6549600,6507187,6528224,6407232
7,0,1,1,6731840,6704930,6584482,6627695,6560757,6610245,6609169,6580603,6663811,6556772,6653132,6596440,6509525,6621289,6593319,6524106,6562700,6520036,6541542,6419002
8,31,1,1,6719855,6693510,6572481,6615290,6547987,6597941,6596520,6569119,6651268,6543848,6640203,6583780,6496738,6608745,6580190,6510785,6548868,6506785,6529035,6405980
9,0,1,1,6731335,6705333,6584958,6627618,6560090,6610256,6609289,6581065,6663780,6556275,6653308,6596191,6508354,6621362,6592478,6524149,6562593,6519962,6541197,6418714
10,31,1,1,6719224,6692662,6572624,6615514,6547832,6597741,6596450,6568923,6651433,6543687,6639976,6583633,6495972,6608652,6580370,6510530,6549646,6506855,6527835,6406295
11,0,1,1,6732411,6705342,6585153,6628231,6561555,6610438,6609900,6581548,6664577,6556801,6653394,6596329,6509097,6622388,6594091,6524331,6563151,6520597,6541591,6419348
12,31,1,1,6719289,6691718,6571432,6614578,6548610,6597197,6595539,6568124,6651062,6543562,6639851,6583312,6494906,6608162,6579951,6510077,6548610,6506578,6527753,6405336
13,0,1,1,6731771,6704311,6583505,6626978,6561125,6609658,6608725,6580841,6663860,6556453,6652732,6596180,6507733,6620833,6592484,6523023,6561696,6519375,6540328,6417773
14,31,1,1,6720407,6693739,6571951,6616433,6549658,6598701,6597896,6569615,6652502,6544533,6641656,6584613,6496845,6609501,6580396,6511380,6550078,6508393,6529142,6406831
15,0,1,1,6731483,6705331,6584122,6628272,6560973,6610770,6609310,6582038,6664227,6556727,6654315,6596952,6508666,6622247,6592454,6524292,6562164,6520070,6540886,6419635
16,31,1,1,6718148,6692300,6570801,6614405,6547799,6597111,6595816,6568093,6650046,6543300,6639762,6583036,6494966,6608051,6578994,6510274,6548284,6506007,6526997,6406154
17,0,1,1,6731622,6704901,6584104,6626949,6560234,6610457,6609585,6581231,6663589,6556438,6653868,6596339,6508615,6621623,6592623,6524011,6562528,6519969,6540563,6418942
18,31,1,1,6719801,6692728,6572352,6614586,6548367,6598199,6597547,6569818,6651775,6544411,6640898,6584281,6496005,6609608,6580684,6511473,6549558,6507784,6528823,6407116
19,0,1,1,6732864,6705374,6584871,6627483,6561228,6610575,6609832,6581951,6664681,6557418,6653940,6597051,6509038,6621871,6593770,6524471,6562963,6520319,6542109,6419936
20,31,1,1,6720251,6692621,6572081,6614839,6548608,6597769,6596877,6570492,6651875,6544122,6640335,6584290,6496240,6609470,6581287,6511686,6549891,6507217,6529166,6407513
21,0,1,1,6732281,6704312,6583569,6626404,6560183,6610102,6608909,6581758,6664429,6556358,6652752,6596304,6508476,6621588,6593579,6523861,6562838,6519569,6540577,6418862
22,31,1,1,6719685,6692404,6571545,6613435,6548831,6597844,6597473,6569073,6651850,6544626,6639756,6583618,6496272,6608693,6580927,6511246,6549969,6507466,6527722,6406685
