rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,1,4,76723,76274,75541,75511,76154,69443,68279,68822,68431,68284,77006,76313,75784,76262,75885,65945,65203,65374,65863,65256
1,0,1,4,77298,76843,76102,76078,76726,69891,68730,69278,68889,68744,77566,76889,76351,76836,76438,66386,65639,65823,66304,65708
2,1,1,4,76750,76293,75551,75529,76186,69459,68298,68837,68445,68311,77012,76331,75800,76276,75887,65959,65209,65395,65873,65274
3,0,1,4,77307,76847,76106,76078,76729,69900,68742,69287,68889,68752,77579,76885,76372,76838,76447,66399,65652,65841,66313,65699
4,1,1,4,76754,76290,75563,75533,76176,69464,68308,68834,68457,68310,77022,76327,75792,76288,75901,65960,65215,65393,65891,65269
5,0,1,4,77306,76852,76100,76068,76723,69901,68748,69281,68897,68750,77575,76880,76354,76838,76448,66385,65644,65818,66319,65697
6,1,1,4,76732,76282,75551,75519,76161,69446,68294,68819,68454,68299,77010,76320,75793,76272,75887,65945,65202,65381,65880,65269
7,0,1,4,77324,76867,76126,76086,76734,69905,68756,69289,68918,68753,77600,76903,76374,76850,76461,66390,65655,65834,66333,65729
8,1,1,4,76752,76301,75567,75531,76166,69456,68307,68832,68459,68304,77030,76335,75805,76291,75905,65950,65217,65383,65893,65281
9,0,1,4,77335,76884,76135,76095,76737,69919,68769,69299,68924,68766,77603,76901,76383,76863,76473,66410,65677,65842,66340,65721
10,1,1,4,76757,76318,75569,75530,76170,69456,68310,68827,68468,68304,77021,76335,75816,76292,75905,65962,65222,65392,65899,65277
11,0,1,4,77321,76876,76102,76076,76734,69905,68753,69286,68915,68748,77584,76889,76373,76859,76457,66395,65655,65832,66341,65712
12,1,1,4,76770,76321,75566,75528,76185,69460,68329,68840,68480,68311,77020,76337,75815,76306,75912,65956,65221,65399,65912,65274
13,0,1,4,77345,76881,76128,76081,76742,69911,68781,69290,68919,68750,77593,76908,76392,76872,76472,66393,65666,65834,66363,65723
14,1,1,4,76762,76314,75565,75515,76171,69450,68322,68823,68469,68298,77015,76335,75822,76289,75905,65958,65219,65391,65910,65281
15,0,1,4,77340,76894,76132,76081,76743,69911,68785,69296,68931,68760,77598,76913,76404,76866,76474,66404,65659,65848,66363,65727
16,1,1,4,76776,76322,75565,75526,76182,69457,68328,68843,68482,68305,77028,76332,75818,76298,75902,65965,65215,65401,65911,65287
17,0,1,4,77331,76881,76114,76067,76746,69900,68756,69289,68925,68742,77596,76908,76399,76863,76457,66396,65647,65839,66347,65723
18,1,1,4,76736,76291,75543,75502,76164,69432,68295,68820,68455,68278,77000,76321,75804,76281,75877,65937,65185,65376,65891,65261
19,0,1,4,77324,76872,76114,76082,76744,69911,68767,69291,68925,68749,77595,76914,76393,76869,76461,66397,65648,65840,66339,65723
20,1,1,4,76741,76289,75551,75520,76157,69441,68303,68817,68459,68294,77019,76330,75808,76286,75884,65940,65190,65378,65876,65257
21,0,1,4,77316,76863,76115,76076,76736,69885,68762,69286,68918,68752,77593,76905,76387,76859,76449,66396,65644,65824,66326,65705
22,1,1,4,76755,76303,75555,75517,76166,69429,68311,68827,68464,68303,77017,76334,75820,76280,75885,65947,65204,65375,65881,65270
23,0,1,4,77310,76874,76109,76071,76732,69890,68764,69293,68923,68750,77595,76896,76392,76858,76459,66403,65646,65825,66329,65713
24,1,1,4,76729,76293,75538,75506,76156,69424,68304,68832,68456,68297,77002,76319,75799,76283,75875,65949,65206,65372,65877,65259
25,0,1,4,77314,76867,76095,76064,76735,69889,68759,69294,68920,68757,77579,76893,76380,76851,76446,66387,65650,65818,66330,65709
26,1,1,4,76757,76304,75554,75519,76174,69442,68305,68846,68467,68312,77006,76333,75818,76288,75896,65952,65213,65375,65888,65264
27,0,1,4,77335,76874,76114,76084,76744,69890,68753,69285,68922,68765,77582,76904,76387,76861,76460,66408,65662,65823,66341,65720
28,1,1,4,76754,76304,75542,75503,76165,69430,68306,68829,68466,68305,77013,76321,75810,76285,75882,65954,65214,65378,65878,65260
29,0,1,4,77308,76858,76101,76037,76715,69870,68745,69268,68893,68735,77571,76874,76371,76842,76426,66386,65653,65812,66312,65700
30,1,1,4,76750,76302,75550,75501,76167,69418,68306,68823,68446,68288,77007,76314,75802,76285,75873,65945,65207,65369,65876,65254
31,0,1,4,77322,76874,76109,76059,76726,69878,68739,69281,68897,68734,77566,76880,76377,76848,76444,66384,65646,65810,66323,65700
32,1,1,4,76751,76308,75555,75506,76165,69432,68292,68829,68454,68290,76991,76314,75806,76280,75884,65952,65217,65368,65878,65258
33,0,1,4,77332,76886,76118,76070,76727,69887,68749,69291,68918,68748,77566,76884,76390,76857,76452,66397,65659,65807,66331,65705
34,1,1,4,76757,76302,75555,75496,76161,69423,68285,68825,68466,68291,76988,76304,75805,76287,75885,65949,65207,65366,65879,65255
35,0,1,4,77335,76873,76112,76070,76736,69886,68739,69295,68908,68747,77560,76874,76383,76859,76445,66401,65647,65819,66337,65701
36,1,1,4,76773,76305,75560,75515,76167,69431,68301,68829,68458,68292,76984,76316,75813,76289,75877,65958,65204,65374,65884,65252
37,0,1,4,77349,76880,76121,76075,76732,69892,68756,69295,68924,68752,77564,76886,76390,76862,76452,66404,65652,65826,66331,65711
38,1,1,4,76765,76311,75559,75497,76164,69420,68294,68825,68461,68294,76986,76309,75796,76275,75878,65948,65201,65378,65872,65248
39,0,1,4,77339,76888,76121,76069,76736,69879,68760,69290,68911,68738,77560,76877,76375,76853,76446,66395,65639,65819,66317,65694
40,1,1,4,76782,76321,75572,75514,76175,69438,68325,68836,68471,68301,76986,76319,75823,76294,75895,65954,65204,65391,65883,65261
41,0,1,4,77331,76866,76120,76048,76725,69874,68748,69277,68915,68737,77546,76871,76379,76841,76448,66384,65635,65825,66306,65695
42,1,1,4,76776,76309,75561,75509,76172,69442,68311,68830,68471,68298,76998,76323,75820,76288,75889,65954,65210,65390,65876,65261
43,0,1,4,77333,76877,76112,76050,76726,69880,68754,69280,68910,68742,77568,76884,76383,76842,76436,66387,65638,65820,66311,65696
44,1,1,4,76774,76320,75573,75507,76181,69438,68318,68831,68477,68307,76998,76320,75813,76287,75884,65959,65218,65396,65882,65266
45,0,1,4,77354,76909,76123,76065,76747,69898,68768,69286,68938,68763,77582,76891,76395,76859,76452,66413,65667,65840,66333,65710
46,1,1,4,76778,76330,75549,75514,76174,69436,68306,68832,68479,68297,76996,76324,75815,76294,75884,65962,65205,65386,65879,65258
47,0,1,4,77351,76890,76122,76079,76750,69891,68771,69294,68922,68762,77574,76900,76400,76860,76458,66407,65659,65836,66330,65711
48,1,1,4,76772,76322,75562,75516,76174,69426,68316,68822,68474,68309,76987,76319,75822,76281,75883,65957,65209,65389,65876,65267
49,0,1,4,77343,76888,76124,76070,76746,69877,68758,69283,68920,68770,77567,76892,76394,76853,76447,66401,65659,65835,66326,65710
50,1,1,4,76778,76332,75573,75524,76189,69428,68316,68829,68474,68323,77008,76327,75827,76291,75888,65968,65216,65397,65878,65271
51,0,1,4,77346,76890,76132,76084,76743,69889,68763,69292,68926,68763,77571,76896,76396,76863,76458,66407,65655,65844,66324,65712
52,1,1,4,76753,76322,75558,75514,76171,69433,68300,68830,68463,68304,76998,76315,75818,76280,75888,65949,65201,65396,65874,65256
53,0,1,4,77343,76903,76121,76081,76748,69888,68767,69300,68925,68766,77577,76898,76398,76863,76462,66404,65659,65852,66330,65708
54,1,1,4,76773,76328,75561,75520,76181,69436,68312,68841,68485,68308,76997,76323,75813,76286,75904,65960,65217,65397,65889,65258
55,0,1,4,77339,76903,76118,76081,76757,69881,68761,69300,68920,68768,77568,76888,76388,76850,76474,66408,65654,65843,66328,65705
56,1,1,4,76772,76348,75565,75537,76193,69436,68317,68847,68476,68315,76995,76325,75825,76293,75907,65971,65220,65402,65877,65263
57,0,1,4,77345,76908,76124,76084,76757,69889,68767,69302,68935,68761,77566,76892,76404,76862,76468,66409,65650,65845,66318,65709
58,1,1,4,76768,76328,75572,75525,76178,69435,68308,68833,68472,68314,76986,76308,75824,76294,75901,65958,65201,65397,65876,65263
59,0,1,4,77348,76907,76125,76081,76748,69889,68766,69292,68929,68766,77565,76884,76400,76867,76461,66408,65656,65848,66334,65708
60,1,1,4,76778,76341,75569,75525,76187,69441,68320,68831,68479,68324,77001,76315,75819,76297,75899,65966,65223,65399,65890,65268
61,0,1,4,77330,76905,76119,76080,76739,69892,68761,69288,68920,68762,77565,76876,76389,76866,76447,66407,65660,65832,66313,65707
62,1,1,4,76783,76347,75581,75538,76192,69447,68333,68839,68488,68325,77014,76332,75836,76317,75906,65976,65224,65409,65888,65277
63,0,1,4,77350,76904,76140,76089,76746,69900,68772,69302,68932,68779,77584,76904,76404,76890,76469,66421,65666,65853,66338,65716
64,1,1,4,76772,76331,75573,75524,76165,69443,68314,68838,68482,68325,76998,76323,75825,76308,75903,65966,65208,65392,65889,65275
65,0,1,4,77334,76886,76118,76078,76730,69892,68758,69296,68923,68767,77566,76877,76401,76874,76458,66410,65657,65836,66325,65708
66,1,1,4,76769,76331,75577,75531,76177,69457,68322,68842,68485,68313,76994,76324,75840,76310,75907,65980,65227,65406,65887,65279
67,0,1,4,77331,76892,76131,76082,76739,69907,68766,69292,68937,68765,77570,76892,76399,76872,76461,66414,65662,65852,66318,65707
68,1,1,4,76765,76321,75571,75513,76177,69445,68307,68833,68478,68310,77002,76332,75820,76314,75900,65968,65212,65399,65863,65252
