rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,0,4,76725,76288,75560,75540,76126,69436,68246,68807,68441,68279,77000,76304,75787,76243,75875,65940,65194,65393,65866,65260
1,0,0,4,77319,76878,76139,76112,76714,69911,68725,69278,68904,68757,77583,76895,76382,76830,76441,66389,65658,65857,66327,65721
2,1,0,4,76739,76296,75569,75543,76135,69449,68273,68807,68447,68299,77013,76321,75801,76251,75872,65939,65209,65393,65874,65272
3,0,0,4,77312,76873,76131,76098,76703,69897,68731,69258,68899,68743,77596,76897,76396,76831,76444,66381,65656,65826,66328,65723
4,1,0,4,76745,76305,75582,75546,76146,69449,68282,68820,68453,68304,77037,76337,75833,76267,75886,65941,65219,65397,65883,65285
5,0,0,4,77321,76872,76129,76094,76705,69901,68729,69274,68918,68761,77597,76884,76385,76812,76442,66387,65660,65828,66325,65733
6,1,0,4,76752,76309,75580,75550,76148,69452,68281,68815,68468,68303,77018,76324,75822,76248,75880,65952,65212,65392,65886,65282
7,0,0,4,77319,76868,76129,76093,76701,69900,68728,69276,68919,68742,77591,76886,76383,76806,76437,66368,65650,65834,66318,65727
8,1,0,4,76757,76308,75580,75554,76148,69455,68289,68822,68476,68303,77024,76321,75819,76255,75891,65939,65220,65407,65884,65288
9,0,0,4,77322,76870,76126,76099,76706,69888,68731,69267,68919,68744,77593,76872,76384,76816,76443,66377,65656,65838,66328,65734
10,1,0,4,76759,76311,75573,75548,76146,69446,68285,68805,68482,68300,77017,76314,75808,76253,75881,65932,65214,65404,65888,65295
11,0,0,4,77325,76869,76129,76099,76699,69897,68731,69259,68926,68741,77574,76882,76376,76825,76436,66383,65651,65837,66330,65742
12,1,0,4,76758,76319,75584,75555,76154,69448,68285,68817,68476,68315,77016,76321,75816,76264,75876,65946,65221,65402,65884,65308
13,0,0,4,77336,76884,76123,76102,76724,69899,68741,69270,68928,68773,77592,76887,76384,76842,76442,66388,65665,65849,66334,65750
14,1,0,4,76781,76326,75574,75545,76167,69468,68294,68824,68488,68328,77031,76334,75835,76273,75885,65950,65228,65411,65895,65308
