rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6714729,6689504,6567670,6608854,6543666,6595747,6589112,6566187,6647229,6539407,6639095,6579178,6495860,6603659,6575077,6505061,6546224,6500571,6522447,6404374
1,0,1,1,6728890,6704031,6580833,6622966,6557212,6609804,6602981,6579380,6661817,6553034,6653959,6593931,6510209,6618620,6589895,6520171,6562244,6515633,6536902,6417781
2,31,1,1,6716316,6690829,6567555,6610716,6544059,6596973,6589521,6566370,6648961,6539753,6640503,6580818,6497035,6605906,6576258,6507855,6548499,6502048,6524050,6404944
3,0,1,1,6728839,6702783,6579202,6623376,6556367,6609775,6602715,6578713,6660779,6552546,6653288,6593510,6509742,6618526,6589746,6520487,6561759,6515190,6536911,6417244
4,31,1,1,6717364,6690693,6567872,6611934,6544599,6597337,6591108,6567263,6648948,6540293,6640442,6581708,6497818,6606140,6577305,6508638,6549363,6502998,6525579,6405594
5,0,1,1,6729290,6702186,6579585,6623775,6556900,6609445,6603349,6578469,6660623,6552731,6653430,6593923,6509645,6617795,6589157,6520904,6561437,6514822,6537999,6418190
6,31,1,1,6716579,6689852,6566472,6610322,6544200,6596421,6590007,6565471,6648122,6540049,6639934,6580135,6496821,6604065,6576712,6507491,6547742,6501865,6524528,6404113
7,0,1,1,6728885,6702765,6578488,6622443,6555861,6608538,6602692,6577746,6660325,6552253,6652817,6592850,6509222,6616903,6589809,6519803,6560668,6515265,6537012,6417124
8,31,1,1,6717217,6690260,6567225,6611297,6544002,6596558,6590519,6565632,6648629,6539838,6640578,6580785,6497124,6605135,6576538,6507066,6548276,6502667,6524087,6405843
9,0,1,1,6729331,6702663,6579145,6622785,6556565,6609121,6602556,6578518,6660694,6552132,6653147,6593078,6509533,6617280,6589355,6519944,6561945,6515542,6536624,6418263
