rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6714793,6688507,6568151,6610245,6542561,6594356,6589229,6564410,6646071,6538545,6636489,6576744,6493896,6602963,6576074,6504876,6546478,6501950,6521432,6402789
1,0,1,1,6728806,6701501,6581066,6624323,6556453,6607261,6602004,6577880,6659724,6551928,6650582,6590630,6508608,6616241,6589388,6518524,6560309,6515862,6534828,6415938
2,31,1,1,6716375,6690002,6569220,6611489,6544589,6595766,6589532,6565027,6646585,6538877,6638092,6576957,6495630,6602906,6577031,6506438,6546697,6502440,6522408,6404041
3,0,1,1,6728604,6703192,6581195,6623306,6557009,6608106,6602711,6577405,6659799,6551217,6651570,6589100,6507025,6615980,6589240,6520508,6561322,6514798,6535287,6417308
4,31,1,1,6715708,6690781,6568675,6610135,6544100,6595791,6589960,6564731,6646894,6538467,6639300,6576670,6494356,6603257,6576926,6507196,6548857,6502331,6522166,6403815
5,0,1,1,6728376,6703540,6580829,6622998,6556848,6608331,6603243,6577347,6660144,6551630,6651792,6589815,6507594,6617143,6590115,6520486,6561739,6515463,6535099,6416917
6,31,1,1,6716850,6691760,6568469,6611580,6545433,6596896,6591402,6565896,6648109,6539259,6639513,6577755,6495390,6604959,6576909,6508306,6549897,6503569,6522999,6405222
7,0,1,1,6729149,6703881,6580241,6623689,6557516,6608132,6602727,6577598,6659987,6551176,6652413,6590810,6507585,6617752,6589218,6520616,6562257,6516101,6535276,6417326
8,31,1,1,6716376,6689720,6567279,6610380,6544152,6594996,6589133,6563852,6646806,6537676,6638547,6577602,6494151,6603729,6575679,6506226,6548298,6502086,6521526,6404274
9,0,1,1,6729423,6702580,6580199,6623379,6556777,6608130,6601554,6576912,6660116,6551092,6651700,6590594,6506653,6617063,6588315,6519326,6561687,6515730,6534983,6417370
10,31,1,1,6716911,6689792,6567676,6610889,6544227,6594849,6589765,6564809,6647259,6538698,6638779,6576972,6494261,6603987,6574600,6507026,6548351,6502098,6521848,6403574
11,0,1,1,6728894,6702740,6580156,6623039,6557082,6608157,6602477,6577413,6659466,6551540,6652161,6590381,6507574,6617121,6588639,6520474,6561524,6516010,6535708,6416880
12,31,1,1,6716174,6690537,6568193,6611825,6545347,6596138,6591222,6565066,6647046,6539287,6639655,6578361,6495132,6604743,6576584,6508189,6548945,6503407,6522785,6403781
13,0,1,1,6727879,6701770,6579018,6623899,6556347,6608072,6602035,6577147,6658772,6551700,6651369,6590118,6507156,6616237,6588702,6519913,6560968,6514588,6534546,6415617
14,31,1,1,6716599,6690383,6568644,6612218,6545050,6595653,6590523,6566100,6647166,6539950,6639467,6578433,6495139,6604363,6576890,6508425,6549041,6503605,6523299,6404255
15,0,1,1,6728688,6702487,6580110,6623785,6556463,6607816,6602764,6577243,6659888,6552291,6652250,6591350,6507449,6617412,6588690,6521218,6561728,6515826,6535648,6416502
16,31,1,1,6715913,6689910,6568363,6611527,6544327,6595364,6590204,6564586,6646821,6538903,6639280,6578514,6494981,6604329,6576723,6507912,6549204,6502398,6522180,6403661
17,0,1,1,6728258,6702038,6580706,6623830,6556613,6608487,6602670,6577097,6659758,6552377,6651268,6591438,6507385,6616926,6589097,6520972,6562684,6515451,6534308,6416369
18,31,1,1,6715620,6689395,6568500,6610915,6543894,6595433,6589811,6564600,6647115,6539178,6638301,6578427,6495166,6603799,6576003,6507914,6549592,6502290,6521373,6403704
19,0,1,1,6727952,6702092,6580317,6623065,6556731,6608817,6602106,6577279,6659693,6551900,6651735,6591547,6507991,6616128,6589433,6520869,6562064,6515376,6534905,6416906
20,31,1,1,6715484,6689223,6568477,6611072,6543873,6595547,6589677,6564545,6647000,6538844,6638506,6578802,6495526,6603656,6577117,6507571,6548676,6502893,6521426,6403306
21,0,1,1,6728285,6701558,6580562,6623617,6556781,6607851,6602412,6577607,6659924,6551668,6652156,6591936,6508165,6617212,6589385,6521087,6562218,6515966,6535584,6416567
22,31,1,1,6715260,6688376,6566887,6611207,6543329,6595162,6589247,6563908,6647545,6537958,6637944,6578453,6494388,6603593,6576072,6506774,6548577,6502155,6522086,6403496
23,0,1,1,6728149,6701076,6579968,6622992,6555613,6607215,6601979,6576630,6659244,6550732,6650725,6591313,6506796,6615881,6588404,6519607,6562024,6514671,6534634,6416014
24,31,1,1,6715538,6688985,6567735,6610082,6542567,6595356,6589596,6563943,6646159,6538222,6637863,6578115,6493880,6602342,6574333,6506355,6548669,6501966,6521526,6403055
25,0,1,1,6726884,6701189,6579131,6622836,6554490,6607158,6600763,6575687,6658679,6549649,6650813,6590191,6505934,6614503,6587414,6518770,6560992,6514489,6533476,6415191
26,31,1,1,6716014,6689267,6567987,6611439,6543514,6594880,6589748,6564220,6647378,6538174,6638646,6578668,6494217,6603558,6576105,6506707,6549066,6502527,6521739,6403676
27,0,1,1,6728227,6701937,6579350,6623490,6555971,6607930,6601732,6576503,6659582,6551317,6652393,6591461,6506534,6615400,6589600,6519817,6562464,6515137,6535198,6416030
28,31,1,1,6714978,6688712,6566725,6609568,6542698,6594409,6588811,6563480,6646196,6538136,6638586,6578311,6493345,6601782,6576082,6505960,6548843,6501142,6520951,6402831
29,0,1,1,6728127,6701117,6579363,6622834,6555718,6606964,6601373,6576489,6659421,6550769,6651525,6591241,6506246,6614850,6588441,6518981,6561801,6514695,6534486,6415963
30,31,1,1,6716707,6689431,6567329,6610455,6544154,6595172,6589689,6564091,6647119,6538897,6639219,6578449,6494169,6603766,6576689,6506652,6549195,6502001,6521608,6404197
31,0,1,1,6729253,6702051,6579819,6623082,6556199,6607826,6602348,6576658,6660168,6551775,6651832,6591312,6506586,6616381,6589153,6520276,6562361,6514416,6534241,6417188
32,31,1,1,6716083,6689360,6567326,6609913,6544255,6595019,6589156,6564001,6647263,6538520,6638722,6578456,6494072,6603478,6576567,6506909,6548231,6501565,6521183,6404198
33,0,1,1,6727945,6701442,6580045,6622363,6555914,6607038,6602042,6575986,6659644,6551529,6652092,6590121,6506650,6616314,6588583,6519487,6561228,6514417,6534013,6415742
34,31,1,1,6715794,6689343,6567778,6610114,6543971,6594797,6589742,6563687,6646491,6538233,6638393,6577208,6494025,6602781,6575421,6507145,6547895,6501763,6521708,6403226
35,0,1,1,6728841,6702333,6579971,6622829,6556887,6607424,6602487,6577083,6659705,6551347,6651337,6590629,6507121,6615818,6588056,6520326,6561057,6514203,6534149,6416497
36,31,1,1,6716651,6689201,6567302,6609568,6544715,6594363,6589026,6564591,6646565,6538466,6637829,6577818,6494725,6603141,6574849,6507591,6547909,6501367,6521127,6403207
37,0,1,1,6729167,6701456,6579853,6621792,6556562,6606797,6601941,6576680,6658567,6551148,6650805,6590685,6506597,6616216,6588137,6519820,6561134,6514169,6534689,6415935
38,31,1,1,6716540,6688823,6567175,6609590,6544081,6594407,6588977,6564203,6646009,6538537,6637678,6577596,6494082,6604303,6575680,6506988,6548087,6501525,6521606,6402480
39,0,1,1,6729751,6701722,6580149,6623728,6556532,6607691,6602691,6577207,6659395,6552271,6650709,6591788,6506616,6617330,6588790,6520432,6562394,6514780,6534999,6415737
40,31,1,1,6716853,6689252,6567662,6610853,6544080,6595195,6589492,6564822,6646406,6539448,6638293,6578975,6493987,6604005,6576110,6507772,6548836,6502128,6521505,6403089
41,0,1,1,6729795,6702103,6580181,6623155,6556287,6608228,6602420,6577121,6659316,6551599,6651682,6592323,6506691,6615985,6588407,6520850,6561896,6514913,6535097,6416139
42,31,1,1,6716580,6689741,6568737,6610862,6544282,6595824,6589939,6564818,6647140,6539041,6638589,6579438,6494049,6603575,6575012,6507908,6548289,6502217,6521721,6403513
43,0,1,1,6728486,6701461,6579424,6622796,6555876,6607393,6601026,6576853,6658880,6550683,6650789,6590994,6506535,6615416,6588346,6519406,6560912,6514357,6533969,6415620
44,31,1,1,6715950,6689149,6567960,6609467,6543222,6595039,6588655,6563900,6646493,6538207,6638649,6578173,6493838,6603258,6576151,6506523,6548663,6502203,6521221,6403456
45,0,1,1,6728070,6700983,6580335,6622206,6555712,6607929,6601755,6576856,6659078,6550894,6651760,6591009,6506560,6616203,6588505,6519957,6562045,6514370,6534894,6415548
46,31,1,1,6716198,6688881,6568053,6609637,6543963,6595306,6589124,6563239,6646511,6538662,6638562,6578463,6494305,6603045,6575579,6507191,6549218,6502215,6521851,6403629
47,0,1,1,6728652,6701747,6580779,6622396,6555545,6607214,6601876,6575905,6659412,6551534,6651545,6591042,6507066,6615879,6588014,6520447,6561173,6514527,6534327,6416147
48,31,1,1,6716703,6689764,6568699,6611310,6544309,6595550,6590290,6564177,6646934,6539725,6638996,6578654,6495054,6603534,6576203,6507628,6548676,6502387,6522507,6404050
49,0,1,1,6728436,6701200,6580319,6622406,6556244,6607440,6602095,6576157,6658415,6551473,6651370,6590640,6506740,6615458,6587606,6520064,6561508,6514476,6533923,6415746
50,31,1,1,6716239,6688967,6568201,6610248,6544014,6594808,6589019,6564165,6646201,6538766,6638619,6578454,6494162,6603374,6575653,6507672,6548095,6501640,6521680,6403377
51,0,1,1,6729325,6701735,6580856,6622632,6556697,6607973,6602079,6576613,6659292,6551614,6651259,6591468,6506812,6615960,6588970,6519660,6561511,6514700,6534629,6415855
52,31,1,1,6716872,6689358,6568439,6611119,6544020,6595310,6589671,6564771,6646497,6539168,6638875,6578655,6495011,6604337,6575713,6506773,6548847,6501757,6521614,6403884
53,0,1,1,6728770,6701355,6580925,6623166,6556514,6607320,6601937,6576161,6658569,6551011,6651589,6590842,6506581,6615732,6588189,6519640,6561145,6514238,6534659,6415878
54,31,1,1,6715517,6688270,6567979,6609832,6543212,6594497,6588619,6562974,6645348,6538781,6638098,6578056,6493745,6602521,6575407,6505832,6547828,6501215,6521358,6402342
55,0,1,1,6728500,6700279,6580167,6622159,6555682,6607237,6601361,6575800,6657882,6551099,6651292,6590611,6506069,6615197,6587987,6519176,6560480,6513631,6533916,6415341
56,31,1,1,6716313,6688385,6568429,6609851,6544388,6595374,6589361,6564001,6646079,6539017,6639120,6578652,6493832,6603165,6575142,6505474,6547615,6501103,6521500,6402331
57,0,1,1,6728530,6702049,6580622,6622347,6556789,6607619,6602188,6575985,6659169,6551413,6651493,6590905,6506311,6615767,6587499,6518525,6560100,6514289,6534058,6414634
58,31,1,1,6715686,6689514,6568149,6609999,6544404,6594812,6589389,6563055,6646496,6538458,6639081,6577758,6493149,6603238,6574519,6505734,6546889,6501349,6521278,6401746
59,0,1,1,6728409,6702053,6580004,6621982,6556492,6607546,6602580,6576569,6659326,6551865,6652570,6591255,6506326,6615726,6588711,6519069,6560030,6514896,6534859,6414542
60,31,1,1,6716270,6689938,6568203,6610634,6544258,6594765,6589623,6564711,6646786,6539154,6639689,6578117,6493702,6602730,6575820,6506064,6547231,6502726,6521637,6403251
61,0,1,1,6729035,6702241,6580749,6623466,6556799,6608065,6602449,6576678,6659292,6551946,6652502,6590566,6507130,6615791,6589322,6519608,6560445,6515542,6534976,6415182
62,31,1,1,6716320,6689671,6568085,6610121,6543861,6595335,6589501,6563904,6645710,6538654,6638960,6578272,6494299,6602388,6575237,6507125,6547276,6502222,6522291,6402677
63,0,1,1,6728491,6701958,6580412,6622925,6556249,6607590,6601539,6576260,6658667,6551787,6651770,6590639,6506535,6614477,6588669,6520534,6560807,6515593,6534844,6415260
64,31,1,1,6716816,6689672,6568967,6611064,6544138,6595804,6589890,6564668,6646986,6539244,6639342,6578736,6494639,6603283,6576084,6507820,6548253,6503320,6522702,6402501
65,0,1,1,6728793,6701489,6580662,6622483,6555949,6608160,6601705,6576449,6659369,6551792,6651833,6590854,6506745,6615990,6588014,6520521,6561597,6515223,6534683,6414757
66,31,1,1,6716653,6690024,6568781,6611059,6544200,6595546,6590768,6564814,6647361,6539659,6640168,6579270,6495541,6604308,6576310,6507440,6548921,6502392,6522397,6403536
67,0,1,1,6728912,6701906,6580721,6623140,6556441,6608435,6602358,6577445,6659324,6551537,6653060,6591888,6507533,6616570,6589740,6520696,6561135,6514894,6534811,6415924
68,31,1,1,6715731,6688570,6567956,6610169,6543511,6595160,6588103,6564105,6645671,6537568,6639337,6578080,6493991,6603448,6575526,6506644,6547665,6501396,6521060,6402743
69,0,1,1,6727919,6701464,6580411,6623264,6555153,6607359,6601352,6576433,6658124,6550631,6652667,6590502,6506693,6615235,6588450,6519639,6560132,6514511,6534281,6415424
70,31,1,1,6715695,6689433,6568609,6611611,6543284,6595660,6590082,6564988,6646228,6539284,6640435,6578790,6495509,6603441,6575822,6507885,6547815,6502714,6522025,6403799
71,0,1,1,6726964,6700192,6580557,6622975,6554772,6606719,6601506,6576274,6657567,6550920,6652067,6590611,6507008,6614324,6588098,6520157,6559548,6514393,6533176,6415579
72,31,1,1,6715346,6688605,6567309,6611298,6543099,6594517,6589791,6563949,6645458,6538048,6639008,6577801,6494180,6601503,6575766,6506823,6547447,6501737,6520751,6403185
73,0,1,1,6728102,6701212,6581035,6623884,6556234,6607461,6602919,6577384,6658945,6551750,6652938,6591864,6507414,6615456,6589571,6520298,6561727,6514604,6534594,6416723
74,31,1,1,6715144,6689078,6567813,6611218,6543948,6595452,6589929,6564830,6645264,6538959,6639876,6578984,6493985,6602474,6575842,6506996,6548291,6502291,6521672,6403796
75,0,1,1,6728414,6701676,6580433,6623770,6556614,6608053,6603082,6577383,6658960,6552152,6653584,6592167,6507392,6616177,6589406,6520349,6561653,6515066,6534706,6416424
76,31,1,1,6716518,6688789,6568711,6611722,6544665,6595933,6591133,6564413,6646901,6540056,6640797,6579798,6495070,6603396,6576293,6507795,6548531,6502513,6521997,6404395
77,0,1,1,6727991,6700989,6580433,6623706,6556151,6607645,6603197,6577181,6658486,6551848,6653124,6591611,6507184,6614695,6588119,6519906,6562057,6514698,6534425,6416811
78,31,1,1,6715637,6687985,6567700,6610678,6543846,6595252,6589683,6564571,6645995,6539134,6639908,6578734,6494360,6602160,6575497,6507824,6549008,6502072,6521737,6404115
79,0,1,1,6727452,6699752,6579777,6622628,6555836,6607679,6601848,6576672,6658403,6551248,6653137,6591300,6506715,6615052,6588186,6521080,6561339,6514731,6534091,6416645
80,31,1,1,6714974,6687443,6567462,6610542,6543830,6595263,6589513,6564745,6646533,6538775,6640670,6578576,6494257,6602485,6575319,6507885,6548991,6502195,6521280,6404000
