rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6716416,6689445,6566605,6609880,6541600,6594825,6588729,6564310,6646180,6536704,6638727,6576530,6494286,6603056,6576949,6504029,6546165,6501024,6522248,6403498
1,0,0,0,6728876,6703121,6579674,6622653,6554460,6608200,6601412,6577864,6659780,6549827,6652398,6589458,6508124,6617023,6589203,6518290,6559848,6515067,6536516,6416863
2,31,0,0,6716640,6691310,6567488,6611175,6542192,6595651,6589048,6565416,6646622,6537551,6639496,6577986,6495792,6604659,6575827,6505058,6546701,6502709,6523472,6404055
3,0,0,0,6729090,6703785,6580418,6623286,6555575,6609077,6602038,6577738,6659927,6551008,6652670,6591394,6508949,6617950,6589292,6518939,6560146,6515695,6536324,6417031
4,31,0,0,6716681,6691378,6568017,6611042,6542732,6596703,6589321,6565185,6647714,6538369,6639150,6579042,6496709,6605473,6577485,6506235,6547355,6502432,6523213,6404982
5,0,0,0,6729157,6702684,6579463,6623818,6555473,6609113,6601571,6577782,6660269,6550917,6651742,6591375,6508278,6616514,6589504,6519440,6560405,6514924,6535534,6417275
6,31,0,0,6717230,6690103,6567931,6611273,6543626,6597253,6589631,6565856,6648111,6537995,6639651,6579384,6496302,6604533,6577660,6506600,6547422,6502838,6523413,6405331
7,0,0,0,6729039,6701555,6579579,6622995,6554723,6608530,6601454,6577507,6660007,6550673,6651860,6591814,6508525,6617105,6589684,6518361,6560405,6515015,6535614,6416598
8,31,0,0,6717683,6689520,6568189,6611857,6544106,6596709,6589563,6565610,6648227,6539466,6640539,6580131,6497212,6604837,6578156,6506289,6548514,6503074,6523992,6404386
9,0,0,0,6729933,6702093,6580485,6624635,6556133,6609448,6602329,6578740,6661125,6551628,6653621,6592904,6509593,6618442,6590990,6519325,6561491,6515632,6536916,6417163
10,31,0,0,6717053,6689488,6567429,6611488,6543674,6596087,6588778,6565656,6647623,6538171,6639752,6579681,6496557,6605198,6577533,6505964,6548445,6502300,6523709,6404296
11,0,0,0,6728824,6701685,6579482,6622705,6555852,6608499,6601526,6577759,6660449,6550380,6652311,6591840,6508489,6617687,6589705,6518574,6561765,6514872,6536797,6416627
12,31,0,0,6716826,6689636,6566907,6610435,6543820,6595452,6589030,6564188,6647626,6537949,6639164,6579039,6496129,6604936,6576707,6506069,6548198,6502340,6523627,6403818
13,0,0,0,6728829,6701442,6579047,6621935,6555433,6607907,6601332,6576373,6659921,6551047,6651901,6591410,6507710,6616900,6589094,6518440,6561050,6514502,6536436,6415716
14,31,0,0,6716681,6689995,6568173,6610730,6544213,6596320,6589954,6565347,6648747,6539142,6639820,6579636,6495934,6605386,6578658,6506624,6548877,6502457,6524770,6404345
15,0,0,0,6728997,6702145,6579455,6622470,6555128,6608581,6601777,6577061,6660922,6550889,6652494,6591374,6507813,6617016,6590325,6519041,6561714,6515287,6536289,6416091
16,31,0,0,6716181,6688678,6566829,6609826,6542888,6595187,6588929,6564828,6647708,6537983,6639501,6578003,6495000,6603778,6577327,6505550,6547697,6501741,6522428,6402411
17,0,0,0,6728646,6701035,6579032,6622581,6555075,6607265,6601106,6576635,6660387,6550457,6651990,6590944,6506734,6616919,6589461,6518876,6560606,6515269,6536004,6415135
18,31,0,0,6716765,6689399,6567123,6611196,6543522,6595198,6589811,6565408,6648249,6538377,6640070,6579048,6495452,6605386,6577226,6506911,6547430,6502772,6523475,6404036
19,0,0,0,6729452,6702234,6579531,6624209,6556291,6608410,6602995,6578704,6661259,6551922,6653759,6592461,6508429,6618716,6591229,6520298,6561349,6516255,6536964,6417137
20,31,0,0,6716110,6688696,6566946,6611289,6543580,6595096,6589130,6565240,6648097,6537566,6639640,6579317,6494922,6605594,6577856,6506207,6547304,6502154,6523306,6404151
21,0,0,0,6727689,6700346,6579052,6622991,6555571,6607678,6601596,6577892,6660306,6549577,6651936,6591530,6506985,6617517,6589928,6518348,6560093,6514433,6535608,6416414
22,31,0,0,6717204,6688256,6567813,6610924,6543460,6595928,6590089,6566028,6647782,6537753,6639494,6579694,6495228,6605713,6577691,6506467,6547922,6502543,6523482,6404490
23,0,0,0,6729481,6701057,6580013,6622931,6555689,6608304,6602651,6578161,6661216,6551055,6652617,6592810,6508093,6618543,6590712,6519943,6561195,6515618,6536721,6418018
24,31,0,0,6717245,6689636,6568460,6611018,6543670,6596807,6591109,6566758,6649207,6539480,6641240,6580556,6496179,6605908,6578031,6507523,6548553,6503221,6524543,6406190
25,0,0,0,6729050,6700453,6580261,6623165,6555002,6608171,6602175,6578491,6661169,6551875,6653422,6592092,6508250,6617709,6590260,6519479,6561216,6515556,6536765,6417611
26,31,0,0,6717323,6688475,6568366,6611015,6543251,6597009,6590456,6566038,6648992,6539480,6640947,6580098,6496082,6606101,6578236,6507478,6548555,6503483,6523760,6404931
27,0,0,0,6728801,6700663,6579892,6622885,6555359,6609192,6602740,6578297,6661096,6551957,6652746,6592579,6508081,6618081,6590400,6519870,6561084,6515379,6536041,6416905
28,31,0,0,6716929,6687830,6567671,6610928,6543349,6596644,6589634,6565803,6648119,6538777,6639484,6579533,6495416,6605207,6576615,6506538,6548204,6502119,6523270,6404364
29,0,0,0,6728651,6699950,6580189,6623321,6555316,6608968,6602166,6577556,6660346,6551311,6652392,6592654,6507887,6617472,6588755,6519719,6560936,6515476,6535908,6416688
30,31,0,0,6716549,6688130,6567750,6611434,6542523,6596069,6589668,6565866,6648091,6538938,6639796,6580207,6495699,6604986,6577674,6507051,6548495,6502878,6523078,6404990
31,0,0,0,6728438,6700702,6579434,6623695,6555642,6608132,6602452,6578172,6660078,6551468,6652355,6592577,6507674,6617457,6590143,6519937,6561256,6515529,6535340,6417365
32,31,0,0,6716786,6688404,6567080,6611343,6543551,6595753,6589830,6565429,6648150,6538739,6639779,6580161,6495566,6605314,6576819,6506948,6548702,6502961,6522703,6405417
33,0,0,0,6728609,6700362,6579190,6623535,6555446,6608116,6601846,6577936,6660301,6550951,6652142,6591956,6507751,6616748,6588840,6519975,6561415,6515375,6536254,6417000
34,31,0,0,6717049,6688373,6567304,6611146,6542990,6596333,6589274,6565846,6647660,6538840,6640007,6579383,6494642,6604715,6577759,6506808,6548050,6502791,6524002,6404409
35,0,0,0,6729828,6700906,6579189,6623413,6554501,6608715,6601427,6578295,6660361,6551406,6652966,6592218,6506939,6616736,6589860,6519562,6560718,6515334,6536751,6416367
36,31,0,0,6716765,6688591,6567012,6611023,6542125,6596054,6590064,6565717,6648551,6538903,6640058,6579638,6494384,6603953,6577058,6506837,6547458,6502758,6524106,6404622
