rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6716347,6690902,6569547,6609042,6543488,6593783,6589019,6566226,6647672,6539175,6639304,6578389,6495934,6604520,6577922,6507635,6549135,6502522,6523595,6405754
1,0,0,0,6729409,6702586,6581461,6621373,6555312,6605741,6601140,6578238,6661142,6551134,6652228,6591332,6508423,6617996,6590602,6520739,6562375,6515520,6535821,6417899
2,31,0,0,6717590,6691087,6569081,6609184,6543527,6593931,6589625,6566292,6648919,6539841,6639287,6579003,6495646,6605727,6577718,6508157,6549022,6502581,6524205,6405164
3,0,0,0,6729610,6703841,6581787,6622628,6555734,6607633,6602197,6579411,6661786,6552907,6652583,6591965,6508610,6618424,6591378,6521177,6563147,6516245,6537734,6417941
4,31,0,0,6717547,6691736,6570198,6610760,6544001,6595701,6590229,6567698,6649179,6540550,6639738,6579754,6496072,6605968,6578744,6508030,6549217,6503986,6525241,6405023
5,0,0,0,6730636,6702965,6582212,6622324,6555886,6608271,6602690,6580447,6661744,6552958,6653039,6591912,6508972,6619205,6591942,6521133,6562712,6516510,6538406,6417043
6,31,0,0,6717530,6690167,6569895,6609795,6543612,6595254,6589720,6567762,6649031,6539426,6639490,6578768,6496448,6606230,6578478,6507722,6549122,6503463,6524890,6404562
7,0,0,0,6729873,6702690,6581549,6621691,6556673,6607406,6602301,6580091,6661563,6551860,6652892,6591602,6508566,6619134,6591024,6520664,6561766,6515771,6538073,6417037
8,31,0,0,6717186,6690913,6569812,6609469,6543500,6594847,6589880,6567939,6649240,6539274,6639545,6579380,6496051,6605547,6578021,6507392,6548815,6502882,6524686,6404836
9,0,0,0,6730121,6703164,6582566,6622825,6556148,6607712,6602987,6580401,6662531,6552186,6652706,6593543,6509335,6618315,6591143,6521251,6562436,6515826,6537716,6417702
10,31,0,0,6717643,6690708,6570081,6610671,6544596,6595444,6590616,6568332,6649399,6539373,6639383,6581249,6496623,6605707,6577625,6507915,6550060,6503357,6525196,6405943
11,0,0,0,6729715,6703704,6582433,6623119,6556581,6607735,6602991,6580481,6661948,6552704,6653010,6593785,6508883,6617937,6590418,6521278,6562890,6515960,6537471,6419006
12,31,0,0,6717918,6691708,6570534,6610411,6544957,6596282,6590529,6568216,6649546,6539525,6640024,6580995,6496889,6606142,6578228,6508474,6549992,6503572,6525517,6406566
13,0,0,0,6729850,6703141,6581734,6621916,6556867,6607335,6602027,6580259,6661491,6552806,6652689,6593052,6508996,6617637,6590647,6520499,6561838,6515647,6537709,6418292
14,31,0,0,6716966,6690067,6569276,6610169,6543243,6594771,6589430,6567478,6648000,6539378,6639685,6579044,6495940,6605682,6576833,6507019,6548468,6502096,6523815,6405473
15,0,0,0,6728402,6702219,6581154,6622496,6555360,6607284,6602150,6579271,6660684,6551319,6652687,6591468,6508235,6618272,6589003,6519804,6561339,6515358,6537051,6417577
16,31,0,0,6716859,6690231,6569667,6609829,6543362,6594461,6590225,6566821,6648200,6539172,6639555,6578884,6495340,6605680,6576067,6507343,6549632,6502499,6524305,6404528
17,0,0,0,6729143,6701986,6581719,6622442,6555971,6606572,6602657,6578702,6660649,6551768,6651904,6591667,6508109,6617766,6588600,6520965,6562598,6515092,6537426,6417680
18,31,0,0,6717810,6690626,6570059,6610966,6544226,6595161,6590964,6566942,6648831,6539811,6640003,6580783,6496687,6605699,6576611,6508760,6550673,6502898,6525419,6405909
19,0,0,0,6729176,6703024,6581423,6621961,6555411,6607558,6602093,6579035,6660696,6551976,6651926,6592476,6508013,6617327,6589430,6521162,6562596,6514991,6537515,6417878
20,31,0,0,6717202,6690793,6569907,6609563,6543437,6595219,6590087,6566238,6648112,6539759,6639320,6579933,6495306,6605089,6577373,6508599,6549969,6503001,6524402,6405865
21,0,0,0,6729260,6702409,6581738,6622018,6555521,6607392,6602603,6578585,6661196,6551843,6651723,6592399,6508164,6617891,6590185,6521489,6562680,6515600,6537368,6417649
22,31,0,0,6717594,6691052,6569907,6610608,6544221,6595376,6590436,6567363,6649275,6539984,6640336,6580519,6496556,6606124,6578100,6509159,6550688,6503687,6525326,6405785
23,0,0,0,6729566,6703211,6581974,6623313,6556413,6607419,6602228,6579666,6661582,6552374,6653651,6593197,6508526,6618499,6591238,6521593,6562153,6516264,6537725,6418353
24,31,0,0,6717478,6691056,6570261,6611272,6544255,6596177,6590838,6567106,6649552,6539855,6640239,6580928,6496291,6605833,6578577,6509257,6549465,6503964,6524738,6406164
25,0,0,0,6728869,6703297,6581902,6623131,6555495,6608369,6602447,6578858,6661385,6551966,6652409,6592538,6508002,6618268,6590991,6521251,6562665,6515853,6536753,6418227
26,31,0,0,6716587,6690994,6568741,6609801,6542663,6595493,6590547,6566181,6648470,6538561,6639249,6579720,6494536,6606025,6577665,6507502,6549698,6502106,6523835,6405679
27,0,0,0,6729565,6703056,6581155,6622167,6555350,6608339,6603896,6579486,6661570,6551707,6653079,6592882,6508152,6618623,6590939,6520586,6563194,6515808,6537310,6418357
28,31,0,0,6716658,6690759,6568476,6610167,6543352,6596150,6591497,6567742,6649249,6539473,6639719,6580447,6496052,6606111,6577966,6508242,6550093,6502860,6524029,6405135
29,0,0,0,6728761,6702572,6581059,6622360,6555135,6608389,6603867,6580351,6661621,6551736,6653283,6592469,6508208,6618767,6590794,6520883,6563628,6515398,6537267,6417846
30,31,0,0,6715560,6690182,6569138,6609594,6542311,6595833,6591428,6567231,6648378,6538649,6639803,6579791,6495226,6605249,6578166,6507227,6549830,6502359,6523892,6405254
31,0,0,0,6728802,6702554,6580806,6621732,6554687,6607908,6603214,6579455,6660643,6551118,6652876,6592105,6507066,6618503,6589995,6520106,6562554,6515441,6536507,6418371
32,31,0,0,6717402,6690631,6569678,6610124,6543640,6596486,6591223,6568062,6648877,6539375,6640303,6580230,6495228,6606068,6577788,6507640,6549959,6502921,6525109,6406655
33,0,0,0,6729446,6702610,6581304,6622502,6556019,6608421,6602620,6580010,6661739,6551757,6653076,6592592,6507129,6618341,6590449,6520492,6562692,6515348,6537300,6418019
34,31,0,0,6716962,6690235,6569353,6609568,6544214,6595632,6590541,6567570,6649175,6538805,6639796,6580478,6495302,6605812,6578091,6507565,6549458,6502731,6524019,6404772
35,0,0,0,6728960,6701982,6580445,6621732,6555896,6607880,6602589,6579989,6661430,6551268,6652251,6592326,6507118,6617420,6590302,6519837,6561754,6515089,6536269,6416652
36,31,0,0,6716553,6689875,6568769,6608892,6543667,6596048,6590656,6567227,6648504,6539200,6640138,6579586,6494832,6605680,6577602,6506725,6549689,6502198,6523924,6404528
37,0,0,0,6728233,6702510,6581181,6620663,6556474,6608090,6603827,6580295,6661012,6552567,6653599,6591767,6507330,6619081,6589890,6520016,6562251,6515079,6536906,6417072
38,31,0,0,6716517,6690658,6569511,6609723,6544658,6596067,6591314,6567975,6648603,6539623,6641090,6578679,6495189,6606964,6577722,6507709,6549709,6502042,6524583,6405302
39,0,0,0,6729825,6703264,6581031,6622864,6556907,6608366,6603409,6580508,6661134,6552206,6653834,6591650,6508019,6618302,6591052,6520450,6563047,6515607,6537183,6418122
40,31,0,0,6716982,6691012,6568372,6610659,6544419,6595863,6589033,6567336,6648153,6538899,6640777,6579174,6495662,6605821,6577704,6507426,6549132,6502951,6524644,6406153
41,0,0,0,6729973,6703251,6580702,6623323,6556260,6608952,6602491,6580568,6661134,6551934,6653406,6592175,6508778,6618191,6589943,6520855,6562604,6515982,6537539,6418392
42,31,0,0,6717191,6690500,6568530,6610633,6543606,6596521,6590313,6567827,6648818,6538921,6640038,6579404,6495814,6605299,6577756,6507933,6548879,6503037,6524430,6405853
43,0,0,0,6728148,6702389,6580926,6622135,6555777,6608350,6602422,6579899,6660957,6550813,6653182,6591205,6507970,6618259,6589194,6520221,6562038,6515081,6537077,6418359
44,31,0,0,6716303,6690386,6569927,6610464,6544315,6596202,6590848,6568889,6649069,6539476,6640700,6579374,6495979,6605320,6577352,6508247,6549371,6502104,6524430,6405906
45,0,0,0,6728121,6700860,6581441,6621036,6555185,6607167,6602209,6579214,6660146,6550958,6652078,6591084,6507329,6617431,6589611,6519361,6561544,6514919,6536101,6417405
46,31,0,0,6715598,6688631,6568934,6608565,6543075,6594951,6588895,6566405,6647346,6538655,6639819,6578567,6495375,6605116,6577236,6507103,6549071,6502652,6523293,6405502
47,0,0,0,6728338,6701929,6581591,6621565,6555889,6608062,6602558,6579610,6661313,6552140,6653314,6592002,6508259,6618602,6590864,6521007,6562385,6515556,6536913,6418696
48,31,0,0,6716126,6690145,6569489,6608875,6544259,6595282,6589926,6567333,6649399,6538903,6640159,6579739,6495842,6606758,6578456,6507751,6549465,6502349,6524434,6406092
49,0,0,0,6728682,6701438,6580561,6620300,6555276,6607434,6601632,6579200,6660662,6550493,6651931,6591428,6507206,6617679,6589629,6520043,6561853,6514134,6536368,6416612
50,31,0,0,6718066,6689689,6570069,6609735,6544519,6596178,6590760,6567964,6649424,6539161,6640549,6580650,6496845,6607104,6578703,6508947,6549986,6502455,6525171,6405568
51,0,0,0,6729682,6702030,6581666,6621673,6556225,6608238,6601943,6580413,6661877,6550946,6652763,6592872,6508286,6619494,6591239,6520967,6562864,6515833,6536888,6418059
