rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6717743,6690247,6568256,6608990,6544318,6595360,6589750,6566683,6647401,6537524,6639970,6580082,6494552,6604309,6574884,6507392,6548387,6502901,6523727,6403833
1,0,0,0,6729917,6702383,6580043,6622989,6555708,6607399,6601726,6578418,6660439,6549162,6653310,6592455,6506276,6616498,6587772,6520559,6562104,6515601,6536745,6415958
2,31,0,0,6717985,6690755,6568080,6610894,6543252,6595391,6588891,6566762,6648075,6536460,6640576,6579898,6493582,6605391,6576241,6507356,6548695,6502574,6524601,6404601
3,0,0,0,6728835,6703268,6579634,6622761,6555404,6607239,6601443,6577976,6660404,6548530,6652344,6592220,6505636,6617673,6587218,6519506,6561055,6514946,6536367,6416475
4,31,0,0,6716853,6690349,6567368,6610322,6543713,6594439,6589322,6566222,6647785,6536258,6639235,6579534,6493189,6604865,6575850,6507178,6548802,6502237,6523709,6404163
5,0,0,0,6729118,6702943,6578516,6622435,6555417,6606653,6601843,6577839,6659610,6548980,6652326,6591672,6505537,6616899,6588376,6519878,6561963,6515043,6535960,6416596
6,31,0,0,6717261,6691610,6567311,6610557,6543496,6594583,6589989,6566087,6647893,6536776,6640152,6579842,6493371,6605239,6575850,6507493,6549849,6502388,6523893,6405070
7,0,0,0,6729477,6703844,6579303,6623549,6556451,6607773,6602781,6579043,6660603,6548982,6653560,6592579,6505966,6617921,6588429,6520317,6562257,6515676,6537039,6417769
8,31,0,0,6716513,6691195,6566708,6610566,6544155,6594523,6590004,6565953,6647575,6535151,6639745,6579173,6493398,6605084,6574880,6506672,6549392,6502081,6523534,6404848
9,0,0,0,6729700,6704822,6579877,6623177,6556978,6607912,6603061,6579318,6661340,6548725,6653979,6593019,6507215,6618081,6589186,6520863,6563217,6515929,6537573,6418241
10,31,0,0,6716855,6691257,6566985,6609964,6543009,6594501,6590030,6565796,6647770,6535587,6640681,6579789,6494263,6604070,6574757,6506935,6548874,6502354,6523882,6404386
