rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6716369,6688299,6566949,6608494,6543512,6593541,6587850,6565848,6647246,6537682,6638244,6576448,6494688,6603486,6574216,6506319,6548052,6501257,6522467,6404529
1,0,0,0,6728932,6700863,6579351,6621768,6555889,6606922,6600291,6579308,6660228,6550899,6651791,6590157,6507345,6616554,6587184,6519943,6561369,6513516,6534685,6416589
2,31,0,0,6716867,6689501,6566946,6609977,6543588,6594720,6588180,6567370,6648211,6538537,6638856,6577666,6495136,6604475,6574787,6507487,6549277,6501036,6521937,6404608
3,0,0,0,6729168,6701775,6578595,6622838,6555807,6606762,6601742,6580432,6661065,6550661,6652129,6590885,6506917,6616610,6587822,6520654,6561614,6513658,6535295,6417039
4,31,0,0,6716707,6690390,6566762,6610640,6543418,6595312,6589051,6567447,6648721,6538170,6639487,6578280,6494974,6604194,6575192,6508332,6548645,6500823,6522065,6404678
5,0,0,0,6730028,6702771,6579178,6623210,6556197,6608205,6601366,6580260,6661294,6550612,6652523,6591378,6507642,6617941,6587733,6521303,6562433,6514040,6535678,6417038
6,31,0,0,6717701,6689357,6566722,6609640,6543763,6594805,6587871,6567629,6647942,6537447,6638863,6578049,6495601,6605521,6575239,6507734,6548828,6501156,6522181,6404613
7,0,0,0,6730995,6701895,6579473,6623192,6556427,6607992,6601538,6580741,6661150,6551075,6651980,6591320,6508379,6619548,6588424,6521485,6562099,6514652,6536335,6417847
8,31,0,0,6718027,6689306,6566861,6610817,6543400,6595506,6588794,6567657,6648658,6538437,6638242,6578171,6495469,6606223,6575235,6508253,6548074,6501625,6522647,6404259
9,0,0,0,6729321,6702797,6579742,6623421,6556089,6607805,6601181,6580765,6660839,6551317,6651544,6591072,6508147,6618487,6588407,6521195,6561854,6514737,6535267,6417070
10,31,0,0,6717991,6691060,6569204,6611958,6544378,6595996,6589605,6568443,6649340,6539675,6640058,6579831,6496528,6606516,6576878,6509431,6549513,6503253,6523734,6405006
11,0,0,0,6729091,6702306,6580316,6623217,6555700,6606823,6601113,6579457,6660647,6551007,6652350,6590927,6507712,6616796,6588679,6521537,6561569,6514074,6535540,6416420
12,31,0,0,6716709,6689647,6567569,6610906,6544209,6595092,6589448,6567415,6648026,6538266,6639463,6578282,6495843,6604621,6575590,6508566,6548563,6501369,6522590,6404659
13,0,0,0,6729343,6701314,6579769,6622711,6555930,6607370,6601940,6580201,6660641,6551069,6651756,6591159,6508127,6617258,6588601,6521526,6562343,6514538,6535247,6417293
14,31,0,0,6717549,6689534,6567212,6610332,6543580,6595110,6589791,6567384,6648119,6539336,6639227,6578452,6496019,6605269,6576298,6508949,6548362,6501814,6522661,6405443
15,0,0,0,6729783,6701554,6579060,6623497,6556085,6607724,6602370,6580653,6660735,6551574,6652536,6591311,6508422,6617944,6588301,6521296,6561609,6514920,6535961,6417860
16,31,0,0,6717342,6689512,6566600,6610786,6544270,6595718,6589412,6567248,6648070,6538709,6639038,6578460,6496185,6605328,6575497,6508513,6547498,6502009,6522936,6405840
17,0,0,0,6729641,6701157,6578960,6622886,6556112,6607437,6601470,6579378,6660943,6551965,6652658,6591439,6508637,6618488,6588015,6521128,6561313,6514674,6536272,6417835
18,31,0,0,6717618,6690270,6567681,6611799,6544068,6595833,6590087,6567472,6648681,6539602,6639696,6579019,6496329,6605800,6576159,6509164,6548919,6502120,6523363,6405067
19,0,0,0,6729065,6701675,6579276,6623306,6555931,6607268,6602790,6579398,6660612,6551433,6651773,6590778,6509339,6618166,6588077,6521736,6561173,6514404,6535620,6417058
20,31,0,0,6716657,6689556,6566954,6611186,6543803,6595363,6590584,6567112,6648435,6539047,6639199,6578626,6496682,6605948,6575250,6508860,6548688,6501720,6522335,6405180
21,0,0,0,6729311,6701136,6579268,6622871,6555596,6607755,6602142,6579188,6660479,6551337,6651607,6590736,6507856,6617691,6587660,6521441,6561346,6513994,6534980,6417310
22,31,0,0,6718325,6689453,6566983,6610626,6543901,6595818,6589954,6567472,6647689,6539239,6639193,6578393,6496382,6605608,6575376,6508718,6548960,6501781,6522745,6404915
23,0,0,0,6730315,6702109,6579637,6623301,6556823,6608413,6602688,6580250,6661094,6552229,6652859,6591383,6508882,6618283,6588586,6522225,6561770,6515308,6536503,6417642
24,31,0,0,6717748,6689113,6566348,6609380,6544290,6595216,6589023,6567325,6647901,6538776,6638964,6577880,6495809,6604974,6574561,6508751,6547935,6501645,6523070,6404735
25,0,0,0,6730542,6701216,6578556,6622132,6556555,6607732,6601141,6579687,6660731,6551162,6652444,6591051,6508185,6617523,6587479,6521303,6561026,6514694,6535518,6417393
26,31,0,0,6718648,6689729,6566959,6610279,6544202,6595257,6589345,6567562,6648854,6538679,6639811,6578671,6495958,6604992,6574407,6508493,6548699,6501529,6522831,6405245
27,0,0,0,6731252,6703128,6579888,6623833,6557429,6608536,6602730,6580618,6662288,6552148,6652858,6592076,6509225,6618288,6588074,6522844,6562345,6515060,6536525,6418351
28,31,0,0,6718303,6690747,6567662,6610373,6545762,6595515,6589312,6567700,6649092,6538180,6639712,6578721,6496059,6605917,6574861,6509595,6548116,6502082,6522831,6405208
29,0,0,0,6731006,6702960,6579293,6622469,6557686,6607153,6602067,6579905,6661327,6551042,6652440,6590866,6507971,6618154,6587522,6522559,6561026,6514986,6535839,6417255
30,31,0,0,6717647,6689898,6567032,6609041,6544824,6593921,6589487,6566196,6648097,6538313,6639212,6577819,6494588,6605319,6575070,6508486,6547482,6501816,6523022,6404180
31,0,0,0,6730638,6702640,6580376,6622928,6557932,6607560,6603203,6580507,6661864,6552091,6652628,6591374,6507647,6618758,6589025,6522365,6561360,6515356,6537075,6417693
32,31,0,0,6718004,6689304,6567553,6610273,6545456,6594524,6590382,6567784,6648655,6538957,6639544,6578597,6494460,6604960,6574975,6508577,6548458,6502107,6523496,6404959
33,0,0,0,6730824,6701899,6579802,6622750,6557441,6607438,6603505,6579356,6661167,6551227,6652383,6591343,6507245,6617444,6587405,6521420,6561739,6515074,6535976,6417427
34,31,0,0,6718980,6690146,6568008,6611180,6546142,6595584,6590506,6567817,6649222,6539045,6639862,6578881,6495379,6604471,6576540,6509378,6548679,6502107,6523442,6405172
35,0,0,0,6730430,6702346,6580247,6622907,6557874,6607712,6602321,6579985,6661397,6552039,6652130,6591208,6507491,6616795,6587757,6521623,6561102,6514641,6535775,6417007
36,31,0,0,6718634,6689940,6568101,6610881,6545530,6595694,6590378,6568023,6648778,6539333,6639744,6579021,6495282,6604806,6575388,6508562,6547836,6502288,6523501,6404831
37,0,0,0,6729692,6701544,6579052,6621917,6558130,6606586,6601780,6579154,6659855,6551103,6652261,6590582,6507600,6616405,6587709,6520464,6560380,6514432,6535795,6417105
38,31,0,0,6717366,6689738,6567245,6609511,6545939,6594450,6590393,6566970,6647454,6539008,6640413,6578718,6495901,6604587,6574939,6507908,6548074,6502105,6523027,6405356
39,0,0,0,6729549,6701005,6579092,6621309,6557543,6606318,6602441,6579047,6660506,6551673,6651866,6590660,6507875,6616684,6587172,6520414,6561100,6514156,6534615,6417389
40,31,0,0,6717488,6689555,6567681,6610533,6545787,6594386,6590283,6566949,6648687,6539667,6639279,6578513,6496189,6606138,6574791,6508302,6547820,6502043,6522727,6404941
41,0,0,0,6729610,6700899,6578459,6622461,6557436,6606771,6602273,6579077,6660787,6551882,6652164,6590649,6508435,6618171,6586539,6521135,6560247,6514897,6535398,6417198
42,31,0,0,6717700,6688371,6566315,6609844,6545092,6594387,6589941,6566508,6648239,6539450,6639507,6578015,6496096,6605400,6573954,6507867,6546473,6502391,6523274,6404623
43,0,0,0,6729883,6701826,6578580,6622919,6558065,6607264,6602279,6578999,6660473,6552013,6652802,6591482,6507995,6619345,6587342,6521441,6560698,6515169,6536514,6418417
44,31,0,0,6718388,6691004,6567328,6611474,6546360,6596120,6590395,6567569,6648932,6540714,6640275,6579166,6496880,6607376,6575980,6508706,6548639,6504075,6524347,6406038
