rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,0,6717291,6691319,6569944,6609744,6544991,6594272,6590415,6567645,6647595,6539581,6640247,6579759,6495731,6603949,6575958,6506154,6548626,6502369,6524192,6404030
1,0,0,0,6729235,6703324,6581188,6622446,6555927,6606989,6601757,6579388,6660459,6552720,6653350,6592460,6508527,6616168,6588420,6521422,6561122,6515246,6536704,6415795
2,31,0,0,6717487,6691819,6569220,6611553,6545041,6595298,6590141,6567434,6648085,6539336,6640551,6580795,6495853,6604605,6576569,6509608,6549167,6503131,6524028,6404564
3,0,0,0,6730674,6704267,6582179,6625067,6558088,6608844,6602971,6580324,6661667,6552507,6654431,6593437,6508647,6617926,6590518,6522693,6562559,6517014,6537280,6418392
4,31,0,0,6718239,6691974,6569729,6612116,6545431,6596575,6589963,6567414,6647920,6539596,6641159,6580648,6495969,6604390,6578084,6509232,6549586,6503342,6524325,6405630
5,0,0,0,6731072,6704632,6582451,6624683,6558141,6609105,6603165,6580394,6661120,6551904,6654323,6593796,6509046,6618114,6591090,6522083,6563280,6515947,6538008,6418376
6,31,0,0,6718342,6691640,6569504,6611351,6545335,6596324,6590451,6566939,6647927,6538992,6640740,6580768,6496503,6604825,6577371,6508709,6550004,6503090,6524349,6405201
7,0,0,0,6730402,6704893,6582142,6623652,6557999,6609319,6604005,6579910,6660763,6552212,6654294,6593656,6509046,6617063,6591186,6522212,6563018,6516016,6538249,6418956
8,31,0,0,6717779,6691221,6568890,6610683,6545729,6595260,6590424,6566150,6647688,6538836,6640652,6580339,6495697,6604428,6577474,6508239,6549717,6502985,6524997,6405851
9,0,0,0,6730005,6704016,6580744,6623481,6557689,6607395,6602196,6579233,6659778,6551725,6653480,6593221,6507756,6616689,6590030,6520764,6562495,6515378,6538405,6417883
10,31,0,0,6717403,6691835,6568537,6612224,6546015,6594873,6590363,6566555,6647228,6539359,6640646,6581567,6495340,6604605,6578382,6508158,6548852,6503355,6525305,6405063
11,0,0,0,6729321,6703206,6580839,6623082,6556952,6607071,6602025,6578781,6659698,6550525,6652606,6592953,6507442,6616450,6590843,6520976,6561596,6515992,6537519,6416745
12,31,0,0,6717727,6691410,6569138,6612252,6545252,6594881,6590726,6567178,6647766,6539202,6640659,6581459,6495984,6604359,6578527,6508049,6550288,6503634,6524861,6405308
13,0,0,0,6729545,6703560,6581119,6623704,6557061,6606813,6602530,6579447,6659995,6551937,6653158,6593633,6508843,6616149,6590389,6520972,6562786,6516385,6537215,6417252
14,31,0,0,6718178,6691446,6569484,6611788,6544917,6594820,6590633,6567411,6648102,6539345,6640100,6581631,6496579,6603790,6577874,6508670,6550121,6503600,6524637,6404524
15,0,0,0,6729882,6702581,6581427,6623376,6557253,6606999,6602687,6578846,6660708,6550959,6652464,6593477,6508553,6615402,6589790,6521407,6561811,6515761,6537260,6416639
