rep,heat_enabled,transmitter_bit_orig,transmitter_bit_pred,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,6716531,6691259,6569082,6609770,6544212,6595630,6589594,6566413,6647547,6540035,6640327,6579795,6495556,6603996,6577342,6507022,6548370,6502546,6522413,6405433
1,0,1,1,6728193,6703033,6581938,6622840,6556296,6607557,6601730,6578040,6660935,6551386,6653119,6592646,6508286,6617598,6589910,6520144,6561911,6515203,6535034,6417441
2,31,1,1,6717091,6690982,6569648,6610917,6544751,6595141,6588454,6565465,6648204,6539578,6640332,6579992,6495856,6604362,6577446,6507345,6549073,6502502,6521811,6405176
3,0,1,1,6730165,6703920,6582156,6624750,6557367,6607781,6601957,6578470,6660857,6552754,6653656,6593226,6509113,6618626,6590340,6520876,6562455,6516300,6535073,6418211
4,31,1,1,6716163,6690242,6567717,6611197,6544404,6593955,6588549,6565361,6646960,6538298,6639377,6579103,6496031,6604274,6576438,6506798,6548634,6501420,6521644,6404320
5,0,1,1,6727969,6701806,6579639,6622695,6555754,6606272,6600716,6577431,6659274,6550969,6652694,6591216,6507265,6616419,6587830,6519040,6561224,6513936,6533838,6416918
6,31,1,1,6716029,6690836,6567790,6611072,6544691,6594936,6589190,6565373,6647830,6539582,6641732,6580036,6495582,6605189,6577047,6507414,6549133,6501945,6522469,6405706
7,0,1,1,6728431,6702913,6579734,6623816,6556232,6606690,6600917,6577699,6660084,6551513,6653558,6592058,6507663,6617069,6589045,6519056,6562301,6513834,6534843,6417517
8,31,1,1,6716351,6690173,6567751,6611437,6544075,6594624,6589677,6565099,6647733,6538618,6640451,6579082,6495589,6604431,6577319,6506371,6549089,6501773,6523203,6404473
9,0,1,1,6729354,6703143,6580549,6624220,6557160,6607159,6602613,6577335,6661431,6552335,6653927,6592119,6508553,6617179,6590509,6519851,6562211,6515236,6536371,6417269
10,31,1,1,6716591,6690414,6567483,6611039,6544106,6593887,6589747,6564061,6647644,6538628,6640305,6578491,6494867,6603736,6576894,6506371,6548236,6501903,6522607,6404741
11,0,1,1,6729637,6703299,6579985,6624142,6556758,6606608,6602975,6577592,6660525,6551909,6653272,6592389,6508527,6616786,6589600,6520121,6562057,6516031,6536445,6418221
12,31,1,1,6717407,6690342,6566988,6611995,6543672,6594737,6589879,6565136,6647538,6539173,6639964,6578874,6495844,6604147,6575840,6506556,6549038,6502250,6523018,6404744
13,0,1,1,6729839,6702443,6579279,6624334,6555903,6607127,6602103,6577521,6660082,6551589,6653153,6592050,6508639,6616509,6588779,6519722,6561590,6515017,6535344,6417529
14,31,1,1,6716930,6690705,6567138,6611579,6543419,6594596,6590159,6564510,6647352,6539137,6640759,6579315,6495710,6602966,6575821,6506850,6547964,6502330,6521929,6405319
