rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,3,6729227,6700393,6581641,6622829,6557300,6606358,6603600,6575651,6658296,6550420,6650119,6589161,6505398,6613087,6587384,6520262,6555926,6516385,6534603,6416416
1,0,1,3,6740638,6711829,6593252,6634715,6569712,6618201,6614804,6587664,6671335,6563388,6662398,6601633,6516531,6624755,6599504,6532877,6569008,6528867,6547093,6427685
2,31,1,3,6728252,6700231,6580158,6622267,6556754,6605258,6601955,6575567,6658920,6550361,6648531,6588982,6503645,6612024,6586707,6519632,6555274,6515839,6533703,6414913
3,0,1,3,6740661,6713322,6592866,6635582,6569140,6618734,6614656,6588105,6671490,6563166,6662531,6601820,6516193,6624764,6599871,6533867,6569053,6528658,6547172,6427937
4,31,1,3,6728223,6700885,6580724,6623534,6557184,6606522,6602499,6576217,6659082,6550752,6650340,6590159,6504603,6612907,6585808,6521520,6555643,6516424,6534902,6416604
5,0,1,3,6739064,6711330,6592256,6635066,6568417,6617739,6614026,6587892,6670803,6562398,6661813,6602057,6516459,6625248,6598037,6532577,6567332,6527723,6546771,6427065
6,31,1,3,6728182,6700548,6581411,6623872,6556812,6607246,6603230,6576530,6658895,6550723,6649980,6590486,6504916,6613249,6586142,6520770,6555735,6515880,6534636,6415346
7,0,1,3,6739725,6711763,6592606,6635069,6569210,6619199,6615332,6588185,6670560,6562693,6662312,6602336,6516993,6624947,6599324,6533209,6568730,6528158,6546808,6427961
8,31,1,3,6727639,6699190,6580655,6622630,6557690,6605900,6602641,6575494,6657753,6550338,6648448,6589496,6504276,6612566,6586961,6519596,6555653,6515307,6534079,6414691
9,0,1,3,6738669,6710865,6590989,6634764,6568723,6617016,6614146,6587359,6669569,6562628,6660145,6600879,6516143,6623814,6598868,6531769,6568223,6526928,6546148,6427215
