[[12756484, 12755894, 12758130, 12757494, 12759122, 12758407, 12758235, 12758228, 12757721, 12758339, 12760125, 12759064, 12760128, 12759338, 12760192, 12759599, 12758987, 12760593, 12761969, 12759787, 4276993760, 4276993760], [12756543, 12756497, 12758170, 12757425, 12758924, 12758477, 12758372, 12757881, 12757840, 12758938, 12759631, 12759491, 12759999, 12759479, 12760182, 12759458, 12758860, 12761500, 12761393, 12759614, 4276993761, 4276993761], [12756109, 12757065, 12757945, 12757833, 12758770, 12758399, 12758377, 12757808, 12757864, 12759374, 12759590, 12759587, 12759685, 12759677, 12760167, 12759417, 12759067, 12761992, 12760788, 12759616, 4276993762, 4276993762], [12755705, 12757920, 12757593, 12758382, 12758727, 12758260, 12758200, 12757902, 12758100, 12759967, 12758999, 12759758, 12759516, 12760135, 12759724, 12759336, 12759699, 12761957, 12760371, 12759312, 4276993763, 4276993763]]
[[12758609, 12761289, 12761615, 12763398, 12762156, 12761747, 12761292, 12760296, 12762310, 12761734, 12763822, 12763363, 12761998, 12761796, 12763320, 12762241, 12761354, 12760906, 12760721, 12759938, 4276993760, 4276993760], [12760019, 12760634, 12762525, 12763371, 12761697, 12761635, 12760933, 12760633, 12762697, 12761659, 12763584, 12763720, 12761417, 12762535, 12762878, 12761976, 12761524, 12760965, 12760127, 12759872, 4276993761, 4276993761], [12760992, 12760433, 12762705, 12763293, 12761485, 12761700, 12760710, 12760976, 12762636, 12762412, 12763205, 12763270, 12761410, 12763082, 12762686, 12761626, 12761695, 12760722, 12759750, 12759781, 4276993762, 4276993762], [12760922, 12761231, 12763166, 12762596, 12761694, 12761660, 12760119, 12761825, 12762061, 12763233, 12763511, 12762450, 12761651, 12763085, 12762658, 12761389, 12761327, 12760670, 12759930, 12758734, 4276993763, 4276993763]]
[[12759826, 12762917, 12763805, 12763588, 12763838, 12763108, 12763310, 12764320, 12763869, 12762957, 12763932, 12761603, 12762755, 12762993, 12765274, 12764014, 12763016, 12764904, 12767062, 12766598, 4276993760, 4276993760], [12761117, 12763584, 12763385, 12763748, 12763807, 12763191, 12763291, 12764233, 12763908, 12763179, 12763114, 12761785, 12762459, 12764314, 12764642, 12764068, 12762905, 12765657, 12767162, 12766428, 4276993761, 4276993761], [12761828, 12763850, 12763153, 12764235, 12763260, 12763441, 12763732, 12763887, 12763562, 12763635, 12762212, 12762445, 12762634, 12764887, 12764105, 12763961, 12762992, 12766247, 12767483, 12765896, 4276993762, 4276993762], [12762624, 12763948, 12763207, 12764185, 12762982, 12763547, 12763995, 12764001, 12763026, 12763906, 12761679, 12762787, 12762595, 12765585, 12763918, 12763272, 12763746, 12767114, 12767047, 12765128, 4276993763, 4276993763]]
[[12761332, 12762152, 12762777, 12763338, 12763409, 12762854, 12764685, 12764287, 12764629, 12765122, 12765235, 12761889, 12762055, 12762384, 12764158, 12762252, 12761691, 12762270, 12763345, 12762064, 4276993760, 4276993760], [12761845, 12761830, 12763102, 12763422, 12763157, 12763535, 12764408, 12764442, 12764800, 12765388, 12764287, 12761758, 12762150, 12762919, 12763785, 12761914, 12761713, 12762751, 12763148, 12761249, 4276993761, 4276993761], [12762502, 12761732, 12762968, 12763558, 12763061, 12763815, 12764670, 12764670, 12764450, 12765531, 12763457, 12761779, 12762410, 12763203, 12763352, 12761699, 12761890, 12762905, 12762866, 12760676, 4276993762, 4276993762], [12762562, 12762016, 12763220, 12763837, 12762606, 12764454, 12764148, 12764976, 12764626, 12765347, 12762902, 12761824, 12762428, 12763780, 12762682, 12761911, 12761929, 12762813, 12762866, 12759195, 4276993763, 4276993763]]
[[12760919, 12761191, 12760664, 12762511, 12761954, 12761372, 12761285, 12762272, 12762353, 12761958, 12763937, 12761103, 12760871, 12760310, 12761575, 12762074, 12761565, 12762643, 12760475, 12760667, 4276993760, 4276993760], [12761332, 12761010, 12760802, 12762764, 12761766, 12761239, 12761501, 12762321, 12762266, 12762424, 12763482, 12761047, 12760528, 12760649, 12761474, 12762126, 12761660, 12762566, 12759909, 12761071, 4276993761, 4276993761], [12761318, 12760976, 12761378, 12762443, 12761659, 12761255, 12761570, 12762579, 12762172, 12762873, 12762737, 12761214, 12760474, 12760970, 12761262, 12762058, 12761873, 12762026, 12760040, 12761037, 4276993762, 4276993762], [12761330, 12760668, 12762132, 12762071, 12761671, 12761181, 12761924, 12762703, 12761834, 12763522, 12761800, 12761034, 12760495, 12761418, 12761393, 12761954, 12762135, 12761329, 12760262, 12760731, 4276993763, 4276993763]]
[[12761238, 12761911, 12763621, 12763169, 12763144, 12761441, 12763733, 12763906, 12762012, 12764100, 12764933, 12763482, 12762759, 12763279, 12763215, 12764512, 12763860, 12763299, 12762597, 12763786, 4276993760, 4276993760], [12761872, 12762088, 12763891, 12762600, 12763120, 12761502, 12764326, 12763032, 12762750, 12764560, 12764212, 12763554, 12762565, 12763465, 12763228, 12764769, 12764076, 12762471, 12762860, 12763559, 4276993761, 4276993761], [12762065, 12762565, 12763994, 12762425, 12762769, 12761996, 12764442, 12762397, 12763589, 12764409, 12763597, 12763682, 12762556, 12763661, 12763507, 12764350, 12764008, 12762544, 12763063, 12762553, 4276993762, 4276993762], [12762017, 12763069, 12764046, 12762454, 12762204, 12762773, 12764308, 12761820, 12764247, 12764684, 12763326, 12763357, 12762984, 12763160, 12764063, 12764294, 12763605, 12762506, 12763428, 12761226, 4276993763, 4276993763]]
[[12766891, 12766420, 12765857, 12767002, 12765957, 12764698, 12764959, 12765488, 12765411, 12764284, 12764009, 12764226, 12762483, 12763156, 12763248, 12762963, 12763239, 12763251, 12762730, 12764358, 4276993760, 4276993760], [12767139, 12766251, 12765837, 12766890, 12765761, 12764731, 12765387, 12765069, 12765467, 12764008, 12763896, 12764359, 12761854, 12763921, 12762574, 12762968, 12763628, 12763068, 12763444, 12763407, 4276993761, 4276993761], [12767055, 12766009, 12766176, 12767066, 12765097, 12764803, 12765437, 12765178, 12765170, 12763766, 12764254, 12763677, 12761961, 12764321, 12762329, 12763018, 12763586, 12762558, 12764228, 12762697, 4276993762, 4276993762], [12767100, 12765879, 12766467, 12766424, 12764805, 12765113, 12765344, 12765383, 12764624, 12763944, 12764028, 12763431, 12762352, 12763992, 12762521, 12763086, 12763775, 12762161, 12764465, 12762008, 4276993763, 4276993763]]
[[12760278, 12762405, 12762934, 12763937, 12761086, 12762892, 12765216, 12765911, 12764374, 12764543, 12766446, 12765848, 12765052, 12762850, 12761312, 12762337, 12762092, 12760783, 12762105, 12763500, 4276993760, 4276993760], [12761250, 12763005, 12762709, 12763400, 12761250, 12763601, 12765256, 12765780, 12764159, 12764994, 12766630, 12765445, 12764585, 12762379, 12761214, 12762579, 12761893, 12761155, 12762317, 12763402, 4276993761, 4276993761], [12761911, 12762770, 12763397, 12762528, 12761736, 12764231, 12765506, 12765485, 12764015, 12765573, 12766319, 12765694, 12763842, 12761862, 12761634, 12762839, 12761161, 12761346, 12762813, 12762747, 4276993762, 4276993762], [12762135, 12762974, 12763850, 12761608, 12762161, 12765026, 12765732, 12764863, 12764347, 12766033, 12766168, 12765603, 12763028, 12761261, 12762162, 12762668, 12760908, 12761475, 12763547, 12761772, 4276993763, 4276993763]]
[[12761601, 12762580, 12763449, 12764241, 12763576, 12762412, 12762350, 12762866, 12762542, 12760023, 12763054, 12762176, 12762289, 12762384, 12762307, 12761941, 12760968, 12760598, 12761142, 12763604, 4276993760, 4276993760], [12762064, 12763053, 12763511, 12764437, 12762724, 12762828, 12762274, 12762810, 12762280, 12760138, 12763178, 12762391, 12761782, 12762747, 12762422, 12761344, 12760902, 12760416, 12762032, 12763859, 4276993761, 4276993761], [12762257, 12763030, 12764087, 12763955, 12762771, 12762934, 12761952, 12763163, 12761536, 12760726, 12763038, 12762724, 12761304, 12762881, 12762166, 12761433, 12760864, 12760481, 12762609, 12763678, 4276993762, 4276993762], [12762867, 12762953, 12764225, 12763832, 12762691, 12762576, 12762399, 12763063, 12760626, 12761902, 12762539, 12762483, 12761798, 12762611, 12762192, 12761356, 12760537, 12760723, 12763165, 12763384, 4276993763, 4276993763]]
[[12757621, 12758967, 12759790, 12760930, 12761439, 12761306, 12760629, 12761055, 12760006, 12760392, 12761197, 12760570, 12761296, 12761335, 12760917, 12761721, 12760720, 12761354, 12759875, 12757980, 4276993760, 4276993760], [12757703, 12759527, 12760201, 12761202, 12761309, 12760974, 12760840, 12761090, 12759597, 12760764, 12760974, 12760502, 12761550, 12761418, 12761037, 12761868, 12760444, 12760847, 12759615, 12757788, 4276993761, 4276993761], [12757852, 12759478, 12760561, 12761629, 12761457, 12760666, 12760560, 12761066, 12759652, 12761016, 12760837, 12760515, 12761753, 12761338, 12761156, 12761425, 12761217, 12760421, 12758668, 12756827, 4276993762, 4276993762], [12758377, 12759456, 12760785, 12761674, 12761563, 12760768, 12760506, 12760595, 12759946, 12760891, 12761177, 12760590, 12761905, 12761004, 12761441, 12760899, 12761316, 12760286, 12758172, 12756490, 4276993763, 4276993763]]
