[[23696698, 23701114, 23700977, 23697064, 23697632, 23697063, 23699146, 23696330, 23698178, 23698595, 23697667, 23701331, 23698097, 23699173, 23700605, 23696701, 23698025, 23699300, 23699122, 23701133, 4276993760, 4276993760], [23697276, 23702995, 23699909, 23696900, 23697625, 23697166, 23698787, 23696074, 23699313, 23697124, 23698921, 23700838, 23698907, 23698959, 23699974, 23696918, 23697830, 23699623, 23699594, 23700764, 4276993761, 4276993761], [23697673, 23703099, 23698761, 23697008, 23697793, 23697734, 23698294, 23695987, 23700085, 23696936, 23698998, 23700572, 23698688, 23699463, 23699154, 23697035, 23698638, 23699220, 23700802, 23698953, 4276993762, 4276993762], [23699275, 23702163, 23697397, 23697361, 23697732, 23698830, 23696750, 23697138, 23699939, 23696632, 23700588, 23699131, 23698658, 23700491, 23697462, 23697813, 23698959, 23699104, 23701109, 23697513, 4276993763, 4276993763]]
[[23697699, 23699553, 23699269, 23699278, 23700908, 23701338, 23700924, 23700116, 23698463, 23698182, 23699184, 23700164, 23697585, 23697687, 23696010, 23694089, 23696152, 23698598, 23696056, 23698185, 4276993760, 4276993760], [23697840, 23700263, 23698853, 23700361, 23699490, 23702384, 23700113, 23700514, 23697651, 23698989, 23699418, 23699379, 23698094, 23697136, 23695711, 23694107, 23696761, 23698764, 23696309, 23697631, 4276993761, 4276993761], [23698119, 23700062, 23698585, 23701638, 23698961, 23702720, 23699588, 23700351, 23697413, 23698933, 23700013, 23698743, 23698248, 23696406, 23695206, 23695140, 23697010, 23698011, 23696526, 23697212, 4276993762, 4276993762], [23698549, 23699099, 23699195, 23701658, 23699807, 23701951, 23700037, 23699114, 23697754, 23698881, 23700451, 23697771, 23698401, 23696007, 23694875, 23695576, 23697591, 23696760, 23697362, 23696013, 4276993763, 4276993763]]
[[23695347, 23699907, 23697492, 23698011, 23697424, 23698419, 23699327, 23701700, 23698844, 23699912, 23702643, 23701776, 23701067, 23700995, 23702931, 23703496, 23705149, 23702994, 23697415, 23697792, 4276993760, 4276993760], [23696685, 23700096, 23696884, 23697337, 23698587, 23698036, 23699925, 23702101, 23698327, 23700934, 23701473, 23702707, 23700143, 23701641, 23703027, 23704212, 23704576, 23701634, 23697412, 23697739, 4276993761, 4276993761], [23698059, 23698998, 23697413, 23696277, 23699915, 23697613, 23701127, 23701275, 23698494, 23701710, 23700966, 23703057, 23700218, 23701558, 23703666, 23704517, 23704161, 23699430, 23697964, 23697263, 4276993762, 4276993762], [23699262, 23698263, 23697497, 23696909, 23699756, 23697758, 23701759, 23700139, 23698662, 23702720, 23701450, 23701970, 23700620, 23701928, 23703738, 23704538, 23704044, 23698006, 23698124, 23695466, 4276993763, 4276993763]]
[[23697807, 23701076, 23701219, 23699033, 23698845, 23698319, 23697001, 23699112, 23698015, 23698125, 23697495, 23695769, 23697182, 23697941, 23700365, 23700358, 23698309, 23698384, 23697722, 23700012, 4276993760, 4276993760], [23698026, 23703178, 23700428, 23698011, 23699075, 23697616, 23697748, 23698426, 23698607, 23697599, 23697224, 23695958, 23697416, 23697947, 23700827, 23700083, 23698237, 23698084, 23698437, 23698832, 4276993761, 4276993761], [23699082, 23703055, 23700078, 23697925, 23698897, 23697198, 23698470, 23698175, 23698374, 23698282, 23696595, 23696161, 23697551, 23698386, 23700854, 23700065, 23698020, 23697609, 23699427, 23697265, 4276993762, 4276993762], [23699677, 23702344, 23699181, 23698823, 23698730, 23696842, 23698763, 23698333, 23697811, 23698406, 23695743, 23696517, 23698314, 23699550, 23700236, 23699363, 23698179, 23697186, 23700266, 23696148, 4276993763, 4276993763]]
[[23694417, 23700248, 23700434, 23700989, 23699399, 23699724, 23699086, 23700312, 23700731, 23699462, 23701623, 23700767, 23700323, 23697291, 23697420, 23697920, 23699265, 23700346, 23700890, 23701264, 4276993760, 4276993760], [23696174, 23701424, 23700096, 23700758, 23699047, 23700121, 23699392, 23699448, 23701688, 23699177, 23701767, 23700807, 23699220, 23698272, 23696264, 23698536, 23699685, 23700395, 23701787, 23700611, 4276993761, 4276993761], [23697248, 23700951, 23700680, 23700446, 23699182, 23700093, 23699445, 23699538, 23701461, 23699902, 23701163, 23700073, 23699527, 23697468, 23696464, 23699156, 23700139, 23700492, 23701809, 23700401, 4276993762, 4276993762], [23699049, 23700378, 23701064, 23699772, 23699512, 23699375, 23700347, 23699804, 23700409, 23701229, 23700270, 23700338, 23698757, 23697469, 23696987, 23699140, 23700303, 23700577, 23701569, 23699501, 4276993763, 4276993763]]
[[23697063, 23698971, 23694915, 23697053, 23696369, 23696404, 23698493, 23697012, 23700024, 23697539, 23700791, 23699800, 23698305, 23696835, 23697892, 23695293, 23695102, 23693876, 23694595, 23694666, 4276993760, 4276993760], [23697985, 23699172, 23694527, 23697046, 23696844, 23695715, 23698766, 23697714, 23699013, 23697908, 23702287, 23697479, 23698929, 23697618, 23696963, 23695277, 23694273, 23694407, 23694251, 23695355, 4276993761, 4276993761], [23698447, 23697168, 23695843, 23696844, 23697314, 23695953, 23697979, 23698634, 23699334, 23697774, 23702698, 23696810, 23697877, 23697898, 23696758, 23695963, 23693302, 23694447, 23694496, 23695016, 4276993762, 4276993762], [23698180, 23696194, 23696268, 23696753, 23696959, 23697003, 23696818, 23699979, 23698162, 23699501, 23701314, 23697551, 23697145, 23698160, 23695941, 23695893, 23693274, 23694651, 23694369, 23694626, 4276993763, 4276993763]]
[[23696648, 23701519, 23699056, 23697767, 23695324, 23694304, 23694532, 23696766, 23693584, 23693250, 23695504, 23695100, 23692965, 23693637, 23692938, 23695234, 23690557, 23694443, 23693702, 23694102, 4276993760, 4276993760], [23698349, 23701436, 23698769, 23697197, 23695000, 23694364, 23695217, 23695031, 23694274, 23693133, 23696068, 23694488, 23693503, 23692668, 23693853, 23694217, 23691108, 23694442, 23693617, 23694382, 4276993761, 4276993761], [23700112, 23700549, 23698271, 23696499, 23695179, 23693825, 23695905, 23694298, 23694316, 23693893, 23696533, 23693064, 23694194, 23692016, 23695133, 23692790, 23691490, 23694238, 23693713, 23694079, 4276993762, 4276993762], [23700888, 23699574, 23697845, 23696193, 23694685, 23693990, 23696385, 23694035, 23693731, 23694763, 23695970, 23692720, 23694382, 23691877, 23695729, 23691365, 23692875, 23694143, 23693820, 23692126, 4276993763, 4276993763]]
[[23692381, 23693979, 23696720, 23692598, 23691762, 23691956, 23692818, 23695166, 23693747, 23690649, 23690254, 23688785, 23689502, 23692786, 23686854, 23691956, 23692260, 23693081, 23694646, 23692651, 4276993760, 4276993760], [23692655, 23695949, 23695352, 23691947, 23692038, 23691585, 23693669, 23695353, 23693231, 23689978, 23690279, 23688748, 23689484, 23693175, 23686917, 23692304, 23691518, 23694662, 23693418, 23692607, 4276993761, 4276993761], [23692896, 23696247, 23694718, 23691582, 23692481, 23691754, 23694407, 23694854, 23692173, 23690177, 23689873, 23688425, 23691187, 23690718, 23688617, 23692452, 23691653, 23695469, 23692378, 23692039, 4276993762, 4276993762], [23692625, 23696808, 23693803, 23691951, 23692253, 23692214, 23695004, 23694113, 23691352, 23690317, 23689448, 23688485, 23692313, 23688465, 23690827, 23691988, 23692156, 23695399, 23692229, 23689957, 4276993763, 4276993763]]
[[23694709, 23696279, 23694878, 23694181, 23697430, 23694627, 23694661, 23702495, 23699656, 23697818, 23693862, 23697349, 23695216, 23698206, 23698361, 23699418, 23698229, 23696303, 23697556, 23701192, 4276993760, 4276993760], [23695923, 23696952, 23693740, 23695346, 23696913, 23693780, 23696799, 23702540, 23698924, 23696226, 23695355, 23696685, 23696266, 23697980, 23698716, 23699178, 23697243, 23696343, 23698608, 23701620, 4276993761, 4276993761], [23696870, 23696165, 23693182, 23696147, 23696473, 23693858, 23698836, 23701668, 23698619, 23695382, 23695981, 23695708, 23697611, 23697966, 23698863, 23698970, 23697044, 23696116, 23699624, 23699878, 4276993762, 4276993762], [23696248, 23695773, 23693239, 23697071, 23696005, 23693589, 23701081, 23700314, 23698691, 23693979, 23697161, 23694786, 23698317, 23698118, 23699095, 23698817, 23696879, 23695652, 23701262, 23697136, 4276993763, 4276993763]]
[[23701287, 23701218, 23700648, 23703073, 23706092, 23705878, 23702974, 23701263, 23700218, 23702104, 23705668, 23703249, 23698119, 23701951, 23702049, 23703586, 23702864, 23703115, 23699532, 23701505, 4276993760, 4276993760], [23701119, 23702590, 23700508, 23704164, 23705985, 23704936, 23703105, 23701122, 23699793, 23703248, 23705293, 23702427, 23697783, 23702609, 23703013, 23703250, 23702750, 23702479, 23698847, 23702128, 4276993761, 4276993761], [23701351, 23701838, 23701471, 23704855, 23706204, 23703993, 23702505, 23700575, 23700770, 23703414, 23705407, 23700655, 23698988, 23702396, 23703928, 23702818, 23703350, 23700864, 23699341, 23700933, 4276993762, 4276993762], [23701355, 23700524, 23702088, 23706048, 23706083, 23703476, 23701949, 23699791, 23701543, 23704681, 23704338, 23699529, 23700545, 23701636, 23703890, 23703190, 23703376, 23699939, 23700534, 23698675, 4276993763, 4276993763]]
