rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,1,14,76732,76326,75558,75478,76165,69469,68275,68815,68451,68256,77027,76311,75789,76273,75887,65965,65204,65408,65906,65286
1,0,1,14,77309,76887,76125,76022,76738,69926,68728,69263,68907,68709,77596,76887,76353,76854,76455,66414,65648,65848,66359,65731
2,1,1,14,76760,76343,75584,75499,76201,69490,68304,68841,68484,68294,77037,76340,75812,76311,75922,65990,65229,65422,65930,65308
3,0,1,14,77332,76916,76153,76061,76769,69943,68761,69304,68939,68753,77618,76909,76387,76892,76486,66435,65678,65882,66390,65771
4,1,1,14,76757,76345,75592,75508,76194,69488,68313,68851,68482,68293,77035,76335,75819,76318,75916,65983,65224,65422,65942,65324
5,0,1,14,77323,76911,76143,76052,76763,69938,68766,69306,68927,68741,77598,76896,76372,76874,76470,66423,65663,65863,66386,65771
6,1,1,14,76752,76338,75594,75514,76198,69489,68329,68844,68493,68298,77034,76336,75820,76312,75923,65993,65237,65427,65947,65333
7,0,1,14,77325,76898,76154,76071,76759,69945,68769,69300,68943,68748,77613,76909,76394,76880,76485,66428,65677,65872,66394,65777
8,1,1,14,76753,76337,75586,75506,76191,69489,68321,68845,68488,68290,77025,76328,75820,76298,75913,65979,65232,65424,65939,65325
9,0,1,14,77327,76910,76146,76069,76756,69947,68774,69302,68933,68738,77588,76893,76388,76864,76473,66428,65665,65868,66385,65770
10,1,1,14,76755,76351,75595,75516,76197,69499,68325,68843,68482,68296,77023,76332,75821,76297,75907,65981,65223,65430,65945,65316
11,0,1,14,77329,76918,76155,76075,76759,69955,68781,69305,68943,68754,77601,76902,76389,76863,76477,66436,65679,65882,66393,65763
12,1,1,14,76768,76347,75592,75515,76200,69507,68333,68843,68476,68301,77020,76333,75819,76294,75917,65990,65233,65428,65952,65316
13,0,1,14,77323,76922,76161,76083,76779,69961,68792,69306,68939,68760,77597,76909,76411,76878,76490,66439,65676,65876,66398,65773
14,1,1,14,76771,76342,75610,75521,76214,69518,68336,68850,68493,68308,77037,76344,75831,76315,75922,66004,65237,65438,65954,65322
15,0,1,14,77353,76910,76165,76075,76772,69972,68787,69306,68945,68767,77607,76914,76400,76893,76478,66440,65680,65887,66409,65778
16,1,1,14,76786,76368,75609,75528,76212,69512,68351,68857,68511,68329,77044,76357,75842,76339,75929,66002,65247,65455,65966,65345
17,0,1,14,77331,76909,76156,76068,76757,69951,68779,69297,68932,68760,77602,76903,76410,76885,76474,66435,65676,65884,66394,65770
18,1,1,14,76787,76368,75617,75521,76202,69507,68341,68860,68492,68323,77038,76351,75847,76327,75924,66008,65238,65457,65966,65342
19,0,1,14,77358,76921,76171,76075,76772,69960,68791,69311,68941,68766,77628,76923,76415,76891,76479,66451,65688,65897,66413,65788
20,1,1,14,76766,76339,75600,75509,76203,69495,68325,68842,68478,68306,77031,76343,75819,76304,75908,65992,65239,65443,65954,65332
21,0,1,14,77336,76922,76170,76086,76778,69967,68785,69316,68944,68776,77620,76932,76411,76884,76484,66453,65696,65894,66418,65788
22,1,1,14,76770,76360,75608,75517,76209,69510,68338,68852,68495,68316,77039,76358,75821,76318,75922,66007,65236,65442,65961,65340
23,0,1,14,77338,76925,76154,76067,76761,69950,68786,69308,68937,68772,77613,76928,76395,76885,76479,66445,65675,65887,66408,65781
24,1,1,14,76778,76366,75619,75519,76210,69510,68349,68857,68499,68334,77059,76367,75841,76330,75931,66010,65243,65445,65956,65335
25,0,1,14,77334,76924,76158,76054,76767,69951,68779,69306,68942,68772,77616,76912,76399,76892,76484,66437,65676,65872,66394,65766
26,1,1,14,76765,76355,75597,75503,76192,69502,68326,68844,68479,68320,77039,76344,75826,76319,75911,65982,65231,65427,65940,65324
27,0,1,14,77338,76917,76154,76062,76759,69944,68774,69301,68929,68770,77605,76907,76396,76883,76472,66419,65662,65870,66392,65770
28,1,1,14,76775,76352,75599,75516,76198,69501,68329,68850,68478,68323,77034,76349,75830,76317,75918,65985,65234,65440,65964,65327
29,0,1,14,77349,76923,76161,76075,76757,69950,68782,69306,68930,68775,77611,76913,76407,76887,76471,66429,65678,65885,66402,65771
30,1,1,14,76775,76355,75602,75516,76194,69494,68337,68850,68486,68324,77039,76338,75826,76321,75909,65988,65234,65439,65951,65334
31,0,1,14,77347,76932,76163,76079,76767,69950,68784,69306,68938,68762,77609,76908,76409,76899,76472,66427,65686,65888,66403,65779
32,1,1,14,76767,76352,75585,75506,76191,69481,68324,68834,68471,68303,77018,76330,75825,76320,75890,65967,65232,65421,65935,65314
33,0,1,14,77342,76921,76146,76071,76750,69943,68772,69293,68930,68762,77596,76907,76404,76891,76458,66415,65673,65868,66380,65762
34,1,1,14,76761,76376,75599,75526,76195,69499,68339,68843,68489,68310,77043,76347,75841,76333,75906,65984,65240,65425,65941,65334
35,0,1,14,77319,76923,76142,76064,76755,69936,68771,69295,68919,68739,77592,76895,76407,76894,76455,66422,65668,65868,66378,65777
36,1,1,14,76767,76365,75594,75516,76199,69495,68335,68848,68487,68312,77026,76340,75838,76334,75908,65985,65234,65439,65946,65339
37,0,1,14,77331,76922,76132,76063,76745,69940,68771,69292,68929,68744,77585,76888,76404,76891,76455,66412,65656,65871,66375,65768
38,1,1,14,76778,76366,75598,75508,76186,69488,68338,68844,68476,68309,77033,76330,75841,76328,75899,65979,65226,65443,65938,65338
39,0,1,14,77356,76945,76167,76066,76758,69947,68792,69305,68940,68774,77621,76909,76412,76906,76471,66424,65679,65890,66396,65780
40,1,1,14,76778,76367,75601,75509,76202,69485,68324,68836,68474,68309,77040,76329,75827,76323,75899,65977,65222,65430,65943,65317
41,0,1,14,77358,76933,76156,76072,76768,69949,68785,69304,68936,68760,77613,76908,76416,76905,76459,66423,65682,65888,66399,65775
42,1,1,14,76765,76353,75596,75490,76194,69497,68327,68833,68467,68298,77018,76329,75826,76332,75891,65976,65219,65428,65938,65323
43,0,1,14,77338,76927,76151,76060,76765,69952,68782,69299,68930,68765,77603,76896,76403,76900,76457,66427,65669,65873,66380,65760
44,1,1,14,76778,76368,75596,75516,76209,69510,68340,68857,68484,68319,77049,76331,75853,76342,75906,65987,65232,65440,65941,65330
45,0,1,14,77341,76938,76154,76069,76768,69954,68784,69310,68942,68769,77614,76906,76425,76900,76467,66428,65670,65883,66382,65771
46,1,1,14,76765,76366,75597,75512,76215,69506,68337,68844,68493,68316,77039,76337,75846,76335,75910,65993,65227,65439,65942,65330
47,0,1,14,77338,76937,76151,76064,76778,69960,68794,69312,68951,68753,77623,76912,76414,76907,76468,66426,65674,65887,66405,65773
48,1,1,14,76765,76366,75589,75500,76210,69514,68342,68841,68495,68299,77029,76337,75828,76328,75907,65976,65222,65429,65947,65326
