rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,0,-1,76741,76366,75502,75495,76108,69371,68205,68746,68344,68193,77053,76327,75777,76284,75876,65921,65178,65343,65787,65228
1,0,0,-1,77344,76956,76089,76082,76710,69849,68690,69226,68818,68668,77634,76927,76379,76888,76464,66384,65656,65812,66253,65708
2,1,0,-1,76751,76377,75525,75513,76130,69389,68234,68760,68355,68210,77055,76345,75794,76308,75890,65927,65193,65358,65787,65249
3,0,0,-1,77329,76949,76089,76074,76707,69851,68687,69217,68817,68660,77640,76918,76372,76883,76460,66379,65647,65803,66242,65701
4,1,0,-1,76763,76382,75532,75523,76144,69406,68243,68771,68386,68226,77072,76364,75794,76317,75897,65934,65206,65363,65798,65259
5,0,0,-1,77337,76960,76077,76083,76713,69852,68707,69226,68841,68673,77631,76926,76367,76877,76453,66375,65644,65815,66242,65701
6,1,0,-1,76765,76397,75520,75525,76142,69398,68252,68768,68374,68224,77045,76356,75797,76309,75891,65925,65197,65370,65791,65264
7,0,0,-1,77333,76950,76073,76083,76708,69845,68704,69227,68831,68675,77627,76923,76367,76876,76461,66374,65645,65813,66246,65702
8,1,0,-1,76771,76395,75534,75531,76162,69399,68267,68784,68392,68235,77059,76368,75821,76322,75903,65952,65213,65383,65818,65265
9,0,0,-1,77340,76970,76091,76092,76733,69851,68717,69236,68847,68684,77640,76930,76397,76883,76469,66395,65651,65822,66259,65709
10,1,0,-1,76763,76386,75529,75536,76166,69408,68275,68785,68402,68242,77062,76358,75802,76315,75903,65948,65204,65373,65807,65264
11,0,0,-1,77349,76963,76103,76105,76745,69854,68722,69255,68844,68706,77641,76930,76395,76897,76479,66390,65661,65823,66255,65716
12,1,0,-1,76759,76379,75531,75531,76153,69383,68256,68777,68381,68235,77062,76338,75802,76314,75890,65931,65200,65355,65796,65252
13,0,0,-1,77347,76974,76101,76105,76722,69850,68720,69235,68837,68700,77648,76927,76388,76896,76478,66373,65651,65810,66253,65716
14,1,0,-1,76774,76400,75541,75547,76146,69405,68267,68788,68395,68240,77057,76360,75816,76321,75910,65932,65207,65371,65811,65261
15,0,0,-1,77338,76961,76102,76110,76721,69861,68717,69249,68843,68691,77638,76933,76401,76889,76473,66386,65654,65825,66268,65713
16,1,0,-1,76747,76384,75522,75535,76147,69392,68260,68780,68381,68231,77057,76355,75811,76317,75899,65939,65198,65375,65808,65262
17,0,0,-1,77334,76974,76107,76103,76732,69860,68726,69254,68841,68690,77645,76937,76400,76901,76483,66384,65658,65838,66262,65729
18,1,0,-1,76762,76412,75546,75542,76164,69403,68265,68790,68387,68244,77061,76356,75815,76325,75906,65935,65210,65379,65816,65281
19,0,0,-1,77340,76967,76095,76096,76722,69849,68721,69237,68836,68699,77638,76923,76395,76896,76471,66385,65643,65815,66263,65726
20,1,0,-1,76763,76383,75525,75517,76143,69396,68260,68775,68369,68233,77049,76345,75810,76319,75901,65930,65184,65363,65808,65276
21,0,0,-1,77363,76974,76115,76103,76739,69865,68726,69259,68840,68705,77651,76940,76411,76907,76482,66392,65649,65844,66289,65754
22,1,0,-1,76760,76373,75527,75515,76137,69381,68249,68776,68360,68232,77041,76333,75814,76304,75890,65921,65189,65369,65826,65276
