rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,0,-1,76737,76338,75527,75501,76100,69388,68192,68732,68320,68174,77040,76309,75787,76266,75889,65900,65165,65367,65757,65232
1,0,0,-1,77345,76926,76102,76074,76702,69852,68667,69202,68798,68657,77625,76901,76380,76851,76472,66357,65628,65826,66218,65690
2,1,0,-1,76776,76358,75544,75525,76133,69407,68231,68761,68346,68223,77055,76331,75809,76294,75903,65911,65193,65383,65778,65245
3,0,0,-1,77336,76916,76087,76066,76681,69841,68671,69203,68787,68652,77622,76893,76377,76849,76455,66345,65626,65814,66220,65689
4,1,0,-1,76772,76349,75536,75514,76121,69401,68235,68750,68349,68209,77043,76319,75809,76300,75893,65919,65187,65379,65787,65246
5,0,0,-1,77342,76911,76095,76076,76690,69847,68687,69210,68808,68667,77610,76898,76388,76862,76458,66359,65627,65807,66243,65686
6,1,0,-1,76783,76360,75540,75529,76136,69408,68247,68765,68364,68228,77056,76336,75819,76304,75902,65922,65184,65368,65803,65264
7,0,0,-1,77344,76911,76085,76069,76680,69846,68683,69212,68804,68656,77624,76886,76376,76854,76443,66355,65609,65798,66237,65694
8,1,0,-1,76767,76348,75529,75519,76128,69395,68240,68752,68356,68210,77063,76320,75813,76287,75887,65907,65177,65358,65802,65249
9,0,0,-1,77339,76916,76089,76082,76698,69846,68687,69213,68816,68658,77634,76883,76373,76851,76454,66350,65617,65802,66239,65692
10,1,0,-1,76778,76361,75552,75533,76140,69408,68249,68769,68373,68218,77061,76322,75812,76293,75899,65929,65187,65364,65799,65263
11,0,0,-1,77329,76901,76086,76059,76680,69833,68676,69208,68808,68651,77616,76873,76357,76844,76435,66347,65608,65794,66222,65687
12,1,0,-1,76778,76369,75544,75520,76144,69402,68245,68770,68359,68211,77061,76321,75809,76296,75899,65920,65181,65370,65802,65255
13,0,0,-1,77353,76943,76104,76077,76718,69860,68691,69229,68808,68679,77639,76897,76399,76872,76468,66367,65639,65821,66249,65709
14,1,0,-1,76760,76353,75530,75510,76126,69388,68219,68750,68353,68204,77044,76306,75798,76279,75885,65905,65176,65356,65782,65243
15,0,0,-1,77343,76931,76098,76076,76694,69846,68674,69214,68811,68666,77620,76875,76380,76856,76465,66359,65624,65802,66235,65703
16,1,0,-1,76779,76349,75537,75506,76128,69383,68221,68755,68356,68211,77041,76299,75811,76279,75885,65905,65169,65360,65781,65256
17,0,0,-1,77359,76926,76088,76058,76700,69844,68672,69215,68806,68656,77626,76882,76383,76847,76451,66345,65613,65800,66230,65707
18,1,0,-1,76765,76338,75533,75495,76116,69382,68215,68741,68349,68202,77038,76306,75797,76268,75879,65894,65167,65347,65770,65248
19,0,0,-1,77353,76920,76102,76066,76695,69840,68676,69209,68813,68659,77624,76889,76394,76855,76458,66345,65616,65802,66219,65691
