rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,0,-1,76759,76339,75499,75477,76116,69389,68178,68755,68313,68185,77021,76305,75755,76266,75869,65887,65156,65335,65767,65241
1,0,0,-1,77363,76941,76086,76050,76701,69861,68670,69231,68788,68665,77620,76893,76345,76859,76450,66342,65615,65791,66230,65696
2,1,0,-1,76781,76378,75530,75478,76123,69394,68219,68766,68332,68221,77044,76311,75776,76279,75873,65887,65174,65335,65773,65254
3,0,0,-1,77365,76961,76094,76041,76707,69859,68678,69232,68802,68682,77632,76892,76379,76858,76459,66340,65627,65804,66230,65705
4,1,0,-1,76764,76364,75524,75457,76118,69384,68201,68756,68329,68215,77025,76300,75767,76267,75870,65877,65158,65340,65765,65245
5,0,0,-1,77352,76943,76085,76034,76692,69858,68669,69219,68790,68686,77613,76885,76357,76857,76445,66335,65617,65807,66230,65704
6,1,0,-1,76786,76381,75536,75488,76133,69404,68226,68770,68347,68238,77060,76326,75801,76294,75892,65888,65184,65363,65785,65279
7,0,0,-1,77348,76944,76076,76039,76709,69847,68678,69232,68789,68680,77619,76894,76367,76851,76453,66329,65618,65795,66235,65718
8,1,0,-1,76768,76364,75528,75475,76135,69396,68224,68764,68333,68228,77026,76315,75778,76281,75887,65894,65176,65349,65788,65263
9,0,0,-1,77362,76948,76101,76049,76718,69872,68688,69236,68798,68695,77623,76906,76370,76853,76473,66342,65628,65811,66245,65718
10,1,0,-1,76777,76375,75534,75482,76138,69413,68243,68772,68338,68228,77031,76325,75791,76280,75892,65893,65174,65365,65792,65263
11,0,0,-1,77357,76933,76101,76049,76705,69861,68690,69247,68803,68681,77608,76901,76361,76852,76450,66340,65613,65810,66236,65712
12,1,0,-1,76789,76369,75540,75482,76139,69411,68238,68785,68343,68232,77039,76327,75799,76282,75892,65892,65172,65365,65795,65268
13,0,0,-1,77373,76952,76119,76054,76720,69874,68703,69255,68818,68703,77623,76911,76383,76871,76474,66348,65629,65839,66253,65726
14,1,0,-1,76776,76377,75542,75480,76145,69408,68239,68779,68348,68233,77031,76319,75774,76277,75880,65881,65176,65377,65791,65266
15,0,0,-1,77349,76938,76098,76040,76702,69858,68695,69226,68794,68685,77609,76884,76349,76840,76458,66325,65611,65815,66234,65712
16,1,0,-1,76776,76363,75521,75477,76128,69396,68237,68771,68343,68228,77019,76300,75774,76265,75884,65874,65158,65362,65784,65260
17,0,0,-1,77351,76943,76096,76038,76698,69855,68689,69239,68794,68693,77608,76885,76365,76847,76451,66333,65612,65813,66243,65714
18,1,0,-1,76784,76365,75532,75477,76132,69407,68236,68781,68344,68222,77031,76309,75787,76278,75882,65886,65178,65367,65782,65266
19,0,0,-1,77369,76957,76116,76052,76723,69876,68702,69255,68814,68692,77625,76899,76384,76858,76461,66350,65640,65825,66243,65730
20,1,0,-1,76790,76386,75555,75485,76151,69412,68251,68788,68365,68244,77043,76328,75804,76285,75898,65902,65183,65374,65800,65273
21,0,0,-1,77375,76965,76125,76042,76718,69874,68708,69255,68826,68697,77630,76906,76385,76850,76468,66353,65633,65826,66251,65720
22,1,0,-1,76789,76391,75552,75479,76152,69410,68247,68789,68365,68236,77049,76321,75799,76289,75890,65886,65194,65372,65799,65270
23,0,0,-1,77366,76968,76106,76048,76722,69876,68708,69254,68823,68694,77633,76908,76379,76861,76466,66346,65639,65839,66246,65711
24,1,0,-1,76781,76385,75542,75478,76139,69414,68249,68784,68362,68223,77035,76320,75790,76285,75893,65888,65178,65379,65793,65252
25,0,0,-1,77353,76960,76095,76042,76710,69866,68702,69245,68821,68674,77633,76901,76368,76851,76463,66340,65624,65835,66252,65703
26,1,0,-1,76792,76402,75554,75497,76153,69414,68251,68791,68379,68237,77056,76348,75807,76293,75902,65902,65194,65395,65805,65262
27,0,0,-1,77352,76953,76089,76034,76700,69859,68694,69232,68817,68678,77614,76893,76366,76849,76450,66328,65625,65829,66243,65696
28,1,0,-1,76792,76402,75548,75492,76152,69419,68249,68784,68374,68246,77055,76340,75809,76295,75901,65898,65184,65381,65803,65255
29,0,0,-1,77356,76977,76109,76040,76712,69877,68699,69251,68825,68691,77626,76908,76390,76858,76462,66341,65630,65839,66255,65703
30,1,0,-1,76787,76402,75544,75484,76140,69419,68259,68795,68375,68240,77046,76336,75805,76287,75887,65894,65182,65389,65806,65265
31,0,0,-1,77372,76978,76117,76063,76730,69882,68720,69259,68836,68701,77634,76918,76381,76864,76471,66349,65639,65853,66264,65727
32,1,0,-1,76769,76401,75535,75486,76141,69412,68254,68785,68360,68228,77026,76324,75789,76286,75873,65885,65168,65379,65782,65262
33,0,0,-1,77346,76979,76102,76049,76712,69874,68709,69256,68822,68685,77617,76903,76367,76854,76455,66336,65614,65825,66239,65713
34,1,0,-1,76781,76409,75540,75494,76136,69428,68257,68792,68368,68234,77055,76330,75798,76286,75889,65900,65166,65385,65802,65269
35,0,0,-1,77345,76969,76099,76051,76699,69876,68703,69247,68820,68680,77618,76902,76366,76848,76458,66343,65617,65826,66250,65714
