rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,1,-1,76749,76334,75500,75487,76109,69396,68190,68760,68361,68189,77049,76301,75758,76253,75904,65909,65186,65358,65757,65251
1,0,1,-1,77350,76923,76092,76070,76719,69858,68668,69234,68830,68661,77652,76889,76358,76849,76483,66372,65662,65831,66214,65718
2,1,1,-1,76772,76349,75531,75500,76138,69404,68216,68768,68371,68200,77068,76322,75774,76276,75906,65922,65201,65365,65781,65272
3,0,1,-1,77349,76923,76112,76074,76733,69878,68683,69252,68828,68682,77660,76903,76367,76855,76493,66378,65662,65840,66250,65747
4,1,1,-1,76774,76347,75548,75515,76162,69423,68232,68783,68379,68231,77075,76330,75793,76276,75921,65928,65218,65390,65793,65295
5,0,1,-1,77354,76927,76106,76064,76725,69864,68677,69242,68831,68674,77640,76899,76369,76841,76480,66365,65652,65832,66237,65733
6,1,1,-1,76773,76339,75533,75499,76158,69405,68222,68770,68365,68217,77055,76318,75786,76262,75911,65914,65200,65376,65789,65279
7,0,1,-1,77354,76925,76101,76077,76731,69875,68680,69241,68833,68686,77652,76912,76371,76854,76493,66376,65650,65831,66254,65752
8,1,1,-1,76784,76349,75539,75508,76160,69409,68221,68770,68374,68231,77071,76330,75785,76269,75913,65920,65196,65369,65783,65288
9,0,1,-1,77356,76925,76090,76068,76730,69849,68665,69232,68829,68683,77638,76896,76348,76833,76473,66357,65642,65807,66230,65721
10,1,1,-1,76765,76342,75531,75487,76151,69387,68214,68766,68365,68220,77049,76328,75759,76251,75902,65905,65185,65362,65771,65264
11,0,1,-1,77338,76920,76078,76048,76711,69848,68661,69216,68809,68673,77625,76892,76328,76820,76469,66350,65624,65814,66223,65712
12,1,1,-1,76761,76338,75523,75487,76138,69395,68209,68757,68360,68221,77039,76311,75759,76254,75906,65898,65177,65358,65780,65263
13,0,1,-1,77358,76934,76102,76065,76723,69857,68675,69225,68835,68691,77631,76901,76350,76841,76480,66357,65631,65816,66227,65713
