rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,16383,19541401,19439363,19232259,19217989,19392254,17674832,17385777,17508275,17417702,17379007,19590708,19416379,19285287,19410039,19307244,16779479,16597003,16641855,16747583,16614128
1,0,1,16383,19777620,19677968,19463075,19450480,19627399,17857323,17565816,17689896,17597486,17559385,19835166,19658282,19528350,19651628,19546563,16966834,16784612,16833627,16935296,16801306
2,31,1,16383,19541361,19442066,19233909,19218976,19393121,17674974,17385816,17507045,17416462,17381078,19590071,19417001,19282541,19408990,19306847,16778484,16596970,16646820,16747214,16613699
3,0,1,16383,19778056,19676163,19462664,19451773,19629048,17857081,17565995,17691785,17598798,17562291,19833005,19655043,19523729,19652309,19546522,16968327,16782211,16835345,16935687,16799513
4,31,1,16383,19541778,19441252,19229911,19222668,19393682,17676372,17388131,17510310,17419369,17379538,19591439,19415398,19281701,19413297,19307263,16781643,16592630,16647421,16746274,16613231
5,0,1,16383,19778602,19677366,19462813,19453769,19630009,17859566,17567204,17691994,17600865,17560435,19834189,19657008,19526033,19653419,19546529,16970340,16780279,16835319,16935513,16802780
6,31,1,16383,19541494,19442315,19232870,19224530,19395315,17680193,17388372,17511043,17421841,17381629,19591921,19417500,19285908,19409452,19308445,16784249,16594607,16648124,16750879,16617384
7,0,1,16383,19776199,19673494,19463082,19452495,19627971,17857617,17565397,17690694,17599918,17558034,19835113,19656474,19526822,19648431,19544907,16969061,16780539,16831780,16935796,16802376
8,31,1,16383,19537980,19437081,19228211,19222194,19392459,17676091,17385030,17509730,17418291,17378778,19588929,19411699,19281100,19409126,19304903,16779429,16593674,16647435,16746257,16613367
9,0,1,16383,19774421,19674303,19460531,19451527,19626438,17856466,17564482,17691900,17596886,17559990,19831116,19651528,19525816,19648990,19543346,16968394,16780676,16836397,16935953,16797566
10,31,1,16383,19536028,19439839,19228960,19219422,19389252,17674926,17384500,17507715,17418130,17378386,19588118,19409841,19283931,19407366,19305904,16781604,16592929,16648301,16746511,16609220
11,0,1,16383,19772646,19676167,19462246,19451396,19626210,17856895,17565438,17691445,17600253,17560400,19829480,19653449,19527963,19649417,19544190,16970319,16781343,16835495,16936175,16798275
12,31,1,16383,19536441,19439986,19228602,19222661,19392712,17675574,17387120,17509432,17419345,17380024,19588318,19414748,19286376,19407874,19305453,16781698,16594118,16648722,16748491,16615399
13,0,1,16383,19773845,19676229,19459568,19452370,19627541,17855163,17567269,17693402,17599956,17558963,19829491,19652183,19528576,19650867,19544663,16970230,16781233,16836435,16936136,16799254
14,31,1,16383,19539818,19441057,19233360,19223494,19395891,17675629,17389439,17511523,17421177,17381170,19589301,19413385,19287340,19410890,19308502,16784628,16596991,16649109,16748919,16615630
15,0,1,16383,19776842,19676466,19461313,19452741,19629408,17857915,17566946,17694142,17601484,17561463,19830989,19656985,19530765,19652512,19546567,16971199,16782986,16838190,16937510,16800751
16,31,1,16383,19540080,19442400,19231260,19223385,19394304,17677015,17390853,17512150,17418812,17384114,19593403,19415740,19289563,19411276,19309340,16785425,16596367,16650203,16751623,16615313
17,0,1,16383,19776230,19675977,19461526,19451442,19627349,17856779,17568944,17694920,17598963,17565756,19834147,19656307,19528695,19651802,19546652,16969995,16781739,16835906,16937173,16803277
18,31,1,16383,19539404,19440929,19231838,19219488,19393837,17676850,17390162,17511705,17416999,17382108,19592388,19413675,19285035,19411930,19308137,16781359,16594594,16649369,16750672,16613769
19,0,1,16383,19775770,19677256,19460919,19449286,19626927,17857619,17566160,17692203,17596996,17562509,19834181,19655269,19529562,19652193,19546734,16968220,16779422,16838277,16936407,16801846
20,31,1,16383,19540166,19444610,19231123,19224202,19394580,17678684,17387936,17510679,17419778,17383800,19593323,19415504,19287985,19411717,19308935,16784323,16596454,16651774,16748023,16615175
21,0,1,16383,19777259,19678746,19460644,19454302,19627958,17857655,17568650,17693691,17600055,17564523,19835917,19658356,19533387,19652630,19546287,16971302,16785317,16838741,16937842,16799596
22,31,1,16383,19541625,19441612,19230647,19220584,19394410,17676307,17389225,17509458,17418843,17383432,19592154,19420381,19287805,19412573,19308812,16783179,16596850,16651949,16751856,16612280
23,0,1,16383,19777352,19680055,19463006,19452823,19628414,17856206,17567348,17692544,17597462,17563127,19832425,19658138,19529398,19652520,19545077,16969440,16783942,16836881,16937893,16800210
24,31,1,16383,19540713,19443846,19229856,19221596,19394101,17677411,17387577,17506564,17416736,17380620,19589260,19416757,19285571,19410889,19307467,16781533,16595900,16649013,16747653,16612402
