rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,65535,6724741,6698749,6578245,6617485,6552848,6606560,6598446,6577266,6656488,6549262,6645493,6586195,6502619,6615330,6582819,6516742,6554916,6511005,6530669,6411612
1,0,1,65535,6736964,6711957,6591546,6631354,6565422,6619317,6610943,6590154,6669940,6562647,6659326,6599176,6515602,6628502,6596228,6530060,6568243,6523512,6543994,6425107
2,31,1,65535,6724956,6700997,6579384,6619296,6553479,6607383,6599918,6578204,6657751,6550030,6647045,6587004,6504227,6616564,6584593,6518542,6555826,6511495,6532284,6413665
3,0,1,65535,6737406,6713352,6590816,6631569,6565329,6619582,6612372,6589934,6670680,6562370,6659642,6599264,6516667,6628048,6597179,6530996,6568511,6524176,6544737,6425803
4,31,1,65535,6726339,6701319,6579869,6619429,6553364,6607925,6600799,6578106,6657656,6549641,6646871,6587854,6504957,6615822,6585137,6518954,6555579,6512173,6532878,6413694
5,0,1,65535,6737797,6712539,6591229,6630995,6564668,6619067,6612473,6590006,6669051,6560939,6658830,6600351,6516291,6627775,6596772,6530936,6568534,6523934,6544652,6425548
6,31,1,65535,6725956,6700471,6579475,6619984,6553293,6607106,6600840,6578223,6657522,6548918,6646539,6588434,6505007,6615535,6585203,6518295,6555965,6511822,6532228,6413080
7,0,1,65535,6737851,6712326,6590773,6631671,6564827,6619141,6613283,6590435,6669488,6560698,6659076,6600531,6516645,6626968,6597087,6530809,6568421,6524441,6544342,6425194
8,31,1,65535,6724936,6699233,6578175,6618860,6552304,6605227,6600296,6577220,6656564,6547234,6646287,6587381,6503881,6613350,6583745,6517759,6554481,6510628,6530513,6412488
9,0,1,65535,6737604,6711281,6590742,6630853,6564325,6618462,6613359,6590090,6669031,6559935,6659169,6599446,6516445,6626311,6596184,6530412,6567839,6523221,6543331,6425481
10,31,1,65535,6725427,6699108,6579241,6619997,6551830,6605812,6601223,6577917,6656352,6547741,6646266,6587192,6503974,6613865,6583304,6517926,6554299,6510620,6530313,6412636
11,0,1,65535,6737955,6711996,6592828,6632515,6564634,6619478,6613983,6590470,6669650,6562073,6659824,6601036,6516912,6627685,6597439,6531838,6568066,6524393,6543888,6425376
12,31,1,65535,6725299,6699344,6580072,6619458,6552538,6607049,6601390,6578263,6657247,6548771,6646371,6588019,6504459,6615197,6583730,6517889,6554662,6511377,6531069,6412274
13,0,1,65535,6738495,6712503,6593110,6632797,6566049,6620228,6614246,6591559,6670510,6562702,6660085,6601714,6517730,6628301,6596854,6532634,6568649,6524987,6544519,6425716
14,31,1,65535,6724966,6699184,6579963,6619637,6552516,6606809,6600685,6578032,6657603,6548604,6646281,6588077,6504140,6614955,6583184,6518511,6554787,6511170,6530830,6412634
15,0,1,65535,6738188,6712567,6592601,6633125,6565849,6619644,6614364,6590766,6670884,6561935,6659894,6601349,6517244,6627584,6597389,6532033,6568625,6524800,6543889,6425770
16,31,1,65535,6725075,6699637,6579557,6620442,6552821,6606828,6601203,6578363,6657717,6548096,6647072,6587762,6503876,6614590,6582915,6518106,6554403,6511210,6530049,6412615
17,0,1,65535,6738008,6712156,6592396,6633300,6565457,6619513,6613839,6591680,6670457,6561864,6660243,6600746,6517646,6627403,6596352,6531618,6568107,6524609,6543476,6425918
18,31,1,65535,6724952,6698824,6579710,6620536,6552763,6606176,6601000,6578212,6657380,6548532,6646434,6587513,6504406,6613746,6583168,6518092,6554753,6511338,6530559,6412260
19,0,1,65535,6737599,6711362,6591848,6632708,6564676,6618643,6613363,6590709,6669491,6561022,6658501,6600143,6516451,6626239,6595522,6531196,6567198,6524396,6543981,6425011
20,31,1,65535,6725277,6699610,6580015,6620729,6552037,6606347,6601116,6577845,6656817,6548502,6646460,6587752,6503774,6614478,6582899,6518104,6554233,6511256,6531096,6412816
21,0,1,65535,6738422,6712345,6592878,6633209,6565085,6619573,6612842,6590730,6669732,6562049,6659069,6601113,6516776,6627757,6596202,6531550,6567225,6524058,6543785,6425800
22,31,1,65535,6726387,6700929,6580741,6621753,6553154,6607162,6600661,6578900,6657411,6549649,6646683,6588710,6504282,6615569,6583968,6518296,6555176,6512257,6531016,6413740
23,0,1,65535,6738209,6712766,6592376,6633216,6565411,6618262,6612616,6591243,6669573,6561472,6658930,6600939,6516613,6627454,6597577,6531269,6567972,6524485,6544118,6425175
24,31,1,65535,6725763,6700525,6580266,6620409,6552767,6606367,6600085,6578943,6656896,6548087,6645932,6588529,6503827,6613800,6583941,6518152,6554548,6511483,6531066,6412168
25,0,1,65535,6738350,6712826,6592509,6632686,6564942,6619312,6613862,6591471,6669553,6561127,6659663,6601179,6517238,6627483,6596322,6531489,6567593,6524850,6544996,6426139
26,31,1,65535,6725496,6700560,6580802,6621287,6553340,6606392,6601196,6578763,6657204,6548966,6646442,6588780,6504774,6614595,6583789,6518529,6555022,6512182,6531716,6413841
27,0,1,65535,6737602,6712701,6592231,6633349,6565063,6618454,6613327,6591424,6669662,6560847,6658739,6600859,6516950,6626641,6597580,6531384,6567772,6524642,6544871,6425646
28,31,1,65535,6725985,6701705,6581417,6621793,6553453,6606438,6601929,6580001,6658027,6549349,6647590,6589237,6505499,6614652,6585196,6519310,6556119,6512782,6533018,6413955
29,0,1,65535,6737611,6712654,6592093,6632593,6564991,6617940,6612806,6591189,6669660,6561065,6658546,6600760,6516867,6625507,6596358,6530936,6567669,6524418,6544842,6425236
30,31,1,65535,6724620,6699867,6579318,6619928,6551174,6604320,6599505,6578238,6656235,6547537,6644368,6587302,6503672,6612240,6582535,6516626,6553506,6510022,6531085,6411914
31,0,1,65535,6737554,6712865,6591514,6632906,6564525,6616867,6612640,6591307,6669281,6561518,6657962,6600298,6516154,6625714,6595715,6530466,6567515,6523888,6544465,6425296
32,31,1,65535,6725584,6700740,6579290,6620754,6552339,6605027,6600608,6578361,6656707,6549280,6644807,6587936,6503675,6613622,6584029,6517217,6554291,6510986,6531767,6412984
33,0,1,65535,6737678,6713353,6591633,6633546,6564606,6616916,6613078,6590832,6669767,6561904,6658127,6600860,6516438,6626940,6596201,6530434,6568145,6524289,6544744,6425490
34,31,1,65535,6726768,6701642,6579989,6621259,6552594,6606918,6602093,6579408,6658255,6549659,6645656,6589568,6504930,6615263,6583905,6517969,6555635,6511880,6531660,6413734
35,0,1,65535,6738360,6712483,6591001,6633032,6564284,6618923,6613112,6591497,6670092,6562419,6657675,6601286,6516540,6627232,6596184,6530239,6567458,6524000,6543658,6425484
36,31,1,65535,6725809,6699953,6579348,6620888,6552206,6606816,6600736,6579337,6657227,6549356,6645554,6588148,6504155,6614548,6583845,6517637,6555166,6511681,6531891,6412922
37,0,1,65535,6737397,6711638,6590703,6632518,6564110,6618217,6612809,6590762,6669130,6561390,6657959,6600067,6516409,6626950,6595603,6530451,6567581,6523774,6544432,6425078
38,31,1,65535,6725823,6699628,6578459,6620343,6552589,6606638,6600158,6578712,6657201,6549304,6645398,6588151,6503831,6613768,6583245,6517882,6555401,6511769,6531571,6413496
39,0,1,65535,6739099,6712922,6591881,6634042,6565128,6619712,6613727,6591844,6670597,6562251,6658525,6601168,6516909,6627361,6596935,6531990,6568673,6525327,6545205,6427404
40,31,1,65535,6725922,6699629,6579228,6621153,6552644,6607307,6600946,6579405,6657611,6549505,6645828,6588682,6504630,6614096,6583880,6518397,6555387,6511759,6531798,6414631
41,0,1,65535,6738489,6711977,6591739,6634072,6564759,6619321,6612656,6591686,6670698,6562533,6658297,6601768,6516730,6626797,6596286,6531293,6568238,6524366,6544622,6426544
42,31,1,65535,6725855,6699439,6578728,6620963,6552291,6606616,6599997,6578916,6657096,6548906,6645808,6588042,6504131,6613474,6583089,6518308,6554614,6510934,6530994,6413626
43,0,1,65535,6738553,6712469,6591582,6634257,6565858,6619621,6613876,6592439,6670643,6562010,6659526,6601190,6517324,6627559,6597039,6531011,6568306,6524768,6544312,6427118
44,31,1,65535,6726491,6700159,6579485,6621525,6553019,6606741,6601354,6579709,6658094,6549465,6646147,6588740,6504680,6614924,6583861,6517996,6554576,6511964,6531341,6414391
45,0,1,65535,6737365,6711451,6590702,6633190,6564036,6617515,6613087,6591301,6669844,6561068,6658189,6600300,6516077,6626165,6595733,6530257,6566971,6524004,6544278,6425569
46,31,1,65535,6725433,6699272,6579088,6621278,6552720,6605478,6600747,6579335,6657423,6549000,6646436,6588849,6504411,6614541,6584106,6518136,6554996,6511660,6532011,6413936
