rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,65535,6725742,6699087,6580784,6618775,6555388,6608372,6601527,6578571,6657485,6549807,6646287,6588051,6504850,6615732,6584279,6518405,6557900,6513364,6533150,6415171
1,0,0,65535,6738607,6711560,6592440,6631221,6567343,6620897,6613817,6591704,6670179,6562588,6659355,6601555,6517467,6628019,6597595,6531886,6571387,6524749,6546044,6427488
2,31,0,65535,6725729,6698889,6580061,6619283,6554198,6608816,6600467,6578013,6657810,6549477,6646143,6588339,6504764,6615602,6584630,6518227,6557868,6512149,6533137,6414427
3,0,0,65535,6737749,6710818,6591283,6632116,6566212,6620617,6612628,6590281,6670407,6562146,6659046,6600142,6516386,6628108,6597058,6531020,6570276,6525102,6545004,6426684
4,31,0,65535,6727239,6699495,6579760,6621314,6554859,6609372,6602163,6578642,6658349,6550199,6647392,6588715,6505139,6617298,6584599,6519399,6558599,6512656,6533583,6415321
5,0,0,65535,6738066,6710854,6590345,6631664,6565507,6620125,6613015,6590133,6669901,6561759,6659454,6600612,6517253,6628076,6596627,6531028,6570095,6523738,6545234,6427267
6,31,0,65535,6726310,6699133,6579103,6620007,6554585,6608083,6601096,6578537,6658540,6550372,6646316,6588540,6505858,6615894,6584768,6519017,6558494,6512127,6533021,6414593
7,0,0,65535,6737810,6711093,6591034,6632158,6566464,6619521,6612082,6590097,6670777,6562508,6658472,6600862,6518006,6627934,6597079,6531316,6571155,6524329,6545172,6426780
8,31,0,65535,6725811,6698926,6579411,6619884,6554620,6608057,6601219,6578051,6657971,6549944,6646860,6589000,6505502,6616900,6585573,6519457,6558682,6511575,6533230,6414404
9,0,0,65535,6737727,6710536,6591976,6632818,6566511,6620210,6613654,6590306,6670475,6563179,6659608,6600873,6517629,6629671,6597807,6532562,6571730,6524136,6545443,6426526
10,31,0,65535,6726935,6699511,6581356,6621843,6555638,6609366,6602242,6579054,6658842,6550856,6647358,6589187,6506397,6618049,6585386,6520030,6559624,6512246,6532910,6414659
11,0,0,65535,6738209,6709678,6591756,6632557,6566431,6620521,6613166,6589980,6669922,6562244,6658868,6600932,6517203,6628734,6597304,6531339,6571015,6524015,6545134,6425810
12,31,0,65535,6727156,6698192,6581320,6622122,6555197,6609629,6601892,6579106,6658905,6550430,6647640,6589993,6506489,6617433,6585888,6520025,6559500,6512505,6533817,6414847
13,0,0,65535,6738535,6710291,6592171,6633037,6567271,6620669,6613544,6590853,6671115,6562758,6660081,6602422,6518160,6629288,6597186,6532569,6571343,6524973,6546073,6426195
14,31,0,65535,6725959,6698519,6579506,6619798,6554751,6608493,6600468,6578150,6657877,6550126,6646966,6589847,6505127,6616307,6584509,6519351,6558277,6512569,6533588,6413455
15,0,0,65535,6738886,6712291,6592121,6632494,6567582,6621926,6613460,6591206,6671271,6563477,6660822,6603320,6518476,6630027,6598066,6532558,6572028,6525891,6547012,6426822
16,31,0,65535,6725904,6698986,6579265,6619665,6554117,6608256,6600224,6577716,6657703,6549628,6646974,6589784,6505347,6616405,6584219,6518646,6558753,6511389,6533821,6413512
17,0,0,65535,6737918,6710514,6591360,6632289,6565649,6619851,6612355,6589825,6669603,6561430,6659399,6601543,6516854,6627759,6596126,6531114,6570667,6524158,6546030,6425684
18,31,0,65535,6726729,6698695,6579840,6620692,6554162,6607840,6601566,6578152,6658146,6550409,6646486,6590027,6505321,6616536,6584576,6519494,6558506,6512628,6533820,6414360
19,0,0,65535,6738377,6710948,6592030,6632904,6566929,6621372,6613909,6590699,6670792,6562855,6659242,6602335,6517982,6628806,6597583,6532105,6571283,6524473,6547233,6426463
20,31,0,65535,6725885,6698853,6579694,6620137,6554719,6609142,6600985,6578087,6658440,6550152,6646080,6589732,6505811,6615846,6584256,6519446,6558011,6511634,6534212,6413992
21,0,0,65535,6738734,6711350,6592457,6633220,6566817,6621730,6613570,6590716,6671093,6563442,6659533,6602888,6518466,6629557,6597515,6533323,6571544,6524765,6547787,6426642
22,31,0,65535,6726183,6699345,6580199,6620455,6555026,6608473,6601338,6578175,6658072,6550667,6646535,6589568,6505568,6616958,6585309,6519932,6558525,6511646,6534750,6413919
23,0,0,65535,6737624,6711894,6591882,6632855,6566936,6620758,6613521,6590638,6670492,6562881,6658976,6601887,6517484,6628665,6597940,6532723,6570989,6524409,6546500,6426241
24,31,0,65535,6725625,6699013,6579618,6619825,6554069,6608131,6600476,6578344,6657590,6549767,6645560,6589326,6504979,6616633,6585764,6519637,6558144,6511916,6533886,6412835
25,0,0,65535,6737441,6709914,6591279,6631815,6565992,6620467,6612642,6589569,6669295,6562136,6657811,6601364,6516731,6628203,6597841,6532481,6570448,6523803,6546047,6424252
26,31,0,65535,6725946,6698853,6579552,6620779,6554690,6609298,6601630,6578313,6657967,6550781,6645926,6589732,6505239,6616617,6586201,6519834,6558328,6512048,6533663,6412267
27,0,0,65535,6738240,6710437,6591491,6632035,6566434,6620542,6613350,6590183,6670065,6562253,6658513,6602158,6517016,6628663,6597429,6532111,6570627,6524235,6545786,6424148
28,31,0,65535,6726596,6699571,6580709,6621242,6555347,6609242,6602671,6578734,6658494,6550740,6646236,6590512,6505823,6617366,6585941,6519837,6558519,6512493,6533145,6413093
29,0,0,65535,6738911,6711706,6592710,6633649,6566653,6621097,6614441,6589809,6671232,6563428,6658659,6602917,6518852,6628780,6598815,6532805,6571512,6524987,6545767,6425859
30,31,0,65535,6725992,6699069,6580700,6621143,6554935,6609149,6601941,6578119,6658608,6549602,6645563,6590313,6506149,6616210,6586027,6519839,6557978,6512170,6533843,6414117
31,0,0,65535,6737820,6711130,6591960,6633249,6566812,6620872,6613587,6590141,6670668,6562199,6658056,6601986,6517773,6628267,6598223,6532067,6569858,6524814,6546191,6425803
32,31,0,65535,6726612,6699009,6579959,6620719,6554405,6608430,6601247,6578258,6657810,6550158,6646010,6589666,6505365,6614708,6585325,6518582,6556730,6511910,6533449,6413309
33,0,0,65535,6738463,6710932,6591527,6632111,6566454,6620641,6613589,6590845,6669923,6562282,6658488,6602185,6517978,6627784,6597419,6532280,6570431,6524698,6546135,6425441
34,31,0,65535,6726312,6699155,6579655,6620581,6553844,6608692,6601171,6578099,6657909,6550498,6646769,6590576,6506087,6616828,6585440,6519635,6558245,6511780,6533429,6413689
35,0,0,65535,6737575,6711155,6591670,6632990,6566259,6621267,6613637,6590946,6670831,6562934,6658917,6603199,6517934,6628704,6597442,6532284,6570586,6524453,6545975,6425766
36,31,0,65535,6724146,6698052,6578444,6619801,6553620,6608230,6600135,6577560,6657192,6549778,6645170,6589151,6504795,6614834,6584153,6518325,6556728,6511505,6532728,6412697
37,0,0,65535,6737401,6711037,6591212,6632666,6566846,6621350,6613839,6590546,6670612,6563232,6658500,6602615,6517509,6628243,6597989,6531170,6570684,6525085,6545759,6425836
38,31,0,65535,6724687,6698812,6578852,6620436,6554184,6608554,6601478,6577708,6657334,6549582,6645645,6589729,6504743,6615807,6584416,6517313,6557338,6511731,6533209,6412728
39,0,0,65535,6736637,6710377,6590835,6632075,6565639,6620184,6613243,6588994,6669708,6561830,6657827,6601474,6516998,6627829,6596348,6530386,6570343,6523647,6545959,6424905
40,31,0,65535,6725545,6699838,6579561,6620845,6554634,6608882,6602203,6578491,6658234,6550176,6646613,6589930,6505751,6616417,6585051,6518737,6558077,6511989,6533713,6413512
41,0,0,65535,6737084,6711236,6590573,6632496,6565815,6620126,6613530,6590321,6670089,6562552,6659168,6601818,6517190,6628582,6596999,6530833,6569795,6523753,6545560,6425287
42,31,0,65535,6725124,6699435,6579299,6620658,6554070,6608099,6600553,6578297,6658040,6549896,6646308,6589391,6504724,6616246,6584797,6517752,6557278,6511513,6533507,6413049
43,0,0,65535,6737125,6710710,6590458,6632688,6565411,6619640,6612971,6589632,6669844,6562695,6658035,6600900,6516304,6627395,6596579,6530203,6570091,6523827,6546310,6424586
44,31,0,65535,6725080,6699179,6579649,6620582,6553674,6607819,6601511,6578155,6657981,6549942,6645541,6589435,6504379,6615593,6584331,6518360,6557872,6511787,6533697,6413202
45,0,0,65535,6737679,6711121,6591276,6632745,6565661,6620705,6613633,6590693,6670201,6562429,6658420,6602004,6518041,6628601,6597155,6531458,6570419,6524577,6546152,6426054
46,31,0,65535,6725012,6698269,6578945,6620221,6553336,6607994,6600997,6578308,6657501,6549655,6646340,6589162,6505887,6615343,6584454,6518014,6557606,6511863,6532567,6413368
47,0,0,65535,6736661,6710806,6590332,6632170,6564615,6619537,6612744,6590149,6669495,6562497,6658196,6600798,6517431,6627174,6596791,6530481,6570323,6524536,6544892,6425420
48,31,0,65535,6724719,6699730,6578666,6620487,6552612,6607563,6601367,6578155,6657054,6550270,6645303,6589378,6504973,6615637,6583752,6518320,6557814,6511406,6532527,6412500
49,0,0,65535,6737702,6711753,6591084,6632818,6564666,6620028,6614094,6590974,6669858,6562452,6658167,6602069,6517266,6628095,6596402,6531415,6571631,6524779,6545309,6425057
50,31,0,65535,6725371,6699038,6578585,6620701,6552579,6607563,6601699,6578231,6657980,6549841,6645530,6589673,6504082,6615219,6583879,6518832,6558285,6512197,6532563,6412743
51,0,0,65535,6737305,6710518,6589960,6632600,6564306,6619368,6613130,6589906,6670112,6562255,6657442,6600999,6517307,6627883,6596473,6531012,6569477,6524396,6544692,6424307
52,31,0,65535,6725016,6698454,6578882,6620866,6552582,6607745,6601610,6577173,6657801,6549580,6645099,6588788,6504364,6614751,6583421,6518642,6556950,6511585,6532250,6412464
