rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,65535,6726310,6700578,6579764,6619474,6555065,6608296,6601670,6578781,6658531,6552122,6647704,6590644,6504937,6615720,6585532,6519826,6556864,6513647,6533615,6415414
1,0,0,65535,6738271,6712369,6591867,6632162,6566211,6620665,6613043,6590951,6670216,6564970,6660051,6602984,6518467,6627871,6597274,6532104,6569758,6525698,6546242,6427376
2,31,0,65535,6727481,6701075,6580252,6620955,6555143,6608862,6601976,6579472,6658613,6552937,6648475,6591310,6507045,6616473,6586217,6520839,6558370,6513276,6534788,6415160
3,0,0,65535,6740013,6713471,6591524,6632536,6566753,6620444,6613255,6591321,6671101,6565115,6660506,6603647,6519216,6628022,6597652,6532773,6570110,6525848,6547131,6427624
4,31,0,65535,6728066,6702422,6580335,6621423,6554957,6608181,6601605,6579025,6659067,6552542,6647886,6591961,6507525,6616939,6585265,6520707,6557008,6513810,6535180,6415788
5,0,0,65535,6739695,6713730,6591957,6633683,6567143,6621897,6614434,6591204,6671482,6564926,6661082,6604718,6519324,6629275,6598292,6534220,6570526,6526119,6548301,6428247
6,31,0,65535,6726629,6701478,6579233,6621544,6554943,6608591,6602005,6578990,6658523,6552232,6648690,6592051,6507132,6616389,6585737,6521082,6557905,6513193,6535139,6415715
7,0,0,65535,6739253,6713378,6591688,6633134,6566289,6620635,6614671,6591601,6670799,6565207,6661320,6604385,6518490,6629173,6598769,6533919,6570624,6525591,6548028,6427609
8,31,0,65535,6727104,6700752,6580123,6620783,6554952,6608469,6601949,6579195,6658378,6552355,6648317,6591796,6506943,6616424,6585901,6520568,6557830,6513276,6534754,6414844
9,0,0,65535,6739439,6713558,6593141,6634150,6567760,6621388,6615227,6592531,6671957,6565228,6661988,6604835,6520061,6629944,6599590,6534164,6571124,6526827,6548591,6427996
10,31,0,65535,6727067,6700963,6581364,6621547,6555265,6609078,6603173,6579554,6659472,6553173,6649290,6592509,6506937,6616633,6586336,6521740,6558215,6513393,6535687,6415179
11,0,0,65535,6738860,6712511,6591467,6632955,6566938,6620560,6614443,6590764,6670695,6565052,6660940,6603637,6518196,6627477,6597952,6533203,6569873,6524861,6546760,6426474
