rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,65535,6725319,6699220,6579661,6619990,6555146,6607045,6601680,6577955,6657311,6550173,6645680,6587848,6502867,6615335,6585588,6520725,6557658,6511869,6532830,6413335
1,0,1,65535,6738691,6713033,6593061,6633451,6567936,6620256,6614214,6591443,6671135,6563222,6659829,6601939,6517277,6629187,6599620,6534581,6571292,6525364,6546635,6426558
2,31,1,65535,6725898,6701115,6580000,6620753,6555128,6607413,6601448,6578370,6658420,6550360,6646423,6588935,6504413,6616536,6586780,6520737,6558583,6511907,6533464,6413596
3,0,1,65535,6739252,6713679,6592384,6633495,6567863,6619658,6613818,6591666,6670774,6563534,6659445,6601313,6516971,6630202,6598906,6534227,6571967,6525644,6546668,6426452
4,31,1,65535,6725519,6701492,6579890,6621051,6555150,6607198,6601534,6578790,6657632,6550239,6645834,6588441,6504422,6616936,6585358,6520562,6557676,6512431,6533299,6414001
5,0,1,65535,6738052,6713643,6592382,6634160,6567342,6620431,6613881,6590957,6670415,6562784,6659096,6601640,6516303,6629250,6598206,6533826,6570431,6525581,6546498,6426956
6,31,1,65535,6725396,6701431,6580111,6621597,6555396,6608097,6602256,6578204,6658022,6549909,6646453,6588842,6503412,6616415,6585661,6520172,6557574,6512310,6533174,6414318
7,0,1,65535,6737805,6713724,6592923,6633379,6567502,6620126,6614523,6590856,6670971,6562458,6659272,6601653,6516489,6628299,6598406,6533469,6570377,6525140,6546784,6426032
8,31,1,65535,6725748,6701835,6580924,6622281,6555094,6608063,6602894,6578604,6659104,6550579,6647386,6588942,6504754,6616496,6585471,6521086,6557645,6512298,6533513,6414238
9,0,1,65535,6738328,6714840,6592965,6635185,6567644,6621119,6615398,6591567,6672017,6563896,6660465,6601942,6517709,6629563,6599113,6534404,6571278,6525369,6547143,6427043
10,31,1,65535,6725695,6701511,6579762,6621800,6555291,6607884,6601723,6578117,6659451,6550428,6646809,6589399,6504854,6616469,6586518,6521287,6557335,6512471,6534276,6414505
11,0,1,65535,6738131,6713723,6592264,6633924,6566773,6619715,6614872,6590704,6671946,6562741,6659001,6601356,6516856,6628035,6598242,6533616,6570506,6524954,6546541,6426351
