rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,15,6721021,6696536,6574715,6611881,6550176,6600557,6597696,6572178,6652897,6545018,6641848,6580800,6497549,6610560,6581223,6512018,6548351,6507981,6530399,6409936
1,0,1,15,6731847,6707967,6584986,6623442,6561189,6612696,6608928,6583212,6664209,6557432,6654323,6592341,6508779,6622529,6592719,6524248,6560219,6519272,6542452,6421029
2,31,1,15,6719726,6695307,6573455,6612971,6549252,6601356,6597163,6571584,6652800,6545216,6641885,6580991,6497521,6609895,6581079,6511798,6548421,6506917,6530447,6408036
3,0,1,15,6731774,6707873,6586245,6625115,6561439,6613743,6610089,6584286,6665882,6558691,6655217,6594234,6510358,6623166,6594371,6525519,6561135,6520388,6543379,6421066
4,31,1,15,6720429,6696080,6573478,6612711,6548690,6601155,6597279,6571840,6653124,6545112,6641684,6581190,6497365,6610367,6581093,6512420,6548360,6507897,6530684,6408490
5,0,1,15,6732991,6708729,6586692,6625229,6561575,6613652,6609908,6584466,6665781,6558205,6655282,6594448,6510496,6622746,6593986,6525895,6561916,6520767,6543863,6421248
6,31,1,15,6719933,6696043,6574003,6612823,6549355,6601287,6596437,6571397,6653014,6544303,6641720,6581741,6498403,6610591,6581052,6511805,6547767,6507586,6530532,6407930
7,0,1,15,6732288,6708098,6585955,6625692,6560989,6613380,6608980,6584222,6666043,6557541,6654730,6594462,6510944,6623343,6594065,6525130,6560931,6519988,6542543,6421065
8,31,1,15,6719443,6695908,6573758,6612506,6549210,6600994,6597023,6571580,6652672,6544984,6641727,6581903,6498449,6610774,6581311,6511703,6547891,6507497,6530017,6408350
9,0,1,15,6731103,6707813,6585295,6623822,6561521,6612402,6608961,6582845,6664863,6557621,6654010,6593857,6510450,6623124,6593296,6524111,6560752,6519709,6542243,6420345
