rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,15,6720840,6695266,6573502,6610849,6550342,6599481,6596223,6570016,6652858,6544824,6641630,6582032,6498243,6609515,6580507,6510250,6549092,6508918,6529850,6408062
1,0,0,15,6733730,6707688,6585316,6624466,6562735,6612041,6608565,6582695,6665425,6557842,6654347,6595362,6511076,6622760,6593504,6523589,6562704,6521847,6543189,6420495
2,31,0,15,6721162,6695377,6572947,6612741,6550731,6599236,6596018,6569568,6652767,6544775,6641096,6583587,6498655,6609944,6579877,6510551,6549937,6508761,6530503,6407120
3,0,0,15,6732346,6706487,6584838,6625217,6562085,6611257,6607680,6581246,6665149,6556308,6653379,6595657,6510421,6621961,6593035,6523377,6561905,6521042,6543061,6419134
4,31,0,15,6720167,6694594,6571960,6613434,6549677,6599863,6595188,6568977,6653249,6543688,6640278,6582842,6497868,6609131,6580082,6509791,6548800,6508629,6530255,6406889
5,0,0,15,6731329,6706600,6583199,6625948,6561617,6611563,6607871,6580664,6665188,6555922,6653373,6595428,6510467,6620569,6593454,6522363,6561075,6520677,6542795,6418676
6,31,0,15,6718719,6694850,6571043,6613423,6549809,6599185,6595192,6568671,6652593,6543169,6640611,6582782,6498248,6607739,6580907,6510696,6548691,6507748,6530095,6406262
7,0,0,15,6732210,6707772,6583984,6626362,6562370,6611453,6608660,6581928,6665806,6556732,6653193,6595068,6511006,6620346,6594568,6523357,6562450,6520814,6543328,6420321
8,31,0,15,6719701,6695757,6571488,6613616,6550143,6598261,6595782,6569143,6652840,6543862,6639955,6582024,6497803,6606538,6580838,6509997,6549761,6508493,6530155,6406632
9,0,0,15,6732337,6707337,6583705,6625761,6562415,6611159,6608819,6581425,6665465,6556513,6653026,6595115,6511036,6619788,6594239,6523798,6562973,6521723,6543562,6419427
10,31,0,15,6720677,6696086,6572686,6613312,6550504,6598858,6596978,6569111,6653355,6543963,6640707,6583149,6499169,6607823,6581689,6511419,6550438,6509276,6531045,6407675
11,0,0,15,6733098,6708404,6584202,6625719,6562632,6610715,6609440,6581389,6665485,6555135,6653361,6595893,6511018,6620689,6593874,6523806,6563591,6521963,6543606,6420049
12,31,0,15,6720970,6695617,6572233,6613584,6550830,6598594,6597192,6568919,6653549,6543496,6640854,6583753,6498913,6608747,6581845,6510982,6550456,6509058,6530440,6407816
13,0,0,15,6732912,6707394,6583531,6625835,6562639,6610888,6609415,6580340,6665913,6555121,6653676,6595462,6510845,6620662,6593658,6524024,6563581,6521273,6542265,6420299
14,31,0,15,6720583,6694562,6571548,6613565,6550226,6598781,6597045,6568720,6653374,6542591,6640848,6583106,6498375,6608781,6581523,6511458,6550943,6509233,6530134,6408261
15,0,0,15,6733038,6706963,6584179,6626696,6563224,6611498,6610148,6581504,6666332,6555452,6653884,6595824,6511752,6621108,6595028,6524748,6563626,6522097,6543502,6420923
16,31,0,15,6721053,6695359,6573004,6614161,6551437,6598879,6597654,6569565,6653606,6543665,6641396,6583642,6499257,6609073,6581932,6511644,6550880,6509371,6531120,6408550
17,0,0,15,6732843,6706614,6584933,6625179,6562947,6611172,6608907,6581502,6665646,6555463,6653448,6595840,6510848,6621615,6594008,6524313,6563424,6521401,6543207,6420530
18,31,0,15,6720320,6694613,6572428,6612907,6550167,6598567,6596449,6569194,6652746,6543629,6640722,6583035,6498084,6609123,6581502,6510522,6550816,6508552,6530157,6408322
19,0,0,15,6732711,6706471,6583957,6624937,6561882,6610611,6609109,6581019,6665202,6555429,6653392,6595943,6510249,6621320,6593608,6523222,6562877,6521487,6542757,6420175
20,31,0,15,6720770,6695023,6571800,6612762,6549736,6598239,6597059,6569491,6653023,6542924,6640429,6582980,6498305,6608624,6581210,6510381,6550215,6508379,6530106,6407552
21,0,0,15,6733283,6706915,6583815,6625448,6562439,6611017,6610024,6581712,6665898,6556743,6653855,6595731,6511323,6621545,6594320,6523394,6563635,6520870,6543700,6420626
22,31,0,15,6720471,6694502,6571625,6612618,6550109,6598595,6596983,6568731,6653507,6543775,6640479,6582949,6498368,6609168,6581441,6510545,6549837,6508260,6531237,6407215
23,0,0,15,6732637,6706544,6584281,6624897,6561998,6610569,6609513,6581499,6666166,6556037,6653135,6595469,6511255,6621368,6594355,6523384,6563093,6520437,6543745,6419672
24,31,0,15,6720141,6693714,6571901,6612699,6549159,6597921,6596899,6568547,6653362,6543410,6640472,6582920,6498590,6608281,6580722,6509991,6550638,6507489,6530956,6407697
25,0,0,15,6732632,6706230,6583391,6624757,6561256,6610382,6609282,6581592,6665520,6555671,6652809,6595481,6511034,6621698,6593713,6523130,6563419,6521204,6543549,6419831
26,31,0,15,6721046,6694069,6571258,6613006,6550143,6598559,6596259,6569457,6653305,6543050,6640204,6582778,6498137,6608247,6581481,6510268,6550773,6508494,6530582,6407887
27,0,0,15,6733305,6706787,6583933,6625130,6561622,6610428,6608911,6581268,6665236,6555972,6653110,6595323,6510942,6620408,6593441,6523642,6563390,6520534,6543138,6420268
28,31,0,15,6720320,6693400,6571789,6613098,6549098,6598562,6596196,6569013,6652857,6543796,6640673,6582632,6498560,6608485,6580908,6510553,6550120,6508108,6530778,6407827
29,0,0,15,6733218,6705728,6584286,6625011,6561809,6611091,6608972,6581224,6665375,6555430,6653903,6595493,6510956,6621024,6593590,6523023,6563230,6521267,6543215,6420462
30,31,0,15,6721862,6694232,6571944,6612472,6549737,6598794,6596916,6568943,6653216,6543086,6641468,6583202,6498957,6608860,6580996,6511285,6550793,6509095,6531259,6408157
31,0,0,15,6732916,6705841,6583803,6624832,6562193,6611027,6608940,6580963,6665282,6555388,6654416,6596014,6511135,6621556,6593585,6523895,6562984,6521562,6543384,6420747
32,31,0,15,6719978,6693499,6571922,6611938,6549537,6598106,6596125,6568216,6652213,6542155,6640145,6582468,6497887,6608339,6580721,6510352,6549943,6507507,6529781,6407207
33,0,0,15,6732820,6706159,6584472,6624682,6561755,6610381,6609198,6581015,6665400,6555671,6653039,6595467,6510690,6620456,6593414,6523755,6563100,6520417,6542955,6419766
34,31,0,15,6720544,6694040,6572441,6612149,6549417,6598016,6596703,6568694,6653013,6543083,6640614,6582508,6497854,6608217,6579842,6510256,6550099,6508111,6529873,6407395
35,0,0,15,6732136,6705632,6583026,6623644,6560844,6609474,6608355,6580607,6664491,6555105,6652301,6594295,6509110,6619365,6591679,6521632,6562425,6519334,6542068,6419068
36,31,0,15,6719798,6693649,6570951,6611256,6548905,6597735,6595884,6567612,6652642,6542266,6639748,6581529,6497178,6607249,6580041,6508711,6548715,6507129,6528756,6405983
37,0,0,15,6732833,6707001,6583789,6624498,6562453,6610808,6608432,6581090,6665312,6555903,6653109,6595605,6511048,6621313,6593860,6522940,6562917,6520984,6542604,6419140
38,31,0,15,6719339,6693845,6570183,6610979,6548518,6597275,6594878,6567098,6651601,6541625,6638200,6581696,6496887,6607066,6580584,6508694,6550047,6506852,6528582,6406253
39,0,0,15,6732244,6707544,6583292,6623997,6560887,6610325,6607896,6580685,6664765,6555417,6651813,6594458,6510333,6619582,6593673,6521908,6563608,6520228,6541928,6419670
40,31,0,15,6720224,6695352,6571562,6611954,6548690,6597945,6595456,6568747,6652955,6543353,6640289,6582296,6498596,6608699,6581302,6509596,6551324,6507773,6529726,6407229
41,0,0,15,6731576,6706375,6582773,6623655,6560111,6609620,6607559,6580460,6664345,6554913,6651953,6594171,6510228,6619562,6593516,6522083,6563372,6519619,6541600,6419345
42,31,0,15,6720309,6695124,6571758,6612643,6548571,6598713,6595875,6568676,6652523,6544236,6639780,6583246,6498777,6608895,6581276,6509805,6551009,6508028,6529508,6408077
43,0,0,15,6731906,6706967,6583688,6624305,6561108,6610641,6607312,6580119,6664422,6556169,6652574,6595256,6510236,6620936,6593444,6522639,6562896,6520021,6542422,6420013
44,31,0,15,6719940,6694927,6571600,6612281,6549061,6597949,6595511,6567866,6651780,6543883,6639941,6583056,6497997,6608659,6581069,6510083,6550494,6507925,6529734,6408305
45,0,0,15,6732171,6706595,6583565,6624379,6560683,6609814,6607339,6580240,6663959,6555996,6652795,6595034,6510150,6620523,6593720,6522934,6563051,6520473,6542211,6419982
46,31,0,15,6720728,6695494,6571794,6612250,6549967,6597719,6595804,6568609,6652008,6543622,6640980,6583561,6498720,6608526,6581806,6510587,6550080,6508500,6531103,6408296
47,0,0,15,6732041,6706296,6582590,6622889,6560332,6608303,6607010,6579779,6663413,6555480,6652217,6594617,6509874,6619132,6592429,6522024,6562452,6520232,6542115,6418964
48,31,0,15,6719582,6694741,6570696,6610996,6548340,6596558,6594721,6567702,6651336,6542804,6639342,6582314,6497607,6606670,6580110,6509371,6549819,6507410,6529186,6407030
49,0,0,15,6732066,6706479,6583693,6623905,6561347,6609398,6607935,6580117,6664740,6554827,6652099,6594680,6510101,6619143,6592884,6522303,6563107,6520835,6542378,6419990
50,31,0,15,6719337,6694015,6571406,6612505,6548494,6596269,6595612,6568013,6651816,6541410,6639445,6582464,6497607,6606977,6579694,6509276,6549472,6508297,6529229,6407109
51,0,0,15,6731775,6706404,6583897,6625245,6561841,6609172,6608115,6580763,6664595,6555513,6652262,6595847,6510587,6619918,6592892,6522544,6563377,6521195,6542188,6420871
