rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1,74875,74471,73718,73713,74316,67930,66750,67261,66856,66742,75123,74425,73853,74412,73999,64410,63676,63876,64295,63736
1,0,1,1,78458,78029,77217,77199,77856,70806,69603,70160,69720,69596,78742,78033,77487,78021,77554,67229,66501,66698,67135,66574
2,31,1,1,74884,74487,73743,73725,74328,67950,66769,67264,66867,66755,75124,74450,73867,74429,74009,64413,63687,63884,64323,63747
3,0,1,1,78443,78020,77200,77184,77835,70807,69603,70145,69712,69597,78727,78025,77467,78021,77549,67220,66492,66701,67125,66568
4,31,1,1,74892,74486,73732,73732,74328,67949,66782,67272,66885,66758,75126,74447,73867,74441,74002,64411,63688,63886,64311,63761
5,0,1,1,78458,78036,77202,77194,77851,70814,69623,70153,69733,69604,78754,78040,77487,78023,77552,67235,66490,66700,67126,66579
6,31,1,1,74907,74480,73718,73716,74321,67949,66780,67260,66885,66762,75132,74455,73877,74430,74001,64417,63683,63880,64302,63751
7,0,1,1,78462,78032,77200,77185,77843,70804,69624,70148,69735,69596,78733,78040,77493,78017,77541,67235,66494,66700,67133,66564
8,31,1,1,74929,74495,73752,73739,74339,67964,66799,67278,66894,66765,75136,74473,73902,74460,74020,64444,63703,63901,64326,63766
9,0,1,1,78483,78046,77211,77194,77865,70823,69630,70164,69738,69607,78773,78047,77505,78027,77565,67250,66503,66713,67147,66581
10,31,1,1,74914,74500,73730,73722,74338,67954,66794,67271,66883,66759,75149,74469,73882,74446,74005,64430,63701,63892,64311,63765
11,0,1,1,78497,78056,77241,77210,77884,70829,69650,70188,69743,69626,78768,78075,77513,78053,77578,67261,66525,66726,67166,66607
12,31,1,1,74939,74513,73751,73737,74346,67958,66798,67285,66893,66773,75149,74475,73895,74477,74031,64451,63714,63909,64344,63778
13,0,1,1,78488,78028,77208,77186,77857,70819,69620,70152,69724,69601,78738,78033,77497,78040,77567,67245,66509,66702,67156,66594
14,31,1,1,74936,74489,73736,73725,74349,67957,66790,67274,66892,66765,75139,74454,73890,74453,74015,64446,63712,63894,64336,63779
15,0,1,1,78500,78043,77217,77191,77868,70810,69627,70174,69738,69610,78770,78062,77496,78039,77568,67260,66519,66717,67170,66595
16,31,1,1,74928,74498,73740,73722,74331,67939,66776,67263,66880,66753,75136,74460,73871,74440,74010,64434,63701,63885,64331,63758
17,0,1,1,78471,78023,77199,77166,77844,70788,69598,70150,69723,69581,78727,78024,77466,78011,77549,67241,66492,66689,67132,66581
18,31,1,1,74938,74513,73754,73740,74353,67956,66788,67282,66902,66766,75150,74468,73891,74463,74032,64445,63712,63900,64343,63787
19,0,1,1,78508,78058,77231,77209,77876,70824,69635,70170,69751,69608,78750,78052,77494,78040,77582,67270,66513,66725,67173,66611
20,31,1,1,74947,74509,73752,73728,74355,67960,66795,67278,66898,66756,75138,74467,73891,74448,74031,64443,63711,63891,64340,63775
21,0,1,1,78522,78066,77233,77207,77887,70828,69635,70173,69743,69611,78761,78064,77509,78042,77589,67259,66532,66722,67165,66605
22,31,1,1,74935,74505,73749,73729,74343,67956,66784,67264,66887,66762,75129,74464,73879,74459,74024,64428,63708,63886,64325,63771
23,0,1,1,78493,78054,77211,77204,77872,70824,69630,70155,69742,69603,78739,78046,77503,78042,77579,67248,66506,66703,67151,66590
24,31,1,1,74941,74509,73742,73741,74350,67963,66800,67274,66902,66760,75133,74463,73885,74461,74026,64428,63714,63892,64336,63774
25,0,1,1,78508,78055,77215,77209,77881,70832,69639,70165,69743,69603,78754,78050,77495,78047,77586,67250,66528,66720,67164,66593
26,31,1,1,74934,74503,73736,73729,74351,67958,66795,67267,66890,66763,75130,74459,73883,74456,74026,64433,63707,63894,64342,63767
27,0,1,1,78513,78069,77228,77205,77879,70837,69643,70159,69752,69622,78748,78061,77512,78050,77590,67247,66525,66728,67171,66603
28,31,1,1,74935,74512,73739,73734,74353,67967,66794,67267,66894,66771,75138,74461,73885,74463,74021,64427,63713,63897,64336,63768
29,0,1,1,78495,78053,77219,77198,77879,70824,69617,70157,69738,69609,78731,78043,77501,78040,77568,67237,66516,66705,67157,66588
30,31,1,1,74941,74509,73754,73737,74350,67966,66791,67279,66894,66771,75132,74461,73872,74452,74020,64430,63713,63888,64333,63775
31,0,1,1,78499,78060,77215,77198,77882,70828,69637,70173,69747,69619,78735,78053,77502,78032,77576,67242,66517,66710,67161,66590
32,31,1,1,74906,74495,73723,73709,74333,67936,66779,67265,66870,66759,75091,74438,73863,74432,74001,64407,63692,63873,64316,63765
33,0,1,1,78489,78049,77205,77194,77862,70807,69633,70160,69736,69613,78725,78045,77496,78027,77576,67245,66509,66708,67147,66593
34,31,1,1,74915,74503,73723,73718,74341,67935,66785,67270,66888,66763,75101,74445,73876,74435,74016,64424,63704,63885,64314,63753
35,0,1,1,78497,78068,77221,77218,77893,70819,69644,70182,69754,69619,78752,78053,77516,78050,77593,67257,66522,66723,67160,66590
36,31,1,1,74932,74525,73754,73749,74362,67966,66799,67289,66909,66778,75144,74464,73895,74472,74030,64448,63710,63901,64335,63782
37,0,1,1,78468,78045,77201,77192,77863,70790,69615,70165,69735,69612,78727,78029,77492,78036,77561,67239,66488,66705,67148,66591
38,31,1,1,74930,74521,73736,73738,74341,67952,66798,67282,66896,66767,75136,74457,73886,74453,74021,64433,63697,63893,64337,63772
39,0,1,1,78500,78052,77213,77204,77867,70813,69631,70166,69748,69615,78739,78047,77495,78041,77573,67245,66502,66724,67162,66585
40,31,1,1,74941,74518,73754,73748,74355,67962,66801,67285,66910,66786,75148,74473,73887,74469,74036,64440,63704,63916,64341,63770
41,0,1,1,78511,78079,77240,77216,77892,70831,69644,70184,69755,69637,78771,78086,77509,78061,77604,67263,66520,66737,67168,66594
42,31,1,1,74912,74501,73737,73723,74332,67940,66777,67262,66878,66762,75121,74458,73864,74437,74009,64419,63680,63886,64319,63750
43,0,1,1,78480,78060,77207,77191,77858,70811,69623,70158,69731,69613,78734,78045,77479,78031,77568,67236,66482,66705,67153,66573
44,31,1,1,74926,74530,73750,73738,74346,67964,66795,67279,66908,66775,75127,74476,73875,74466,74036,64437,63695,63897,64348,63773
45,0,1,1,78484,78071,77213,77196,77873,70820,69639,70167,69750,69613,78745,78062,77485,78041,77587,67243,66491,66701,67165,66590
46,31,1,1,74919,74518,73728,73738,74346,67955,66803,67274,66896,66767,75134,74474,73864,74460,74027,64426,63693,63896,64342,63765
47,0,1,1,78475,78057,77200,77190,77865,70815,69631,70167,69737,69606,78738,78051,77479,78034,77576,67238,66493,66711,67152,66585
48,31,1,1,74928,74534,73748,73742,74358,67963,66810,67306,66895,66779,75142,74480,73890,74474,74033,64441,63700,63905,64335,63782
49,0,1,1,78503,78076,77220,77208,77875,70826,69641,70188,69745,69622,78746,78056,77501,78055,77589,67256,66503,66719,67161,66605
50,31,1,1,74950,74544,73754,73758,74370,67973,66817,67315,66910,66789,75154,74482,73906,74481,74043,64458,63725,63910,64347,63788
