rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,255,6719729,6695635,6572261,6614475,6547390,6598022,6596421,6571549,6651521,6545968,6640629,6580071,6498406,6608477,6580528,6511010,6550621,6507118,6528645,6408420
1,0,0,255,6732266,6708155,6585269,6628496,6559747,6610547,6608913,6583569,6664526,6558145,6653958,6593269,6510370,6622178,6593610,6524667,6562910,6519787,6542454,6422378
2,31,0,255,6720762,6696293,6572750,6616927,6547719,6598413,6597133,6572365,6653442,6546019,6640885,6581307,6498347,6610261,6580867,6512539,6549999,6506924,6529937,6409621
3,0,0,255,6732978,6708687,6585131,6629329,6560845,6610744,6610030,6584556,6666111,6558194,6654138,6594539,6510484,6622724,6593611,6525673,6563257,6520150,6542869,6422415
4,31,0,255,6720227,6696226,6572358,6615845,6548386,6598263,6596587,6571579,6653037,6544787,6640608,6581453,6497415,6610207,6580189,6512712,6550043,6507426,6529209,6409716
5,0,0,255,6732372,6708987,6584833,6629139,6559580,6611035,6608801,6583926,6665278,6557397,6654352,6593894,6509503,6622251,6593384,6525228,6562173,6520448,6542052,6421931
6,31,0,255,6720243,6696690,6572843,6616611,6547620,6598949,6596795,6572345,6652941,6544846,6641714,6581565,6497907,6609522,6581036,6511989,6550369,6507546,6529817,6409179
7,0,0,255,6732158,6708259,6584115,6627982,6559576,6610523,6607950,6584164,6665045,6557495,6653906,6593652,6509226,6622182,6593576,6524991,6563760,6519731,6542272,6420815
8,31,0,255,6719840,6695933,6571982,6615628,6547845,6597574,6595729,6571769,6652216,6545459,6641181,6580900,6497321,6608933,6580089,6512120,6550447,6506552,6529016,6407993
9,0,0,255,6732137,6707725,6583448,6628711,6559192,6609883,6608230,6583871,6664539,6557536,6653438,6593125,6509687,6620415,6592509,6525067,6563233,6518865,6541825,6420301
10,31,0,255,6719848,6695305,6571522,6615586,6547254,6597575,6595602,6571416,6651973,6544496,6640076,6580617,6497537,6606916,6579924,6511541,6550257,6506319,6529049,6408000
