rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,1023,26885441,26780040,26301525,26464017,26207022,26402939,26396873,26285738,26618233,26181953,26571955,26335743,25995240,26438096,26332078,26052025,26200210,26039879,26121945,25642149
1,0,0,1023,26918669,26814496,26332954,26497958,26241343,26436085,26436277,26317452,26652568,26216313,26607305,26369601,26027610,26472593,26365059,26087380,26236545,26073728,26157211,25675973
2,31,0,1023,26883664,26777565,26299732,26464112,26204126,26400558,26399097,26283309,26617035,26182005,26572247,26335423,25993930,26434432,26328203,26050979,26198568,26036136,26120574,25639423
3,0,0,1023,26917688,26814482,26331735,26497141,26236200,26436391,26433029,26318611,26649518,26215960,26606603,26371124,26029601,26468234,26363900,26086318,26234426,26072235,26156888,25672968
4,31,0,1023,26888673,26785300,26297004,26465291,26203610,26403330,26399804,26285554,26616424,26183621,26570837,26337409,25993416,26432977,26331635,26054028,26196625,26037123,26120365,25642086
5,0,0,1023,26922457,26816986,26331552,26496377,26238662,26439841,26434013,26320441,26651637,26219049,26606857,26371477,26026822,26470963,26365619,26088216,26234049,26073411,26156470,25681183
6,31,0,1023,26886125,26783556,26296917,26461089,26201073,26402866,26398958,26283761,26613979,26179687,26569358,26334485,25990610,26436703,26325513,26047215,26195851,26034406,26119653,25642760
7,0,0,1023,26918294,26815531,26328295,26495679,26233787,26435832,26430478,26316679,26647234,26215253,26606579,26368254,26024018,26469641,26360418,26083477,26234706,26070084,26151536,25676657
8,31,0,1023,26886063,26784064,26295213,26463346,26202276,26401666,26395559,26282061,26612390,26178277,26571427,26335315,25991309,26434198,26326876,26046099,26197884,26034546,26117438,25642017
9,0,0,1023,26919362,26819146,26327957,26496906,26234310,26435183,26430135,26315037,26646436,26214588,26604436,26370751,26025471,26469053,26362408,26082898,26228813,26069936,26153097,25674320
10,31,0,1023,26887041,26785202,26296794,26463840,26203051,26404660,26395806,26282771,26614114,26181371,26571548,26339375,25993028,26434282,26332038,26048233,26196504,26035771,26117959,25641965
11,0,0,1023,26917220,26815157,26328717,26494920,26235383,26435904,26427370,26317326,26646498,26216101,26602532,26373930,26025042,26468398,26361543,26082619,26232400,26071391,26155364,25674833
12,31,0,1023,26883905,26781888,26296115,26463038,26200937,26403432,26394489,26281979,26613530,26180631,26567361,26337086,25993666,26435616,26327313,26047768,26197413,26035469,26118357,25644925
13,0,0,1023,26916411,26814414,26326313,26493578,26234292,26436569,26428994,26315522,26646693,26214956,26600653,26372032,26028025,26468005,26363800,26081462,26232543,26069729,26156186,25678168
14,31,0,1023,26883297,26781978,26297485,26465790,26203875,26405494,26395846,26284869,26615717,26182269,26567555,26342287,25995312,26436135,26332748,26046527,26194645,26036071,26121826,25641801
15,0,0,1023,26915015,26813683,26326935,26496347,26233631,26435999,26430416,26315773,26648708,26215929,26598985,26373003,26028389,26472956,26364130,26081535,26229775,26071626,26151708,25675810
16,31,0,1023,26883764,26780644,26295096,26462215,26202077,26402423,26397680,26282231,26613274,26182943,26564138,26336948,25991992,26435332,26328269,26044991,26197672,26036890,26117352,25640018
17,0,0,1023,26917341,26810280,26328402,26496491,26237663,26434660,26429363,26315840,26646673,26217780,26601007,26371013,26027395,26468154,26364323,26081369,26235118,26072335,26154270,25674546
18,31,0,1023,26881875,26779743,26294722,26462516,26206595,26402205,26395268,26281519,26612609,26178861,26563329,26338274,25992966,26433812,26328852,26046770,26197297,26034877,26119204,25639475
19,0,0,1023,26916367,26813213,26325158,26496650,26239678,26436236,26427894,26314850,26650147,26214690,26598479,26375718,26027825,26467915,26365026,26082257,26231043,26070110,26154369,25675523
20,31,0,1023,26883851,26780801,26292535,26463031,26206146,26403470,26396846,26284439,26618489,26182317,26567168,26341877,25992520,26436382,26328977,26045925,26197315,26037669,26120825,25638753
21,0,0,1023,26914110,26814975,26321528,26494471,26239477,26435115,26430236,26317694,26651163,26214490,26599456,26373121,26025959,26468630,26362041,26080504,26231704,26071429,26153495,25674328
22,31,0,1023,26883111,26781797,26289474,26460608,26207287,26399780,26396643,26281858,26613272,26180949,26563651,26337601,25992053,26432999,26325244,26045061,26193261,26035358,26115299,25638341
23,0,0,1023,26918602,26813799,26324476,26496390,26240803,26431331,26431089,26316302,26649914,26216737,26601606,26373819,26027951,26471290,26364806,26082642,26231020,26071439,26151886,25677339
24,31,0,1023,26886678,26778575,26292661,26468740,26208543,26400934,26399941,26283005,26615906,26182110,26568585,26341638,25993904,26437268,26331826,26047138,26199151,26036252,26117581,25643952
25,0,0,1023,26916921,26812612,26326173,26501175,26241015,26433110,26431713,26316681,26650202,26219246,26605562,26374766,26028722,26471998,26366382,26081700,26233366,26071569,26153462,25677078
26,31,0,1023,26883739,26779535,26293608,26466378,26206287,26398865,26396510,26282420,26614339,26183666,26567395,26340185,25994092,26436819,26332162,26045898,26197448,26034896,26120463,25641180
27,0,0,1023,26914435,26809511,26322738,26493336,26240084,26433878,26426545,26315314,26644442,26214602,26598238,26372305,26024266,26467901,26361216,26080527,26228380,26067777,26150579,25672342
