rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,1023,26887375,26777588,26297872,26457570,26205333,26404343,26394123,26281163,26614194,26182489,26570528,26338897,25993990,26447031,26332715,26050077,26209066,26032416,26124750,25641425
1,0,1,1023,26921936,26817107,26334500,26497242,26242132,26443474,26430087,26316646,26652284,26220357,26608196,26376616,26032325,26482634,26370462,26090699,26246826,26071627,26162610,25677484
2,31,1,1023,26888655,26780015,26299047,26462237,26204492,26407923,26394496,26280639,26615427,26183632,26569243,26340855,25995599,26448081,26336423,26054703,26208192,26035392,26126093,25637210
3,0,1,1023,26921656,26812174,26332357,26491922,26237588,26440287,26428850,26317151,26651389,26216330,26607650,26374802,26028460,26483508,26372671,26090540,26243927,26073562,26162375,25673179
4,31,1,1023,26885880,26777501,26295717,26460732,26202675,26404880,26396314,26280599,26618056,26183976,26569713,26339115,25994231,26446757,26336157,26054319,26204814,26035669,26124758,25636072
5,0,1,1023,26918605,26810110,26328442,26495033,26236815,26438041,26429562,26316094,26650331,26219850,26606945,26373119,26028440,26481102,26370894,26090787,26244046,26073367,26163391,25671927
6,31,1,1023,26884550,26773728,26293910,26461669,26201944,26400093,26393522,26280724,26612834,26182777,26570451,26339004,25990473,26443762,26334296,26053378,26203978,26034668,26125508,25635650
7,0,1,1023,26918856,26806429,26328053,26494947,26238353,26434594,26428564,26316197,26647625,26217720,26604945,26374608,26023441,26477729,26366206,26087706,26242158,26070252,26160330,25670640
8,31,1,1023,26887869,26775871,26295848,26457662,26206265,26401416,26394684,26281842,26614389,26181104,26570588,26338917,25991166,26444081,26334724,26052227,26202569,26035395,26126889,25636582
9,0,1,1023,26919174,26806102,26328788,26494700,26239600,26434160,26429296,26315910,26649618,26214962,26606560,26373465,26025823,26477927,26369982,26086886,26238846,26070884,26161147,25668289
