rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,1,1,6,76731,76317,75491,75490,76151,69370,68197,68742,68307,68198,77019,76284,75751,76240,75839,65898,65145,65356,65745,65233
1,0,1,6,77325,76906,76068,76065,76736,69855,68676,69204,68779,68678,77615,76876,76336,76838,76426,66343,65601,65811,66213,65701
2,1,1,6,76761,76356,75513,75502,76190,69392,68238,68750,68328,68227,77057,76314,75786,76270,75871,65910,65162,65374,65780,65263
3,0,1,6,77319,76916,76062,76039,76747,69837,68683,69184,68770,68667,77602,76866,76346,76817,76414,66341,65596,65814,66219,65693
4,1,1,6,76736,76331,75496,75470,76166,69371,68219,68718,68309,68208,77019,76287,75765,76243,75838,65879,65141,65359,65775,65230
5,0,1,6,77326,76908,76065,76034,76749,69830,68687,69197,68769,68664,77607,76861,76336,76810,76409,66322,65592,65800,66231,65680
6,1,1,6,76754,76345,75505,75477,76189,69385,68247,68737,68333,68219,77038,76290,75768,76260,75852,65881,65149,65353,65798,65256
7,0,1,6,77319,76902,76058,76037,76745,69836,68692,69183,68772,68669,77615,76862,76336,76824,76410,66319,65585,65801,66242,65703
8,1,1,6,76733,76323,75490,75468,76175,69377,68225,68714,68314,68212,77022,76274,75755,76232,75829,65859,65138,65350,65784,65240
9,0,1,6,77331,76920,76074,76042,76757,69845,68689,69196,68782,68680,77623,76872,76359,76833,76419,66326,65594,65812,66254,65706
10,1,1,6,76744,76338,75504,75476,76190,69390,68232,68734,68320,68232,77033,76286,75783,76253,75858,65878,65148,65355,65812,65253
11,0,1,6,77327,76923,76079,76044,76766,69862,68698,69211,68790,68694,77623,76878,76366,76840,76438,66336,65604,65815,66261,65711
12,1,1,6,76743,76347,75500,75475,76193,69390,68238,68735,68340,68222,77033,76293,75782,76254,75850,65878,65158,65374,65795,65257
13,0,1,6,77344,76920,76070,76047,76777,69849,68698,69204,68805,68685,77617,76878,76360,76828,76428,66331,65608,65827,66245,65710
14,1,1,6,76743,76332,75496,75474,76180,69381,68229,68722,68331,68216,77019,76291,75776,76239,75846,65880,65156,65357,65782,65246
15,0,1,6,77317,76921,76062,76035,76762,69843,68690,69193,68788,68679,77606,76881,76360,76826,76428,66329,65605,65816,66231,65704
16,1,1,6,76751,76342,75505,75469,76189,69388,68237,68740,68332,68221,77018,76295,75770,76246,75845,65891,65154,65361,65789,65248
17,0,1,6,77324,76925,76061,76030,76754,69838,68691,69203,68789,68684,77596,76868,76353,76814,76415,66329,65601,65800,66246,65699
18,1,1,6,76744,76339,75494,75464,76192,69374,68230,68737,68333,68220,77023,76287,75765,76235,75837,65884,65145,65361,65790,65243
19,0,1,6,77322,76921,76057,76029,76764,69832,68680,69193,68795,68679,77597,76852,76342,76815,76410,66330,65595,65814,66238,65685
20,1,1,6,76737,76339,75504,75460,76190,69376,68222,68740,68336,68233,77016,76278,75767,76239,75833,65881,65149,65375,65773,65238
21,0,1,6,77326,76927,76078,76033,76772,69856,68690,69215,68795,68697,77619,76872,76359,76826,76427,66335,65599,65839,66243,65713
22,1,1,6,76763,76360,75512,75473,76197,69394,68239,68753,68338,68233,77041,76298,75793,76253,75860,65895,65141,65382,65802,65262
23,0,1,6,77319,76904,76062,76024,76755,69836,68682,69210,68783,68684,77602,76866,76353,76800,76412,66329,65579,65818,66239,65696
24,1,1,6,76754,76358,75518,75486,76206,69395,68233,68755,68349,68236,77027,76310,75785,76245,75862,65895,65153,65377,65800,65261
25,0,1,6,77319,76906,76066,76023,76768,69840,68681,69213,68795,68683,77595,76868,76354,76806,76415,66337,65598,65823,66242,65703
26,1,1,6,76755,76340,75514,75479,76212,69405,68245,68763,68355,68244,77047,76310,75786,76254,75856,65908,65160,65388,65806,65252
27,0,1,6,77322,76902,76051,76021,76757,69834,68678,69206,68787,68681,77591,76868,76340,76804,76405,66342,65584,65812,66238,65688
28,1,1,6,76753,76349,75503,75474,76196,69396,68239,68751,68346,68236,77038,76306,75767,76249,75846,65905,65149,65380,65796,65255
29,0,1,6,77318,76913,76074,76043,76765,69845,68687,69207,68800,68695,77607,76875,76337,76813,76410,66338,65589,65819,66236,65688
30,1,1,6,76742,76343,75514,75485,76196,69385,68232,68745,68344,68238,77033,76300,75772,76240,75850,65893,65142,65372,65791,65240
31,0,1,6,77330,76922,76065,76035,76765,69840,68700,69208,68797,68694,77611,76886,76350,76833,76425,66343,65585,65822,66238,65698
32,1,1,6,76748,76335,75498,75476,76198,69377,68243,68743,68345,68232,77031,76308,75776,76252,75846,65892,65140,65363,65786,65254
33,0,1,6,77328,76911,76073,76047,76763,69834,68699,69202,68801,68693,77606,76880,76366,76826,76419,66348,65585,65816,66247,65706
34,1,1,6,76739,76331,75494,75467,76192,69374,68235,68738,68340,68240,77015,76295,75775,76239,75847,65902,65132,65356,65785,65252
35,0,1,6,77329,76926,76066,76034,76776,69836,68694,69217,68800,68692,77592,76891,76364,76827,76424,66351,65588,65812,66245,65709
36,1,1,6,76749,76335,75502,75470,76194,69376,68231,68750,68333,68236,77003,76310,75782,76237,75841,65887,65131,65367,65793,65254
37,0,1,6,77341,76928,76082,76050,76771,69845,68694,69217,68790,68696,77609,76895,76376,76824,76416,66350,65597,65827,66245,65709
38,1,1,6,76750,76337,75507,75477,76189,69373,68235,68751,68324,68240,77018,76305,75787,76227,75845,65897,65142,65371,65779,65257
39,0,1,6,77342,76936,76090,76044,76776,69841,68698,69216,68811,68706,77607,76900,76375,76827,76432,66359,65609,65829,66243,65716
40,1,1,6,76749,76346,75505,75471,76195,69383,68238,68748,68349,68235,77016,76307,75773,76236,75842,65902,65137,65370,65777,65251
41,0,1,6,77342,76917,76072,76051,76779,69855,68694,69218,68811,68709,77617,76901,76363,76833,76416,66358,65598,65833,66235,65706
42,1,1,6,76758,76337,75505,75469,76191,69381,68230,68751,68341,68235,77020,76312,75777,76245,75840,65894,65139,65365,65786,65249
43,0,1,6,77334,76932,76084,76032,76766,69855,68685,69220,68801,68697,77602,76885,76373,76835,76421,66351,65606,65823,66242,65702
44,1,1,6,76744,76333,75507,75459,76178,69383,68224,68742,68332,68233,76993,76289,75779,76253,75834,65892,65139,65366,65775,65248
45,0,1,6,77314,76905,76057,76018,76744,69837,68678,69198,68785,68685,77585,76861,76350,76818,76396,66334,65584,65813,66214,65689
46,1,1,6,76762,76364,75522,75494,76204,69408,68244,68773,68354,68252,77042,76321,75799,76279,75867,65912,65165,65390,65802,65271
47,0,1,6,77330,76931,76080,76041,76772,69869,68687,69221,68801,68693,77623,76894,76370,76847,76420,66357,65603,65832,66248,65715
48,1,1,6,76760,76361,75530,75482,76198,69406,68239,68767,68344,68246,77040,76321,75791,76276,75856,65911,65168,65382,65806,65272
49,0,1,6,77330,76950,76084,76052,76760,69859,68694,69219,68799,68694,77610,76887,76379,76851,76428,66355,65603,65819,66249,65713
50,1,1,6,76743,76351,75512,75484,76171,69390,68226,68748,68343,68231,77021,76302,75797,76263,75860,65891,65152,65366,65792,65255
51,0,1,6,77325,76926,76074,76040,76758,69836,68676,69209,68800,68696,77592,76875,76376,76827,76425,66334,65597,65815,66246,65709
52,1,1,6,76761,76371,75523,75488,76202,69388,68246,68752,68346,68244,77026,76316,75796,76263,75864,65902,65162,65372,65810,65268
53,0,1,6,77328,76933,76069,76029,76756,69843,68687,69207,68791,68691,77596,76882,76355,76825,76420,66336,65600,65809,66242,65706
54,1,1,6,76756,76358,75507,75483,76197,69382,68232,68754,68324,68232,77027,76310,75790,76257,75858,65894,65155,65365,65798,65256
55,0,1,6,77316,76919,76059,76021,76751,69839,68667,69201,68770,68676,77584,76870,76357,76816,76409,66337,65594,65804,66241,65693
56,1,1,6,76745,76352,75493,75471,76183,69381,68216,68745,68330,68221,77018,76297,75776,76248,75840,65895,65147,65360,65790,65255
57,0,1,6,77327,76936,76076,76050,76761,69855,68683,69218,68793,68691,77605,76892,76371,76839,76434,66353,65598,65820,66259,65711
58,1,1,6,76738,76358,75497,75471,76182,69396,68235,68758,68331,68230,77009,76305,75780,76247,75858,65901,65157,65365,65801,65257
59,0,1,6,77332,76949,76068,76044,76762,69855,68692,69237,68797,68691,77605,76896,76370,76849,76432,66361,65612,65819,66259,65723
60,1,1,6,76753,76372,75502,75472,76191,69394,68236,68766,68333,68227,77016,76314,75772,76275,75855,65905,65163,65364,65804,65270
61,0,1,6,77344,76952,76065,76040,76776,69849,68690,69230,68798,68685,77605,76895,76375,76847,76439,66354,65603,65815,66251,65724
62,1,1,6,76758,76366,75497,75469,76195,69387,68238,68754,68327,68224,77022,76314,75778,76259,75855,65905,65144,65362,65797,65272
63,0,1,6,77330,76942,76062,76041,76758,69832,68691,69215,68785,68673,77591,76879,76353,76838,76418,66340,65590,65816,66240,65732
64,1,1,6,76770,76396,75510,75504,76210,69398,68253,68774,68353,68241,77024,76318,75796,76283,75873,65911,65168,65386,65805,65297
65,0,1,6,77328,76956,76064,76045,76762,69840,68692,69216,68799,68688,77588,76873,76375,76843,76423,66349,65603,65826,66249,65727
66,1,1,6,76761,76392,75506,75492,76194,69392,68242,68755,68352,68224,77017,76312,75790,76267,75852,65915,65161,65374,65792,65286
67,0,1,6,77350,76973,76070,76071,76764,69850,68705,69226,68809,68690,77601,76895,76387,76849,76435,66368,65615,65824,66252,65735
68,1,1,6,76762,76380,75494,75486,76191,69385,68229,68749,68346,68231,77013,76302,75787,76262,75857,65909,65155,65370,65799,65273
69,0,1,6,77346,76953,76065,76052,76770,69855,68694,69213,68803,68688,77602,76887,76381,76850,76429,66363,65617,65817,66239,65728
70,1,1,6,76754,76371,75487,75482,76191,69377,68227,68744,68338,68223,77001,76291,75789,76257,75847,65904,65147,65354,65783,65267
71,0,1,6,77334,76957,76056,76046,76764,69836,68679,69199,68797,68686,77589,76871,76373,76839,76430,66360,65591,65813,66237,65720
72,1,1,6,76744,76366,75479,75479,76192,69375,68212,68738,68335,68215,76994,76275,75778,76253,75861,65888,65136,65350,65784,65256
73,0,1,6,77356,76968,76075,76073,76790,69856,68690,69223,68817,68706,77609,76893,76384,76849,76457,66364,65612,65826,66258,65742
74,1,1,6,76752,76368,75495,75486,76198,69370,68218,68742,68340,68229,77021,76295,75783,76267,75863,65899,65144,65360,65781,65267
75,0,1,6,77337,76939,76064,76046,76781,69835,68680,69206,68795,68687,77602,76871,76367,76839,76423,66350,65610,65821,66227,65707
76,1,1,6,76779,76383,75503,75500,76214,69391,68244,68752,68353,68251,77029,76314,75794,76277,75877,65910,65160,65384,65791,65275
77,0,1,6,77342,76933,76047,76042,76772,69837,68677,69198,68792,68693,77595,76871,76365,76838,76427,66342,65595,65812,66239,65711
78,1,1,6,76775,76379,75487,75488,76197,69391,68239,68748,68353,68239,77025,76306,75808,76265,75864,65917,65169,65377,65800,65273
79,0,1,6,77353,76949,76067,76046,76773,69853,68693,69211,68801,68693,77598,76883,76376,76837,76429,66354,65617,65830,66244,65725
80,1,1,6,76768,76363,75498,75480,76194,69393,68234,68742,68343,68239,77013,76302,75802,76260,75855,65903,65171,65374,65786,65280
81,0,1,6,77351,76944,76060,76044,76755,69856,68686,69211,68788,68689,77596,76869,76371,76843,76424,66347,65619,65823,66240,65725
82,1,1,6,76791,76385,75519,75509,76212,69421,68262,68766,68359,68258,77041,76318,75815,76285,75876,65920,65194,65392,65801,65293
83,0,1,6,77351,76958,76070,76063,76766,69863,68705,69214,68809,68692,77608,76885,76378,76846,76441,66355,65626,65839,66246,65730
84,1,1,6,76764,76378,75500,75484,76191,69399,68243,68750,68346,68226,77016,76303,75789,76269,75854,65899,65174,65380,65787,65280
