rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,-1,6912370,6860735,6794041,6754767,6829965,6716419,6732262,6733328,6690234,6743701,6568650,6560699,6508085,6471606,6421837,6509124,6463753,6384989,6441346,6409264
1,0,1,-1,6927885,6875914,6810186,6770426,6846433,6732590,6748431,6749201,6706042,6758818,6583278,6575093,6522535,6487265,6437322,6525469,6479220,6400556,6457069,6424183
2,31,1,-1,6912956,6860820,6794578,6755259,6831048,6716857,6732997,6732935,6690555,6743312,6568189,6560798,6507735,6472715,6423384,6509501,6464137,6385325,6442249,6409495
3,0,1,-1,6928705,6875584,6809361,6769798,6845932,6732134,6748346,6749075,6706072,6758620,6582827,6574869,6521730,6486925,6437237,6523974,6479240,6400291,6456871,6423912
4,31,1,-1,6915490,6861529,6795521,6756072,6831733,6718304,6734328,6735119,6692063,6744632,6569330,6561295,6508954,6473838,6423926,6510014,6465886,6387320,6444069,6410824
5,0,1,-1,6929358,6875608,6808876,6769294,6845156,6731995,6748747,6748842,6705027,6758117,6582472,6574268,6521145,6487022,6437054,6523320,6479920,6400536,6456289,6423517
6,31,1,-1,6915175,6861430,6794932,6755559,6831248,6717943,6734406,6734217,6691026,6744091,6568136,6560472,6508022,6473572,6424200,6509494,6465478,6386816,6442629,6409737
7,0,1,-1,6929535,6875674,6809469,6769671,6846000,6732238,6748658,6748137,6705728,6758819,6582412,6574862,6521435,6487656,6438126,6523834,6479298,6400749,6457427,6423123
8,31,1,-1,6914303,6861091,6794599,6754664,6830848,6717130,6733206,6732174,6690830,6743743,6568004,6559728,6507818,6473478,6424269,6509365,6465038,6386885,6442377,6409377
9,0,1,-1,6930027,6875813,6809401,6769281,6845145,6731798,6747459,6747629,6705039,6758795,6581954,6573935,6521470,6487892,6438001,6523902,6478726,6400968,6456510,6422975
10,31,1,-1,6915509,6861093,6794975,6755039,6830726,6717405,6733084,6733095,6690579,6743841,6567796,6560198,6507729,6473297,6424411,6508867,6465097,6387044,6443112,6409645
11,0,1,-1,6929209,6874818,6809046,6768996,6845044,6731909,6747781,6747275,6704959,6758713,6581984,6574254,6521902,6486599,6437861,6523026,6479076,6400857,6456757,6423528
12,31,1,-1,6915964,6860585,6795489,6756064,6831456,6718212,6733504,6733608,6691365,6744438,6568248,6561135,6508910,6473090,6425122,6509766,6465622,6387701,6443648,6411089
