rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,-1,6914783,6861618,6795190,6756974,6827671,6716095,6734250,6732830,6691670,6745062,6567376,6559925,6507079,6472294,6421308,6509568,6465031,6385573,6440728,6410494
1,0,0,-1,6929526,6875871,6809814,6771221,6842846,6731028,6748224,6746590,6706316,6759342,6581432,6573264,6521456,6485566,6435106,6524553,6479559,6400076,6455946,6424144
2,31,0,-1,6916579,6862585,6796749,6757753,6829225,6717306,6734999,6732969,6693159,6745928,6568384,6560730,6508978,6472575,6422182,6511395,6467125,6387429,6444299,6411306
3,0,0,-1,6930753,6876363,6810531,6771066,6843562,6731670,6749063,6746986,6707140,6759472,6581603,6573682,6521789,6485965,6435097,6524796,6480436,6400710,6457146,6424113
4,31,0,-1,6915882,6861420,6795972,6756873,6828896,6717205,6734046,6732297,6692286,6744589,6567409,6559509,6508473,6472352,6422013,6510527,6466519,6386620,6443087,6409774
5,0,0,-1,6929902,6875566,6809662,6770441,6843237,6731529,6747888,6746199,6705652,6758942,6581206,6572455,6521974,6486116,6435077,6524463,6480012,6400405,6457111,6422657
6,31,0,-1,6916618,6861209,6795998,6756396,6829539,6717407,6734122,6732354,6692155,6744562,6567597,6559607,6508403,6473603,6422186,6509895,6466183,6386851,6443672,6409701
7,0,0,-1,6930034,6874531,6809408,6770345,6843183,6731382,6748194,6747046,6706383,6759022,6580798,6573286,6521647,6486366,6434510,6523681,6479446,6400578,6456217,6422749
8,31,0,-1,6915834,6860477,6795652,6756576,6829238,6717316,6733971,6731519,6692491,6744383,6567114,6559302,6508261,6472905,6422029,6509811,6465794,6386597,6443342,6409874
9,0,0,-1,6929121,6875077,6809762,6770820,6844217,6731932,6748571,6746353,6707126,6759852,6581364,6573519,6521825,6486422,6435516,6524206,6480314,6400592,6456846,6423643
10,31,0,-1,6915570,6860459,6795276,6756697,6829280,6717677,6733955,6731908,6692309,6744181,6567349,6559591,6508061,6473048,6421180,6509341,6465727,6386923,6443026,6409978
11,0,0,-1,6930030,6874993,6810014,6771274,6843125,6732095,6748256,6746377,6706962,6759166,6581300,6573638,6522161,6486788,6435159,6524276,6480710,6400224,6457012,6424590
12,31,0,-1,6915845,6859754,6795317,6756628,6828425,6716822,6732613,6731061,6692094,6743807,6566812,6558884,6507561,6472358,6421493,6510319,6465919,6385957,6442630,6410305
13,0,0,-1,6929990,6873817,6809806,6771260,6843198,6731618,6747665,6746254,6707008,6759333,6580674,6572802,6521475,6486837,6435055,6524254,6480282,6400037,6456952,6423911
14,31,0,-1,6915784,6860368,6795108,6757245,6828986,6717291,6733675,6731638,6692613,6744951,6567045,6558833,6507416,6473787,6422088,6509841,6466651,6386207,6444011,6410361
15,0,0,-1,6929881,6874363,6809142,6770462,6842494,6731282,6747688,6745135,6706363,6758011,6580201,6571572,6520838,6486744,6434833,6523520,6480089,6400276,6457007,6423318
16,31,0,-1,6915654,6859632,6794579,6757503,6828669,6717131,6733256,6731502,6692156,6743855,6567286,6558332,6507990,6473293,6421450,6509737,6465893,6386613,6443903,6409792
