rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,1,-1,6912880,6859365,6793485,6754416,6828615,6717028,6732234,6731341,6689484,6743110,6566442,6558548,6505930,6473485,6421000,6508747,6465629,6386625,6441365,6409585
1,0,1,-1,6928762,6874829,6808263,6769555,6843953,6733412,6747298,6747289,6704970,6758198,6581056,6573123,6520755,6487920,6434768,6524175,6480684,6401405,6455848,6423657
2,31,1,-1,6913829,6859853,6793459,6755148,6829367,6718358,6732550,6731797,6690203,6743035,6566226,6560078,6505923,6474991,6421599,6509432,6466835,6387438,6442032,6410149
3,0,1,-1,6928010,6874280,6808145,6769199,6843930,6733058,6747516,6746546,6704654,6757332,6580224,6573105,6520117,6488833,6435617,6524242,6480651,6401232,6456901,6423890
4,31,1,-1,6912979,6859111,6793173,6754896,6830036,6718109,6732987,6732679,6690556,6742346,6566114,6559133,6505583,6474288,6421689,6509317,6466002,6386708,6442527,6409695
5,0,1,-1,6927915,6874225,6808040,6769451,6844535,6732718,6747385,6746424,6705031,6757542,6579601,6573119,6518796,6487807,6435247,6524260,6480415,6401121,6456197,6423112
6,31,1,-1,6914116,6859728,6793800,6754872,6830292,6718010,6733097,6731124,6690811,6742869,6565616,6559792,6506287,6473698,6421991,6509316,6466249,6388231,6442872,6410467
7,0,1,-1,6928045,6872674,6808136,6768914,6845045,6732374,6746964,6746137,6704985,6757708,6579786,6573524,6521010,6488266,6435777,6524269,6480909,6402179,6456943,6423627
8,31,1,-1,6912939,6858479,6794037,6755144,6829548,6717151,6732540,6731217,6689989,6742803,6565979,6559041,6506643,6473992,6422514,6509047,6466303,6387679,6442642,6409286
9,0,1,-1,6927344,6873019,6808428,6769728,6844527,6732183,6746939,6746434,6704479,6757742,6580276,6573147,6520808,6488865,6435914,6524183,6480563,6401820,6456545,6422927
10,31,1,-1,6913856,6859505,6794230,6755269,6830643,6718007,6732655,6732129,6690821,6743901,6566417,6559179,6507625,6474872,6422748,6510044,6466548,6387642,6443033,6409510
11,0,1,-1,6927870,6873260,6808525,6768893,6844835,6732347,6747411,6746406,6704480,6757708,6580579,6572760,6520422,6487411,6435983,6524063,6479501,6401730,6457051,6422440
12,31,1,-1,6913382,6858635,6794008,6754962,6829999,6717612,6732777,6731822,6690595,6742601,6565926,6558764,6506247,6474021,6422374,6509113,6465145,6388492,6443000,6409853
13,0,1,-1,6928718,6873364,6808433,6768774,6844208,6732451,6747512,6746525,6705547,6757519,6580951,6573181,6520364,6488321,6436388,6523815,6479760,6402187,6456442,6423896
14,31,1,-1,6913552,6858451,6794148,6754948,6829753,6717551,6732665,6732007,6690751,6742492,6566919,6558723,6506183,6474143,6423138,6508632,6465886,6387243,6443205,6410212
15,0,1,-1,6927762,6873984,6808331,6768481,6843266,6732113,6747435,6746618,6704694,6757434,6580764,6572610,6518647,6488370,6436849,6523336,6479909,6400918,6456861,6423488
16,31,1,-1,6914801,6860458,6794888,6755788,6830257,6718336,6733114,6732806,6691906,6743123,6567431,6559933,6506168,6475711,6424045,6510332,6467336,6387971,6443766,6411139
17,0,1,-1,6928530,6873439,6808085,6768866,6843714,6732057,6747243,6746495,6705212,6757275,6580670,6572605,6519558,6488370,6436073,6523403,6480908,6401652,6456199,6423736
18,31,1,-1,6913907,6859275,6794717,6755391,6830019,6717587,6732969,6732477,6690846,6743127,6566617,6559118,6505794,6475914,6423425,6509529,6467375,6387841,6442992,6411020
19,0,1,-1,6927993,6873367,6808661,6769457,6843922,6731856,6747140,6747098,6705307,6757407,6580578,6571985,6519682,6489364,6436219,6523747,6481395,6401439,6456590,6424530
20,31,1,-1,6912844,6858707,6793734,6755235,6829795,6716996,6733101,6731734,6690464,6742463,6566329,6558406,6505137,6474361,6422870,6509899,6466835,6386885,6442202,6410592
21,0,1,-1,6927867,6873649,6808686,6769532,6844794,6732421,6747944,6746531,6704994,6757744,6580875,6572821,6519445,6488631,6437228,6524890,6480675,6401763,6456357,6424341
22,31,1,-1,6913729,6858725,6793582,6755246,6829475,6717511,6732034,6731040,6690110,6741885,6566679,6558530,6505156,6474010,6422764,6509463,6465938,6386726,6442388,6409730
23,0,1,-1,6928199,6873540,6808114,6768999,6843978,6732201,6746803,6745852,6704970,6756308,6580537,6572296,6519683,6488356,6436654,6523907,6480389,6400638,6456548,6423616
24,31,1,-1,6914322,6858803,6794703,6755285,6829898,6717465,6732688,6731147,6691011,6741677,6566879,6558967,6507083,6475922,6423628,6510487,6466718,6387008,6442993,6410488
25,0,1,-1,6929494,6873872,6809112,6769901,6845162,6732356,6747573,6745920,6706000,6757293,6581208,6573534,6519529,6489831,6436698,6524291,6480991,6402062,6457707,6424414
26,31,1,-1,6914770,6857648,6793962,6755117,6829848,6717057,6732680,6731334,6690642,6741559,6566245,6558950,6505544,6475221,6422706,6509147,6465685,6388157,6442746,6410551
27,0,1,-1,6929764,6873267,6809418,6770828,6845317,6732759,6747822,6746889,6706247,6757299,6581612,6574259,6521484,6489317,6437318,6524819,6480935,6402684,6457446,6425115
28,31,1,-1,6914313,6859319,6794928,6756311,6830915,6717985,6733634,6732291,6691336,6742789,6567904,6559877,6507514,6475939,6423734,6510727,6466426,6388161,6443241,6411599
29,0,1,-1,6928403,6871986,6808053,6769393,6844433,6731816,6747385,6745580,6704848,6756468,6580175,6572713,6520468,6489270,6436434,6524319,6479497,6401218,6456251,6423921
30,31,1,-1,6913699,6857826,6794091,6755788,6830284,6717662,6733340,6731737,6690529,6742438,6566609,6559634,6506607,6475519,6423081,6510141,6465783,6387826,6442712,6410280
31,0,1,-1,6929039,6872332,6808714,6769772,6844170,6732044,6747963,6746179,6705034,6757543,6580518,6573704,6521063,6488685,6436280,6524065,6480045,6401857,6456213,6424352
32,31,1,-1,6914366,6858921,6794445,6755552,6829951,6717860,6732985,6732185,6690900,6742371,6566684,6559799,6507185,6475368,6423096,6509909,6465909,6388579,6442646,6411165
33,0,1,-1,6927565,6873016,6809006,6769646,6844580,6732239,6747400,6746745,6705130,6757068,6580404,6573282,6520553,6488858,6435621,6523293,6480100,6402256,6455979,6424407
34,31,1,-1,6914212,6858958,6794592,6755220,6830588,6718058,6733557,6732646,6690991,6742062,6566884,6559841,6507339,6475940,6422382,6510499,6466552,6388732,6442819,6411017
35,0,1,-1,6929015,6872820,6808941,6769265,6845409,6733233,6748587,6746883,6705711,6757515,6580899,6573493,6521628,6489188,6436954,6525199,6480904,6401695,6457398,6425014
36,31,1,-1,6914544,6858514,6794690,6755179,6830532,6718432,6734013,6732014,6690802,6742878,6566919,6559853,6507590,6474603,6423474,6510648,6466981,6387457,6443828,6411620
37,0,1,-1,6929205,6872916,6808716,6769357,6844922,6733092,6748245,6746850,6705624,6757269,6580513,6573084,6520828,6488203,6436256,6524257,6481020,6401998,6457239,6424842
38,31,1,-1,6914193,6857759,6793413,6755105,6830011,6717974,6734048,6731383,6690887,6741900,6566054,6559144,6507527,6473416,6423121,6509479,6466957,6387684,6442854,6411004
39,0,1,-1,6927885,6873134,6808155,6768967,6844925,6732790,6748213,6746285,6705438,6756452,6579943,6572962,6521220,6487548,6436477,6524030,6480663,6402521,6456620,6425115
40,31,1,-1,6914037,6858781,6794007,6755286,6830424,6718483,6734487,6732589,6690966,6742432,6566558,6559422,6508278,6475026,6423343,6510019,6466646,6388848,6442869,6411853
41,0,1,-1,6928608,6872151,6808155,6768937,6844580,6732257,6748949,6746810,6705147,6756479,6580505,6572473,6521261,6488334,6436677,6524640,6480272,6402504,6456410,6425036
42,31,1,-1,6915228,6858451,6794715,6755416,6830933,6718152,6734509,6732331,6691371,6742309,6567596,6559469,6507974,6474765,6423802,6509953,6467164,6389279,6443950,6411851
43,0,1,-1,6929596,6873494,6809105,6770101,6845544,6733133,6748837,6746631,6706051,6757559,6581527,6574047,6521488,6490025,6437137,6525236,6480992,6402898,6457965,6425673
44,31,1,-1,6914014,6858238,6794349,6756097,6830786,6718277,6733224,6732102,6690690,6742185,6567431,6559959,6507812,6475767,6423307,6510368,6466417,6388738,6443684,6411953
45,0,1,-1,6928322,6873269,6808849,6769910,6845374,6732659,6747259,6747590,6705752,6757347,6581227,6573255,6521340,6489898,6436904,6524481,6480184,6402337,6457480,6425087
46,31,1,-1,6912998,6858024,6793412,6755036,6829926,6717507,6732531,6732265,6690586,6742096,6566576,6558644,6506604,6474537,6422910,6510073,6466026,6387235,6443666,6410734
47,0,1,-1,6928316,6872396,6808203,6769688,6844180,6732165,6746827,6746612,6705321,6756946,6580534,6572621,6520747,6488571,6436124,6523662,6480033,6401466,6457298,6424147
48,31,1,-1,6913769,6858513,6793157,6755047,6829508,6717156,6732847,6732076,6690701,6742404,6566800,6558670,6506405,6474292,6423030,6509648,6465467,6387886,6443323,6410501
49,0,1,-1,6927139,6872361,6807220,6768467,6843321,6731228,6746391,6745093,6703921,6756591,6579653,6571338,6519096,6487550,6435739,6522681,6478559,6400472,6456414,6423065
50,31,1,-1,6914083,6859125,6794015,6755516,6829856,6717815,6732542,6731883,6690708,6742262,6566977,6558594,6506734,6475471,6423015,6509084,6465701,6387759,6443092,6410772
51,0,1,-1,6927715,6872172,6807273,6768688,6843915,6731379,6746286,6744933,6704088,6756313,6579449,6571877,6519556,6488411,6435546,6522813,6478925,6400760,6457023,6423853
52,31,1,-1,6913547,6857986,6793339,6754784,6829893,6717203,6732812,6730788,6690235,6741997,6566272,6558450,6506314,6474608,6422250,6508729,6464766,6387503,6442758,6410069
53,0,1,-1,6927995,6873081,6808559,6768872,6844852,6732288,6747671,6745119,6705052,6756609,6580506,6572705,6520116,6489109,6435984,6523034,6479974,6402504,6457512,6424141
54,31,1,-1,6914128,6858603,6793959,6754856,6830602,6717787,6732751,6730957,6690718,6742678,6566349,6558873,6506955,6474865,6422944,6508810,6465640,6389176,6443893,6410512
55,0,1,-1,6928072,6872921,6808743,6769071,6845006,6732786,6747812,6745586,6705242,6757598,6580563,6573665,6519293,6489460,6436610,6523323,6480081,6402472,6457396,6424220
56,31,1,-1,6913033,6858614,6793641,6754298,6829870,6717466,6732969,6730567,6690193,6742067,6565592,6559012,6504777,6474637,6422609,6508307,6465656,6387994,6443031,6410139
57,0,1,-1,6928853,6873271,6808656,6768889,6844752,6732202,6747917,6745683,6704983,6756810,6579771,6573026,6519297,6488702,6436469,6523360,6480049,6402365,6456281,6424309
58,31,1,-1,6914556,6859552,6794473,6755192,6830706,6717979,6733705,6732318,6690947,6742707,6566658,6559633,6506000,6475488,6423242,6510369,6466507,6388114,6442679,6411004
59,0,1,-1,6927340,6873241,6807712,6767972,6844377,6731387,6747697,6744696,6704582,6756661,6579451,6572584,6518828,6488799,6435980,6523777,6480259,6401349,6455725,6423235
60,31,1,-1,6913060,6859264,6793482,6754786,6830310,6717207,6732785,6730203,6690477,6742327,6565856,6558337,6505273,6474861,6422546,6508827,6465952,6387418,6442419,6410220
61,0,1,-1,6927878,6873543,6807712,6768358,6844801,6731864,6746565,6745239,6704615,6756565,6579927,6572389,6518945,6488863,6435589,6522687,6479827,6401207,6455756,6423545
62,31,1,-1,6913818,6859344,6793227,6754511,6830083,6717183,6732300,6730548,6690336,6742112,6565754,6558980,6505382,6474790,6422523,6509106,6465828,6387093,6441120,6410294
63,0,1,-1,6928391,6873778,6807950,6768952,6844699,6732410,6747153,6745642,6704877,6757433,6579820,6572581,6518471,6488534,6436225,6523721,6479572,6401670,6455042,6424048
64,31,1,-1,6913625,6859163,6793021,6754259,6829858,6717407,6732437,6731110,6690470,6742109,6565636,6558221,6504488,6475408,6422501,6508448,6465305,6387352,6442072,6409727
