rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,-1,6714328,6690246,6568464,6609474,6541809,6593835,6591168,6568162,6646172,6541678,6638676,6579499,6494450,6602098,6575583,6506650,6545193,6502013,6525030,6405015
1,0,0,-1,6727937,6704019,6581983,6624230,6554829,6606993,6604963,6580789,6660527,6554982,6653325,6593127,6507381,6616248,6589815,6521456,6559616,6515773,6538956,6418285
2,31,0,-1,6716246,6691230,6569583,6611927,6542986,6594662,6593173,6569043,6647005,6541480,6640561,6581481,6495812,6604528,6577967,6508071,6547763,6502807,6526416,6406008
3,0,0,-1,6727349,6702327,6581690,6623833,6553610,6606323,6603913,6579766,6658252,6553041,6652965,6592533,6507660,6614698,6589359,6519308,6560623,6514624,6538069,6417488
4,31,0,-1,6714441,6690059,6569594,6611422,6541689,6594136,6591874,6567787,6645266,6540206,6640201,6580541,6495553,6602304,6576089,6507018,6546335,6501730,6525513,6404709
5,0,0,-1,6727093,6702843,6580865,6624228,6554836,6607321,6605176,6580639,6658744,6553823,6653045,6593447,6508766,6615808,6589008,6520721,6559958,6515284,6538742,6417576
6,31,0,-1,6715053,6689466,6568308,6612071,6542902,6594455,6592784,6568165,6646605,6540129,6639715,6580566,6495567,6602632,6576694,6506939,6546607,6502408,6525572,6404633
7,0,0,-1,6726647,6701014,6579818,6624040,6553999,6606039,6603472,6580108,6657753,6552408,6652027,6592361,6507877,6614671,6589228,6520279,6559045,6514362,6537113,6417515
8,31,0,-1,6714983,6689517,6567930,6612592,6541723,6593823,6591824,6567799,6646134,6540541,6639671,6580208,6495566,6601144,6576476,6507308,6546204,6502288,6524893,6405395
9,0,0,-1,6726670,6702043,6580106,6624521,6553104,6605158,6603516,6579584,6658612,6552892,6652258,6592090,6507624,6612955,6588559,6518978,6558379,6514763,6538066,6416803
10,31,0,-1,6714603,6690226,6568358,6613652,6542047,6593677,6591293,6567561,6646623,6541858,6639980,6579576,6495896,6602233,6576234,6507322,6546834,6502101,6525908,6405030
11,0,0,-1,6727229,6702953,6581267,6625835,6554590,6605768,6604045,6580583,6658940,6553805,6653087,6592668,6508215,6614711,6588776,6519918,6559813,6515486,6538980,6417617
12,31,0,-1,6713963,6689940,6568090,6613697,6541706,6593046,6590948,6567772,6645954,6540819,6640211,6580018,6495866,6601915,6576652,6506601,6546108,6501532,6526344,6404706
13,0,0,-1,6727365,6702998,6580664,6626046,6554404,6605869,6603719,6581081,6659094,6554027,6652887,6593189,6508860,6614823,6589690,6520210,6559862,6515336,6539550,6417972
14,31,0,-1,6715150,6690512,6567988,6613676,6541171,6593887,6591704,6568563,6646403,6541580,6640268,6579841,6495635,6602533,6576356,6507156,6546752,6502992,6526739,6405276
15,0,0,-1,6727714,6702829,6580124,6626647,6553459,6606258,6604950,6581177,6659573,6554883,6653956,6593209,6508498,6615261,6589809,6520247,6559419,6515890,6539616,6418143
16,31,0,-1,6715024,6690766,6567295,6613763,6540885,6594488,6592111,6568498,6646607,6542272,6641936,6581054,6495475,6602690,6576718,6507478,6546389,6502790,6526766,6405066
17,0,0,-1,6726898,6702710,6579800,6625544,6552686,6605776,6604073,6580115,6659037,6554526,6654029,6592627,6507760,6614587,6588128,6520102,6558397,6514686,6539150,6416996
18,31,0,-1,6714234,6690210,6567353,6613038,6540740,6592716,6591214,6567791,6646413,6541343,6640971,6579822,6495628,6601383,6575971,6506897,6545237,6501893,6526632,6403798
19,0,0,-1,6727415,6703056,6579730,6626288,6553360,6605570,6603874,6580817,6659092,6554397,6653835,6592737,6508013,6614925,6589001,6520410,6558354,6515334,6539268,6417618
20,31,0,-1,6714986,6690330,6567243,6613425,6540306,6593439,6590923,6568019,6646118,6541635,6641031,6580166,6495638,6601384,6576262,6506733,6546201,6501453,6525630,6404702
21,0,0,-1,6728082,6702457,6579641,6626288,6552785,6605978,6604036,6580323,6659229,6555141,6654647,6592659,6508475,6614940,6589078,6519780,6560033,6514618,6539380,6417423
22,31,0,-1,6715325,6690271,6567652,6613940,6540832,6594006,6591324,6568558,6646507,6542043,6641748,6580337,6496300,6602236,6576575,6507250,6547017,6502368,6527167,6405708
23,0,0,-1,6728175,6702293,6579238,6624987,6553251,6605711,6603330,6580468,6658968,6553652,6654070,6592866,6508568,6614500,6587958,6519341,6559136,6514980,6540209,6418068
24,31,0,-1,6715020,6690000,6567770,6612595,6541405,6593063,6591328,6567843,6646857,6540979,6641409,6579551,6495651,6601939,6574277,6506908,6546184,6501850,6527231,6406308
