rep,heat_enabled,transmitter_bit,transmitter_mask,ctrl_0_ro_0,ctrl_0_ro_1,ctrl_0_ro_2,ctrl_0_ro_3,ctrl_0_ro_4,ctrl_1_ro_0,ctrl_1_ro_1,ctrl_1_ro_2,ctrl_1_ro_3,ctrl_1_ro_4,ctrl_2_ro_0,ctrl_2_ro_1,ctrl_2_ro_2,ctrl_2_ro_3,ctrl_2_ro_4,ctrl_3_ro_0,ctrl_3_ro_1,ctrl_3_ro_2,ctrl_3_ro_3,ctrl_3_ro_4
0,31,0,-1,6714539,6688305,6568532,6609073,6541792,6594686,6588872,6567738,6645645,6539555,6640381,6576639,6492839,6599975,6576017,6504610,6546836,6502709,6522865,6403356
1,0,0,-1,6727035,6700025,6580292,6622419,6553906,6606559,6601094,6580058,6659026,6552094,6652550,6590018,6505530,6613548,6587951,6518068,6560164,6514802,6535943,6416374
2,31,0,-1,6714705,6687698,6568676,6611679,6541627,6594895,6589997,6567965,6647129,6539301,6640051,6578243,6494300,6601749,6575960,6505939,6547290,6502339,6524180,6403977
3,0,0,-1,6727366,6700430,6580698,6624124,6554120,6607982,6602101,6580274,6659516,6551954,6653436,6591372,6506619,6614760,6588999,6521082,6560099,6515492,6536753,6416354
4,31,0,-1,6715038,6687869,6568921,6611100,6541449,6595433,6589421,6567805,6646819,6539821,6640633,6579054,6493825,6602570,6576698,6507468,6547014,6502666,6524060,6403794
5,0,0,-1,6726528,6698974,6580495,6622843,6553010,6606474,6600904,6579120,6658965,6550303,6651914,6590378,6505154,6613170,6588621,6519153,6558639,6513704,6535480,6415384
6,31,0,-1,6713988,6687075,6568065,6610816,6541793,6594775,6588613,6567210,6646662,6538231,6639495,6577917,6492796,6601211,6575352,6505966,6546492,6501376,6523189,6403346
7,0,0,-1,6726458,6698808,6579962,6622257,6553971,6606373,6600625,6579354,6659059,6551597,6652184,6590539,6505287,6613606,6587778,6518736,6558472,6514421,6536688,6415477
8,31,0,-1,6714813,6687276,6568774,6610456,6542151,6595069,6590066,6567874,6647448,6539344,6639768,6578984,6493289,6602373,6576554,6507156,6546200,6502327,6524804,6403718
9,0,0,-1,6725074,6698265,6580017,6621916,6553278,6605779,6599814,6579168,6658759,6550310,6651139,6589863,6504686,6613402,6588354,6519148,6557886,6513741,6536223,6415190
10,31,0,-1,6714424,6687874,6568549,6610743,6542166,6594352,6588890,6567618,6647179,6539038,6639930,6578635,6492913,6602116,6576319,6507009,6545827,6501833,6524122,6403767
11,0,0,-1,6725553,6699740,6580175,6622368,6553873,6606262,6601684,6580036,6659164,6550819,6652518,6591097,6505157,6614317,6588677,6518595,6559156,6514935,6536397,6416014
12,31,0,-1,6713829,6687113,6568539,6610295,6542778,6594287,6589642,6568222,6647208,6539169,6640321,6578462,6493127,6602204,6576638,6506623,6546404,6502519,6524398,6403832
13,0,0,-1,6726560,6699389,6581190,6623107,6555143,6606668,6602684,6580134,6660134,6551995,6653266,6591667,6505429,6613939,6589070,6519536,6559191,6514895,6537411,6416362
14,31,0,-1,6713897,6686935,6568702,6610505,6542528,6594626,6590263,6567450,6646698,6538817,6640002,6579068,6492446,6600685,6575663,6506670,6546090,6501569,6524371,6404088
15,0,0,-1,6724950,6698619,6579821,6621612,6554337,6605791,6601403,6579421,6658524,6550812,6651869,6590483,6504441,6613835,6588608,6517904,6558509,6513457,6536121,6415332
16,31,0,-1,6714511,6687326,6568193,6610129,6542416,6594471,6590330,6567445,6646930,6539060,6640000,6578934,6493105,6602503,6577017,6506759,6546900,6501902,6523735,6404016
17,0,0,-1,6726189,6699012,6579672,6621916,6553648,6605962,6602183,6579807,6659201,6551922,6652030,6590990,6505352,6614025,6589270,6519013,6559441,6513941,6536809,6416312
18,31,0,-1,6714641,6687530,6568094,6610280,6541511,6593739,6590007,6567703,6645936,6538825,6640147,6578601,6493194,6601581,6576514,6505938,6546706,6501340,6524589,6403622
19,0,0,-1,6726994,6699800,6580496,6622852,6554310,6605840,6602896,6580143,6658730,6551888,6652818,6591224,6506049,6614533,6590050,6519699,6559650,6514341,6537236,6416637
20,31,0,-1,6714536,6687542,6568207,6610654,6541697,6593567,6589964,6567811,6646410,6539512,6639870,6578508,6493278,6601851,6577705,6506047,6546645,6502019,6524781,6403848
21,0,0,-1,6726250,6699847,6579452,6621911,6553810,6605325,6601468,6580041,6658636,6551797,6652032,6590933,6505460,6613791,6589804,6519029,6559602,6514671,6537535,6415891
22,31,0,-1,6713837,6687221,6567519,6609255,6542251,6593090,6589527,6567151,6645853,6538631,6639250,6578134,6493274,6600882,6576600,6506433,6546533,6501990,6524383,6403519
23,0,0,-1,6726562,6699771,6579981,6621113,6554112,6605149,6601943,6580117,6658594,6551338,6651933,6589979,6505469,6612367,6589208,6518919,6559154,6514323,6536474,6416235
24,31,0,-1,6714231,6687016,6567768,6609557,6541477,6592451,6588917,6567553,6645888,6539657,6638642,6577255,6492769,6599530,6575571,6506181,6545534,6501291,6523960,6403507
25,0,0,-1,6726747,6699059,6579443,6622370,6553936,6605153,6601137,6579700,6658951,6551243,6650996,6589622,6504873,6611782,6587578,6518944,6558346,6513902,6536541,6416012
26,31,0,-1,6714141,6686848,6567422,6610237,6541698,6593589,6589777,6567524,6646836,6539233,6639053,6578023,6493034,6600110,6575823,6506472,6546115,6501478,6524553,6404223
27,0,0,-1,6726121,6698019,6579486,6622264,6553434,6606015,6601530,6579897,6658624,6551250,6651887,6589915,6504742,6612261,6588920,6518785,6558863,6513912,6536980,6416373
28,31,0,-1,6713465,6686854,6568105,6610126,6542485,6594028,6590026,6568249,6646574,6538402,6639085,6577609,6492890,6600243,6576631,6506822,6546494,6501549,6524294,6403755
29,0,0,-1,6725397,6698670,6579793,6620911,6553561,6606140,6601562,6579995,6658502,6551156,6651038,6589622,6505534,6612307,6588237,6518646,6558680,6514104,6535925,6416015
30,31,0,-1,6713334,6686422,6567717,6609497,6541211,6593633,6589095,6567092,6645610,6538512,6638294,6577355,6492992,6598781,6575993,6506009,6545021,6501326,6522446,6403472
31,0,0,-1,6726620,6699714,6580583,6621661,6553642,6606028,6601466,6580323,6659074,6552095,6651267,6590055,6505850,6612769,6588929,6519602,6557891,6514692,6535411,6416269
32,31,0,-1,6714253,6687199,6567958,6609071,6541423,6593369,6589852,6567826,6646411,6539110,6639257,6577488,6493739,6601380,6576110,6506353,6544694,6502459,6522929,6403486
33,0,0,-1,6724941,6698186,6578755,6621256,6552134,6604387,6600791,6578939,6657380,6550480,6650017,6588847,6504668,6611445,6587887,6517764,6556497,6513454,6535052,6414288
34,31,0,-1,6714470,6687839,6568138,6610309,6541884,6593708,6589897,6568327,6646613,6539108,6639012,6578120,6493464,6600785,6576641,6506660,6544749,6502378,6523776,6403470
35,0,0,-1,6726116,6699105,6580235,6621645,6552955,6605413,6601351,6579800,6658607,6551308,6650518,6589827,6504737,6612447,6588082,6518794,6557553,6514115,6535086,6414904
36,31,0,-1,6714813,6687418,6568678,6610019,6541271,6594107,6589661,6568167,6646547,6539214,6639089,6578284,6493557,6600567,6576860,6506351,6546131,6501646,6523662,6403362
37,0,0,-1,6726525,6699807,6580533,6621853,6553949,6605479,6602032,6580098,6658629,6551604,6651345,6590660,6505936,6612253,6589152,6519457,6559653,6514408,6536362,6415625
38,31,0,-1,6713664,6687015,6568406,6609174,6541148,6592823,6588634,6567383,6645985,6538248,6638348,6577592,6493017,6600064,6576020,6505509,6545995,6500668,6523090,6402907
39,0,0,-1,6725960,6700350,6580553,6622423,6553860,6606446,6602043,6580242,6659173,6551441,6651726,6590954,6505710,6613765,6589050,6519497,6558907,6514316,6536091,6415964
40,31,0,-1,6713553,6688133,6568522,6610127,6541387,6593658,6589617,6568156,6646270,6538879,6639367,6578405,6493334,6599966,6576222,6506362,6545335,6501379,6522784,6402917
41,0,0,-1,6725598,6699812,6579789,6621353,6553280,6605944,6602177,6579966,6658112,6551156,6651323,6590208,6505593,6611982,6588701,6518842,6558819,6513501,6535429,6414716
42,31,0,-1,6714186,6688092,6567927,6609103,6541780,6593937,6589970,6568155,6645474,6538955,6638445,6577949,6493377,6600155,6576855,6506071,6546218,6501140,6523717,6403309
43,0,0,-1,6725091,6699151,6579325,6621044,6553478,6605600,6601460,6579447,6657772,6551148,6650113,6589674,6504910,6611498,6588904,6518346,6557938,6513523,6535481,6414912
44,31,0,-1,6713016,6686736,6567975,6608982,6541246,6593320,6589091,6567761,6644841,6538325,6637528,6577436,6493530,6600057,6576009,6506623,6545282,6501450,6522977,6402690
45,0,0,-1,6725006,6698490,6579884,6621256,6552757,6605226,6601921,6579492,6657163,6551333,6650881,6590367,6505740,6612935,6588114,6519241,6558326,6514076,6536119,6414750
46,31,0,-1,6712313,6686411,6567962,6608811,6540530,6592724,6589281,6567392,6645263,6538567,6637996,6577824,6493779,6599961,6575487,6505960,6544925,6500971,6523394,6402690
47,0,0,-1,6724161,6698295,6579591,6621473,6551981,6604785,6600908,6579704,6657476,6551300,6650939,6589786,6505311,6612067,6587668,6518904,6557254,6513764,6535379,6414356
48,31,0,-1,6712600,6686823,6567571,6609411,6540538,6593111,6589593,6567767,6644759,6538687,6638359,6577544,6493583,6600366,6575998,6505941,6545097,6501238,6522714,6401965
49,0,0,-1,6724483,6698228,6579176,6621298,6552838,6604754,6601125,6579143,6657329,6550352,6650485,6588964,6504951,6612292,6587863,6518396,6557663,6513553,6534048,6414874
50,31,0,-1,6712683,6686978,6567841,6609910,6540419,6592645,6589002,6567611,6645869,6538971,6638707,6577071,6493451,6599952,6575446,6506219,6545930,6500971,6522308,6403205
51,0,0,-1,6724972,6698380,6578768,6620682,6551565,6604480,6600258,6579334,6657634,6550588,6650671,6588635,6504937,6612050,6587773,6517942,6558108,6513091,6534721,6414755
52,31,0,-1,6713470,6686124,6566825,6608887,6539989,6592491,6589056,6567662,6645182,6538791,6638770,6576084,6493467,6600039,6575702,6505296,6544731,6500555,6522616,6402264
53,0,0,-1,6725003,6698979,6579163,6621739,6552830,6604933,6601348,6579386,6658215,6551075,6650969,6589492,6505167,6612038,6587836,6518352,6557256,6513009,6536209,6415515
54,31,0,-1,6713647,6687639,6568521,6610553,6541696,6593748,6589958,6568685,6646555,6540018,6639478,6578567,6494253,6600938,6577335,6506492,6545152,6501932,6523993,6403964
55,0,0,-1,6725508,6698984,6579381,6622441,6553319,6605827,6601562,6580216,6657789,6551644,6651782,6590582,6505592,6613032,6588746,6518786,6557136,6514452,6535981,6415184
56,31,0,-1,6712908,6686387,6566727,6609619,6540754,6592932,6588588,6566661,6644660,6539080,6638518,6577674,6492910,6600071,6575854,6505795,6544522,6500969,6522466,6402400
57,0,0,-1,6724559,6697981,6578759,6621440,6552493,6605209,6601127,6579475,6657339,6551157,6650877,6589643,6504754,6611907,6587969,6518043,6556748,6513541,6535565,6413931
58,31,0,-1,6712378,6686056,6566783,6609420,6540069,6592721,6589241,6567054,6645309,6538914,6637779,6577087,6492554,6599197,6574863,6505674,6543768,6500854,6522691,6402338
59,0,0,-1,6725468,6698221,6578761,6621760,6553015,6605526,6601309,6580097,6658215,6551179,6651273,6589971,6505839,6612179,6588435,6518158,6557652,6513968,6535429,6415625
60,31,0,-1,6712970,6685031,6566109,6608688,6539600,6592382,6588123,6567397,6644509,6537418,6637834,6576846,6492484,6598108,6575748,6504225,6544300,6500794,6522568,6402836
61,0,0,-1,6725267,6699550,6579335,6621775,6552552,6605390,6601937,6580256,6658586,6551124,6652414,6590039,6505941,6612038,6588714,6517889,6558290,6514285,6535560,6415931
62,31,0,-1,6713155,6686767,6567333,6609432,6540578,6592812,6589663,6568265,6646302,6539557,6638613,6577552,6494508,6599965,6575988,6505274,6545282,6500991,6523228,6403142
63,0,0,-1,6725625,6698354,6579969,6622396,6552949,6605206,6602448,6580748,6658735,6551588,6651314,6590125,6506859,6612922,6588848,6517770,6557669,6513938,6536401,6415221
64,31,0,-1,6713940,6686126,6567754,6610514,6541127,6592810,6590175,6568407,6645231,6539362,6638461,6577501,6494309,6600156,6576906,6504997,6545374,6501836,6523553,6403071
65,0,0,-1,6726610,6698171,6579812,6621866,6553392,6605032,6602351,6580691,6658331,6551342,6651521,6590015,6506956,6612507,6588990,6518219,6558083,6514366,6535477,6416154
66,31,0,-1,6714330,6686506,6567506,6610080,6541618,6592143,6589903,6568508,6645710,6539933,6638262,6577183,6494915,6600641,6576134,6505621,6545732,6501566,6523095,6404408
67,0,0,-1,6726190,6698542,6579580,6622515,6553452,6604863,6602201,6580653,6658160,6551754,6650891,6589599,6507054,6612932,6587555,6518107,6558246,6514053,6535282,6415865
68,31,0,-1,6712969,6686027,6567399,6610523,6541457,6592327,6589587,6568079,6646105,6538950,6636847,6577373,6494541,6600942,6575290,6504938,6544912,6500935,6522519,6403053
69,0,0,-1,6725451,6699167,6579321,6622671,6553585,6604485,6601893,6579800,6658507,6551210,6650303,6590272,6506692,6613503,6588307,6517708,6558047,6513651,6535309,6415600
70,31,0,-1,6713357,6687352,6567415,6610162,6541428,6592464,6590544,6568389,6646100,6538930,6637997,6577755,6494004,6600239,6576467,6505346,6544650,6500989,6522832,6403439
71,0,0,-1,6725921,6698577,6579535,6621905,6553867,6604985,6602921,6580064,6658606,6551628,6650879,6590606,6506752,6612466,6588884,6518540,6557972,6514425,6535678,6416469
72,31,0,-1,6713374,6685852,6567178,6609060,6541396,6592103,6589721,6567286,6644549,6538755,6637408,6577220,6494083,6599935,6575168,6505300,6544464,6500705,6522452,6403048
73,0,0,-1,6726566,6699058,6580630,6621855,6554119,6605322,6602111,6580492,6658098,6551554,6651095,6590080,6507918,6612583,6589565,6519210,6558096,6513803,6536001,6415524
74,31,0,-1,6713935,6687097,6567876,6609833,6542104,6593216,6590244,6567201,6646118,6538714,6638512,6578274,6495203,6600738,6577232,6505967,6544816,6500600,6522883,6403033
75,0,0,-1,6725695,6699418,6579428,6621732,6554395,6604668,6602363,6579962,6657935,6551043,6651291,6590413,6507014,6612792,6589485,6518419,6557656,6514121,6535949,6415183
76,31,0,-1,6712925,6688220,6567825,6609716,6541269,6592487,6590308,6567289,6645430,6538549,6638343,6578020,6494231,6600278,6575892,6505243,6544354,6501815,6522816,6403106
77,0,0,-1,6725926,6699905,6580576,6622495,6553870,6604824,6602520,6580419,6658309,6551975,6651628,6590738,6506623,6613040,6588319,6518784,6558077,6514118,6536577,6416302
78,31,0,-1,6713000,6687535,6568956,6609905,6541852,6592856,6590521,6568009,6646221,6539309,6639434,6578560,6494244,6600633,6576704,6506171,6545317,6501996,6523367,6403831
79,0,0,-1,6725291,6699822,6580213,6622212,6553343,6605772,6603375,6579949,6657949,6552421,6652043,6591098,6506298,6612862,6589555,6518972,6558373,6514441,6536046,6416700
80,31,0,-1,6712268,6686850,6567173,6609209,6540448,6592854,6589957,6566836,6644753,6539263,6638260,6578043,6493902,6599971,6576468,6505622,6545154,6500908,6522954,6403258
81,0,0,-1,6725463,6699701,6579692,6621149,6553229,6605650,6603076,6579206,6658290,6552206,6651507,6590869,6506803,6612757,6588551,6518664,6558358,6514381,6536421,6415753
82,31,0,-1,6712767,6687044,6567322,6609363,6540645,6593366,6590434,6566716,6645414,6539151,6637941,6577895,6494083,6600071,6575866,6505031,6545042,6501653,6522840,6403407
83,0,0,-1,6725298,6699374,6578835,6621333,6552270,6604963,6602241,6579065,6657320,6550643,6650259,6590264,6505860,6612304,6588339,6517929,6557419,6513742,6535291,6415473
